name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987
MarketCap,"4,778,920,109","6,074,800,059","5,429,415,656","5,651,555,689","5,066,187,491","4,585,541,677","4,168,202,165","3,095,411,584","3,335,659,342","2,852,189,849","4,784,655,690","4,308,340,852","3,972,400,726","3,995,318,307","2,756,062,330","4,014,844,034","3,121,348,833","2,758,095,199","3,085,795,591","3,240,635,202","3,190,890,345","3,180,841,334","3,193,902,252","2,753,549,697","2,996,069,400","2,839,575,615","2,398,756,821","2,535,529,698","3,139,924,374","3,330,793,383","2,830,312,310","3,232,388,934","3,892,228,056","3,326,726,837","3,637,903,912","3,555,541,099","3,058,740,574","3,513,402,633","3,321,803,769","2,606,473,134","3,007,009,236","3,583,346,229","3,381,637,818","2,720,849,400","2,735,408,548","2,609,577,323","2,218,551,359","1,784,920,158","1,746,987,370","1,458,477,502","1,563,618,166","1,474,371,163","1,284,413,191","1,139,933,472","1,505,096,871","1,589,264,656","1,660,461,151","1,328,152,605","1,050,933,456","885,986,643","981,496,174","896,793,950","952,950,946","855,762,072","789,828,940","577,183,119","557,556,415","525,414,375","333,096,094","274,977,947","216,197,810","165,083,411","133,332,872","103,814,100","123,948,898","58,708,883","128,197,073","160,952,615","191,497,589","112,927,503","142,790,072","138,911,760","38,704,450","26,318,821","31,388,500","27,585,565","19,975,886","33,093,447","22,806,989","28,828,915","13,497,500","15,379,410","19,232,304","17,590,648","15,631,500","24,595,500","20,554,000","19,115,625","15,787,863","19,420,698","16,744,960","14,731,500","21,921,750","30,265,625","27,686,250","31,096,000","23,812,500","36,568,375","37,139,278","31,829,625","37,139,278","61,301,500","73,051,500","70,695,000","67,160,250","77,764,500","122,525,000","162,201,750","111,924,000","109,474,750","84,027,000","86,298,000","107,860,625","124,850,000","110,715,500","90,040,000","47,239,500","44,990,000","84,253,125","62,986,000","128,022,000","157,561,500","155,002,000","157,220,000","148,975,750","141,236,750","100,804,000","88,801,500","56,431,500"
EnterpriseValue,"7,055,618,109","8,240,665,059","6,410,317,656","6,676,682,689","6,194,480,491","5,722,767,677","5,341,059,165","4,376,834,584","4,712,485,342","4,161,427,849","6,182,369,690","5,792,479,852","5,491,639,726","5,288,511,307","4,126,876,330","5,409,641,034","4,526,463,833","4,030,054,199","4,354,108,591","4,528,572,202","4,527,492,345","4,507,116,334","4,568,622,252","4,032,507,697","4,272,327,400","4,037,410,615","3,614,576,821","3,756,953,698","4,301,301,374","4,479,450,383","3,968,288,310","4,350,280,934","5,045,040,056","4,406,982,837","4,781,123,912","4,686,787,099","4,232,205,574","4,679,759,633","4,488,160,769","2,834,299,134","3,297,089,236","3,861,400,229","3,665,076,818","3,004,288,400","2,898,327,548","2,612,517,323","2,191,967,359","1,781,080,158","1,759,640,370","1,548,734,502","1,629,271,166","1,565,051,163","1,086,865,191","973,174,472","1,309,027,871","1,389,504,656","1,499,949,151","1,362,339,605","1,054,028,456","921,669,643","1,036,831,174","937,565,950","1,000,761,946","865,494,072","799,560,940","601,337,119","673,648,415","641,506,375","440,872,094","382,702,947","327,988,810","293,613,411","274,133,872","271,971,100","290,728,898","239,849,883","327,673,073","330,498,615","352,166,589","232,211,503","188,020,072","180,710,760","80,503,450","89,164,821","97,934,500","91,447,565","87,966,886","104,200,447","93,913,989","98,557,915","83,597,500","87,879,410","91,432,304","85,590,648","86,631,500","97,895,500","93,254,000","87,515,625","83,887,863","88,720,698","86,044,960","80,931,500","93,621,750","107,765,625","101,786,250","104,896,000","100,912,500","107,968,375","108,539,278","94,729,625","99,539,278","123,701,500","135,951,500","138,695,000","137,760,250","148,864,500","194,025,000","229,501,750","177,724,000","179,574,750","151,427,000","153,498,000","169,860,625","189,950,000","175,815,500","154,040,000","113,839,500","111,990,000","150,553,125","127,386,000","171,222,000","200,761,500","198,202,000","200,420,000","161,075,750","153,336,750","112,904,000","100,901,500","74,231,500"
PeRatio,"21.157","30.092","28.344","31.381","35.823","34.736","35.561","30.956","31.078","29.506","53.594","51.467","50.786","61.664","21.09","35.79","29.084","27.733","774.286",,,,,"117.024","100.212","64.921","35",,,,,"32.878","41.452","34.898","26.556","30.746","25.678","24.204","22.921","19.858","22.039","28.172","30.276","24.371","24.068","18.304","17.055","14.728","19.029","33.47","40.551","33.29","27.83","20.961","25.275","26.387","27.65","27.083","24.159","19.526","21.581","20.009","22.728","30.455","28.189","22.477","18.587","21.903","13.987",,,,,,,"3.172",,,,,"25.021","29.1","8.425","4.6","4.365","4.131","6.361","19.793","13.753",,,,,,,,,,,,,,,,,,,,,,"12.306","20.313","32.292","30","25.446","20.122","23.214","31.364","23.077","31.757","25","25.676",,,,,,,"93.75","87.5","285","172.5","105.556","53.03","23.476","23.701","20.714","20.076","14.912"
ForwardPeRatio,"20.161","27.548","24.155","37.736","39.526","35.088","36.496","30.769","104.167","23.529","41.322","35.971","40.323","43.478",,"53.476","85.47","75.188","52.632","48.544","84.746","94.34","71.429","41.667","73.529","33.445","25.381","20.45","22.173","23.753","27.778","22.989","27.473","21.552","22.124","20.202","14.881","17.637","20.576","16.103","18.692","22.026","25.51","21.277","23.753","24.096","26.178",,,,,,,,"13.263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,"0.299","0.276","0.474",,,"17.064","26.306","2.336","1.503","1.227","1.461","1.566","1.946","1.355","1.899","1.491","1.528","1.321","0.848","1.664","3.343","1.9","2.2","1.468","1.378","1.151","1.284","1.147","1.31",,,,,,,,"1.422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.152","1.606","1.575","1.733","1.669","1.489","1.322","0.943","0.965","0.845","1.416","1.293","1.2","1.221","0.874","1.309","1.053","0.948","1.075","1.137","1.142","1.161","1.151","0.944","0.953","0.88","0.722","0.775","0.978","1.007","0.848","0.939","1.118","0.948","1.118","1.201","1.139","1.436","1.36","1.188","1.421","1.81","1.83","1.473","1.536","1.444","1.285","1.078","1.176","1.161","1.384","1.399","1.363","1.139","1.407","1.43","1.493","1.367","1.126","1.038","1.202","1.126","1.234","1.117","1.034","0.744","0.689","0.812","0.466","0.4","0.331","0.266","0.238","0.174","0.198","0.103","0.223","0.367","0.542","0.424","0.554","0.586","0.17","0.116","0.134","0.118","0.095","0.216","0.15","0.137","0.066","0.072","0.095","0.086","0.078","0.124","0.105","0.103","0.085","0.098","0.086","0.076","0.108","0.163","0.132","0.147","0.108","0.19","0.193","0.188","0.223","0.367","0.41","0.417","0.394","0.459","0.716","0.93","0.668","0.897","0.706","0.725","0.776","0.865","0.771","0.63","0.345","0.325","0.634","0.466","1.016","1.334","1.441","1.441","1.643","1.662","1.301","1.011","0.839"
PbRatio,"3","4.013","3.71","4.009","3.757","3.418","3.195","2.468","2.766","2.246","3.872","3.562","3.389","3.414","2.302","3.452","2.72","2.31","2.714","2.932","3","2.934","2.896","2.467","2.683","2.59","2.137","2.161","2.7","2.637","2.143","2.157","2.692","2.254","2.465","2.513","2.149","2.454","2.32","2.714","3.162","3.98","4.034","3.238","3.19","3.175","2.841","2.419","2.568","2.271","2.547","2.503","2.866","2.63","3.508","3.784","4.101","6.279","5.18","5.566","6.929","5.178","5.723","6.273","5.79","4.839","16.107","15.179","12.636","16.262","19.588","49.515",,"9.263","13.309","2.984","9.251","9.274","8.792","6.617","2.865","2.802","0.781","0.579","0.772","0.663","0.518","0.905","0.624","0.877","0.395","0.444","0.562","0.525","0.431","0.679","0.551","0.524","0.395","0.388","0.33","0.285","0.409","0.555","0.472","0.515","0.364","0.547","0.556","0.477","0.54","0.891","1.059","1.041","0.996","1.162","1.837","2.488","1.926","1.944","1.604","1.682","2.166","2.596","2.302","1.924","1.034","0.889","1.404","1.062","2.203","2.712","2.668","2.706","7.303","6.923","4.941","4.353","16.123"
EnterprisesValueRevenueRatio,"1.693","7.049","5.726","7.017","6.686","7.081","6.708","5.616","6.637","4.847","7.098","6.496","6.322","6.773","4.809","6.416","5.331","5.375","5.826","5.991","6.014","6.542","6.601","5.528","6.125","6.347","5.069","4.205","4.594","6.115","4.696","5.109","5.877","5.205","5.437","5.164","4.918","5.428","8.029","5.31","6.303","6.75","6.714","5.403","6.481","6.006","5.256","3.652","3.731","4.364","4.696","5.121","5.047","4.717","5.241","5.087","5.655","5.618","4.09","3.754","4.344","4.573","4.316","4.046","4.007","3.259","3.478","3.592","2.535","2.32","1.862","1.805","1.696","1.905","1.998","1.588","1.905","2.322","2.297","2.785","3.128","3.389","1.062","1.446","1.572","1.765","1.512","1.728","1.509","1.869","1.589","1.61","1.789","1.919","1.65","1.923","1.74","2.166","1.828","1.771","1.815","2.003","1.731","2.126","2.052","2.295","1.908","1.985","1.977","2.007","1.882","2.321","2.735","2.704","2.609","2.863","3.746","5.276","3.512","3.879","3.631","4.072","4.247","4.999","4.752","4.303","3.557","2.758","4.364","4.275","5.111","5.72","6.006","8.214","6.317","6.208","5.351","5.201","3.749"
EnterprisesValueEBITDARatio,"10.108","47.748","38.242","37.692","34.282","46.805","39.851","27.062","35.513","36.002","46.649","38.947","37.205","51.346","35.51","39.748","32.671","46.698","45.352","38.097","31.566","58.908","45.284","37.832","39.583","62.484","38.566","23.046","33.588","58.772","30.854","154.88","38.005","42.52","37.873","32.778","34.543","49.018","55.431","39.484","38.189","39.234","38.225","29.537","35.35","38.225","32.037","19.029","18.159","33.064","42.681","32.408","34.719","41.953","34.319","32.228","36.477","43.828","29.802","25.493","31.227","46.726","34.22","26.025","30.548","26.542","30.797","32.254","20.072","21.46","14.905","16.869","16.69","26.513","21.277","17.162","46.918","52.931","18.861","43.178","30.884","40.025","6.657","14.482","12.231","24.897","16.433","14.494","10.607","27.928","19.441","17.231","17.251","47.55","16.987","27.193","16.955","62.511","104.86","24.645","20.487","101.164","21.278","44.902","67.858","58.276","77.625","33.74","21.282","27.066","38.284","18.463","20.291","25.217","24.168","29.773","27.718","40.263","25.032","26.025","27.041","34.886","33.306","32.75","33.173","30.808","23.233","18.063","35.012","-1.323","5.111","5.72","6.006","-3.06","6.317","6.208","5.351","-2.213","3.749"
