name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,03/31/1995
OperatingCashFlow,"2,911,000,000","1,661,000,000","395,000,000","823,000,000","32,000,000","1,198,000,000","172,000,000","-22,510,000,000","1,686,000,000","1,605,000,000","749,000,000","1,310,000,000","513,000,000","2,244,000,000","516,000,000","1,483,000,000","1,241,000,000","1,512,000,000","1,240,000,000","1,981,000,000","1,182,000,000","1,574,000,000","1,161,000,000","1,433,000,000","760,000,000","1,055,000,000","811,000,000","1,083,000,000","779,000,000","1,080,000,000","720,000,000","1,677,000,000","509,000,000","771,000,000","594,000,000","1,374,000,000","590,000,000","869,000,000","1,430,000,000","1,278,000,000","1,243,000,000","931,000,000","507,000,000","1,327,000,000","817,000,000","1,088,000,000","886,000,000","947,000,000","978,000,000","395,000,000","232,000,000","1,053,000,000","864,000,000","890,000,000","567,000,000","-59,000,000","1,206,000,000","1,035,000,000","468,000,000","842,000,000","262,000,000","974,000,000","474,000,000","700,000,000","411,000,000","1,129,000,000","292,000,000","534,000,000","535,000,000","1,048,000,000","860,000,000","779,000,000","-176,000,000","887,000,000","-414,000,000","1,307,000,000","676,000,000","933,000,000","-532,000,000","436,000,000","-601,000,000","1,231,000,000","3,507,000,000","1,096,000,000","15,000,000","682,000,000","-1,986,000,000","-465,000,000","613,000,000","1,062,000,000","282,000,000","368,000,000","633,000,000","1,004,000,000","-214,000,000","1,265,000,000","398,000,000","852,000,000","458,200,000","1,022,000,000","168,400,000","969,400,000","1,347,300,000"
	CashFlowFromContinuingOperatingActivities,"2,911,000,000","1,661,000,000","395,000,000","823,000,000","32,000,000","1,198,000,000","172,000,000","-22,510,000,000","1,686,000,000","1,605,000,000","749,000,000","1,310,000,000","513,000,000","2,244,000,000","516,000,000","1,483,000,000","1,241,000,000","1,512,000,000","1,240,000,000","1,981,000,000","1,182,000,000","1,574,000,000","1,161,000,000","1,433,000,000","760,000,000","1,055,000,000","811,000,000","1,083,000,000","779,000,000","1,080,000,000","720,000,000","1,677,000,000","509,000,000","771,000,000","594,000,000","1,374,000,000","590,000,000","869,000,000","1,430,000,000","1,278,000,000","1,243,000,000","931,000,000","507,000,000","1,327,000,000","817,000,000","1,088,000,000","886,000,000","947,000,000","978,000,000","395,000,000","232,000,000","1,053,000,000","864,000,000","890,000,000","567,000,000","-59,000,000","1,206,000,000","1,035,000,000","468,000,000","842,000,000","262,000,000","974,000,000","474,000,000","700,000,000","411,000,000","1,129,000,000","292,000,000","534,000,000","535,000,000","1,048,000,000","860,000,000","779,000,000","-176,000,000","887,000,000","-414,000,000","1,307,000,000","676,000,000","933,000,000","-532,000,000","436,000,000","-601,000,000","1,231,000,000","3,507,000,000","1,096,000,000","15,000,000","682,000,000","-1,986,000,000","-465,000,000","613,000,000","1,062,000,000","282,000,000","368,000,000","633,000,000","1,004,000,000","-214,000,000","1,265,000,000","398,000,000","852,000,000","458,200,000","1,022,000,000","168,400,000","969,400,000","1,347,300,000"
		NetIncomeFromContinuingOperations,"493,000,000","478,000,000","702,000,000","-1,088,000,000","401,000,000","123,000,000","1,919,000,000","86,000,000","-1,968,000,000","374,000,000","-3,613,000,000","-1,616,000,000","-2,549,000,000","136,000,000","-6,869,000,000","567,000,000","-980,000,000","445,000,000","118,000,000","553,000,000","410,000,000","579,000,000","696,000,000","391,000,000","210,000,000","110,000,000","138,000,000","310,000,000","406,000,000","34,000,000","135,000,000","814,000,000","271,000,000","230,000,000","90,000,000","164,000,000","332,000,000","242,000,000","-9,000,000","364,000,000","239,000,000","236,000,000","87,000,000","203,000,000","366,000,000","202,000,000","254,000,000","261,000,000","337,000,000","261,000,000","277,000,000","321,000,000","392,000,000","244,000,000","517,000,000","304,000,000","293,000,000","224,000,000","203,000,000","278,000,000","264,000,000","261,000,000","152,000,000","393,000,000","232,000,000","214,000,000","193,000,000","239,000,000","267,000,000","218,000,000","871,000,000","228,000,000","372,000,000","3,033,000,000","408,000,000","510,000,000","227,000,000","-354,000,000","-2,189,000,000","250,000,000","434,000,000","631,000,000","529,000,000","771,000,000","750,000,000","-951,000,000","-4,117,000,000","225,000,000","248,000,000","280,000,000","-604,000,000","183,000,000","180,000,000","156,000,000","196,000,000","210,000,000","174,000,000","139,000,000","93,900,000","256,700,000","192,900,000","172,500,000","328,700,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-242,000,000","16,000,000","-113,000,000","-78,000,000","107,000,000","5,000,000","-51,000,000","-125,000,000",,,"-2,000,000","-13,000,000","-32,000,000","6,000,000","-7,000,000","-16,000,000","-149,000,000","82,000,000","58,000,000","203,000,000","-95,000,000","-18,000,000","-20,000,000","-915,000,000","-195,000,000","-227,000,000","-4,679,000,000","-169,000,000","566,000,000","197,000,000","323,000,000","3,062,000,000","443,000,000","626,000,000","-1,004,000,000","2,000,000","-363,000,000","-80,000,000","-124,000,000","2,679,000,000","-1,540,000,000","-360,000,000","-9,000,000","2,204,000,000","-328,000,000","-276,000,000","-125,000,000","1,091,000,000","-464,000,000","-282,000,000","-304,000,000","29,600,000","117,100,000","-137,200,000","29,500,000","142,800,000"
		DepreciationAmortizationDepletion,"3,487,000,000","972,000,000","863,000,000","801,000,000","851,000,000","888,000,000","895,000,000","845,000,000","874,000,000","855,000,000","801,000,000","840,000,000","796,000,000","797,000,000","779,000,000","759,000,000","746,000,000","752,000,000","720,000,000","710,000,000","712,000,000","712,000,000","665,000,000","694,000,000","699,000,000","697,000,000","677,000,000","653,000,000","651,000,000","631,000,000","667,000,000","671,000,000","557,000,000","538,000,000","535,000,000","523,000,000","516,000,000","503,000,000","465,000,000","617,000,000","606,000,000","584,000,000","567,000,000","450,000,000","648,000,000","550,000,000","542,000,000","571,000,000","532,000,000","506,000,000","492,000,000","511,000,000","481,000,000","463,000,000","526,000,000","467,000,000","453,000,000","417,000,000","476,000,000","505,000,000","460,000,000","454,000,000","413,000,000","475,000,000","466,000,000","402,000,000","403,000,000","456,000,000","454,000,000","385,000,000","441,000,000","405,000,000","339,000,000","312,000,000","312,000,000","214,000,000","360,000,000","336,000,000","288,000,000","456,000,000","245,000,000","320,000,000","284,000,000","270,000,000","411,000,000","103,000,000","1,391,000,000","1,852,000,000","69,000,000","347,000,000",,,,,,,,,,,,,
			DepreciationAndAmortization,"3,487,000,000","972,000,000","863,000,000","801,000,000","851,000,000","888,000,000","895,000,000","845,000,000","874,000,000","855,000,000","801,000,000","840,000,000","796,000,000","797,000,000","779,000,000","759,000,000","746,000,000","752,000,000","720,000,000","710,000,000","712,000,000","712,000,000","665,000,000","694,000,000","699,000,000","697,000,000","677,000,000","653,000,000","651,000,000","631,000,000","667,000,000","671,000,000","557,000,000","538,000,000","535,000,000","523,000,000","516,000,000","503,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,"3,487,000,000","972,000,000","863,000,000","801,000,000","851,000,000","888,000,000","895,000,000","845,000,000","874,000,000","855,000,000","801,000,000","840,000,000","796,000,000","797,000,000","779,000,000","759,000,000","746,000,000","752,000,000","720,000,000","710,000,000","712,000,000","712,000,000","665,000,000","694,000,000","699,000,000","697,000,000","677,000,000","653,000,000","651,000,000","631,000,000","667,000,000","671,000,000","557,000,000","538,000,000","535,000,000","523,000,000","516,000,000","503,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"1,752,000,000","-16,000,000","239,000,000","1,379,000,000","150,000,000","78,000,000","218,000,000","54,000,000","672,000,000","197,000,000","-1,400,000,000","-633,000,000","-919,000,000","4,000,000","-2,542,000,000","155,000,000","-323,000,000","178,000,000","406,000,000","332,000,000","264,000,000","252,000,000","386,000,000","294,000,000","233,000,000","117,000,000","433,000,000","41,000,000","106,000,000","113,000,000","481,000,000","158,000,000","36,000,000","15,000,000","548,000,000","181,000,000","180,000,000","166,000,000","24,000,000","390,000,000","88,000,000","146,000,000","-8,000,000","155,000,000","298,000,000","99,000,000","428,000,000","331,000,000","-140,000,000","137,000,000","508,000,000","-76,000,000","142,000,000","235,000,000","108,000,000","136,000,000","179,000,000","167,000,000","88,000,000","-135,000,000","-41,000,000","143,000,000","-113,000,000","-241,000,000","99,000,000","-30,000,000","-1,000,000","-543,000,000","-52,000,000","-63,000,000","247,000,000","307,000,000","127,000,000","1,926,000,000","-149,000,000","492,000,000","-105,000,000","-48,000,000","-471,000,000","73,000,000","-41,000,000","-82,000,000","-589,000,000","60,000,000","647,000,000","-527,000,000","-1,312,000,000","434,000,000","256,000,000","-145,000,000","-102,000,000","-22,000,000","-452,000,000","-178,000,000","202,000,000","-278,000,000","74,000,000","-105,000,000","37,300,000","-90,300,000","-62,100,000","-43,900,000","-65,600,000"
			DeferredIncomeTax,"1,752,000,000","-16,000,000","239,000,000","1,379,000,000","150,000,000","78,000,000","218,000,000","54,000,000","672,000,000","197,000,000","-1,400,000,000","-633,000,000","-919,000,000","4,000,000","-2,542,000,000","155,000,000","-323,000,000","178,000,000","406,000,000","332,000,000","264,000,000","252,000,000","386,000,000","294,000,000","233,000,000","117,000,000","433,000,000","41,000,000","106,000,000","113,000,000","481,000,000","158,000,000","36,000,000","15,000,000","548,000,000","181,000,000","180,000,000","166,000,000","24,000,000","390,000,000","88,000,000","146,000,000","-8,000,000","155,000,000","298,000,000","99,000,000","428,000,000","331,000,000","-140,000,000","137,000,000","508,000,000","-76,000,000","142,000,000","235,000,000","108,000,000","136,000,000","179,000,000","167,000,000","88,000,000","-135,000,000","-41,000,000","143,000,000","-113,000,000","-241,000,000","99,000,000","-30,000,000","-1,000,000","-543,000,000","-52,000,000","-63,000,000","247,000,000","307,000,000","127,000,000","1,926,000,000","-149,000,000","492,000,000","-105,000,000","-48,000,000","-471,000,000","73,000,000","-41,000,000","-82,000,000","-589,000,000","60,000,000","647,000,000","-527,000,000","-1,312,000,000","434,000,000","256,000,000","-145,000,000","-102,000,000","-22,000,000","-452,000,000","-178,000,000","202,000,000","-278,000,000","74,000,000","-105,000,000","37,300,000","-90,300,000","-62,100,000","-43,900,000","-65,600,000"
		AssetImpairmentCharge,"121,000,000","43,000,000","-126,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
