name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
TotalRevenue,"245,659,000","78,255,000","65,636,000","56,018,000","45,750,000","37,395,000","29,868,000","24,557,000","20,674,000","17,957,000"
	OperatingRevenue,"245,659,000","78,255,000","65,636,000","56,018,000","45,750,000","37,395,000","29,868,000","24,557,000","20,674,000","17,957,000"
CostOfRevenue,"90,533,000","27,139,000","24,249,000","20,357,000","18,788,000","18,283,000","13,835,000","10,341,000","7,543,000","7,613,000"
GrossProfit,"155,126,000","51,116,000","41,387,000","35,661,000","26,962,000","19,112,000","16,033,000","14,216,000","13,131,000","10,344,000"
OperatingExpense,"451,042,000","141,412,000","112,478,000","103,035,000","94,117,000","80,724,000","53,076,000","43,902,000","35,692,000","36,573,000"
	SellingGeneralAndAdministration,"296,707,000","95,531,000","69,834,000","68,262,000","63,080,000","52,904,000","32,898,000","28,977,000","22,216,000","22,708,000"
		GeneralAndAdministrativeExpense,"111,670,000","34,890,000","27,719,000","26,951,000","22,110,000","16,724,000","9,185,000","9,003,000","5,914,000","4,957,000"
			OtherGandA,"111,670,000","34,890,000","27,719,000","26,951,000","22,110,000","16,724,000","9,185,000","9,003,000","5,914,000","4,957,000"
		SellingAndMarketingExpense,"185,037,000","60,641,000","42,115,000","41,311,000","40,970,000","36,180,000","23,713,000","19,974,000","16,302,000","17,751,000"
	ResearchAndDevelopment,"154,335,000","45,881,000","42,644,000","34,773,000","31,037,000","27,820,000","20,178,000","14,925,000","13,476,000","13,865,000"
OperatingIncome,"-295,916,000","-90,296,000","-71,091,000","-67,374,000","-67,155,000","-61,612,000","-37,043,000","-29,686,000","-22,561,000","-26,229,000"
NetNonOperatingInterestIncomeExpense,"777,000","1,082,000","57,000","96,000","-458,000","-280,000","-287,000","-302,000","-431,000","-150,000"
	InterestIncomeNonOperating,"1,266,000","1,087,000","59,000","99,000","21,000","23,000","25,000","10,000","46,000","150,000"
	InterestExpenseNonOperating,"489,000","5,000","2,000","3,000","479,000","303,000","312,000","312,000","477,000","300,000"
OtherIncomeExpense,"-1,978,000","-291,000","-259,000","-1,055,000","-373,000","-593,000","-302,000","-111,000","182,000","-193,000"
	OtherNonOperatingIncomeExpenses,"-1,978,000","-291,000","-259,000","-1,055,000","-373,000","-593,000","-302,000","-111,000","182,000","-193,000"
PretaxIncome,"-297,117,000","-89,505,000","-71,293,000","-68,333,000","-67,986,000","-62,485,000","-37,632,000","-30,099,000","-22,810,000","-26,572,000"
TaxProvision,"1,184,000","329,000","416,000","262,000","177,000","149,000","209,000","57,000","128,000","66,000"
NetIncomeCommonStockholders,"-298,301,000","-89,834,000","-71,709,000","-68,595,000","-68,163,000","-62,634,000","-37,841,000","-30,156,000","-22,938,000","-26,638,000"
