name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"4,649,000,000","4,540,300,000","4,365,900,000","4,208,900,000","4,017,900,000","3,903,800,000","3,750,900,000","3,631,100,000","3,474,900,000","3,416,320,000","3,354,544,000","3,381,948,000","3,412,738,000","2,614,246,000","2,564,596,000","2,573,488,000","2,481,456,000","2,414,018,000","2,370,345,000","2,384,683,000","2,220,547,000","2,212,242,000","2,241,665,000","2,245,128,000","1,290,660,000","1,273,347,000","1,293,345,000","1,280,333,000","1,249,610,000","1,224,044,000","1,217,368,000","1,197,901,000","1,222,760,000","1,213,018,000","1,171,974,000","1,130,347,000","1,125,408,000","1,134,842,000","1,142,302,000","1,134,920,000","1,127,733,000","1,118,654,000","1,087,712,000","1,080,615,000","1,049,319,000","982,413,000","935,619,000","883,059,000","818,402,000","774,069,000","750,425,000","742,921,000","946,064,000","984,939,000","996,700,000","1,014,186,000","1,046,722,000","1,076,260,000","1,114,000,000","1,105,672,000","1,081,704,000","1,043,720,000","1,014,998,000","971,705,000","922,415,000","863,740,000","842,768,000","837,610,000","829,432,000","828,677,000","806,351,000","793,824,000","766,250,000","692,862,000","673,185,000","671,495,000","679,373,000","685,623,000","717,645,000","733,771,000","719,948,000","411,189,000","431,588,000","441,552,000","440,391,000","266,383,000","255,753,000","218,210,000","199,178,000","174,600,000","162,000,000","151,900,000","100,300,000"
	CurrentAssets,"2,258,000,000","2,147,300,000","1,994,900,000","2,121,700,000","1,922,500,000","1,804,400,000","1,669,700,000","1,569,800,000","1,456,600,000","1,433,547,000","1,360,385,000","1,370,000,000","1,360,352,000","1,464,104,000","1,412,471,000","1,417,724,000","1,308,022,000","1,236,253,000","1,195,203,000","1,202,100,000","1,021,518,000","998,769,000","1,002,343,000","1,001,513,000","959,133,000","939,511,000","719,362,000","687,668,000","675,341,000","738,091,000","736,875,000","763,028,000","895,609,000","879,231,000","893,557,000","861,688,000","858,645,000","868,182,000","852,937,000","891,596,000","884,109,000","884,901,000","850,328,000","849,709,000","823,574,000","752,895,000","707,912,000","665,663,000","587,363,000","532,881,000","516,553,000","502,424,000","498,323,000","528,728,000","540,318,000","553,221,000","582,576,000","609,980,000","668,092,000","657,727,000","633,792,000","591,438,000","559,834,000","512,875,000","461,369,000","499,147,000","470,862,000","461,142,000","447,336,000","439,885,000","407,359,000","394,331,000","359,088,000","282,276,000","253,524,000","249,161,000","250,046,000","253,552,000","279,933,000","284,183,000","290,946,000","263,005,000","265,543,000","274,906,000","300,178,000","172,860,000","164,816,000","166,476,000","152,120,000","135,900,000","124,300,000","114,800,000","63,400,000"
		CashCashEquivalentsAndShortTermInvestments,"1,053,000,000","1,042,700,000","879,600,000","1,039,000,000","909,500,000","836,000,000","715,700,000","607,000,000","503,400,000","523,989,000","475,128,000","459,920,000","462,342,000","718,171,000","619,626,000","631,117,000","541,502,000","543,202,000","534,608,000","571,846,000","411,211,000","418,086,000","419,978,000","425,648,000","666,623,000","658,237,000","391,989,000","355,752,000","351,344,000","435,031,000","435,498,000","464,917,000","593,603,000","589,617,000","620,654,000","582,439,000","598,342,000","615,241,000","583,634,000","605,566,000","569,445,000","565,519,000","525,839,000","496,287,000","479,120,000","431,933,000","343,725,000","323,414,000","285,199,000","271,795,000","265,218,000","258,541,000","255,404,000","278,869,000","257,212,000","259,943,000","276,618,000","323,765,000","359,844,000","336,076,000","313,257,000","289,957,000","265,400,000","237,406,000","213,860,000","292,619,000","271,365,000","264,303,000","244,917,000","235,900,000","206,583,000","190,113,000","168,068,000","129,178,000","115,613,000","117,196,000","123,085,000","128,714,000","75,595,000","104,907,000","128,802,000","137,494,000","131,112,000","124,049,000","126,247,000","50,406,000","47,558,000","65,867,000","69,704,000","63,800,000","58,400,000","30,700,000","12,000,000"
			CashAndCashEquivalents,"1,011,000,000","966,300,000","633,300,000","755,200,000","699,800,000","608,300,000","493,300,000","428,900,000","442,000,000","414,572,000","386,281,000","366,935,000","418,016,000","644,345,000","399,850,000","427,431,000","340,888,000","333,768,000","305,977,000","422,830,000","255,912,000","228,623,000","366,874,000","354,275,000","357,855,000","227,574,000","195,147,000","178,319,000","192,713,000","305,437,000","295,456,000","262,789,000","287,090,000","288,902,000","254,778,000","235,724,000","266,708,000","287,588,000","284,968,000","409,216,000","345,673,000","312,916,000","216,111,000","226,538,000","259,207,000","162,476,000","129,991,000","151,522,000","128,305,000","111,009,000","140,072,000","139,703,000","97,405,000","119,261,000","145,432,000","170,925,000","132,308,000","223,968,000","230,268,000","221,153,000","246,215,000","215,208,000","219,989,000","187,297,000","156,821,000","220,573,000","159,989,000","151,294,000","150,233,000","138,389,000","123,560,000","117,540,000","91,932,000","74,660,000","67,100,000","68,490,000","80,527,000","88,820,000","75,595,000","76,892,000","97,120,000","120,869,000","118,434,000","116,035,000","111,423,000","44,675,000","41,097,000","44,485,000","48,440,000","35,700,000","23,800,000","30,700,000","12,000,000"
			OtherShortTermInvestments,"42,000,000","76,400,000","246,300,000","283,800,000","209,700,000","227,700,000","222,400,000","178,100,000","61,400,000","109,417,000","88,847,000","92,985,000","44,326,000","73,826,000","219,776,000","203,686,000","200,614,000","209,434,000","228,631,000","149,016,000","155,299,000","189,463,000","53,104,000","71,373,000","308,768,000","430,663,000","196,842,000","177,433,000","158,631,000","129,594,000","140,042,000","202,128,000","306,513,000","300,715,000","365,876,000","346,715,000","331,634,000","327,653,000","298,666,000","196,350,000","223,772,000","252,603,000","309,728,000","269,749,000","219,913,000","269,457,000","213,734,000","171,892,000","156,894,000","160,786,000","125,146,000","118,838,000","157,999,000","159,608,000","111,780,000","89,018,000","144,310,000","99,797,000","129,576,000","114,923,000","67,042,000","74,749,000","45,411,000","50,109,000","57,039,000","72,046,000","111,376,000","113,009,000","94,684,000","97,511,000","83,023,000","72,573,000","76,136,000","54,518,000","48,513,000","48,706,000","42,558,000","39,894,000",,"28,015,000","31,682,000","16,625,000","12,678,000","8,014,000","14,824,000","5,731,000","6,461,000","21,382,000","21,264,000","28,100,000","34,600,000",,
		Receivables,"480,000,000","442,600,000","443,400,000","431,700,000","420,800,000","392,700,000","363,900,000","381,100,000","381,000,000","341,064,000","327,983,000","313,530,000","335,990,000","295,454,000","318,470,000","339,958,000","341,718,000","300,308,000","280,302,000","268,544,000","267,249,000","253,361,000","251,607,000","249,874,000","119,891,000","113,829,000","115,988,000","130,634,000","124,606,000","106,362,000","106,290,000","101,487,000","119,463,000","116,783,000","98,133,000","109,291,000","102,970,000","94,828,000","87,536,000","104,827,000","131,132,000","120,894,000","125,517,000","150,980,000","155,682,000","138,181,000","173,698,000","163,462,000","140,678,000","108,691,000","103,532,000","91,745,000","85,568,000","85,350,000","104,558,000","109,512,000","121,574,000","107,504,000","115,668,000","125,910,000","131,817,000","123,658,000","126,833,000","118,623,000","106,672,000","82,610,000","76,061,000","78,452,000","82,770,000","82,315,000","85,333,000","89,251,000","87,991,000","65,454,000","53,963,000","50,904,000","49,499,000","45,505,000","52,218,000","54,773,000","49,661,000","35,778,000","42,691,000","61,187,000","82,725,000","62,113,000","61,908,000","49,635,000","41,987,000","36,900,000","32,600,000","28,900,000","24,800,000"
			AccountsReceivable,"480,000,000","442,600,000","443,400,000","431,700,000","420,800,000","392,700,000","363,900,000","381,100,000","381,000,000","341,064,000","327,983,000","313,530,000","335,990,000","295,454,000","318,470,000","339,958,000","341,718,000","300,308,000","280,302,000","268,544,000","267,249,000","248,757,000","243,853,000","233,951,000","113,472,000","101,883,000","115,988,000","124,553,000","124,445,000","106,362,000","106,290,000","101,487,000","119,463,000","116,744,000","98,133,000","95,771,000","90,457,000","82,060,000","87,536,000","104,827,000","131,132,000","120,894,000","125,517,000","150,980,000","155,682,000","138,181,000","155,619,000","149,863,000","134,614,000","94,215,000","72,166,000","55,738,000","56,990,000","85,350,000","104,558,000","109,512,000","121,574,000","107,504,000","115,668,000","125,910,000","131,817,000","123,658,000","126,833,000","118,623,000","106,672,000","82,610,000","76,061,000","78,452,000","82,770,000","82,315,000","85,333,000","89,251,000","87,991,000","65,454,000","53,963,000","50,904,000","49,499,000","45,505,000","52,218,000","54,773,000","49,661,000","35,778,000","42,691,000","61,187,000","82,725,000",,,,,,,,
				GrossAccountsReceivable,"483,000,000","446,200,000","445,800,000","434,100,000","423,000,000","394,700,000","365,900,000","383,000,000","382,900,000","342,847,000","333,173,000","317,990,000","340,958,000","300,697,000","323,231,000","344,549,000","346,174,000","304,443,000",,,,"252,666,000",,,,"103,643,000",,,,"108,612,000",,,,"119,495,000",,,,"84,939,000",,,,"123,410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-3,000,000","-3,600,000","-2,400,000","-2,400,000","-2,200,000","-2,000,000","-2,000,000","-1,900,000","-1,900,000","-1,783,000","-5,190,000","-4,460,000","-4,968,000","-5,243,000","-4,761,000","-4,591,000","-4,456,000","-4,135,000",,,,"-3,909,000",,,,"-1,760,000",,,,"-2,250,000",,,,"-2,751,000",,,,"-2,879,000",,,,"-2,516,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,"4,604,000","7,754,000","15,923,000","6,419,000","11,946,000",,"6,081,000","161,000",,,,,"39,000",,"13,520,000","12,513,000","12,768,000",,,,,,,,"0","18,079,000","13,599,000","6,064,000","14,476,000","31,366,000","36,007,000","28,578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"636,000,000","576,700,000","550,400,000","527,000,000","515,200,000","501,400,000","494,200,000","490,200,000","474,200,000","462,146,000","463,263,000","479,497,000","475,633,000","384,689,000","399,077,000","384,929,000","365,709,000","339,081,000","319,460,000","304,707,000","285,518,000","275,869,000","278,965,000","278,360,000","151,650,000","152,631,000","168,079,000","165,590,000","164,412,000","155,169,000","153,930,000","155,872,000","147,511,000","142,727,000","136,060,000","137,006,000","131,253,000","134,639,000","145,518,000","145,609,000","148,474,000","153,632,000","161,059,000","164,450,000","159,843,000","156,429,000","152,096,000","137,305,000","126,770,000","118,004,000","116,156,000","121,641,000","126,512,000","131,519,000","142,680,000","152,468,000","154,938,000","150,731,000","159,441,000","163,713,000","157,356,000","149,820,000","132,994,000","127,379,000","111,967,000","98,242,000","97,776,000","95,469,000","97,663,000","99,633,000","104,337,000","105,681,000","94,878,000","82,013,000","75,973,000","74,570,000","72,423,000","73,235,000","82,864,000","88,094,000","79,104,000","56,954,000","70,548,000","76,275,000","78,497,000","49,218,000","45,210,000","37,909,000","33,316,000","27,700,000","25,600,000","25,100,000","24,300,000"
			RawMaterials,"446,000,000","393,800,000","365,900,000","343,200,000","336,700,000","321,300,000","316,600,000","313,900,000","300,400,000","288,771,000","291,613,000","300,484,000","303,588,000","235,593,000","237,547,000","221,914,000","203,520,000","191,351,000","177,677,000","172,948,000","159,354,000","150,150,000","100,691,000","100,901,000","78,707,000","78,352,000","85,313,000","85,067,000","85,622,000","81,121,000","77,737,000","81,270,000","76,520,000","75,687,000","72,240,000","75,423,000","75,752,000","76,610,000","82,386,000","80,239,000","80,762,000","78,501,000","81,105,000","81,967,000","82,740,000","82,012,000","75,987,000","70,513,000","64,027,000","56,083,000","52,590,000","54,293,000","57,764,000","58,542,000","67,927,000","86,874,000","74,529,000","73,529,000","78,421,000","83,513,000","85,175,000","82,007,000","73,563,000","63,870,000","56,500,000","48,235,000","42,704,000","42,694,000","49,537,000","46,479,000","45,803,000","45,274,000","40,998,000","36,834,000","37,726,000","36,116,000","35,247,000","36,630,000",,"35,663,000",,"21,019,000","26,399,000","26,962,000",,,,,,,,,
