name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,619",,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,619",,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,"-3,793,000","5,085,000","4,286,000","-1,922,000","9,231,000","-702,000","3,353,000","3,169,000","-10,797,000","16,601,000","2,159,000","3,627,000","8,332,000","4,429,000","3,284,000","3,344,000","7,642,000","5,256,000","2,789,000","2,695,000","6,752,000","6,906,000",,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-157,593,000","-57,050,000","-48,890,000","-17,847,000","-33,806,000","-38,962,000","-25,213,000","-14,350,000","-18,825,000","-15,067,000","-18,937,000","-19,437,000","-33,176,000","-27,559,000","-15,782,000","-18,982,000","-19,401,000","-14,285,000","-5,848,000","-5,047,000","-10,314,000","-11,064,000","-10,580,000","-15,116,000","-8,590,000","-5,546,000","-8,450,000","-8,880,000","-6,824,000","-8,104,443","-18,908,683","-23,443,539","-20,503,723","-16,951,748","-11,467,199","-5,154,486","-5,099,902","-2,250,484","-3,161","-3,000","-3,009","-3,758","-3,018",,"-3,024","-3,580","-3,091",,
NetNonOperatingInterestIncomeExpense,"-15,473,000","-2,237,000","-4,833,000","-4,539,000","-3,864,000","-4,912,000","-4,174,000","-3,644,000","-3,318,000","-2,911,000","-2,418,000","-2,080,000","-2,228,000","-2,046,000","-2,368,000","-1,386,000","-199,000","-358,000","-333,000","-65,000","-658,000","-132,000","-150,000","-299,000","-147,000","-163,000","-333,000","-695,000","-2,922,000","-4,398,533","-2,627,376","-2,641,601","-6,887,217","536","-4,790","4","5","-41,563","-500","-500","-500","-500","-500",,"-500","-500","-2,581",,
	InterestIncomeNonOperating,"1,862,000","278,000","236,000","360,000","988,000","409,000","589,000","1,123,000","1,316,000","1,976,000","2,180,000","2,467,000","2,589,000","2,819,000","2,594,000","1,147,000",,,,,,,,,,,,,,,,,,,,"4","5","0",,,,,,,,,,,
	InterestExpenseNonOperating,"17,335,000","2,515,000","5,069,000","4,899,000","4,852,000","5,321,000","4,763,000","4,767,000","4,634,000","4,887,000","4,598,000","4,547,000","4,817,000","4,865,000","4,962,000","2,533,000","199,000","358,000","333,000","65,000","658,000","132,000",,"299,000","147,000","163,000","333,000","695,000","2,922,000","3,798,533",,"2,629,101","2,178,937",,,"0","0","41,563","500","500","500","500","500",,"500","500","2,581",,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,748,000",,,"600,000","7,434,878","12,500","4,708,280","-536",,,,,,,,,,,,,,,
OtherIncomeExpense,"-28,981,000","-16,632,000","2,154,000","-13,210,000","-1,293,000","-9,680,000","-92,706,000","-4,532,000","-3,860,000","-190,000","-8,872,000","-15,496,000","-3,228,000","-10,971,000","10,695,000","-33,733,000","-2,562,000","-3,506,000","-4,857,000","-13,905,000","-4,182,000","-1,958,000","-1,558,000","-15,231,000","-12,058,000","11,855,000","-4,210,000","153,914,000","-15,766,000","12,136,814","-7,702,724","6,528,840","33,348,763","-53,609,138","-1,586,509","-5,743,317","51,384","-2,450,875",,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,"4,430,000","-8,901,000","-1,280,000","1,260,000","6,504,000","-10,126,000","-9,063,000","14,340,000","2,873,000","29,991,000","-29,418,000","-36,645,592","-7,702,724","6,528,840","33,348,763","-53,609,138","-1,586,509","-5,743,317","51,384","-2,450,875",,,,,,,,,,,
	SecuritiesAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500",,,,"3,626","3,626"
	SpecialIncomeCharges,"-30,331,000","-16,658,000","1,700,000","-13,864,000","-1,509,000","-8,587,000","-93,338,000","-5,085,000","-4,286,000","0","-9,231,000","-15,000,000","-3,353,000","-10,669,000","10,797,000","-33,643,000","-2,159,000","-3,627,000","-9,329,000","-5,561,000","-3,284,000","-3,344,000","-7,642,000","-5,256,000","-2,789,000","-2,695,000","-6,752,000","124,237,000","13,250,000","48,782,406",,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"22,753,000","9,080,000","-1,700,000","13,864,000","1,509,000","8,587,000","-3,793,000","5,085,000","4,286,000",,"9,231,000",,"3,353,000","3,169,000","-10,797,000","16,601,000","2,159,000","3,627,000","9,329,000","5,561,000","3,284,000","3,344,000","7,642,000","5,256,000","2,789,000","2,695,000","6,752,000","6,906,000",,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"0","0","0","0","0","0","0","25,500,000",,,,,,,,,"0","0","0","0","0","4,710,000","0","-48,578,208",,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,"0","0","0","0","0","15,000,000","0","-18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"7,578,000",,,,,"97,131,000",,,,,,,,"0","17,042,000",,,,,,,,,,,"0","4,151,000","-13,250,000",,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","140,004,000",,"204,198",,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,350,000","26,000","454,000","654,000","216,000","-1,093,000","632,000","553,000","426,000","-190,000","359,000","-496,000","125,000","-302,000","-102,000","-90,000","-403,000","121,000","42,000","557,000","382,000","126,000","-420,000","151,000","-206,000","210,000","-331,000","-314,000","402,000",,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-202,047,000","-75,919,000","-51,569,000","-35,596,000","-38,963,000","-53,554,000","-122,093,000","-22,526,000","-26,003,000","-18,168,000","-30,227,000","-37,013,000","-38,632,000","-40,576,000","-7,455,000","-54,101,000","-22,162,000","-18,149,000","-11,038,000","-19,017,000","-15,154,000","-13,154,000","-12,288,000","-30,646,000","-20,795,000","6,146,000","-12,993,000","144,339,000","-25,512,000","-366,162","-29,238,783","-19,556,300","5,957,823","-70,560,350","-13,058,498","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
TaxProvision,"148,000","52,000","4,000","43,000","49,000","313,000","-471,000","23,000","65,000","-18,976,000","32,000","-523,000","69,000","401,000","0","415,000","167,000","229,000","6,580,000","-1,223,000","-1,925,000","-2,064,000","-3,685,000","6,467,000","-7,392,000","-5,070,000","-10,524,000","38,761,000","15,000","-40,021,151","0","0","-2,525,124","65,376",,,,,,"0","0","0","0","0","0","0","0","0","0"
NetIncomeCommonStockholders,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
	NetIncome,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
		NetIncomeIncludingNoncontrollingInterests,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
			NetIncomeContinuousOperations,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,"-1,260,000",,,,"-14,340,000",,,,,,"-5,689,144","-32,978,586",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-12,350,000","-10,258,000","-37,113,000","-13,403,000","-3,124,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-25,245,444","-24,495,639","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
BasicEPS,,"-1.2","-0.84","-0.59","-0.64","-0.96","-2.37","-0.44","-0.58","0.02",,"-0.85","-0.92","-0.99","-0.18","-1.34","-0.56","-0.46","-0.45","-0.46","-0.34","-0.29",,"-1","-0.37","0.31","-0.07","2.95","-0.73","1.46",,"-0.73","0.33","-3.03",,"-0.71","-0.41","-0.44","-0.03","-0.03","-0.03",,"-0.004","0","-0.03",,"-0.006","0","0"
DilutedEPS,,"-1.2","-0.84","-0.59","-0.64","-0.96","-2.37","-0.44","-0.58","0.02",,"-0.85","-0.92","-0.99","-0.18","-1.34","-0.56","-0.46","-0.55","-0.46","-0.34","-0.32",,"-1","-0.37","-0.08","-0.14","1.78","-0.73","1.32",,"-0.89","-0.9","-3.03",,"-0.71","-0.41","-0.44","-0.03","-0.03","-0.03",,"-0.004","0","-0.03",,"-0.006","0","0"
BasicAverageShares,,"63,132,841","61,616,896","60,803,045","60,571,259","56,268,508","51,264,029","50,929,575","44,763,843","43,122,897",,"42,943,828","41,957,860","41,410,314","41,275,872","40,717,440","40,061,045","39,657,418","39,325,913","38,654,086","39,041,145","38,045,317",,"36,980,356","36,683,429","36,520,186","36,260,106","35,741,877","34,957,134","27,157,883",,"26,682,510","25,635,277","23,334,967",,"15,365,631","12,253,599","10,697,129","106,695","106,695","106,681",,"959,127","106,569","106,681",,"959,127","106,569","106,569"
DilutedAverageShares,,"63,132,841","61,616,896","60,803,045","60,571,259","56,268,508","51,264,029","50,929,575","44,763,843","43,592,499",,"42,943,828","41,957,860","41,410,314","41,275,872","40,717,440","40,061,045","39,657,418","40,089,779","38,654,086","39,041,145","39,158,922",,"36,980,356","36,683,429","37,947,479","37,985,347","42,752,859","34,957,134","30,380,694",,"28,210,225","27,326,442","23,334,967",,"15,365,631","12,253,599","10,697,129","106,695","106,695","106,681",,"959,127","106,569","106,681",,"959,127","106,569","106,569"
TotalOperatingIncomeAsReported,"-180,346,000","-66,130,000","-47,190,000","-31,711,000","-35,315,000","-47,549,000","-118,551,000","-19,435,000","-23,111,000","-15,067,000","-28,168,000","-34,437,000","-36,529,000","-38,228,000","-4,985,000","-35,583,000","-21,560,000","-17,912,000","-15,177,000","-10,608,000","-13,598,000","-14,408,000","-18,222,000","-20,372,000","-11,379,000","-8,241,000","-15,202,000","-20,496,000","-6,824,000","-8,104,443","-18,908,683","-23,443,539","-20,503,723","-16,951,748","-11,467,199","-5,154,486","-5,099,902","-2,250,484",,,,,,,,,,,
TotalExpenses,"386,163,000","105,537,000","106,139,000","86,064,000","88,423,000","86,369,000","76,196,000","65,489,000","67,255,000","62,836,000","65,624,000","63,810,000","77,883,000","67,129,000","59,553,000","59,688,000","60,738,000","52,717,000","48,025,000","45,387,000","49,114,000","44,684,000","47,906,000","49,061,000","41,901,000","34,554,000","38,898,000","36,885,000","30,892,000","25,476,243","32,993,671","31,792,122","26,245,457","16,979,648","11,467,199","5,154,486","5,099,902","2,250,484","3,161","3,000","3,009","3,758","3,018",,"3,024","3,580","3,091",,
NetIncomeFromContinuingAndDiscontinuedOperation,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
NormalizedIncome,"-183,996,400","-65,976,200","-52,814,000","-25,518,280","-37,910,430","-47,598,490","-28,644,071.405","-18,836,950","-22,939,220","808,000","-23,520,370","-21,700,000","-36,253,310","-33,188,630","-18,252,000","-29,956,610","-20,752,930","-15,730,290","-14,678,600","-4,262,063.943","-9,244,761.119","-9,333,001.368","-7,806,270.345","-27,883,800","-5,764,031.209","4,229,000","-141,600","-7,233,393.899","-15,826,200","32,372,900.6","-21,536,059","-26,085,140","-13,193,748.95","-35,779,786.3","-11,547,764","-5,154,482","-5,099,897","-2,292,047","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
InterestIncome,"1,862,000","278,000","236,000","360,000","988,000","409,000","589,000","1,123,000","1,316,000","1,976,000","2,180,000","2,467,000","2,589,000","2,819,000","2,594,000","1,147,000",,,,,,,,,,,,,,,,,,,,"4","5","0",,,,,,,,,,,
InterestExpense,"17,335,000","2,515,000","5,069,000","4,899,000","4,852,000","5,321,000","4,763,000","4,767,000","4,634,000","4,887,000","4,598,000","4,547,000","4,817,000","4,865,000","4,962,000","2,533,000","199,000","358,000","333,000","65,000","658,000","132,000",,"299,000","147,000","163,000","333,000","695,000","2,922,000","3,798,533",,"2,629,101","2,178,937",,,"0","0","41,563","500","500","500","500","500",,"500","500","2,581",,
NetInterestIncome,"-15,473,000","-2,237,000","-4,833,000","-4,539,000","-3,864,000","-4,912,000","-4,174,000","-3,644,000","-3,318,000","-2,911,000","-2,418,000","-2,080,000","-2,228,000","-2,046,000","-2,368,000","-1,386,000","-199,000","-358,000","-333,000","-65,000","-658,000","-132,000","-150,000","-299,000","-147,000","-163,000","-333,000","-695,000","-2,922,000","-4,398,533","-2,627,376","-2,641,601","-6,887,217","536","-4,790","4","5","-41,563","-500","-500","-500","-500","-500",,"-500","-500","-2,581",,
EBIT,"-184,712,000","-73,404,000","-46,500,000","-30,697,000","-34,111,000","-48,233,000","-117,330,000","-17,759,000","-21,369,000","-13,281,000","-25,629,000","-32,466,000","-33,815,000","-35,711,000","-2,493,000","-51,568,000","-21,963,000","-17,791,000","-10,705,000","-18,952,000","-14,496,000","-13,022,000","4,854,000","-30,347,000","-20,648,000","6,309,000","-158,135,000","145,034,000","-22,590,000","3,432,371","-456,368","-16,927,199","8,136,760","-16,951,748","-3,324,400","-10,897,799","-5,048,513","-4,701,359","-3,161","-3,000","-3,009","-3,758","-3,018",,"-3,024","-3,580","-3,091",,
EBITDA,"-157,077,000"
ReconciledCostOfRevenue,"7,277,000","2,138,000","1,896,000","1,592,000","1,651,000","1,645,000","2,072,000","1,189,000","1,494,000","1,370,000","1,725,000","1,513,000","979,000","1,017,000","1,603,000","1,133,000","1,178,000","1,613,000","1,174,000","925,000","797,000","709,000","1,203,000","1,573,000","1,021,000","757,000","761,000","513,000","637,000","274,447","337,708","197,411","1,207,395","900",,,,,,,,,,,,,,,
ReconciledDepreciation,"27,635,000","7,092,000","6,050,000","7,873,000","6,620,000","6,074,000","6,633,000","6,439,000","5,851,000","5,656,000","5,290,000","5,376,000","4,841,000","4,901,000","4,879,000","4,798,000","4,643,000","4,348,000","4,468,000","4,615,000","4,437,000","4,284,000","4,182,000","4,095,000","3,967,000","3,891,000","3,975,000","3,881,000","3,757,253","1,778,747","1,858,229","1,850,203","1,565,419","127,187","56,865","53,821","53,139","52,168",,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-202,195,000","-75,971,000","-51,573,000","-35,639,000","-39,012,000","-53,867,000","-121,622,000","-22,549,000","-26,068,000","808,000","-30,259,000","-36,490,000","-38,701,000","-40,977,000","-7,455,000","-54,516,000","-22,329,000","-18,378,000","-17,618,000","-17,794,000","-13,229,000","-11,090,000","-8,603,000","-37,113,000","-13,403,000","11,216,000","-2,469,000","105,578,000","-25,527,000","39,654,989","-29,238,783","-19,556,300","8,482,947","-70,625,726","-13,134,273","-10,897,799","-5,048,513","-4,742,922","-3,661","-3,500","-3,509","-4,258","-3,518","-3,525","-3,524","-4,080","-5,672","-6,626","-6,644"
TotalUnusualItemsExcludingGoodwill,"-30,331,000","-16,658,000","1,700,000","-13,864,000","-1,509,000","-8,587,000","-93,338,000","-5,085,000","-4,286,000","0","-9,231,000","-15,000,000","-3,353,000","-10,669,000","10,797,000","-33,643,000","-2,159,000","-3,627,000","-4,899,000","-14,462,000","-4,564,000","-2,084,000","-1,138,000","-15,382,000","-11,852,000","11,645,000","-3,879,000","154,228,000","-16,168,000","12,136,814","-7,702,724","6,528,840","33,348,763","-53,609,138","-1,586,509","-5,743,317","51,384","-2,450,875",,,,,,,,,,,
TotalUnusualItems,"-30,331,000","-16,658,000","1,700,000","-13,864,000","-1,509,000","-8,587,000","-93,338,000","-5,085,000","-4,286,000","0","-9,231,000","-15,000,000","-3,353,000","-10,669,000","10,797,000","-33,643,000","-2,159,000","-3,627,000","-4,899,000","-14,462,000","-4,564,000","-2,084,000","-1,138,000","-15,382,000","-11,852,000","11,645,000","-3,879,000","154,228,000","-16,168,000","12,136,814","-7,702,724","6,528,840","33,348,763","-53,609,138","-1,586,509","-5,743,317","51,384","-2,450,875",,,,,,,,,,,
NormalizedEBITDA,"-126,746,000","-49,654,000","-42,150,000","-8,960,000","-25,982,000","-33,572,000","-17,359,000","-6,235,000","-11,232,000","-7,625,000","-11,108,000","-12,090,000","-25,621,000","-20,141,000","-8,411,000","-13,127,000","-15,161,000","-9,816,000","-1,338,000","125,000","-5,495,000","-6,654,000","10,174,000","-10,870,000","-4,829,000","-1,445,000","-150,281,000","-5,313,000","-2,664,747","-6,925,696","9,104,585","-21,605,836","-23,646,584","36,784,577","-1,681,026","-5,100,661","-5,046,758","-2,198,316","-3,161","-3,000","-3,009","-3,758","-3,018",,"-3,024","-3,580","-3,091",,
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.004","0.27","0.27","0.27","0.27","0.014","0.27","0.27","0","0.27","0.27","0.27","0.4","0.064","0.127","0.157","0.3","0.4","0.355","0.4","0.4","0.269","0.4","0.4","0","0","0.35","0.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"-12,132,400","-6,663,200","459,000","-3,743,280","-407,430","-2,318,490","-360,071.405","-1,372,950","-1,157,220","0","-2,492,370","-210,000","-905,310","-2,880,630","0","-9,083,610","-582,930","-979,290","-1,959,600","-930,063.943","-579,761.119","-327,001.368","-341,270.345","-6,152,800","-4,213,031.209","4,658,000","-1,551,600","41,416,606.101","-6,467,200","4,854,725.6","0","0","11,672,067.05","-18,763,198.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
