name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"1,539,936,000","316,419,000","302,667,000","473,035,000","447,815,000","523,267,000","477,225,000","604,611,000","572,683,000","382,049,000","348,455,000","454,613,000","420,747,000","361,399,000","293,640,000","380,038,000","384,282,000","338,563,000","346,659,000","392,540,000","449,417,000","352,310,000","353,304,000","442,564,000","435,086,000","359,975,000","329,059,000","399,896,000","390,327,000","353,274,000","258,087,000","286,324,000","290,075,000","243,834,000","224,947,000","262,200,000","296,031,000","269,736,000","79,195,000","42,845,000","39,155,000","40,146,000","40,376,000","40,623,000","36,532,000","34,657,000","33,334,000","33,878,000","32,870,000","31,655,000","33,163,000","32,681,000","31,287,000","31,704,000","35,874,000","29,751,000","17,691,000","19,229,000","43,563,000","38,010,000","94,776,000","83,104,000","60,936,000","61,178,000","61,624,000","60,635,000","81,736,000","59,244,000","75,644,000","64,600,000","58,267,000","62,512,000","59,237,000","45,470,000","40,956,000","42,918,000","44,044,000","42,842,000"
	OperatingRevenue,"1,539,936,000","316,419,000","302,667,000","473,035,000","447,815,000","523,267,000","477,225,000","604,611,000","572,683,000","382,049,000","348,455,000","454,613,000","420,747,000","361,399,000","293,640,000","380,038,000","384,282,000","338,563,000","346,659,000","392,540,000","449,417,000","352,310,000","353,304,000","442,564,000","435,086,000","359,975,000","329,059,000","399,896,000","390,327,000","353,274,000","258,087,000","286,324,000","290,075,000","243,834,000","224,947,000","262,200,000","296,031,000","269,736,000","79,195,000","42,845,000","39,155,000","40,146,000","40,376,000","40,623,000","36,532,000","34,657,000","33,334,000","33,878,000","32,870,000","31,655,000","33,163,000","32,681,000","31,287,000","31,704,000","35,874,000","29,751,000","17,691,000","19,229,000","43,563,000","38,010,000","94,776,000","83,104,000","60,936,000","61,178,000","61,624,000","60,635,000","81,736,000","59,244,000","75,644,000","64,600,000","58,267,000","62,512,000","59,237,000","45,470,000","40,956,000","42,918,000","44,044,000","42,842,000"
PretaxIncome,"372,312,000","29,954,000","85,511,000","123,680,000","133,167,000","161,714,000","156,437,000","205,868,000","136,448,000","65,599,000","66,747,000","104,457,000","77,742,000","51,363,000","38,486,000","44,698,000","45,425,000","32,168,000","65,025,000","48,355,000","88,564,000","41,342,000","53,120,000","85,505,000","50,161,000","42,619,000","33,242,000","72,585,000","48,592,000","130,601,000","54,416,000","39,118,000","44,982,000","39,650,000","58,946,000","49,935,000","35,969,000","52,543,000","15,125,000","-5,962,000","-15,952,000","546,000","7,787,000","-1,065,000","-20,449,000","2,187,000","791,000","885,000","-3,987,000","756,000","4,677,000","2,619,000","-12,823,000","2,066,000","6,449,000","-12,756,000","-25,153,000","-10,685,000","19,606,000","9,660,000","-7,376,000","-5,847,000",,,,,,,,,,,,,,,,
TaxProvision,"86,021,000","5,815,000","20,715,000","28,257,000","31,234,000","37,770,000","39,295,000","46,820,000","31,808,000","15,148,000","15,045,000","22,750,000","17,951,000","11,586,000","8,928,000","7,600,000","11,034,000","7,488,000","51,350,000","18,003,000","25,754,000","15,035,000","17,582,000","33,017,000","18,439,000","14,423,000","12,020,000","25,338,000","18,137,000","15,420,000","20,950,000","14,010,000","16,294,000","14,354,000","21,573,000","16,632,000","13,309,000","19,170,000","5,809,000","-1,914,000","-5,243,000","203,000","2,743,000","-1,313,000","-7,216,000","777,000","-235,000","321,000","-1,358,000","265,000","1,497,000","936,000","-4,492,000","710,000","2,059,000","-9,092,000","-8,723,000","-3,803,000","8,632,000","3,389,000","256,000","687,000",,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"276,400,000","22,250,000","62,185,000","92,906,000","99,060,000","120,345,000","116,445,000","153,279,000","128,476,000","49,636,000","49,276,000","79,418,000","57,811,000","38,786,000","28,115,000","35,805,000","33,080,000","24,441,000","13,428,000","30,206,000","62,474,000","26,433,000","35,326,000","51,927,000","31,069,000","27,442,000","20,636,000","46,678,000","29,622,000","112,821,000","32,100,000","23,265,000","27,085,000","23,760,000","35,671,000","31,655,000","20,827,000","32,370,000","8,563,000","-4,048,000","-10,709,000","343,000","5,044,000","248,000","-13,233,000","1,410,000","1,026,000","-7,219,000","-5,207,000","-2,087,000","602,000","-896,000","-10,909,000","-1,222,000","1,812,000","-6,243,000","-19,008,000","-9,460,000","10,167,000","291,653,000","-9,933,000","-8,965,000","-14,185,000","-9,846,000","247,000","-3,947,000","-33,791,000","-126,929,000","-18,193,000","-15,872,000","-35,353,000","-17,211,000","-7,126,000","-32,505,000","-10,700,000","-6,793,000","-8,527,000","-8,401,000"
	NetIncome,"276,400,000","22,250,000","62,185,000","92,906,000","99,060,000","120,345,000","116,445,000","153,279,000","128,476,000","49,636,000","49,276,000","79,418,000","57,811,000","38,786,000","28,115,000","35,805,000","33,080,000","24,441,000","13,428,000","30,206,000","62,476,000","26,434,000","35,321,000","51,932,000","31,074,000","27,567,000","20,727,000","46,894,000","30,050,000","114,828,000","33,141,000","24,812,000","28,511,000","25,186,000","37,213,000","32,964,000","22,092,000","33,073,000","8,822,000","-4,048,000","-10,709,000","343,000","5,044,000","248,000","-13,233,000","1,410,000","1,026,000","564,000","-2,629,000","491,000","3,180,000","1,683,000","-8,331,000","1,356,000","4,390,000","-3,664,000","-16,430,000","-6,882,000","12,746,000","294,230,000","-7,355,000","-6,387,000","-11,606,000","-7,268,000","2,825,000","-1,369,000","-31,213,000","-124,351,000","-15,615,000","-13,294,000","-32,775,000","-14,634,000","-4,548,000","-33,737,000","-10,700,000","-6,793,000","-8,527,000","-8,401,000"
		NetIncomeIncludingNoncontrollingInterests,"286,291,000","24,139,000","64,796,000","95,423,000","101,933,000","123,944,000","120,876,000","159,784,000","135,415,000","53,602,000","51,702,000","81,707,000","59,791,000","39,777,000","29,558,000","37,098,000","34,391,000","24,680,000","13,675,000","30,352,000","62,810,000","26,307,000","35,538,000","52,488,000","31,722,000","28,196,000","21,222,000","47,247,000","30,455,000","115,181,000","33,466,000","25,108,000","28,688,000","25,296,000","37,373,000","33,303,000","22,660,000","33,373,000","9,316,000","-4,048,000","-10,709,000","343,000","5,044,000","248,000","-13,233,000","1,410,000","1,026,000","564,000","-2,629,000","491,000","3,180,000","1,683,000","-8,331,000","1,356,000","4,390,000","-3,664,000","-16,430,000","-6,882,000","12,746,000","294,241,000","-7,611,000","-6,658,000","-11,385,000","-7,450,000","2,541,000","-1,653,000","-33,752,000","-128,165,000","-16,233,000","-13,846,000","-34,205,000","-15,153,000","-4,969,000","-36,800,000","-12,415,000","-8,355,000","-9,916,000","-9,769,000"
			NetIncomeContinuousOperations,"286,291,000","24,139,000","64,796,000","95,423,000","101,933,000","123,944,000","117,142,000","159,048,000","104,640,000","50,451,000","51,702,000","81,707,000","59,791,000","39,777,000","29,558,000","37,098,000","34,391,000","24,680,000","13,675,000","30,352,000","62,810,000","26,307,000","35,538,000","52,488,000","31,722,000","28,196,000","21,222,000","47,247,000","30,455,000","115,181,000","33,466,000","25,108,000","28,688,000","25,296,000","37,373,000","33,303,000","22,660,000","33,373,000","9,316,000","-4,048,000","-10,709,000","343,000","5,044,000","248,000","-13,233,000","1,410,000","1,026,000","564,000","-2,629,000","491,000","3,180,000","1,683,000","-8,331,000","1,356,000","4,390,000","-3,664,000","-16,430,000","-6,882,000","10,974,000","6,260,000","-7,376,000","-6,263,000","963,000","-12,741,000","-12,804,000","-12,685,000","-58,654,000","-88,994,000","-15,733,000","-13,481,000","-27,750,000","-12,876,000","-4,548,000","-33,737,000","-10,717,000","-9,728,000","-8,607,000","-8,527,000"
			NetIncomeDiscontinuousOperations,,,"0","0","0","0","3,734,000","736,000","30,775,000","3,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,772,000","287,970,000","22,000","-124,000","-13,983,000","5,463,000","16,272,000","1,369,000","28,746,000","-36,945,000","124,000","198,000","-5,342,000","-1,862,000","0","0","25,000","3,406,000","93,000","146,000"
		MinorityInterests,"-9,891,000","-1,889,000","-2,611,000","-2,517,000","-2,873,000","-3,599,000","-4,431,000","-6,505,000","-6,939,000","-3,966,000","-2,426,000","-2,289,000","-1,980,000","-991,000","-1,443,000","-1,293,000","-1,311,000","-239,000","-247,000","-146,000","-334,000","127,000","-217,000","-556,000","-648,000","-629,000","-495,000","-353,000","-405,000","-353,000","-325,000","-296,000","-177,000","-110,000","-160,000","-339,000","-568,000","-300,000",,,,,,,,,,,,,,,,,"0","0","0","0","0","-11,000","256,000","271,000","-221,000","182,000","284,000","284,000","2,539,000","3,814,000","618,000","552,000","1,430,000","519,000","421,000","3,063,000","1,715,000","1,562,000","1,389,000","1,368,000"
