name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
MarketCap,"896,762,560","1,397,789,936","2,084,886,809","2,593,712,138","2,531,879,099","2,073,783,483","1,888,194,193","1,545,981,145","1,129,744,240","989,470,917","1,272,756,233","1,153,981,135"
EnterpriseValue,"719,823,560","1,157,419,936","1,831,784,809","2,530,598,138","2,462,846,099","1,998,197,483","1,805,927,193","1,372,220,145","977,345,240","813,853,917","1,084,478,233","1,153,507,135"
PeRatio,"17.01",,,,,,"14.272",,,,,
PsRatio,"3.245","5.13","7.754","9.94","11.468","9.793","9.254","8.275","6.696","3.163","8.579","7.649"
PbRatio,"1.865","2.677","3.796","9.401","9.434","7.511","6.302","6.608","5.535","4.931","6.162",
EnterprisesValueRevenueRatio,"2.832","16.999","28.305","40.99","41.304","35.78","33.896","29.078","22.593","18.039","24.93","29.26"
EnterprisesValueEBITDARatio,"-7.092","-92.188","-54.412","-80.189","-103.834","-122.401","-58.209","-75.713","-47.966","-57.133","-106.687","-66.164"
