name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016
TotalRevenue,"977,581,000","285,447,000","266,494,000","226,893,000","198,747,000","181,648,000","170,999,000","150,771,000","138,281,000","130,329,000","123,523,000","109,441,000","99,368,000","89,388,000","96,319,000","64,985,000","57,490,000","48,222,000","45,041,000","41,488,000","35,600,000","32,390,000","29,934,000","26,305,000"
	OperatingRevenue,"977,581,000","285,447,000","266,494,000","226,893,000","198,747,000","181,648,000","170,999,000","150,771,000","138,281,000","130,329,000","123,523,000","109,441,000","99,368,000","89,388,000","96,319,000","64,985,000","57,490,000","48,222,000","45,041,000","41,488,000","35,600,000","32,390,000","29,934,000","26,305,000"
CostOfRevenue,"283,179,000","78,215,000","75,798,000","68,464,000","60,702,000","54,528,000","50,985,000","46,110,000","42,304,000","37,677,000","34,791,000","32,191,000","30,202,000","28,172,000","25,567,000","17,758,000","16,494,000","13,749,000","12,401,000","11,071,000","10,188,000","9,199,000","8,345,000","7,219,000"
GrossProfit,"694,402,000","207,232,000","190,696,000","158,429,000","138,045,000","127,120,000","120,014,000","104,661,000","95,977,000","92,652,000","88,732,000","77,250,000","69,166,000","61,216,000","70,752,000","47,227,000","40,996,000","34,473,000","32,640,000","30,417,000","25,412,000","23,191,000","21,589,000","19,086,000"
OperatingExpense,"998,260,000","283,172,000","269,315,000","235,197,000","210,576,000","188,566,000","179,407,000","162,752,000","145,757,000","134,692,000","129,635,000","115,964,000","106,838,000","91,793,000","79,607,000","76,281,000","71,564,000","63,761,000","59,893,000","54,467,000","51,574,000","42,993,000","42,872,000","38,341,000"
	SellingGeneralAndAdministration,"657,819,000","186,800,000","179,898,000","152,941,000","138,180,000","123,815,000","123,496,000","108,389,000","96,502,000","89,060,000","87,997,000","76,577,000","69,698,000","60,925,000","53,007,000","53,102,000","50,134,000","45,116,000","43,105,000","37,879,000","35,825,000","29,916,000","29,640,000","25,041,000"
		GeneralAndAdministrativeExpense,"133,551,000","36,532,000","35,635,000","32,581,000","28,803,000","25,925,000","25,813,000","25,175,000","21,424,000","19,935,000","20,763,000","19,562,000","16,174,000","14,805,000","14,596,000","14,986,000","12,254,000","11,227,000","10,242,000","9,829,000","8,933,000","7,771,000","7,166,000","6,385,000"
			OtherGandA,"133,551,000","36,532,000","35,635,000","32,581,000","28,803,000","25,925,000","25,813,000","25,175,000","21,424,000","19,935,000","20,763,000","19,562,000","16,174,000","14,805,000","14,596,000","14,986,000","12,254,000","11,227,000","10,242,000","9,829,000","8,933,000","7,771,000","7,166,000","6,385,000"
		SellingAndMarketingExpense,"524,268,000","150,268,000","144,263,000","120,360,000","109,377,000","97,890,000","97,683,000","83,214,000","75,078,000","69,125,000","67,234,000","57,015,000","53,524,000","46,120,000","38,411,000","38,116,000","37,880,000","33,889,000","32,863,000","28,050,000","26,892,000","22,145,000","22,474,000","18,656,000"
	ResearchAndDevelopment,"340,441,000","96,372,000","89,417,000","82,256,000","72,396,000","64,751,000","55,911,000","54,363,000","49,255,000","45,632,000","41,638,000","39,387,000","37,140,000","30,868,000","26,600,000","23,179,000","21,430,000","18,645,000","16,788,000","16,588,000","15,749,000","13,077,000","13,232,000","13,300,000"
OperatingIncome,"-303,858,000","-75,940,000","-78,619,000","-76,768,000","-72,531,000","-61,446,000","-59,393,000","-58,091,000","-49,780,000","-42,040,000","-40,903,000","-38,714,000","-37,672,000","-30,577,000","-8,855,000","-29,054,000","-30,568,000","-29,288,000","-27,253,000","-24,050,000","-26,162,000","-19,802,000","-21,283,000","-19,255,000"
NetNonOperatingInterestIncomeExpense,"-8,734,000","-1,829,000","-2,113,000","-2,393,000","-2,399,000","-3,485,000","-14,031,000","-13,521,000","-12,918,000","-11,068,000","-4,505,000","-2,827,000","-2,709,000","-2,386,000","-2,411,000","-1,899,000","224,000","959,000","752,000","227,000","184,000","137,000","79,000","80,000"
	InterestIncomeNonOperating,"1,377,000","624,000","392,000","204,000","157,000","173,000","238,000","572,000","1,032,000","2,727,000","2,036,000","1,986,000","2,231,000","2,303,000","2,227,000","2,459,000","1,518,000","959,000","752,000","227,000","192,000","137,000","81,000","83,000"
	InterestExpenseNonOperating,"10,111,000","2,453,000","2,505,000","2,597,000","2,556,000","3,658,000","14,269,000","14,093,000","13,950,000","13,795,000","6,541,000","4,813,000","4,940,000","4,689,000","4,638,000","4,358,000","1,294,000",,"0","0","8,000",,"2,000","3,000"
OtherIncomeExpense,"-1,077,000","1,621,000","-2,150,000","117,000","-665,000","-437,000","-268,000","-113,000","-845,000","-625,000","-14,891,000","-283,000","-296,000","-415,000","-13,000","-400,000","-656,000","-368,000","597,000","-57,000","151,000","204,000","-150,000","-257,000"
	OtherNonOperatingIncomeExpenses,"-1,077,000","1,621,000","-2,150,000","117,000","-665,000","-437,000","-268,000","-113,000","-845,000","-625,000","-14,891,000","-283,000","-296,000","-415,000","-13,000","-400,000","-656,000","-368,000","597,000","-57,000","151,000","204,000","-150,000","-257,000"
PretaxIncome,"-313,669,000","-76,148,000","-82,882,000","-79,044,000","-75,595,000","-65,368,000","-73,692,000","-71,725,000","-63,543,000","-53,733,000","-60,299,000","-41,824,000","-40,677,000","-33,378,000","-11,279,000","-31,353,000","-31,000,000","-28,697,000","-25,904,000","-23,880,000","-25,827,000","-19,461,000","-21,354,000","-19,432,000"
TaxProvision,"6,499,000","1,146,000","1,566,000","2,249,000","1,538,000","-1,376,000","2,109,000","926,000","982,000","234,000","2,264,000","559,000","-3,341,000","-138,000","-3,998,000","-33,000","246,000","467,000","470,000","336,000","252,000","229,000","466,000","103,000"
