name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988
TotalRevenue,"138,529,000","36,220,000","37,305,000","33,800,000","31,204,000","16,847,000","14,726,000","11,279,000","9,920,000","12,162,000","8,296,000","6,604,000","6,701,000","5,770,000","5,456,189","5,293,075","5,177,854","3,814,882","3,134,444","2,963,411","2,557,765","2,366,201","2,249,790","2,135,197","1,989,988","1,852,017","1,819,503","1,631,926","1,496,759","1,500,722","1,670,396","1,243,372","1,211,900","2,065,030","2,288,880","2,170,491","2,330,018","2,160,012","2,048,220","1,681,480","1,097,409","835,880","809,564","715,518","622,848","610,799","575,994","524,892","467,771","512,909","480,600","447,360","276,528","377,112","419,031","307,870","277,963","317,634","320,802","240,455","203,517","207,488","175,903","123,953","156,318","147,045","200,451","160,474","134,092","119,702","161,437","154,874","146,247","164,151","89,940","174,523","112,768","228,280","331,972","138,007","99,125","302,584","307,599","247,288","313,180","475,949","356,685","199,757","233,906","399,157","369,748","700,000","700,000","500,000","1,071,386","700,000","900,000","1,000,000","1,000,000","1,143,950","2,000,000","1,700,000","2,000,000","2,694,186","3,000,000","4,600,000","3,300,000","3,500,000","2,800,000","3,700,000","3,400,000","3,200,000","1,600,000","700,000","400,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000"
	OperatingRevenue,"138,529,000","36,220,000","37,305,000","33,800,000","31,204,000","16,847,000","14,726,000","11,279,000","9,920,000","12,162,000","8,296,000","6,604,000","6,701,000","5,770,000","5,456,189","5,293,075","5,177,854","3,814,882","3,134,444","2,963,411","2,557,765","2,366,201","2,249,790","2,135,197","1,989,988","1,852,017","1,819,503","1,631,926","1,496,759","1,500,722","1,670,396","1,243,372","1,211,900","2,065,030","2,288,880","2,170,491","2,330,018","2,160,012","2,048,220","1,681,480","1,097,409","835,880","809,564","715,518","622,848","610,799","575,994","524,892","467,771","512,909","480,600","447,360","276,528","377,112","419,031","307,870","277,963","317,634","320,802","240,455","203,517","207,488","175,903","123,953","156,318","147,045","200,451","160,474","134,092","119,702","161,437","154,874","146,247","164,151","89,940","174,523","112,768","228,280","331,972","138,007","99,125","302,584","307,599","247,288","313,180","475,949","356,685","199,757","233,906","399,157","369,748","700,000","700,000","500,000","1,071,386","700,000","900,000","1,000,000","1,000,000","1,143,950","2,000,000","1,700,000","2,000,000","2,694,186","3,000,000","4,600,000","3,300,000","3,500,000","2,800,000","3,700,000","3,400,000","3,200,000","1,600,000","700,000","400,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000","0","100,000","100,000","100,000"
CostOfRevenue,"99,004,000","24,446,000","31,140,000","24,864,000","18,554,000","7,550,000","6,753,000","4,826,000","4,499,000","4,568,000","3,070,000","2,084,000","1,958,000","1,647,000","1,710,089","1,606,303","1,536,779","1,363,829","1,294,383","1,095,724","956,839","928,402","883,519","920,935","872,835","771,005","679,948","658,542","678,111","618,099","672,089","654,978","666,580","1,161,641","1,368,777","1,281,634","1,501,575","1,034,528","1,296,662","1,086,031","641,748","346,129","352,500","345,556","288,915","368,600","368,724","300,047","274,153","274,189","228,349","329,545","218,851","230,277","251,114","133,770","227,361","158,402","212,791","73,958","74,837","101,520","65,458","59,336","92,052","81,219","115,427","50,326","94,929","48,113","158,747","5,949","8,845",,,"3,598","8,733",,,,"25,685","82,037","285,703","89,164","151,785","202,238","74,430","53,354","74,104","67,069","576,141","300,000","200,000","200,000","818,602","300,000","600,000","200,000","400,000","1,364,122","800,000","600,000","800,000","1,061,998","1,000,000",,"1,500,000","1,500,000","1,400,000","1,800,000","2,000,000","2,000,000","1,100,000","900,000","700,000",,,"800,000",,,,,"500,000",,,,,,,,
GrossProfit,"39,525,000","11,774,000","6,165,000","8,936,000","12,650,000","9,297,000","7,973,000","6,453,000","5,421,000","7,594,000","5,226,000","4,520,000","4,743,000","4,123,000","3,746,100","3,686,772","3,641,075","2,451,053","1,840,061","1,867,687","1,600,926","1,437,799","1,366,271","1,214,262","1,117,153","1,081,012","1,139,555","973,384","818,648","882,623","998,307","588,394","545,320","903,389","920,103","888,857","828,443","1,125,484","751,558","595,449","455,661","489,751","457,064","369,962","333,933","242,199","207,270","224,845","193,618","238,720","252,251","117,815","57,677","146,835","167,917","174,100","50,602","159,232","108,011","166,497","128,680","105,968","110,445","64,617","64,266","65,826","85,024","110,148","39,163","71,589","2,690","148,925","137,402","164,151","102,872","170,925","104,035",,,,"73,440","220,547","21,896","158,124","161,395","273,711","282,255","146,403","159,802","332,088","-206,393","400,000","500,000","300,000","252,784","400,000","300,000","800,000","600,000","-220,172","1,200,000","1,100,000","1,200,000","1,632,188","2,000,000",,"1,800,000","2,000,000","1,400,000","1,900,000","1,400,000","1,200,000","500,000","-200,000","-300,000",,,"-700,000",,,,,"-400,000",,,,,,,,
OperatingExpense,"79,437,000","22,731,000","21,601,000","19,890,000","15,215,000","9,771,000","9,362,000","7,522,000","6,827,000","7,062,000","5,807,000","4,826,000","3,785,000","3,424,000","2,703,589","2,491,774","2,356,304","2,311,333","2,058,321","1,900,032","1,942,129","1,901,838","1,993,629","2,352,122","2,711,042","2,573,444","2,543,857","2,269,832","1,974,525","2,043,125","2,002,570","1,462,907","1,433,193","1,272,430","1,204,854","998,950","911,287","933,153","1,059,194","744,157","762,291","669,015","667,650","654,770","593,945","696,476","522,588","511,041","585,145","632,534","482,601","550,700","950,410","880,231","887,567","762,598","645,294","719,846","769,925","895,485","865,880","691,363","554,103","460,382","510,078","274,946","258,262","268,074","228,688","237,148","903","302,387","374,981","433,321","321,241","723,744","585,242","558,706","606,004","348,080","403,791","602,854","838,184","1,292,366","1,517,063","1,308,320","1,380,514","874,428","1,054,510","481,096","237,130","600,000","600,000","900,000","809,789","700,000","1,000,000","900,000","900,000","1,694,282","1,600,000","1,700,000","1,600,000","2,043,720","2,700,000",,"2,300,000","2,400,000","2,500,000","2,400,000","2,000,000","2,800,000","2,000,000","1,800,000","1,600,000",,,"500,000",,,,,"400,000",,,,,,,,
	SellingGeneralAndAdministration,"55,690,000","16,087,000","15,168,000","14,146,000","10,288,000","6,851,000","6,574,000","5,091,000","4,644,000","4,711,000","3,980,000","3,517,000","3,046,000","3,052,000","2,388,655","2,179,774","2,031,692","1,964,879","1,763,357","1,606,939","1,623,522","1,615,087","1,565,308","1,855,248","2,112,011","2,069,205","2,118,076","1,940,305","1,673,191","1,720,960","1,644,863","1,309,579","1,240,415","1,105,143","1,078,442","838,422","816,379","827,185","949,393","633,468","635,664","552,494","542,282","555,867","460,555","537,683","450,475","412,691","503,643","565,602","416,973","477,433","808,464","746,607","738,740","668,465","541,917","608,544","433,787","815,501","707,694","653,806","533,214","442,961","495,338","270,666","249,722","261,644","227,135","225,818","188,847","230,958","288,556","374,144","145,095","478,545","423,620","382,365","402,890","138,646","270,564","398,262","618,467","816,909","888,603","858,835","987,253","391,202","544,305","228,114","462,970","400,000","400,000","400,000","616,319","400,000","600,000","500,000","800,000","510,240","1,400,000","1,600,000","1,500,000","-555,966","2,500,000",,"2,200,000","2,300,000","2,400,000","2,300,000","1,900,000","2,900,000","1,900,000","1,700,000","1,500,000",,,"400,000",,,,,"400,000",,,,,,,,
		GeneralAndAdministrativeExpense,"38,814,000","11,196,000","10,390,000","10,081,000","7,146,000","4,830,000","4,691,000","3,503,000","3,278,000","3,135,000","2,314,000","2,258,000","2,118,000","2,204,000","1,751,526","1,454,573","1,390,524","1,353,377","1,224,018","1,118,251","1,077,067","1,103,143","954,902","1,039,223","1,262,818","1,335,292","1,354,123","1,263,272","1,030,701","1,220,705","1,125,396","1,011,316","969,799","863,743","862,591","630,342","601,617","624,427","709,965","487,733","475,006","479,113","473,085","500,424","401,423","454,375","350,867","321,337","386,626","442,574","325,035","345,270","597,426","623,026",,,,,,,,,,,,,,,,,,,,,,,,,,,,"381,243",,,,"396,718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"38,814,000","11,196,000","10,390,000","10,081,000","7,146,000","4,830,000","4,691,000","3,503,000","3,278,000","3,135,000","2,314,000","2,258,000","2,118,000","2,204,000","1,751,526","1,454,573","1,390,524","1,353,377","1,224,018","1,118,251","1,077,067","1,103,143","954,902","1,039,223","1,262,818","1,335,292","1,354,123","1,263,272","1,030,701","1,220,705","1,125,396","1,011,316","969,799","863,743","862,591","630,342","601,617","624,427","709,965","487,733","475,006","479,113","473,085","500,424","401,423","454,375","350,867","321,337","386,626","442,574","325,035","345,270","597,426","623,026",,,,,,,,,,,,,,,,,,,,,,,,,,,,"381,243",,,,"396,718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"16,876,000","4,891,000","4,778,000","4,065,000","3,142,000","2,021,000","1,883,000","1,588,000","1,366,000","1,576,000","1,666,000","1,259,000","928,000","848,000","637,129","725,201","641,168","611,502","539,339","488,688","546,455","511,944","610,406","816,025","849,193","733,913","763,953","677,033","642,490","500,255","519,467","298,263","270,616","241,400","215,851","208,080","214,762","202,758","239,428","145,735","160,658","73,381","69,197","55,443","59,132","83,308","99,608","91,354","117,017","123,028","91,938","132,163","211,038","123,581",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,019",,,,"462,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"13,615,000","3,781,000","3,571,000","3,219,000","3,045,000","1,987,000","1,855,000","1,725,000","1,477,000","1,663,000","748,000","1,309,000","739,000","372,000","314,934","312,000","324,612","346,454","294,964","293,093","318,607","286,751","428,321","496,874","599,031","504,239","425,781","329,527","301,334","322,165","357,707","153,328","192,778","167,287","126,412","160,528","94,908","105,968","109,801","110,689","126,627","116,521","125,368","98,903","133,390","158,793","72,113","98,350","81,502","66,932","65,628","73,267","141,946","133,624","148,827","94,133","103,377","111,302","137,648","79,984","158,186","37,557","20,889","17,421","14,740","4,280","8,540","6,430","1,553","11,330","-187,944","71,429","86,425","59,177","176,146","245,199","161,622","176,341","203,114","209,434","133,228","204,591","219,717","475,457","628,460","449,485","320,820","415,900","450,155","186,625","74,160","100,000","100,000","400,000","493,470","200,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
