name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2012
			OtherIntangibleAssets,"3,931,000","4,313,000","4,695,000","5,078,000","5,462,000","5,846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"20,143,000","19,835,000","19,717,000","19,988,000","19,444,000","21,566,000","21,686,000","20,007,000","19,026,000","18,360,000","15,621,000","13,149,000","12,180,000","8,565,000","7,601,000","7,724,000","7,674,000","973,000","861,000","818,000","778,000","609,000","545,000","511,000","494,000","477,000","475,000","570,000","326,000","332,000","950,000","295,000","380,000","1,625,000","426,000","118,000"
TotalLiabilitiesNetMinorityInterest,"515,784,000","511,944,000","481,512,000","461,946,000","459,217,000","461,411,000","419,599,000","419,766,000","206,941,000","224,780,000","200,382,000","203,826,000","195,451,000","159,608,000","135,818,000","133,262,000","119,446,000","130,574,000","103,950,000","100,208,000","88,872,000","99,099,000","79,551,000","79,357,000","71,965,000","81,557,000","65,792,000","62,357,000","57,349,000","61,821,000","48,522,000","44,652,000","42,239,000","43,621,000","78,920,000","75,142,000"
	CurrentLiabilities,"196,094,000","211,771,000","181,616,000","181,561,000","179,259,000","182,636,000","148,442,000","144,901,000","145,148,000","159,579,000","133,671,000","135,171,000","132,769,000","146,340,000","121,793,000","119,055,000","105,154,000","116,979,000","91,915,000","89,574,000","77,737,000","88,245,000","69,575,000","69,741,000","62,021,000","71,316,000","56,220,000","53,040,000","48,493,000","53,210,000","43,549,000","41,051,000","38,720,000","40,397,000","29,921,000","28,347,000"
		PayablesAndAccruedExpenses,"97,331,000","107,488,000","95,363,000","95,140,000","87,663,000","84,048,000","67,250,000","65,772,000","60,817,000","62,931,000","56,693,000","56,093,000","50,925,000","53,652,000","49,249,000","47,392,000","36,673,000","41,896,000","33,532,000","32,117,000","23,161,000","28,664,000","23,141,000","24,788,000","18,820,000","24,796,000","21,270,000","19,451,000","16,602,000","19,418,000","17,635,000","15,183,000","13,531,000","13,806,000","10,000,000","9,323,000"
			Payables,"4,771,000","5,324,000","3,446,000","3,167,000","637,000","850,000","767,000","678,000","823,000","997,000","2,999,000","2,299,000","624,000","2,620,000","3,145,000","1,899,000","483,000","635,000","1,366,000","1,348,000","1,582,000","1,288,000","944,000","2,074,000","702,000","2,612,000","2,215,000","2,584,000","2,122,000","2,703,000","2,754,000","2,300,000","2,089,000","2,266,000","1,512,000","1,983,000"
				AccountsPayable,"4,771,000","5,324,000","3,446,000","3,167,000","637,000","850,000","767,000","678,000","823,000","997,000","2,999,000","2,299,000","624,000","2,620,000","3,145,000","1,899,000","483,000","635,000","1,366,000","1,348,000","1,582,000","1,288,000","944,000","2,074,000","702,000","2,612,000","2,215,000","2,584,000","2,122,000","2,703,000","2,754,000","2,300,000","2,089,000","2,163,000","1,512,000","1,896,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,000",,"87,000"
			CurrentAccruedExpenses,"92,560,000","102,164,000","91,917,000","91,973,000","87,026,000","83,198,000","66,483,000","65,094,000","59,994,000","61,934,000","53,694,000","53,794,000","50,301,000","51,032,000","46,104,000","45,493,000","36,190,000","41,261,000","32,166,000","30,769,000","21,579,000","27,376,000","22,197,000","22,714,000","18,118,000","22,184,000","19,055,000","16,867,000","14,480,000","16,715,000","14,881,000","12,883,000","11,442,000","11,540,000","8,488,000","7,340,000"
		CurrentDeferredLiabilities,"98,763,000","104,221,000","86,253,000","86,421,000","91,596,000","98,588,000","81,192,000","79,129,000","84,331,000","95,975,000","76,978,000","79,078,000","81,844,000","87,729,000","72,544,000","71,663,000","68,481,000","73,891,000","58,383,000","57,457,000","54,576,000","58,478,000","46,434,000","44,953,000","43,201,000","45,675,000","34,950,000","33,589,000","31,891,000","33,753,000","25,914,000","25,868,000","25,189,000","26,591,000","19,921,000","19,024,000"
			CurrentDeferredRevenue,"98,763,000","104,221,000","86,253,000","86,421,000","91,596,000","98,588,000","81,192,000","79,129,000","84,331,000","95,975,000","76,978,000","79,078,000","81,844,000","87,729,000","72,544,000","71,663,000","68,481,000","73,891,000","58,383,000","57,457,000","54,576,000","58,478,000","46,434,000","44,953,000","43,201,000","45,675,000","34,950,000","33,589,000","31,891,000","33,753,000","25,914,000","25,868,000","25,189,000","26,591,000","19,921,000","19,024,000"
		OtherCurrentLiabilities,,"62,000",,,,,,,,"673,000",,,,"4,959,000",,,,"1,192,000",,,,"1,103,000",,,,"845,000",,,,"39,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"319,690,000","300,173,000","299,896,000","280,385,000","279,958,000","278,775,000","271,157,000","274,865,000","61,793,000","65,201,000","66,711,000","68,655,000","62,682,000","13,268,000","14,025,000","14,207,000","14,292,000","13,595,000","12,035,000","10,634,000","11,135,000","10,854,000","9,976,000","9,616,000","9,944,000","10,241,000","9,572,000","9,317,000","8,856,000","8,611,000","4,973,000","3,601,000","3,519,000","3,224,000","48,999,000","46,795,000"
		LongTermDebtAndCapitalLeaseObligation,"313,632,000","294,024,000","293,902,000","274,577,000","274,532,000","273,000,000","265,168,000","268,683,000","54,580,000","57,040,000","58,667,000","59,842,000","52,697,000",,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"247,846,000","225,330,000","223,584,000","221,857,000","220,149,000","218,460,000","216,791,000","215,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"65,786,000","68,694,000","70,318,000","52,720,000","54,383,000","54,540,000","48,377,000","53,539,000","54,580,000","57,040,000","58,667,000","59,842,000","52,697,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,378,000","2,566,000","1,872,000","2,052,000","2,152,000","2,778,000","3,300,000","3,692,000","4,501,000","5,460,000","5,489,000","6,119,000","6,988,000","6,487,000","6,374,000","6,274,000","6,247,000","7,034,000","5,047,000","3,889,000","4,261,000","3,562,000","2,739,000","2,674,000","2,868,000","3,096,000","2,931,000","3,031,000","3,225,000","3,464,000","3,083,000","2,146,000","2,087,000","2,109,000","1,535,000","2,249,000"
			NonCurrentDeferredRevenue,"2,378,000","2,566,000","1,872,000","2,052,000","2,152,000","2,778,000","3,300,000","3,692,000","4,501,000","5,460,000","5,489,000","6,119,000","6,988,000","6,487,000","6,374,000","6,274,000","6,247,000","7,034,000","5,047,000","3,889,000","4,261,000","3,562,000","2,739,000","2,674,000","2,868,000","3,096,000","2,931,000","3,031,000","3,225,000","3,464,000","3,083,000","2,146,000","2,087,000","2,109,000","1,535,000","2,249,000"
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,"1,705,000","1,472,000","1,445,000","1,664,000","1,556,000","1,549,000","1,524,000","1,528,000","1,478,000","1,466,000","1,449,000","1,449,000","1,445,000","1,440,000","1,415,000","1,101,000","781,000","724,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","2,866,000","5,774,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","43,775,000","37,959,000"
		OtherNonCurrentLiabilities,"3,680,000","3,583,000","4,122,000","3,756,000","3,274,000","2,997,000","2,689,000","2,490,000","2,712,000","2,701,000","2,555,000","2,694,000","2,997,000","6,781,000","7,651,000","7,933,000","8,045,000","6,561,000","5,283,000","5,273,000","5,429,000","5,628,000","5,681,000","5,393,000","5,552,000","5,617,000","5,163,000","4,820,000","4,182,000","3,698,000","445,000","15,000","17,000","14,000","42,000","89,000"
TotalEquityGrossMinorityInterest,"535,778,000","596,593,000","576,970,000","570,386,000","578,590,000","94,071,000","82,920,000","78,530,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
	StockholdersEquity,"535,778,000","596,593,000","576,970,000","570,386,000","578,590,000","94,071,000","82,920,000","78,530,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
		CapitalStock,"110,000","108,000","107,000","107,000","106,000","32,000","32,000","32,000","31,000","31,000","30,000","30,000","30,000","30,000","29,000","29,000","29,000","28,000","28,000","27,000","27,000","27,000","27,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","24,000","24,000","24,000","19,000","4,000","4,000"
			CommonStock,"110,000","108,000","107,000","107,000","106,000","32,000","32,000","32,000","31,000","31,000","30,000","30,000","30,000","30,000","29,000","29,000","29,000","28,000","28,000","27,000","27,000","27,000","27,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","24,000","24,000","24,000","19,000","4,000","4,000"
		AdditionalPaidInCapital,"1,000,493,000","1,018,005,000","976,995,000","946,532,000","920,691,000","395,410,000","370,933,000","347,447,000","327,881,000","310,682,000","299,051,000","285,001,000","271,260,000","266,941,000","256,210,000","243,733,000","231,860,000","223,868,000","213,995,000","204,751,000","197,237,000","189,335,000","185,583,000","179,574,000","175,711,000","172,326,000","169,828,000","166,744,000","164,711,000","162,478,000","160,484,000","159,087,000","158,092,000","51,367,000","4,008,000","2,826,000"
		RetainedEarnings,"-467,719,000","-427,603,000","-402,660,000","-379,346,000","-346,398,000","-310,742,000","-291,710,000","-272,485,000","-248,162,000","-216,732,000","-202,082,000","-185,095,000","-160,607,000","-137,968,000","-144,436,000","-137,119,000","-124,437,000","-122,454,000","-127,988,000","-124,674,000","-119,639,000","-106,144,000","-109,666,000","-105,277,000","-98,784,000","-88,434,000","-91,068,000","-86,143,000","-79,821,000","-67,151,000","-66,820,000","-60,466,000","-55,827,000","-47,753,000","-49,269,000","-40,278,000"
		GainsLossesNotAffectingRetainedEarnings,"2,894,000","6,083,000","2,528,000","3,093,000","4,191,000","9,371,000","3,665,000","3,536,000","291,000","-449,000","771,000","258,000","-688,000","-3,633,000","-1,742,000","-2,838,000","-1,973,000","136,000","1,009,000","2,128,000","1,645,000","-479,000","379,000","48,000","893,000","-331,000","67,000","610,000","-446,000","-326,000","-542,000","47,000","-22,000",,,
TotalCapitalization,"783,624,000","821,923,000","800,554,000","792,243,000","798,739,000","312,531,000","299,711,000","293,674,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
CommonStockEquity,"535,778,000","596,593,000","576,970,000","570,386,000","578,590,000","94,071,000","82,920,000","78,530,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
CapitalLeaseObligations,"65,786,000","68,694,000","70,318,000","52,720,000","54,383,000","54,540,000","48,377,000","53,539,000","54,580,000","57,040,000","58,667,000","59,842,000","52,697,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"508,712,000","569,145,000","549,140,000","542,173,000","549,993,000","65,090,000","82,920,000","78,530,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
WorkingCapital,"707,413,000","747,436,000","729,933,000","715,395,000","720,577,000","237,212,000","252,689,000","245,528,000","32,151,000","48,978,000","64,626,000","71,959,000","87,557,000","112,750,000","103,892,000","97,946,000","99,917,000","102,304,000","86,706,000","80,888,000","78,841,000","83,074,000","76,523,000","74,830,000","78,806,000","85,086,000","80,118,000","83,557,000","87,525,000","99,316,000","94,432,000","99,388,000","103,196,000","3,376,000","1,751,000","7,931,000"
InvestedCapital,"783,624,000","821,923,000","800,554,000","792,243,000","798,739,000","312,531,000","299,711,000","293,674,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
TangibleBookValue,"508,712,000","569,145,000","549,140,000","542,173,000","549,993,000","65,090,000","82,920,000","78,530,000","80,041,000","93,532,000","97,770,000","100,194,000","109,995,000","125,370,000","110,061,000","103,805,000","105,479,000","101,578,000","87,044,000","82,232,000","79,270,000","82,739,000","76,323,000","74,371,000","77,846,000","83,587,000","78,853,000","81,236,000","84,469,000","95,026,000","93,146,000","98,692,000","102,267,000","3,633,000","-45,257,000","-37,448,000"
TotalDebt,"313,632,000","294,024,000","293,902,000","274,577,000","274,532,000","273,000,000","265,168,000","268,683,000","54,580,000","57,040,000","58,667,000","59,842,000","52,697,000",,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"109,566,197","107,509,096","107,321,063","106,914,031","106,147,395","95,456,862","95,175,942","94,630,557","94,398,810","91,749,933","91,447,356","90,981,081","90,789,711","88,730,640","88,272,825","87,654,090","86,245,893","84,438,486","83,479,572","82,405,185","81,614,370","80,465,286","80,006,235","79,120,251","78,608,676","78,207,462","77,242,710","74,724,363","74,533,938","74,056,812","73,693,332","73,369,167","73,361,949","71,506,365","71,506,365","71,506,365"
OrdinarySharesNumber,"109,566,197","107,509,096","107,321,063","106,914,031","106,147,395","95,456,862","95,175,942","94,630,557","94,398,810","91,749,933","91,447,356","90,981,081","90,789,711","88,730,640","88,272,825","87,654,090","86,245,893","84,438,486","83,479,572","82,405,185","81,614,370","80,465,286","80,006,235","79,120,251","78,608,676","78,207,462","77,242,710","74,724,363","74,533,938","74,056,812","73,693,332","73,369,167","73,361,949","71,506,365","71,506,365","71,506,365"
