name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,843,000","9,831,000","11,086,000","9,986,000","9,874,000","10,872,000","8,744,000","9,801,000","9,136,000","7,956,000","8,781,000","9,215,000","7,762,000","6,889,000","9,634,000","9,384,000","7,333,000","7,541,000","7,860,000","6,791,000","7,925,000","6,381,000"
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,050,000","17,276,000","19,136,000","20,500,000","19,197,000","16,731,000","17,319,000","14,931,000","15,693,000","17,834,000","16,646,000","22,909,000","27,433,000","22,477,000","17,154,000","26,500,000","21,521,000","20,474,000","21,879,000","19,814,000","22,776,000","21,056,000"
		RestrictedCash,"2,896,000","2,896,000","3,071,000","3,071,000","3,071,000","3,070,000","3,070,000","3,069,000","3,066,000","3,056,000","3,524,000","4,345,000","4,024,000","3,834,000","4,359,000","5,870,000","5,362,000","7,105,000","7,096,000","7,089,000","5,881,000","6,130,000","5,811,000","5,162,000","15,257,000","15,364,000","17,381,000","15,459,000","50,670,000","54,497,000","43,200,000","39,660,000","35,667,000","45,945,000","46,292,000","48,281,000","60,601,000","60,961,000","61,942,000","56,762,000","59,040,000","61,190,000","44,719,000","21,706,000","12,551,000","12,267,000","11,243,000","19,196,000","17,821,000","15,305,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,832,000","33,560,000","73,892,000","73,479,000","97,770,000","99,123,000","97,401,000","97,170,000","100,147,000","81,826,000","74,765,000","78,573,000","104,269,000","106,358,000","88,770,000","102,022,000","109,190,000","97,175,000","85,597,000","90,620,000","82,361,000","84,343,000","99,109,000","96,680,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,832,000","33,560,000","73,892,000","73,479,000","97,770,000","99,123,000","97,401,000","97,170,000","100,147,000","81,826,000","74,765,000","78,573,000","104,269,000","106,358,000","88,770,000","102,022,000","109,190,000","97,175,000","85,597,000","90,620,000","82,361,000","84,343,000","99,109,000","96,680,000"
		AssetsHeldForSaleCurrent,,,,,,,,,"20,845,000",,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"49,487,000","47,718,000","45,264,000","44,795,000","39,446,000","44,256,000","40,671,000","38,670,000","37,226,000","41,462,000","41,015,000","40,032,000","45,717,000","43,859,000","44,528,000","32,343,000","33,536,000","30,437,000","28,957,000","29,134,000","30,051,000","29,319,000","24,591,000","32,423,000","33,806,000","24,874,000","21,735,000","42,141,000","49,820,000","46,111,000","57,297,000","70,645,000","61,724,000","47,764,000","45,312,000","50,056,000","53,590,000","41,858,000","415,394,000","403,572,000","380,836,000","349,215,000","349,002,000","351,052,000","355,489,000","260,316,000","333,126,000","336,485,000","324,425,000","267,454,000"
	TotalNonCurrentAssets,"1,776,702,000","1,727,648,000","1,675,890,000","1,643,750,000","1,592,675,000","1,519,905,000","1,414,714,000","1,347,390,000","1,279,563,000","1,279,158,000","1,204,970,000","1,169,100,000","1,139,222,000","1,112,648,000","1,050,847,000","851,768,000","836,689,000","839,249,000","892,636,000","879,194,000","874,417,000","886,244,000","747,794,000","736,572,000","731,473,000","734,845,000","705,492,000","709,499,000","1,371,299,000","1,383,134,000","1,284,911,000","1,296,382,000","1,160,586,000","1,171,729,000","1,309,503,000","1,308,207,000","1,309,304,000","1,319,269,000","1,314,947,000","1,322,120,000","1,327,258,000","1,302,035,000","1,215,761,000","1,288,515,000","1,286,224,000","1,291,394,000","1,286,221,000","1,253,619,000","1,306,265,000","1,297,144,000"
		NetPPE,"1,071,365,000","1,045,640,000","983,974,000","942,128,000","884,000,000","816,471,000","715,098,000","656,205,000","594,157,000","580,241,000","514,000,000","473,814,000","454,015,000","439,239,000","389,363,000","357,202,000","349,902,000","348,629,000","312,959,000","298,214,000","296,548,000","299,686,000","263,992,000","262,992,000","264,585,000","268,844,000","262,270,000","265,422,000","428,643,000","436,635,000","463,126,000","469,568,000","448,030,000","447,079,000","443,941,000","443,577,000","445,371,000","447,021,000","431,522,000","425,025,000","427,057,000","422,291,000","408,221,000","416,916,000","420,259,000","418,312,000","414,320,000","424,076,000","431,211,000","430,061,000"
			GrossPPE,"1,817,461,000","1,776,689,000","1,699,838,000","1,647,098,000","1,585,208,000","1,525,552,000","1,410,411,000","1,344,342,000","1,275,334,000","1,272,093,000","1,233,151,000","1,182,000,000","1,150,110,000","1,132,392,000","1,073,893,000","1,034,015,000","1,023,856,000","1,013,141,000","974,633,000","945,963,000","931,953,000","922,641,000","879,015,000","867,167,000","856,751,000","846,936,000","831,043,000","827,620,000","1,171,347,000","1,167,581,000","1,179,435,000","1,178,357,000","1,138,908,000","1,126,683,000","1,111,538,000","1,114,500,000","1,107,273,000","1,099,040,000","1,070,944,000","1,046,510,000","1,038,586,000","1,017,422,000","994,625,000","996,737,000","988,914,000","968,712,000","952,172,000","948,915,000","953,715,000","945,298,000"
				Properties,"0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,
				LandAndImprovements,"9,693,000","9,538,000","9,589,000","9,596,000","9,591,000","9,585,000","9,356,000","9,349,000","9,338,000","8,919,000",,,,"8,784,000",,,,"8,695,000",,,,"8,596,000",,,,"8,589,000",,,,"15,506,000",,,,"11,718,000",,,,"11,875,000",,,,"11,656,000",,,,"11,807,000",,,,
				BuildingsAndImprovements,"323,416,000","321,872,000","296,915,000","288,516,000","274,383,000","267,808,000","256,560,000","254,951,000","233,544,000","221,462,000",,,,"205,552,000",,,,"167,917,000",,,,"156,848,000",,,,"146,028,000",,,,"253,338,000",,,,"249,614,000",,,,"241,281,000",,,,"224,661,000",,,,"225,176,000",,,,
				MachineryFurnitureEquipment,"972,263,000","957,423,000","921,429,000","879,725,000","849,960,000","827,785,000","789,972,000","780,088,000","761,300,000","775,997,000",,,,"770,876,000",,,,"728,630,000",,,,"697,896,000",,,,"635,394,000",,,,"827,029,000",,,,"782,633,000",,,,"776,678,000",,,,"710,666,000",,,,"684,647,000",,,,
				ConstructionInProgress,"512,089,000","487,856,000","471,905,000","469,261,000","451,274,000","420,374,000","354,523,000","299,954,000","271,152,000","265,715,000",,,,"147,180,000",,,,"107,899,000",,,,"59,301,000",,,,"56,925,000",,,,"71,708,000",,,,"82,718,000",,,,"69,206,000",,,,"70,439,000",,,,"47,082,000",,,,
			AccumulatedDepreciation,"-746,096,000","-731,049,000","-715,864,000","-704,970,000","-701,208,000","-709,081,000","-695,313,000","-688,137,000","-681,177,000","-691,852,000","-719,151,000","-708,186,000","-696,095,000","-693,153,000","-684,530,000","-676,813,000","-673,954,000","-664,512,000","-661,674,000","-647,749,000","-635,405,000","-622,955,000","-615,023,000","-604,175,000","-592,166,000","-578,092,000","-568,773,000","-562,198,000","-742,704,000","-730,946,000","-716,309,000","-708,789,000","-690,878,000","-679,604,000","-667,597,000","-670,923,000","-661,902,000","-652,019,000","-639,422,000","-621,485,000","-611,529,000","-595,131,000","-586,404,000","-579,821,000","-568,655,000","-550,400,000","-537,852,000","-524,839,000","-522,504,000","-515,237,000"
		GoodwillAndOtherIntangibleAssets,"471,547,000","471,053,000","472,450,000","480,837,000","479,007,000","476,459,000","464,994,000","460,787,000","457,271,000","466,894,000","468,396,000","473,751,000","469,720,000","502,758,000","519,020,000","318,555,000","323,717,000","328,736,000","330,890,000","327,934,000","324,716,000","325,536,000","225,603,000","226,100,000","226,556,000","226,762,000","227,448,000","228,343,000","482,051,000","490,065,000","509,841,000","516,681,000","361,782,000","363,229,000","363,588,000","365,680,000","367,656,000","368,466,000","280,165,000","278,737,000","276,824,000","276,180,000","269,892,000","272,108,000","271,024,000","269,424,000","275,707,000","279,904,000","269,950,000","262,866,000"
			Goodwill,"286,859,000","285,502,000","285,066,000","287,935,000","285,992,000","283,708,000","275,966,000","274,345,000","271,593,000","275,502,000","277,078,000","278,626,000","275,604,000","274,082,000","278,939,000","215,547,000","216,999,000","218,331,000","217,453,000","214,933,000","211,405,000","210,788,000","168,700,000","168,722,000","168,703,000","168,434,000","168,585,000","169,000,000","376,478,000","379,192,000","395,301,000","396,829,000","281,701,000","281,708,000","281,205,000","280,239,000","280,289,000","280,780,000","280,165,000","278,737,000","276,824,000","276,180,000","269,892,000","272,108,000","271,024,000","269,424,000","275,707,000","279,904,000","269,950,000","262,866,000"
			OtherIntangibleAssets,"184,688,000","185,551,000","187,384,000","192,902,000","193,015,000","192,751,000","189,028,000","186,442,000","185,678,000","191,392,000","191,318,000","195,125,000","194,116,000","228,676,000","240,081,000","103,008,000","106,718,000","110,405,000","113,437,000","113,001,000","113,311,000","114,748,000","56,903,000","57,378,000","57,853,000","58,328,000","58,863,000","59,343,000","105,573,000","110,873,000","114,540,000","119,852,000","80,081,000","81,521,000","82,383,000","85,441,000","87,367,000","87,686,000",,,,,,,,,,,,
		InvestmentsAndAdvances,"110,854,000","94,842,000","94,667,000","88,199,000","83,828,000","81,162,000","81,169,000","77,800,000","78,045,000","77,736,000","80,296,000","77,665,000","73,918,000","71,128,000","70,764,000","66,786,000","55,952,000","52,567,000","48,897,000","50,358,000","52,939,000","51,867,000","55,204,000","52,627,000","44,553,000","38,158,000","40,112,000","39,159,000","141,954,000","148,110,000","146,397,000","163,430,000","190,238,000","189,257,000","206,077,000","205,317,000","193,589,000","190,444,000","202,561,000","190,749,000","182,433,000","167,343,000","182,768,000","220,796,000","186,491,000","175,674,000","176,369,000","159,370,000","148,874,000","141,867,000"
			LongTermEquityInvestment,"101,857,000","85,284,000","84,636,000","78,135,000","74,216,000","71,806,000","73,638,000","70,564,000","71,754,000","70,116,000","70,963,000","68,576,000","65,320,000","63,746,000","62,160,000","57,854,000","47,043,000","43,266,000","39,980,000","41,225,000","42,503,000","42,854,000","47,870,000","45,882,000","36,257,000","32,088,000","33,812,000","31,852,000","133,691,000","140,504,000","141,914,000","158,927,000","185,814,000","184,831,000","201,789,000","201,121,000","189,383,000","186,354,000","198,503,000",,,,"166,443,000",,"110,998,000","100,811,000",,,,
				InvestmentsinAssociatesatCost,"101,857,000","85,284,000","84,636,000","78,135,000","74,216,000","71,806,000","73,638,000","70,564,000","71,754,000","70,116,000","70,963,000","68,576,000","65,320,000","63,746,000","62,160,000","57,854,000","47,043,000","43,266,000","39,980,000","41,225,000","42,503,000","42,854,000","47,870,000","45,882,000","36,257,000","32,088,000","33,812,000","31,852,000","133,691,000","140,504,000","141,914,000","158,927,000","185,814,000","184,831,000","201,789,000","201,121,000","189,383,000","186,354,000",,,,,,,,,,,,
			InvestmentinFinancialAssets,"8,997,000","9,558,000","10,031,000","10,064,000","9,612,000","9,356,000","7,531,000","7,236,000","6,291,000","7,620,000","9,333,000","9,089,000","8,598,000","7,382,000","8,604,000","8,932,000","8,909,000","9,301,000","8,917,000","9,133,000","10,436,000","9,013,000","7,334,000","6,745,000","8,296,000","6,070,000","6,300,000","7,307,000","8,263,000","7,606,000","4,483,000","4,503,000","4,424,000","4,426,000","4,288,000","4,196,000","4,206,000","4,090,000",,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,058,000",,,,"16,325,000",,"75,493,000","74,863,000",,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","43,835,000","42,573,000"
		NonCurrentDeferredAssets,"21,360,000","21,394,000","25,431,000","31,710,000","47,861,000","49,415,000","55,115,000","55,747,000","55,129,000","58,689,000","60,901,000","61,443,000","61,154,000","63,908,000","45,105,000","84,868,000","84,727,000","86,740,000","176,299,000","182,836,000","182,551,000","194,464,000","175,872,000","176,328,000","178,648,000","181,359,000","132,067,000","126,833,000","250,221,000","245,766,000","117,159,000","96,811,000","119,018,000","127,076,000","213,400,000","209,803,000","216,444,000","227,215,000","226,015,000","218,374,000","236,080,000","241,739,000","169,492,000","195,988,000","226,477,000","236,504,000","235,559,000","242,827,000","265,048,000","270,002,000"
			NonCurrentDeferredTaxesAssets,"21,360,000","21,394,000","25,431,000","31,710,000","47,861,000","49,415,000","55,115,000","55,747,000","55,129,000","58,689,000","60,901,000","61,443,000","61,154,000","63,908,000","45,105,000","84,868,000","84,727,000","86,740,000","176,299,000","182,836,000","182,551,000","194,464,000","175,872,000","176,328,000","178,648,000","181,359,000","132,067,000","126,833,000","250,221,000","245,766,000","117,159,000","96,811,000","119,018,000","127,076,000","213,400,000","209,803,000","216,444,000","227,215,000","226,015,000","218,374,000","236,080,000","241,739,000","169,492,000","195,988,000","226,477,000","236,504,000","235,559,000","242,827,000","265,048,000","270,002,000"
		OtherNonCurrentAssets,"101,576,000","94,719,000","99,368,000","100,876,000","97,979,000","96,398,000","98,338,000","96,851,000","94,961,000","95,598,000","81,377,000","82,427,000","80,415,000","35,615,000","26,595,000","24,357,000","22,391,000","22,577,000","23,591,000","19,852,000","17,663,000","14,691,000","27,123,000","18,525,000","17,131,000","19,722,000","43,595,000","49,742,000","68,430,000","62,558,000","48,388,000","49,892,000","41,518,000","45,088,000","82,497,000","83,830,000","86,244,000","86,123,000","174,684,000","209,235,000","204,864,000","194,482,000","185,388,000","182,707,000","181,973,000","191,480,000","184,266,000","147,442,000","147,347,000","149,775,000"
TotalLiabilitiesNetMinorityInterest,"1,909,153,000","1,864,145,000","1,911,139,000","1,857,315,000","1,695,608,000","1,675,735,000","1,574,234,000","1,489,831,000","1,537,091,000","1,504,801,000","1,471,887,000","1,462,331,000","1,473,912,000","1,419,395,000","1,343,203,000","1,354,148,000","1,194,289,000","1,426,582,000","1,415,271,000","1,360,437,000","1,411,707,000","1,429,405,000","1,246,505,000","1,108,897,000","1,097,818,000","1,102,504,000","1,079,238,000","1,080,692,000","1,745,210,000","1,842,735,000","1,516,803,000","1,489,058,000","1,302,490,000","1,426,212,000","1,699,110,000","1,737,958,000","1,763,745,000","1,837,439,000","1,745,794,000","1,799,146,000","1,827,536,000","1,954,138,000","1,660,178,000","1,746,650,000","1,751,821,000","1,786,985,000","1,693,875,000","1,820,717,000","2,435,130,000","2,483,153,000"
	CurrentLiabilities,"408,644,000","459,615,000","397,793,000","801,643,000","403,977,000","529,727,000","382,551,000","375,335,000","343,158,000","404,709,000","333,740,000","315,392,000","325,760,000","377,348,000","359,727,000","309,368,000","327,055,000","528,126,000","459,867,000","392,774,000","382,437,000","439,876,000","381,349,000","387,503,000","372,792,000","353,780,000","377,969,000","344,450,000","733,740,000","819,636,000","711,120,000","695,688,000","808,453,000","927,228,000","991,764,000","1,014,623,000","1,009,466,000","1,079,288,000","1,016,056,000","1,084,533,000","1,075,018,000","1,154,807,000","1,028,699,000","1,043,862,000","967,807,000","981,827,000","974,905,000","1,043,533,000","1,333,944,000","1,235,176,000"
		PayablesAndAccruedExpenses,"242,886,000","276,161,000","221,321,000","226,079,000","244,916,000","267,712,000","236,414,000","244,031,000","192,394,000","231,933,000","182,229,000","169,418,000","166,918,000","187,258,000","165,938,000","149,620,000","164,585,000","171,587,000","157,611,000","119,028,000","134,910,000","183,565,000","159,748,000","165,089,000","162,999,000","132,619,000","164,931,000","153,031,000","374,004,000","420,989,000","369,532,000","345,849,000","357,981,000","440,953,000","426,186,000","418,037,000","440,740,000","416,444,000","432,280,000","433,445,000","403,441,000","407,598,000","378,861,000","385,005,000","389,876,000","371,537,000","356,150,000","596,696,000","834,372,000","691,296,000"
			Payables,"141,131,000","189,842,000","137,936,000","143,878,000","146,958,000","184,392,000","162,482,000","178,433,000","142,696,000","170,678,000","122,277,000","108,700,000","98,455,000","114,751,000","100,004,000","88,421,000","99,224,000","93,421,000","89,057,000","68,537,000","80,390,000","99,983,000","76,500,000","83,561,000","72,288,000","74,130,000","94,811,000","77,438,000","218,770,000","270,158,000","222,251,000","207,860,000","238,961,000","326,325,000","286,369,000","266,354,000","280,521,000","274,771,000","279,309,000","274,601,000","227,208,000","239,310,000","216,674,000","202,435,000","193,681,000","190,707,000","166,574,000","189,481,000","330,347,000","303,346,000"
				AccountsPayable,"141,131,000","189,842,000","137,936,000","143,878,000","146,958,000","184,392,000","162,482,000","141,459,000","123,975,000","170,678,000","122,277,000","108,700,000","98,455,000","114,751,000","100,004,000","88,421,000","99,224,000","93,421,000","89,057,000","68,537,000","80,390,000","99,983,000","76,500,000","83,561,000","72,288,000","74,130,000","60,184,000","77,438,000","199,349,000","247,629,000","212,069,000","199,860,000","233,765,000","319,774,000","268,256,000","265,391,000","280,521,000","264,798,000","269,480,000","247,802,000","224,659,000","237,494,000","213,462,000","199,432,000","188,805,000","185,240,000","164,008,000","187,407,000","326,327,000","290,403,000"
				TotalTaxPayable,,,,,,,,"36,974,000","18,721,000",,,,,,,,,,,,,,,,,,"34,627,000",,"19,421,000","22,529,000","10,182,000","8,000,000","5,196,000","6,551,000","18,113,000","963,000","0","9,973,000","9,829,000","26,799,000","2,549,000","1,816,000","3,212,000","3,003,000","4,876,000","5,467,000","2,566,000","2,074,000","4,020,000","12,943,000"
					IncomeTaxPayable,,,,,,,,"36,974,000","18,721,000",,,,,,,,,,,,,,,,,,"34,627,000",,"19,421,000","22,529,000","10,182,000","8,000,000","5,196,000","6,551,000","18,113,000","963,000","0","9,973,000","9,829,000","26,799,000","2,549,000","1,816,000","3,212,000","3,003,000","4,876,000","5,467,000","2,566,000","2,074,000","4,020,000","12,943,000"
			CurrentAccruedExpenses,"101,755,000","86,319,000","83,385,000","82,201,000","97,958,000","83,320,000","73,932,000","65,598,000","49,698,000","61,255,000","59,952,000","60,718,000","68,463,000","72,507,000","65,934,000","61,199,000","65,361,000","78,166,000","68,554,000","50,491,000","54,520,000","83,582,000","83,248,000","81,528,000","90,711,000","58,489,000","70,120,000","75,593,000","155,234,000","150,831,000","147,281,000","137,989,000","119,020,000","114,628,000","139,817,000","151,683,000","160,219,000","141,673,000","152,971,000","158,844,000","176,233,000","168,288,000","162,187,000","182,570,000","196,195,000","180,830,000","189,576,000","407,215,000","504,025,000","387,950,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"60,071,000","71,835,000","74,102,000","70,322,000","59,843,000","89,740,000","79,071,000","66,489,000","54,190,000","82,640,000","70,450,000","63,867,000","56,342,000","77,386,000","74,398,000","67,417,000","57,637,000","82,477,000","76,126,000","60,372,000","52,697,000","81,793,000","56,743,000","54,288,000","48,826,000","67,603,000","60,863,000","53,158,000","86,673,000","124,897,000","100,690,000","98,135,000","157,072,000","163,833,000","165,534,000","172,809,000","147,548,000","186,495,000","176,415,000","201,040,000","236,138,000","303,803,000","235,063,000","245,798,000","188,595,000","235,856,000","218,889,000",,,
		CurrentDebtAndCapitalLeaseObligation,,,,"400,000,000",,"88,694,000",,,"13,924,000","14,711,000","14,535,000","14,694,000","14,383,000","14,227,000","14,745,000","14,556,000","27,693,000","27,870,000","27,954,000","27,609,000","27,458,000","27,370,000","20,625,000","15,000,000","15,000,000","15,000,000","11,250,000","15,000,000","18,219,000","18,215,000","8,890,000","7,447,000","5,083,000","4,671,000","4,793,000","4,764,000","4,069,000","4,062,000","2,748,000","4,601,000","4,650,000","4,653,000","4,631,000","3,376,000","4,066,000","4,790,000","7,240,000","7,525,000","4,993,000","6,432,000"
			CurrentDebt,,,,"400,000,000",,"88,694,000",,,"13,924,000","14,711,000","14,535,000","14,694,000","14,383,000","14,227,000","14,745,000","14,556,000","27,693,000","27,870,000","27,954,000","27,609,000","27,458,000","27,370,000","20,625,000","15,000,000","15,000,000","15,000,000","11,250,000","15,000,000","18,219,000","18,215,000","8,890,000","7,447,000","5,083,000","4,671,000","4,793,000","4,764,000","4,069,000","4,062,000","2,748,000","4,601,000","4,650,000","4,653,000","4,631,000","3,376,000","4,066,000","4,790,000","7,240,000","7,525,000","4,993,000","6,432,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,748,000","4,601,000","4,650,000","4,653,000","4,631,000","3,376,000","4,066,000","4,790,000","7,240,000","7,525,000","4,993,000","6,432,000"
				LineOfCredit,,"0",,,"0","88,694,000",,,,,,,,,,,,,,,,,,,,,,,,"3,215,000",,,,"4,449,000",,,,"3,848,000",,,,,,,,,,,,
				OtherCurrentBorrowings,,,,"400,000,000",,,,,,,,,,,,,,,,,,,,,,"15,000,000",,,,"15,000,000",,,,"222,000",,,,"214,000",,,,,,,,,,,,
