name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"1,757,200,000","307,500,000","723,200,000","329,000,000","397,500,000","343,000,000","583,000,000","385,200,000","394,700,000","192,500,000","360,300,000","311,800,000","243,200,000","190,600,000","270,733,000","173,653,000","220,200,000","117,814,000","193,809,000","149,434,000","100,772,000","116,858,000","151,663,000","142,914,000","101,487,000","111,002,000","168,104,000","164,940,000","126,112,000","63,633,000","147,975,000","137,954,000","110,325,000","53,884,000","98,107,000","89,102,000","82,436,000","43,100,000","94,606,000","66,592,000","70,379,000","50,311,000","107,948,000","58,762,000","88,141,000","18,533,000","103,247,000","73,986,000","62,138,000","46,800,000","53,804,000","43,272,000","73,191,000","64,519,000","35,750,000","56,599,000","43,485,000","42,720,000","89,637,000","43,644,000","23,186,000","26,448,000","86,889,000","21,948,000","21,948,000","21,948,000","43,788,000","28,967,000","28,967,000","28,967,000","20,873,000","20,874,000","20,874,000","20,874,000"
	OperatingRevenue,"1,757,200,000","307,500,000","723,200,000","329,000,000","397,500,000","343,000,000","583,000,000","385,200,000","394,700,000","192,500,000","360,300,000","311,800,000","243,200,000","190,600,000","270,733,000","173,653,000","220,200,000","117,814,000","193,809,000","149,434,000","100,772,000","116,858,000","151,663,000","142,914,000","101,487,000","111,002,000","168,104,000","164,940,000","126,112,000","63,633,000","147,975,000","137,954,000","110,325,000","53,884,000","98,107,000","89,102,000","82,436,000","43,100,000","94,606,000","66,592,000","70,379,000","50,311,000","107,948,000","58,762,000","88,141,000","18,533,000","103,247,000","73,986,000","62,138,000","46,800,000","53,804,000","43,272,000","73,191,000","64,519,000","35,750,000","56,599,000","43,485,000","42,720,000","89,637,000","43,644,000","23,186,000","26,448,000","86,889,000","21,948,000","21,948,000","21,948,000","43,788,000","28,967,000","28,967,000","28,967,000","20,873,000","20,874,000","20,874,000","20,874,000"
CostOfRevenue,"814,100,000","155,900,000","212,900,000","217,500,000","227,800,000","99,300,000","168,300,000","149,000,000","129,800,000","76,900,000","132,800,000","108,000,000","100,800,000","91,800,000","101,851,000","73,232,000","89,173,000","58,044,000","70,258,000","44,503,000","34,624,000","46,322,000","38,259,000","39,560,000","35,612,000","28,503,000","39,770,000","38,511,000","27,266,000","18,748,000","32,485,000","32,423,000","34,507,000","18,997,000","19,421,000","20,063,000","16,945,000","5,698,000","15,150,000","10,230,000","13,186,000","7,511,000","14,328,000","10,706,000","16,069,000","1,068,000","16,998,000","11,532,000","11,076,000","7,508,000","11,782,000","8,684,000","10,428,000","15,368,000","6,870,000","10,519,000","8,682,000","8,010,000","17,544,000","11,407,000","5,842,000","5,516,000","12,480,000","3,882,000",,,,,,,,,,
GrossProfit,"943,100,000","151,600,000","510,300,000","111,500,000","169,700,000","243,700,000","414,700,000","236,200,000","264,900,000","115,600,000","227,500,000","203,800,000","142,400,000","98,800,000","168,882,000","100,421,000","131,027,000","59,770,000","123,551,000","104,931,000","66,148,000","70,536,000","113,404,000","103,354,000","65,875,000","82,499,000","128,334,000","126,429,000","98,846,000","44,885,000","115,490,000","105,531,000","75,818,000","34,887,000","78,686,000","69,039,000","65,491,000","37,402,000","79,456,000","56,362,000","57,193,000","42,800,000","93,620,000","48,056,000","72,072,000","17,465,000","86,249,000","62,454,000","51,062,000","39,292,000","42,022,000","34,588,000","62,763,000","49,151,000","28,880,000","46,080,000","34,803,000","34,710,000","72,093,000","32,237,000","17,344,000","20,932,000","74,409,000","18,066,000",,,,,,,,,,
OperatingExpense,"637,800,000","145,200,000","191,200,000","146,200,000","155,200,000","148,300,000","156,600,000","174,900,000","138,900,000","127,200,000","149,800,000","133,100,000","149,400,000","126,000,000","157,683,000","79,111,000","64,251,000","69,255,000","70,474,000","57,162,000","57,619,000","55,626,000","62,475,000","67,876,000","79,495,000","73,938,000","78,442,000","73,424,000","77,394,000","73,195,000","70,870,000","74,499,000","67,956,000","60,345,000","55,393,000","50,892,000","50,779,000","50,752,000","55,421,000","46,545,000","48,540,000","45,738,000","47,630,000","46,648,000","51,865,000","52,971,000","51,286,000","41,849,000","36,251,000","36,114,000","37,897,000","38,539,000","40,053,000","31,885,000","28,026,000","30,742,000","32,245,000","23,535,000","28,935,000","27,815,000","26,001,000","26,763,000","30,510,000","19,864,000",,,,,,,,,,
	SellingGeneralAndAdministration,"352,300,000","84,800,000","94,200,000","82,100,000","91,200,000","80,900,000","82,100,000","75,500,000","76,000,000","69,700,000","72,200,000","65,000,000","70,800,000","65,400,000","80,685,000","42,105,000","39,506,000","40,204,000","41,976,000","34,503,000","31,868,000","35,150,000","35,358,000","40,688,000","44,148,000","39,784,000","45,956,000","31,556,000","36,453,000","34,493,000","31,905,000","30,292,000","30,555,000","30,089,000","25,399,000","21,955,000","20,501,000","20,028,000","19,476,000","19,155,000","17,895,000","19,492,000","18,254,000","17,432,000","20,384,000","18,212,000","21,671,000","20,693,000","17,649,000","16,192,000","18,671,000","19,767,000","19,373,000","15,975,000","13,864,000","14,115,000","15,039,000","12,060,000","16,666,000","15,038,000","12,659,000","11,193,000","11,649,000","10,984,000",,,,,,,,,,
	ResearchAndDevelopment,"227,900,000","46,400,000","83,000,000","49,600,000","48,900,000","52,500,000","59,500,000","84,400,000","47,900,000","42,700,000","62,800,000","53,400,000","63,900,000","46,100,000","51,998,000","37,006,000","24,745,000","29,051,000","28,498,000","22,659,000","25,751,000","20,476,000","27,117,000","27,188,000","35,347,000","34,154,000","32,486,000","41,868,000","40,941,000","38,702,000","38,965,000","44,207,000","37,401,000","30,256,000","29,994,000","28,937,000","30,278,000","30,724,000","35,945,000","27,390,000","30,645,000","26,246,000","29,376,000","29,216,000","31,481,000","34,759,000","29,615,000","21,156,000","18,602,000","19,922,000","19,226,000","18,772,000","20,680,000","15,910,000","14,162,000","16,627,000","17,206,000","11,475,000","12,269,000","12,777,000","13,342,000","15,570,000","18,861,000","8,880,000",,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"57,600,000","14,000,000","14,000,000","14,500,000","15,100,000","14,900,000","15,000,000","15,000,000","15,000,000","14,800,000","14,800,000","14,700,000","14,700,000","14,500,000","13,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"57,600,000","14,000,000","14,000,000","14,500,000","15,100,000","14,900,000","15,000,000","15,000,000","15,000,000","14,800,000","14,800,000","14,700,000","14,700,000","14,500,000","13,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"57,600,000","14,000,000","14,000,000","14,500,000","15,100,000","14,900,000","15,000,000","15,000,000","15,000,000","14,800,000","14,800,000","14,700,000","14,700,000","14,500,000","13,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
