name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
MarketCap,"374,371,734","537,028,380","657,756,920","799,553,760","1,159,719,500","1,295,086,600","1,639,788,580","1,084,268,640","632,076,800","395,177,280","921,098,710"
EnterpriseValue,"702,716,734","887,081,380","999,429,920","1,141,180,760","1,487,946,500","1,614,041,600","1,943,964,580","1,386,771,640","971,158,800","729,630,280","1,162,050,710"
PeRatio,"145.778","207","79.586","72.026","90.889","88.077","232.24","213.893","150.458","128.727","91.543"
ForwardPeRatio,"18.484","28.249","29.94","25.773","45.872","48.781","61.728","48.309","42.553","25.317","59.172"
PsRatio,"0.892","1.298","1.631","2.044","3.081","3.541","4.86","2.975","1.789","1.238","2.855"
PbRatio,"3.291","4.873","6.002","7.571","11.578","13.41","18.355","13.142","8.297","5.557","12.954"
EnterprisesValueRevenueRatio,"1.569","7.788","8.942","10.196","13.484","15.275","18.005","14.094","10.472","7.944","12.985"
EnterprisesValueEBITDARatio,"69.281","255.202","-1,052.031","393.239","315.577","578.925","364.516","234.45","133.474","137.848","-2,715.072"
