name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,04/30/1995
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,781,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"267,000",,"235,000",,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675,000","669,000","669,000","669,000","656,000","655,000","646,000","640,000","640,000","640,000","618,000","503,000","494,000","494,000","494,000","494,000","494,000","389,000","389,000","389,000",,"366,000","291,000","290,000",,"273,000",,"235,000",,"208,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"6,169,000","6,405,000","6,384,000","6,384,000","6,384,000","6,256,000","6,256,000","6,035,000","6,019,000","5,616,000","5,404,000","5,190,000","5,172,000","5,210,000","5,159,000","5,159,000","4,597,000","4,688,000","4,810,000","4,726,000","4,499,000","4,684,000","4,227,000","4,045,000","4,045,000","3,984,000","4,023,000","4,023,000","3,991,000","3,891,000","3,920,000","3,889,000","2,679,000","2,601,000","2,635,000","2,635,000","2,627,000","2,553,000","7,563,000","7,482,000","7,254,000","6,879,000","6,653,000","6,503,000","6,205,000","6,045,000","5,999,000","5,642,000","5,138,000","5,028,000","5,001,000","5,091,000","5,082,000","5,106,000","5,166,000","5,059,000","5,059,000","4,669,000","4,592,000","4,473,000","4,406,000","4,296,000","4,335,000","4,134,000","4,110,000","4,031,000","3,893,000","3,884,000","3,676,000","3,170,000","2,955,000","2,881,000","2,857,000","2,815,000","2,783,000","2,674,000","2,660,000","2,660,000","2,726,000","2,715,000","2,501,000","2,491,000","2,502,000","2,539,000","2,522,000",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"66,895,000","62,700,000","62,221,000","44,180,000","39,484,000","35,147,000","35,388,000","35,171,000","35,133,000","35,405,000","34,518,000","35,584,000","12,858,000","12,427,000","12,380,000","11,230,000","10,258,000","10,683,000","11,423,000","11,340,000","10,777,000","10,740,000","10,569,000","10,465,000","10,257,000","9,912,000","6,171,000","6,112,000","5,965,000","5,898,000","5,927,000","5,913,000","5,646,000","5,558,000","5,493,000","5,460,000","5,441,000","5,339,000",,,,,,,,,,,,,,,,"-5,781,000",,,,,,,,,,,,,,,,,,,,,"387,000",,,,"280,000",,,,,,"208,000",,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"43,809,000","24,676,000","22,083,000","15,985,000","8,372,000","8,763,000","6,147,000","4,026,000","2,564,000","1,963,000","3,334,000","3,001,000","1,590,000","1,656,000","1,644,000","2,275,000","3,310,000","2,558,000","2,993,000",,,,,,"0",,"18,559,000","15,119,000","11,819,000","5,582,000","1,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"37,345,000","36,870,000","23,000,000","23,000,000","23,000,000","21,230,000","21,175,000","21,130,000","21,130,000","21,130,000","21,132,000","20,574,000","20,574,000","20,648,000","20,738,000","20,686,000","20,686,000","20,579,000","20,922,000","20,675,000","20,098,000","20,048,000","19,990,000","19,974,000","19,610,000","18,946,000","1,657,000","1,564,000","1,538,000","1,538,000","1,538,000","1,538,000","1,538,000","1,522,000","1,453,000","1,383,000","1,383,000","1,383,000","1,383,000","1,383,000","1,383,000","1,273,000","1,241,000","1,068,000","932,000","932,000","891,000","713,000","697,000","697,000","675,000","675,000","675,000","675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-24,457,000","-23,748,000","-22,969,000","-22,103,000","-21,094,000","-20,181,000","-19,326,000","-18,471,000","-17,641,000","-16,827,000","-16,017,000","-15,295,000","-14,569,000","-14,065,000","-13,642,000","-13,014,000","-12,372,000","-12,183,000","-13,000,000","-12,342,000","-11,700,000","-11,329,000","-10,829,000","-10,223,000","-9,610,000","-8,996,000","-8,646,000","-8,423,000","-8,189,000","-7,951,000","-7,958,000","-7,693,000","-7,416,000","-7,167,000","-7,266,000","-7,030,000","-6,773,000","-6,492,000","-6,263,000","-5,997,000","-5,737,000","-5,493,000","-5,354,000","-5,130,000","-4,928,000","-4,745,000","-4,661,000","-4,504,000","-4,366,000","-4,256,000","-4,245,000","-4,192,000","-4,076,000","-3,982,000","-3,931,000","-3,803,000","-3,670,000","-3,537,000","-3,447,000","-3,332,000","-3,212,000","-3,091,000","-3,055,000","-2,937,000","-2,822,000","-2,710,000","-2,732,000","-2,633,000","-2,532,000","-2,442,000","-2,528,000","-2,456,000","-2,373,000","-2,276,000","-2,266,000","-2,202,000","-2,115,000","-2,028,000","-2,001,000","-1,946,000","-1,853,000","-1,843,000","-1,790,000","-1,725,000","-1,613,000","-1,010,000","-1,027,000","-946,000","-869,000","-1,500,000","-1,300,000","-1,200,000","-1,100,000","-1,700,000","-2,100,000","-1,900,000","-1,600,000","-1,400,000","-1,300,000","-1,200,000","-1,000,000","-1,000,000","-900,000","-800,000","-700,000","-700,000","-600,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","500,000","200,000","200,000","200,000","200,000","200,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","500,000","200,000","200,000","200,000","200,000","200,000"
		NonCurrentDeferredAssets,"115,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,000","8,000","21,000","41,000","68,000","102,000","142,000","189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"115,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,977,000","3,702,000","3,989,000","2,305,000","1,560,000","652,000","829,000","652,000","652,000","652,000","652,000","1,452,000","1,452,000","1,452,000","1,452,000","1,452,000","1,454,000","2,503,000","2,503,000","5,113,000","5,338,000","4,187,000","3,224,000","3,102,000","2,933,000","1,602,000","1,435,000","1,307,000","1,817,000","1,559,000","1,671,000","2,432,000","2,327,000","1,738,000","1,506,000","689,000","466,000","623,000","771,000","745,000","570,000","960,000","1,187,000","1,613,000","1,742,000","1,379,000","1,178,000","1,088,000","1,067,000","1,265,000","1,275,000","1,225,000","1,170,000","1,156,000","1,201,000","1,201,000","1,156,000","1,527,000","1,493,000","1,188,000","1,259,000","1,259,000","468,000","658,000","658,000","680,000","554,000","492,000","481,000","830,000","579,000","514,000","380,000","230,000","153,000","166,000","306,000","436,000","462,000","126,000","161,000","130,000","130,000","134,000","146,000","146,000","196,000","166,000","166,000","100,000","100,000","2,200,000","2,300,000","2,200,000","200,000","400,000","300,000","500,000","500,000","400,000","400,000",,"-100,000",,,,
TotalLiabilitiesNetMinorityInterest,"255,317,000","257,520,000","250,522,000","225,895,000","187,774,000","82,808,000","64,209,000","59,022,000","65,724,000","58,138,000","56,066,000","52,386,000","25,327,000","23,046,000","25,427,000","27,962,000","40,022,000","38,338,000","35,721,000","44,267,000","64,530,000","71,303,000","67,758,000","64,670,000","58,969,000","59,119,000","43,431,000","36,586,000","38,429,000","29,327,000","22,660,000","22,015,000","22,846,000","21,414,000","19,458,000","20,780,000","21,298,000","19,758,000","23,858,000","27,582,000","18,779,000","16,535,000","14,780,000","15,218,000","19,348,000","17,652,000","17,144,000","16,464,000","15,928,000","14,875,000","19,611,000","20,988,000","22,226,000","19,034,000","15,242,000","12,028,000","7,462,000","6,710,000","6,992,000","5,207,000","6,008,000","6,265,000","5,189,000","4,365,000","5,050,000","4,442,000","4,492,000","4,255,000","4,635,000","4,961,000","5,172,000","5,400,000","4,378,000","4,063,000","2,419,000","2,977,000","3,268,000","4,237,000","4,977,000","3,387,000","2,783,000","2,257,000","1,989,000","1,872,000","5,214,000","7,315,000","7,053,000","9,658,000","8,674,000","10,200,000","9,800,000","9,300,000","9,500,000","2,700,000","5,100,000","6,900,000","6,600,000","5,800,000","5,400,000","4,200,000","4,100,000","2,900,000","2,800,000","1,800,000","1,800,000","600,000","1,500,000"
	CurrentLiabilities,"75,761,000","77,302,000","69,528,000","63,248,000","70,936,000","62,575,000","43,659,000","38,111,000","44,480,000","36,554,000","33,672,000","28,935,000","23,162,000","20,848,000","23,208,000","25,724,000","37,863,000","36,274,000","33,550,000","42,387,000","62,931,000","69,978,000","66,411,000","63,256,000","57,574,000","58,214,000","42,459,000","35,550,000","37,331,000","28,200,000","21,582,000","21,123,000","22,207,000","20,749,000","18,767,000","20,066,000","20,561,000","18,767,000","22,932,000","26,556,000","17,639,000","15,199,000","13,335,000","13,793,000","17,679,000","16,661,000","15,698,000","15,158,000","14,403,000","12,864,000","17,302,000","18,092,000","18,864,000","15,211,000","15,232,000","12,012,000","7,440,000","6,693,000","6,928,000","5,112,000","5,855,000","6,054,000","4,865,000","3,919,000","4,484,000","3,910,000","3,977,000","3,667,000","4,151,000","4,398,000","5,084,000","5,294,000","4,253,000","3,919,000","2,223,000","2,681,000","2,308,000","3,319,000","3,445,000","3,387,000","2,783,000","2,257,000","1,989,000","1,872,000","5,191,000","6,851,000","6,408,000","9,598,000","8,585,000","6,800,000","6,300,000","5,800,000","6,000,000","2,500,000","3,100,000","4,900,000","4,700,000","3,800,000","3,400,000","2,200,000","2,200,000","900,000","800,000","800,000","800,000","700,000","1,200,000"
		PayablesAndAccruedExpenses,"9,504,000","6,456,000","15,058,000","13,725,000","18,051,000","13,355,000","10,504,000","9,129,000","8,945,000","8,317,000","9,486,000","8,688,000","7,892,000","5,465,000","5,052,000","5,152,000","4,473,000","11,290,000","12,194,000","13,669,000","16,421,000","16,460,000","20,491,000","19,325,000","21,844,000","19,316,000","17,169,000","17,040,000","18,901,000","13,647,000","9,849,000","9,621,000","10,704,000","6,546,000","6,552,000","6,039,000","7,333,000","6,047,000","4,734,000","6,060,000","5,603,000","6,982,000","6,647,000","5,745,000","7,793,000","6,614,000","5,726,000","6,216,000","4,925,000","5,118,000","5,867,000","6,592,000","6,902,000","5,010,000","5,089,000","4,755,000","4,053,000","4,003,000","4,135,000","2,531,000","3,514,000","2,916,000","2,622,000","2,211,000","2,641,000","2,653,000","2,122,000","2,203,000","2,837,000","2,601,000","3,101,000","2,178,000","2,444,000","1,947,000","674,000","1,837,000","1,477,000","1,630,000","675,000","2,927,000","2,543,000","747,000","1,067,000","1,010,000","675,000","724,000","431,000","427,000","522,000","1,500,000","1,300,000","1,000,000","900,000","1,000,000","1,400,000","900,000","700,000","800,000","1,500,000","600,000","700,000","200,000","200,000","200,000","200,000","100,000","100,000"
			Payables,"9,504,000","6,456,000","10,005,000","9,611,000","9,257,000","6,855,000","5,654,000","5,724,000","5,926,000","5,332,000","6,126,000","5,458,000","4,352,000","2,916,000","3,223,000","3,122,000","1,909,000","1,911,000","2,739,000","4,013,000","5,779,000","7,696,000","11,572,000","9,095,000","8,429,000","7,844,000","6,901,000","9,840,000","10,385,000","6,814,000","3,840,000","5,080,000","2,434,000","1,879,000","2,371,000","2,160,000","2,821,000","1,620,000","3,176,000","4,151,000","3,492,000","3,940,000","4,425,000","2,959,000","4,046,000","2,712,000","3,027,000","2,681,000","2,259,000","2,578,000","3,659,000","3,395,000","3,518,000","2,886,000","3,419,000","3,134,000","2,060,000","2,387,000","2,455,000","1,366,000","1,683,000","1,439,000","1,093,000","1,148,000","1,233,000","1,493,000","1,161,000","1,078,000","1,325,000","1,372,000","1,684,000","1,191,000","1,331,000","1,101,000","674,000","836,000","560,000","560,000","675,000","1,462,000","1,070,000","747,000","576,000","313,000","675,000","724,000","431,000","427,000","522,000","1,500,000","1,300,000","1,000,000","900,000","1,000,000","1,400,000","900,000","700,000","800,000","1,500,000","600,000","700,000","200,000","200,000","200,000","200,000","100,000","100,000"
				AccountsPayable,"9,504,000","6,456,000","10,005,000","9,611,000","9,257,000","6,855,000","5,654,000","5,724,000","5,926,000","5,332,000","6,126,000","5,458,000","4,352,000","2,916,000","3,223,000","3,122,000","1,909,000","1,911,000","2,739,000","4,013,000","5,779,000","7,696,000","11,572,000","9,095,000","8,429,000","7,844,000","6,901,000","9,840,000","10,385,000","6,814,000","3,840,000","5,080,000","2,434,000","1,879,000","2,371,000","2,160,000","2,821,000","1,620,000","3,176,000","4,151,000","3,492,000","3,940,000","4,425,000","2,959,000","4,046,000","2,712,000","3,027,000","2,681,000","2,259,000","2,578,000","3,659,000","3,395,000","3,518,000","2,886,000","3,419,000","3,134,000","2,060,000","2,387,000","2,455,000","1,366,000","1,683,000","1,439,000","1,093,000","1,148,000","1,233,000","1,493,000","1,161,000","1,078,000","1,325,000","1,372,000","1,684,000","1,191,000","1,331,000","1,101,000","674,000","836,000","560,000","560,000","675,000","1,462,000","1,070,000","747,000","576,000","313,000","675,000","724,000","431,000","427,000","522,000","1,500,000","1,300,000","1,000,000","900,000","1,000,000","1,400,000","900,000","700,000","800,000","1,500,000","600,000","700,000","200,000","200,000","200,000","200,000","100,000","100,000"
				OtherPayable,,,,,,,,,"4,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"8,418,000",,"5,053,000","4,114,000","8,794,000","6,500,000","4,850,000","3,405,000","3,019,000","2,985,000","3,360,000","3,230,000","3,540,000","2,549,000","1,829,000","2,030,000","2,564,000","9,379,000","9,455,000","9,656,000","10,642,000","8,764,000","8,919,000","10,230,000","13,415,000","11,472,000","10,268,000","7,200,000","8,516,000","6,833,000","6,009,000","4,541,000","8,270,000","4,667,000","4,181,000","3,879,000","4,512,000","4,427,000","1,558,000","1,909,000","2,111,000","3,042,000","2,222,000","2,786,000","3,747,000","3,902,000","2,699,000","3,535,000","2,666,000","2,540,000","2,208,000","3,197,000","3,384,000","2,124,000","1,670,000","1,621,000","1,993,000","1,616,000","1,680,000","1,165,000","1,831,000","1,477,000","1,529,000","1,063,000","1,408,000","1,160,000","961,000","1,125,000","1,512,000","1,229,000","1,417,000","987,000","1,113,000","846,000",,"1,001,000","917,000","1,070,000",,"1,465,000","1,473,000",,"491,000","697,000",,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"8,418,000","7,742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,394,000","2,908,000","2,468,000","2,098,000","1,523,000","1,532,000",,,"1,081,000",,"1,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,969,000","2,624,000","1,378,000","1,630,000","1,355,000","1,334,000","1,326,000","1,268,000","5,607,000","1,172,000","1,241,000","1,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000","829,000","1,321,000","1,810,000","1,961,000","1,946,000","1,893,000","1,870,000","1,846,000","1,822,000","1,482,000","969,000","23,000","22,000","22,000","17,000","248,000","334,000","396,000","456,000","459,000","451,000","444,000","378,000","325,000","321,000","234,000","230,000",,,,,,,,"17,000","42,000","66,000","2,000","6,000","30,000","60,000","86,000","1,424,000","1,414,000","3,676,000","110,000","100,000","100,000","100,000","100,000","100,000","100,000","2,000,000","2,500,000","100,000","100,000","100,000","100,000","100,000","100,000",,,,
			CurrentDebt,,,,,,,,,"4,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000","829,000","1,321,000","1,810,000","1,961,000","1,946,000","1,893,000","1,870,000","1,846,000","1,822,000","1,465,000","948,000","23,000","22,000","22,000","17,000","248,000","334,000","396,000","456,000","459,000","451,000","444,000","378,000","325,000","321,000","234,000","230,000",,,,,,,,"17,000","42,000","66,000","2,000","6,000","30,000","60,000","86,000","1,424,000","1,414,000","3,676,000","110,000","100,000","100,000","100,000","100,000","100,000","100,000","2,000,000","2,500,000","100,000","100,000","100,000","100,000","100,000","100,000",,,,
				CurrentNotesPayable,,,,,"0","0","0","0","4,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","333,000","829,000","1,321,000","1,810,000","1,961,000","1,946,000","1,893,000","1,870,000","1,846,000","1,822,000","1,465,000","948,000",,,,,"231,000","317,000","379,000","440,000","443,000","436,000","429,000","363,000","325,000","321,000","234,000","230,000",,,,,,,,"17,000","42,000","66,000","2,000","6,000","30,000","60,000","86,000",,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000","17,000","17,000","16,000","16,000","15,000","15,000","15,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"2,969,000","2,624,000","1,378,000","1,630,000","1,355,000","1,334,000","1,326,000","1,268,000","1,228,000","1,172,000","1,241,000","1,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"53,798,000","58,991,000","51,865,000","46,262,000","50,769,000","47,707,000","31,450,000","27,123,000","29,120,000","26,355,000","22,199,000","18,104,000","14,651,000","14,620,000","17,307,000","17,994,000","27,935,000","24,235,000","20,611,000","27,755,000","45,517,000","52,577,000","44,908,000","43,262,000","34,242,000","37,851,000","24,623,000","17,890,000","17,993,000","14,063,000","11,161,000","10,896,000","11,001,000","12,975,000","11,126,000","12,692,000","12,230,000","11,790,000","14,721,000","6,056,000","8,516,000","5,015,000","3,715,000","4,434,000","7,376,000","4,340,000","5,807,000","47,000","2,484,000","3,128,000","8,249,000","8,087,000","7,647,000","8,067,000","6,472,000","5,001,000","2,196,000","1,434,000","1,338,000","1,820,000","1,060,000","2,202,000","1,388,000","317,000","563,000","612,000","1,060,000","725,000","517,000","1,028,000","1,687,000","2,852,000","1,524,000","1,690,000","492,000","582,000","531,000","1,400,000","698,000","171,000",,"146,000","271,000","396,000","3,500,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"53,798,000","58,991,000","51,865,000","46,262,000","50,769,000","47,707,000","31,450,000","27,123,000","29,120,000","26,355,000","22,199,000","18,104,000","14,651,000","14,620,000","17,307,000","17,994,000","27,935,000","24,235,000","20,611,000","27,755,000","45,517,000","52,577,000","44,908,000","43,262,000","34,242,000","37,851,000","24,623,000","17,890,000","17,993,000","14,063,000","11,161,000","10,896,000","11,001,000","12,975,000","11,126,000","12,692,000","12,230,000","11,790,000","14,721,000","6,056,000","8,516,000","5,015,000","3,715,000","4,434,000","7,376,000","4,340,000","5,807,000","47,000","2,484,000","3,128,000","8,249,000","8,087,000","7,647,000","8,067,000","6,472,000","5,001,000","2,196,000","1,434,000","1,338,000","1,820,000","1,060,000","2,202,000","1,388,000","317,000","563,000","612,000","1,060,000","725,000","517,000","1,028,000","1,687,000","2,852,000","1,524,000","1,690,000","492,000","582,000","531,000","1,400,000","698,000","171,000",,"146,000","271,000","396,000","3,500,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,072,000","1,489,000","1,227,000","1,631,000","761,000","179,000","379,000","591,000","808,000","710,000","746,000","761,000","619,000","763,000","849,000","2,578,000","5,455,000","749,000","745,000","963,000","993,000","941,000","1,012,000","669,000","1,488,000","1,047,000","667,000","620,000","437,000","490,000","572,000","606,000","502,000","1,228,000","1,089,000","1,335,000","998,000","930,000","1,083,000","11,532,000","1,052,000","1,104,000","1,117,000","1,253,000","1,189,000","3,897,000","1,123,000","6,949,000","3,478,000","2,748,000","1,340,000","1,591,000","2,833,000","1,165,000","3,648,000","2,234,000","1,169,000","1,239,000","1,207,000","427,000","885,000","480,000","396,000","940,000","836,000","267,000","470,000","418,000","563,000","539,000","296,000","264,000","285,000","282,000","1,057,000","262,000","300,000","272,000","2,030,000","223,000","238,000","1,358,000","621,000","406,000","930,000","4,703,000","4,563,000","5,495,000","7,953,000","5,200,000","4,900,000","4,700,000","5,000,000","1,400,000","1,600,000","2,000,000","1,500,000","2,900,000","1,800,000","1,500,000","1,400,000","600,000","500,000","600,000","600,000","600,000","1,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"179,556,000","180,218,000","180,994,000","162,647,000","116,838,000","20,233,000","20,550,000","20,911,000","21,244,000","21,584,000","22,394,000","23,451,000","2,165,000","2,198,000","2,219,000","2,238,000","2,159,000","2,064,000","2,171,000","1,880,000","1,599,000","1,325,000","1,347,000","1,414,000","1,395,000","905,000","972,000","1,036,000","1,098,000","1,127,000","1,078,000","892,000","639,000","665,000","691,000","714,000","737,000","991,000","926,000","1,026,000","1,140,000","1,336,000","1,445,000","1,425,000","1,669,000","991,000","1,446,000","1,306,000","1,525,000","2,011,000","2,309,000","2,896,000","3,362,000","3,823,000","10,000","16,000","22,000","17,000","64,000","95,000","153,000","211,000","324,000","446,000","566,000","532,000","515,000","588,000","484,000","563,000","88,000","106,000","125,000","144,000","196,000","296,000","960,000","918,000","1,532,000",,,,,,"23,000","464,000","645,000","60,000","89,000","3,400,000","3,500,000","3,500,000","3,500,000","200,000","2,000,000","2,000,000","1,900,000","2,000,000","2,000,000","2,000,000","1,900,000","2,000,000","2,000,000","1,000,000","1,000,000","-100,000","300,000"
		LongTermDebtAndCapitalLeaseObligation,"179,556,000","180,218,000","180,994,000","162,647,000","116,838,000","20,233,000","20,550,000","20,911,000","21,244,000","21,584,000","22,394,000","23,451,000","93,000","93,000","93,000","93,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000","712,000","1,315,000","1,797,000","2,157,000","2,743,000","3,212,000","3,673,000","10,000","16,000","22,000","17,000","64,000","95,000","149,000","203,000","312,000","429,000","545,000","507,000","474,000","557,000","434,000","494,000",,,,,"196,000","115,000","760,000","618,000","1,532,000",,,,,,"2,000","6,000","30,000","60,000","89,000","3,400,000","3,400,000","3,500,000","3,500,000","200,000","1,900,000","100,000","1,900,000","2,000,000","2,000,000","2,000,000","2,000,000","1,900,000","2,000,000","1,000,000","1,000,000",,"300,000"
			LongTermDebt,"139,577,000","139,313,000","139,066,000","138,812,000","96,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000","712,000","1,315,000","1,797,000","2,157,000","2,743,000","3,208,000","3,667,000",,,,,"42,000","69,000","119,000","168,000","273,000","386,000","498,000","457,000","474,000","557,000","434,000","494,000",,,,,"196,000","115,000","760,000","618,000","1,532,000",,,,,,"2,000","6,000","30,000","60,000","89,000","3,400,000","3,400,000","3,500,000","3,500,000","200,000","1,900,000","100,000","1,900,000","2,000,000","2,000,000","2,000,000","2,000,000","1,900,000","2,000,000","1,000,000","1,000,000",,"300,000"
			LongTermCapitalLeaseObligation,"39,979,000","40,905,000","41,928,000","23,835,000","19,889,000","20,233,000","20,550,000","20,911,000","21,244,000","21,584,000","22,394,000","23,451,000","93,000","93,000","93,000","93,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000","6,000","10,000","16,000","22,000","17,000","22,000","26,000","30,000","35,000","39,000","43,000","47,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,"0","0","0","0","2,072,000","2,105,000","2,126,000","2,145,000","2,159,000","2,064,000","2,171,000","1,880,000","1,599,000","1,325,000","1,347,000","1,414,000","1,395,000","905,000","972,000","1,036,000","1,098,000","0","0","0","292,000","292,000","292,000","292,000","292,000","292,000","205,000","284,000","361,000","523,000","601,000","554,000","632,000","710,000","663,000","125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","292,000","292,000","292,000","292,000","292,000","292,000","205,000","284,000","361,000","523,000","601,000","554,000","632,000","710,000","663,000","125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,127,000","1,078,000","892,000","347,000","373,000","399,000","422,000","445,000","699,000","721,000","742,000","779,000","813,000","844,000","871,000","1,037,000","281,000","450,000","469,000","210,000","214,000","152,000","153,000","150,000","150,000",,,,,,,"4,000","8,000","12,000","17,000","21,000","25,000","41,000","31,000","50,000","69,000",,,,,,"181,000","200,000","300,000",,,,,,,"21,000","458,000","615,000",,,,"100,000",,,,"100,000","1,900,000",,,,,"-100,000","100,000",,,,,
