name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"705,538,000","195,480,000","163,677,000","174,636,000","164,411,000","161,722,000","164,028,000","154,766,000","144,774,000","145,797,000","157,785,000","159,431,000","175,070,000","148,940,000","138,482,000","137,411,000","146,743,000","155,476,000","164,567,000","157,017,000","151,435,000","139,801,000","141,991,000","142,103,000","145,927,000","144,307,000","143,325,000","150,744,000","170,363,000","161,034,000","146,971,000","153,015,000","139,820,000","146,667,000","116,185,000","136,031,000","140,524,000","130,997,000","137,508,000","130,144,000","133,386,000","143,473,000","130,045,000","140,622,000","146,640,000","143,395,000","151,402,000","128,158,000","135,322,000","149,593,000","176,580,000","200,164,000","209,042,000","181,733,000","168,072,000","191,646,000","113,255,000","106,272,000","102,745,000","105,521,000","102,645,000","99,752,000","96,311,000","92,927,000","86,751,000","88,009,000","80,913,000","92,780,000","78,650,000","77,724,000","65,574,000","60,822,000","60,251,000","48,971,000","43,215,000","47,217,000","41,792,000","41,518,000","38,682,000","39,776,000","37,587,000","35,244,000","34,995,000","33,627,000","30,047,000","30,741,000","28,676,000","28,039,000","26,417,000","25,861,000","21,212,000","20,500,000","19,800,000","19,700,000","17,014,000","9,800,000","7,800,000","5,500,000","4,718,000","600,000","600,000","600,000","700,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","400,000","200,000","300,000","200,000","200,000","300,000","100,000","100,000"
	OperatingRevenue,"705,538,000","195,480,000","163,677,000","174,636,000","164,411,000","161,722,000","164,028,000","154,766,000","144,774,000","145,797,000","157,785,000","159,431,000","175,070,000","148,940,000","111,256,000","110,555,000","118,702,000","128,032,000","138,367,000","132,061,000","124,485,000","113,649,000","114,841,000","115,105,000","119,527,000","116,602,000","116,362,000","126,138,000","147,680,000","136,562,000","124,180,000","130,946,000","118,193,000","119,825,000","98,298,000","114,433,000","118,061,000","109,557,000","50,991,000","130,144,000","133,386,000","143,473,000","130,045,000","140,622,000","146,640,000","143,395,000","151,402,000","128,158,000","135,322,000","149,593,000","176,580,000","200,164,000","209,042,000","181,733,000","168,072,000","191,646,000","113,255,000","106,264,000","102,718,000","105,475,000","103,621,000","99,658,000","96,311,000","92,942,000","86,751,000","88,009,000","80,574,000","92,885,000","78,875,000","77,748,000","65,748,000","60,846,000","60,275,000","48,971,000","42,767,000","47,335,000","41,813,000","42,450,000","43,904,000","38,822,000","37,589,000","35,244,000","38,646,000","32,414,000","30,774,000","29,402,000","28,726,000","28,039,000","26,426,000","25,908,000","21,200,000","20,500,000","19,800,000","19,700,000","17,100,000","9,800,000","7,800,000","5,500,000","4,700,000","600,000","600,000","600,000","700,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","400,000","200,000","300,000","200,000","200,000","300,000","100,000","100,000"
CostOfRevenue,"494,499,000","143,095,000","112,742,000","120,890,000","111,253,000","110,088,000","112,301,000","106,104,000","95,527,000","95,716,000","108,709,000","112,208,000","123,690,000","100,567,000","94,628,000","91,593,000","99,577,000","110,679,000","117,416,000","109,594,000","103,736,000","94,064,000","93,459,000","92,308,000","92,867,000","97,096,000","92,508,000","103,432,000","121,497,000","119,778,000","99,397,000","106,886,000","97,803,000","111,992,000","74,475,000","88,998,000","91,656,000","84,304,000","173,576,000","57,209,000","58,669,000","67,809,000","61,487,000","65,826,000","71,630,000","71,523,000","74,173,000","57,607,000","65,407,000","84,534,000","-225,753,000","132,388,000","138,323,000","112,356,000","100,838,000","123,511,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"211,039,000","52,385,000","50,935,000","53,746,000","53,158,000","51,634,000","51,727,000","48,662,000","49,247,000","50,081,000","49,076,000","47,223,000","51,380,000","48,373,000","43,854,000","45,818,000","47,166,000","44,797,000","47,151,000","47,423,000","47,699,000","45,737,000","48,532,000","49,795,000","53,060,000","47,211,000","50,817,000","47,312,000","48,866,000","41,256,000","47,574,000","46,129,000","42,017,000","34,675,000","41,710,000","47,033,000","48,868,000","46,693,000","-36,068,000","72,935,000","74,717,000","75,664,000","68,558,000","74,796,000","75,010,000","71,872,000","77,229,000","70,551,000","69,915,000","65,059,000","402,333,000","67,776,000","70,719,000","69,377,000","67,234,000","68,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"40,601,000","9,327,000","10,245,000","10,435,000","10,594,000","9,500,000","10,889,000","8,561,000","9,420,000","8,604,000","10,628,000","8,893,000","10,256,000","9,864,000","8,506,000","8,466,000","8,862,000","8,906,000","8,645,000","8,645,000","9,456,000","10,304,000","9,536,000","10,571,000","10,389,000","14,301,000","11,018,000","13,012,000","10,157,000","10,681,000","10,378,000","8,641,000","8,879,000","9,469,000","9,806,000","9,410,000","7,910,000","9,179,000","-71,635,000","35,391,000","38,893,000","39,677,000","37,385,000","42,923,000","38,348,000","40,285,000","42,141,000","39,710,000","35,939,000","33,651,000","371,331,000","33,068,000","34,988,000","32,680,000","34,547,000","31,686,000","79,594,000","74,318,000","70,635,000","73,965,000","72,814,000","72,819,000","65,148,000","65,296,000","58,010,000","60,865,000","53,060,000","69,680,000","53,986,000","53,048,000","41,018,000","37,934,000","39,139,000","19,141,000","-10,976,000","22,283,000","19,930,000","21,525,000","21,994,000","18,959,000","14,402,000","13,963,000","14,322,000","12,820,000","11,857,000","10,934,000","14,098,000","14,013,000","13,215,000","13,135,000","64,479,000","-9,400,000","-8,500,000","-8,000,000","28,467,000","-4,100,000","-3,000,000","-2,600,000","4,645,000","-200,000","-200,000","-200,000","-600,000","-500,000","-200,000","-200,000","-500,000","-500,000","-600,000","-600,000","-600,000","-500,000","-500,000","-400,000","-300,000","-200,000","-200,000","-300,000","-400,000","-100,000",,
	SellingGeneralAndAdministration,"40,601,000","9,327,000","10,245,000","10,435,000","10,594,000","9,500,000","10,889,000","8,561,000","9,420,000","8,604,000","10,628,000","8,893,000","10,256,000","9,864,000","8,506,000","8,466,000","8,862,000","8,906,000","8,645,000","8,645,000","9,456,000","10,304,000","9,536,000","10,571,000","10,389,000","14,301,000","11,018,000","13,012,000","10,157,000","10,681,000","10,378,000","8,641,000","8,879,000","9,469,000","9,806,000","9,410,000","7,910,000","9,179,000","17,791,000","5,061,000","9,040,000","7,017,000","9,787,000","6,154,000","6,320,000","7,265,000","6,794,000","8,965,000","6,391,000","6,055,000","344,633,000","6,356,000","6,280,000","6,189,000","7,257,000","6,103,000","6,036,000","5,933,000","5,401,000","5,423,000","5,085,000","4,614,000","5,041,000","4,226,000","3,706,000","3,963,000","3,774,000","3,318,000","3,166,000","3,276,000","3,467,000","2,698,000","2,487,000","2,286,000","2,242,000","1,937,000","1,766,000","1,948,000","1,772,000","815,000","1,940,000","2,170,000","1,167,000","1,347,000","1,329,000","1,446,000","1,040,000","1,319,000","1,160,000","1,348,000","904,000","600,000","800,000","900,000","790,000","400,000","400,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"40,601,000","9,327,000","10,245,000","10,435,000","10,594,000","9,500,000","10,889,000","8,561,000","9,420,000","8,604,000","10,628,000","8,893,000","10,256,000","9,864,000","8,506,000","8,466,000","8,862,000","8,906,000","8,645,000","8,645,000","9,456,000","10,304,000","9,536,000","10,571,000","10,389,000","14,301,000","11,018,000","13,012,000","10,157,000","10,681,000","10,378,000","8,641,000","8,879,000","9,469,000","9,806,000","9,410,000","7,910,000","9,179,000",,,,,,"6,154,000","6,320,000","6,777,000","6,103,000","6,079,000","5,926,000","5,900,000","342,484,000","5,898,000","5,834,000",,,,"6,036,000","5,933,000","5,401,000","5,423,000","5,085,000","4,614,000","5,041,000","4,226,000","3,706,000","3,963,000","3,774,000","3,318,000","3,166,000","3,276,000","3,467,000","2,698,000","2,487,000","2,286,000","2,242,000","1,937,000","1,766,000","1,948,000","1,772,000","815,000","1,940,000","2,170,000","1,167,000","1,347,000","1,329,000","1,446,000","1,040,000","1,319,000","1,160,000","1,348,000","904,000","600,000","800,000","900,000","790,000","400,000","400,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,036,000","5,933,000","5,401,000","5,423,000","5,085,000","4,614,000","5,041,000","4,226,000","3,706,000","3,963,000","3,774,000","3,318,000","3,166,000","3,276,000","3,467,000","2,698,000","2,487,000","2,286,000","2,242,000","1,937,000","1,766,000","1,948,000","1,772,000","815,000","1,940,000","2,170,000","1,167,000","1,347,000","1,329,000","1,446,000","1,040,000","1,319,000","1,160,000","1,348,000","900,000","600,000","800,000","900,000","800,000","400,000","400,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,"1,874,000","2,568,000","2,073,000",,"2,344,000","1,993,000","1,909,000",,"2,183,000","2,293,000","1,824,000","1,736,000","2,032,000","1,976,000","1,103,000","1,561,000","1,431,000","1,447,000",,"1,842,000",,"1,578,000","1,613,000","1,514,000","1,753,000","1,888,000","1,656,000","1,650,000","1,641,000","1,706,000","1,549,000","1,713,000","1,985,000",,"1,790,000","1,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"40,601,000","9,327,000","10,245,000","10,435,000","10,594,000","9,500,000","10,889,000","8,561,000","9,420,000","8,604,000","10,628,000","8,893,000","10,256,000","9,864,000","8,506,000","8,466,000","8,862,000","8,906,000","8,645,000","8,645,000","9,456,000","10,304,000","9,536,000","10,571,000","10,389,000","14,301,000","11,018,000","13,012,000","10,157,000","10,681,000","10,378,000","8,641,000","8,879,000","9,469,000","9,806,000","9,410,000","7,910,000","9,179,000",,,,,,"6,154,000","6,320,000","6,777,000","6,103,000","6,079,000","5,926,000","5,900,000","342,484,000","5,898,000","5,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
