name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
OperatingCashFlow,"-1,472,000,000","-730,000,000","-402,000,000","241,000,000","-581,000,000","-14,000,000","-66,000,000","553,000,000","34,000,000","-582,000,000","76,000,000","133,000,000","-316,000,000","-109,000,000","94,000,000","281,000,000","-50,000,000","-264,000,000","-23,000,000","531,000,000","441,000,000","72,000,000","-54,000,000","-22,000,000"
	CashFlowFromContinuingOperatingActivities,"-1,472,000,000","-730,000,000","-402,000,000","241,000,000","-581,000,000","-14,000,000","-66,000,000","553,000,000","34,000,000","-582,000,000","76,000,000","133,000,000","-316,000,000","-109,000,000","94,000,000","281,000,000","-50,000,000","-264,000,000","-23,000,000","531,000,000","441,000,000","72,000,000","-54,000,000","-22,000,000"
		NetIncomeFromContinuingOperations,"2,015,000,000","639,000,000","388,000,000","765,000,000","223,000,000","-1,400,000,000","-1,136,000,000","-718,000,000","-3,942,000,000","5,447,000,000","-841,000,000","-316,000,000","430,000,000","-709,000,000","1,999,000,000","-391,000,000","255,000,000","291,000,000","802,000,000","23,000,000","645,000,000","-197,000,000","-316,000,000","54,000,000"
		OperatingGainsLosses,"-787,000,000","357,000,000","-247,000,000","-364,000,000","-533,000,000","-249,000,000","-700,000,000","-70,000,000","-462,000,000","176,000,000","61,000,000","-254,000,000","-178,000,000","-296,000,000","-13,000,000","68,000,000","138,000,000","120,000,000","162,000,000","-41,000,000","-129,000,000","-67,000,000","531,000,000","32,000,000"
			GainLossOnSaleOfBusiness,"-2,000,000","0","-1,000,000","0","-1,000,000","-1,000,000","19,000,000","0","1,000,000","49,000,000",,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-268,000,000","428,000,000","-124,000,000","-150,000,000","-422,000,000","-141,000,000","-622,000,000","-24,000,000","-501,000,000","105,000,000","-47,000,000","-228,000,000","-150,000,000","-283,000,000","102,000,000","64,000,000","139,000,000","18,000,000","162,000,000","-41,000,000","-129,000,000","-67,000,000","531,000,000","32,000,000"
			EarningsLossesFromEquityInvestments,"-517,000,000","-71,000,000","-122,000,000","-214,000,000","-110,000,000","-107,000,000","-97,000,000","-46,000,000","38,000,000","22,000,000","-25,000,000","-26,000,000","-28,000,000","-13,000,000",,,,,,"41,000,000",,,,
			PensionAndEmployeeBenefitExpense,,,,"0",,,"0",,,,"0","0","0","0","4,000,000","4,000,000","-1,000,000","102,000,000",,,,,,
		AssetImpairmentCharge,"0",,,,,,,,,,,,,,"0",,,,"-1,000,000",,,"369,000,000",,
		StockBasedCompensation,"223,000,000","38,000,000","192,000,000","-31,000,000","24,000,000","41,000,000","155,000,000","22,000,000","28,000,000","5,000,000","188,000,000","22,000,000","26,000,000","42,000,000",,,,,,,,,,
		OtherNonCashItems,"-3,539,000,000","-850,000,000","-880,000,000","-865,000,000","-944,000,000","-950,000,000","-937,000,000","-913,000,000","-848,000,000","-979,000,000","-937,000,000","-929,000,000","-941,000,000","-931,000,000","-1,041,000,000","-891,000,000","-969,000,000","-923,000,000","-834,000,000","-922,000,000","-929,000,000","-908,000,000","-955,000,000","-872,000,000"
		ChangeInWorkingCapital,"-2,249,000,000","-588,000,000","-865,000,000","158,000,000","-954,000,000","-446,000,000","-1,441,000,000","286,000,000","-1,313,000,000","2,578,000,000","-519,000,000","753,000,000","-397,000,000","-388,000,000","391,000,000","-692,000,000","197,000,000","-284,000,000","-543,000,000","379,000,000","1,814,000,000","436,000,000","-844,000,000","-189,000,000"
			ChangeInReceivables,"-1,374,000,000","-376,000,000","-319,000,000","-62,000,000","-617,000,000","-79,000,000","-85,000,000","-24,000,000","-179,000,000","-113,000,000","-76,000,000","-5,000,000","-47,000,000","-18,000,000","-283,000,000","72,000,000","-12,000,000","32,000,000",,,,"27,000,000",,
				ChangesInAccountReceivables,"-1,374,000,000","-376,000,000","-319,000,000","-62,000,000","-617,000,000","-79,000,000","-85,000,000","-24,000,000","-179,000,000","-113,000,000","-76,000,000","-5,000,000","-47,000,000","-18,000,000","-283,000,000","72,000,000","-12,000,000","32,000,000",,,,"27,000,000",,
			ChangeInPayablesAndAccruedExpense,,,,,,"-429,000,000","-808,000,000","-245,000,000","-943,000,000","1,425,000,000","-144,000,000","13,000,000","-160,000,000","183,000,000","384,000,000","25,000,000","121,000,000","103,000,000","324,000,000","303,000,000","-120,000,000","252,000,000","145,000,000","-785,000,000"
				ChangeInPayable,,,,,,"-429,000,000","-808,000,000","-245,000,000","-943,000,000","1,425,000,000","-144,000,000","13,000,000","-160,000,000","183,000,000","384,000,000","25,000,000","121,000,000","103,000,000","324,000,000","303,000,000","-120,000,000","252,000,000","145,000,000","-785,000,000"
					ChangeInTaxPayable,,,,,,"-429,000,000","-808,000,000","-245,000,000","-943,000,000","1,425,000,000","-144,000,000","13,000,000","-160,000,000","183,000,000","384,000,000","25,000,000","121,000,000","103,000,000","324,000,000","303,000,000","-120,000,000","252,000,000","145,000,000","-785,000,000"
						ChangeInIncomeTaxPayable,,,,,,"-429,000,000","-808,000,000","-245,000,000","-943,000,000","1,425,000,000","-144,000,000","13,000,000","-160,000,000","183,000,000","384,000,000","25,000,000","121,000,000","103,000,000","324,000,000","303,000,000","-120,000,000","252,000,000","145,000,000","-785,000,000"
			ChangeInOtherCurrentAssets,,,,,,"341,000,000","115,000,000","13,000,000","131,000,000","-918,000,000","-136,000,000","151,000,000","153,000,000","-93,000,000","93,000,000","35,000,000","-265,000,000","-208,000,000","-27,000,000","-81,000,000","548,000,000","-310,000,000","-454,000,000","174,000,000"
			ChangeInOtherWorkingCapital,"482,000,000","6,000,000","496,000,000","411,000,000","-431,000,000","-582,000,000","-1,376,000,000","406,000,000","-1,001,000,000","1,858,000,000","-119,000,000","-135,000,000","-293,000,000","-126,000,000","724,000,000","2,000,000","392,000,000","131,000,000","-279,000,000","376,000,000","33,000,000","478,000,000","418,000,000","-709,000,000"
InvestingCashFlow,"-9,109,000,000","-171,000,000","-1,914,000,000","-2,484,000,000","-4,540,000,000","-3,751,000,000","-3,855,000,000","-5,530,000,000","-2,585,000,000","4,147,000,000","-1,085,000,000","-4,969,000,000","-2,372,000,000","-70,000,000","-993,000,000","-2,863,000,000","1,348,000,000","459,000,000","-3,121,000,000","-1,501,000,000","-2,168,000,000","-2,899,000,000","-1,944,000,000","-1,326,000,000"
	CashFlowFromContinuingInvestingActivities,"-9,109,000,000","-171,000,000","-1,914,000,000","-2,484,000,000","-4,540,000,000","-3,751,000,000","-3,855,000,000","-5,530,000,000","-2,585,000,000","4,147,000,000","-1,085,000,000","-4,969,000,000","-2,372,000,000","-70,000,000","-993,000,000","-2,863,000,000","1,348,000,000","459,000,000","-3,121,000,000","-1,501,000,000","-2,168,000,000","-2,899,000,000","-1,944,000,000","-1,326,000,000"
		CapitalExpenditureReported,"-96,000,000","1,000,000","-27,000,000","-41,000,000","-29,000,000","-23,000,000","-63,000,000","-16,000,000","-14,000,000","-14,000,000","-21,000,000","-33,000,000","-23,000,000","-16,000,000","-39,000,000","-38,000,000","-22,000,000","-24,000,000","-35,000,000","-24,000,000","-24,000,000","-19,000,000","-30,000,000","-20,000,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"-24,000,000",,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,"-24,000,000",,,,
		NetBusinessPurchaseAndSale,"215,000,000","0","0","0",,,"55,000,000","0","164,000,000","0","2,000,000","1,000,000","1,000,000","1,000,000","139,000,000",,,,"2,000,000","-132,000,000",,,"-51,000,000","-21,000,000"
			PurchaseOfBusiness,"0",,,,,,,,,,,,,,"0",,,,"2,000,000",,,,"-51,000,000",
			SaleOfBusiness,"215,000,000","0","0","0",,,"55,000,000","0","164,000,000","0","2,000,000","1,000,000","1,000,000","1,000,000",,,,,"0","0",,,"0","0"
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,,,,,,,,,"0","0",,,"-1,000,000","0"
			SaleOfInvestmentProperties,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
		NetInvestmentPurchaseAndSale,"-8,081,000,000","-616,000,000","-1,078,000,000","-2,087,000,000","-7,273,000,000","-454,000,000","-3,341,000,000","-4,754,000,000","-2,454,000,000","4,053,000,000","223,000,000","-6,292,000,000","-1,882,000,000","1,129,000,000","-2,044,000,000","-2,208,000,000","302,000,000","935,000,000","-2,626,000,000","-601,000,000","-2,133,000,000","-906,000,000","180,000,000","-1,295,000,000"
			PurchaseOfInvestment,"-47,525,000,000","-9,800,000,000","-9,801,000,000","-8,041,000,000","-22,856,000,000","-10,637,000,000","-13,774,000,000","-8,707,000,000","-2,315,000,000","-5,518,000,000","-5,841,000,000","-12,439,000,000","-8,821,000,000","-6,408,000,000","-13,869,000,000","-5,448,000,000","-4,954,000,000","-4,982,000,000","-13,763,000,000","-4,096,000,000","-6,194,000,000","-4,783,000,000","-4,365,000,000","-5,189,000,000"
