name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994
		GainsLossesNotAffectingRetainedEarnings,"-1,841,000","15,590,000","21,885,000","25,024,000","26,090,000","33,505,000","37,252,000","39,613,000","39,551,000","17,995,000","15,482,000","16,462,000","-1,178,000","-4,826,000","-16,576,000","-12,571,000","-10,823,000","-1,280,000","3,241,000","1,421,000","-1,209,000","-1,058,000","10,449,000","12,960,000","6,411,000","3,353,000","4,197,000","3,072,000","6,353,000","6,098,000","3,974,000","4,123,000","2,374,000","-294,000","-531,000","3,582,000","6,274,000","6,607,000","7,337,000","7,805,000","6,513,000","7,296,000","8,687,000","7,410,000","5,742,000","6,204,000","8,371,000","7,834,000","7,676,000","7,240,000","6,542,000","6,033,000","6,956,000","6,518,000","666,000","-291,000","5,093,000","1,303,000","-1,617,000","-4,231,000","-1,744,000","-2,529,000","-3,575,000","-6,782,000","-3,865,000","-3,151,000","-2,093,000","-1,417,000","-2,597,000","-753,000","-63,000","-1,992,000","804,000","31,000","74,000","1,275,000","838,000","1,193,000","1,050,000","1,467,000","-425,000","378,000","2,648,000","1,364,000","967,000","90,000","-1,332,000","-2,627,000","-2,744,000","-2,100,000","-1,600,000","-700,000","100,000","300,000",,"200,000",,"200,000","100,000",,"-500,000","-100,000",,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,503,000",,,,,,,,,,,,,"35,200,000","35,200,000","35,200,000","36,000,000","35,600,000","35,900,000","35,700,000","35,600,000","33,500,000","33,500,000","33,600,000","31,500,000","24,400,000","18,800,000","19,000,000","18,800,000","18,800,000","18,800,000","18,700,000","19,000,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,559,506,000","3,832,658,000","3,451,975,000","3,387,638,000","3,307,660,000","3,196,588,000","3,563,798,000","4,001,841,000","4,103,411,000","3,995,851,000","3,828,970,000","2,121,628,000","1,736,567,000","1,627,308,000","2,150,794,000","2,322,678,000","1,510,360,000","1,140,583,000","1,695,713,000","1,547,162,000","1,368,444,000","1,184,136,000","1,063,082,000","932,807,000","757,717,000","599,633,000","586,900,000","571,095,000","575,201,000","486,234,000","543,823,000","486,034,000","405,335,000","556,737,000","337,625,000","330,046,000","325,991,000","321,286,000","341,475,000","347,018,000","343,776,000","356,039,000","357,691,000","319,427,000","316,126,000","359,171,000","316,236,000","317,139,000","237,622,000","239,233,000","282,285,000","282,423,000","287,253,000","353,628,000","374,213,000","367,824,000","313,077,000","324,018,000","347,365,000","331,868,000","300,533,000","296,501,000","278,996,000","317,818,000","292,247,000","295,447,000","283,307,000","255,888,000","252,744,000","266,872,000","284,635,000","267,521,000","263,679,000","245,658,000","258,918,000","209,171,000","247,034,000","259,274,000","259,180,000","233,736,000","231,219,000","233,941,000","206,163,000","146,593,000","128,938,000","106,856,000","102,432,000","91,785,000","112,432,000","100,300,000",,,,"81,200,000","83,400,000","84,500,000",,"83,600,000",,"90,900,000","83,200,000","76,900,000","56,800,000",,,,,,,,
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000,000","27,938,000","27,845,000","27,753,000","27,662,000","51,207,000","51,044,000","50,884,000","50,727,000","50,572,000","50,419,000","50,269,000","50,121,000","49,975,000","49,832,000","49,691,000","49,552,000","49,411,000","49,279,000","49,140,000","49,028,000",,,,,,,,,,,,,,,,,,,,,,,,"34,500,000",,"34,500,000","34,500,000","34,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"3,007,159,000","2,966,451,000","2,900,770,000","2,837,004,000","2,757,596,000","2,647,088,000","2,564,683,000","2,460,130,000","2,437,150,000","2,469,582,000","2,420,723,000","1,537,121,000","1,495,584,000","1,456,347,000","1,404,977,000","1,371,896,000","868,944,000","804,479,000","801,921,000","782,682,000","758,216,000","646,437,000","642,583,000","625,915,000","600,828,000","514,759,000","502,300,000","486,770,000","489,783,000","366,028,000","353,830,000","343,399,000","300,030,000","288,699,000","262,418,000","259,932,000","255,969,000","251,355,000","247,999,000","249,895,000","246,813,000","243,043,000","243,850,000","226,739,000","223,588,000","223,286,000","223,992,000","225,038,000","143,662,000","145,412,000","183,605,000","183,875,000","188,844,000","190,331,000","193,344,000","192,555,000","196,308,000","191,249,000","188,596,000","184,099,000","182,764,000","178,732,000","160,440,000","153,002,000","151,430,000","148,703,000","126,610,000","125,084,000","121,879,000","120,939,000","118,675,000","115,145,000","115,877,000","113,613,000","111,334,000","110,646,000","108,576,000","107,484,000","106,848,000","105,964,000","102,730,000","104,148,000","104,882,000","88,979,000","83,474,000","80,656,000","77,319,000","75,421,000","75,515,000","76,000,000","74,800,000","73,600,000","73,000,000","71,800,000","69,400,000","68,500,000","67,700,000","68,200,000","66,700,000","60,100,000","58,400,000","57,700,000","52,500,000","41,200,000","34,600,000","33,900,000","32,900,000","32,100,000","31,300,000","30,500,000","29,300,000"
NetTangibleAssets,"1,864,057,000","1,827,893,000","1,912,369,000","1,845,216,000","1,761,743,000","1,647,109,000","1,560,514,000","1,451,771,000","1,419,248,000","1,446,359,000","1,411,907,000","983,544,000","938,719,000","894,224,000","844,644,000","813,571,000","647,869,000","665,451,000","661,952,000","641,772,000","616,293,000","503,477,000","501,566,000","483,919,000","457,424,000","407,619,000","396,381,000","380,214,000","418,645,000","294,260,000","285,837,000","274,684,000","259,504,000","275,641,000","287,428,000","284,503,000","280,090,000","275,021,000","294,846,000","296,216,000","292,562,000","289,564,000","289,995,000","272,457,000","268,928,000","268,190,000","270,870,000","271,556,000","189,989,000","191,378,000","175,010,000","175,002,000","179,686,000","180,915,000","134,607,000","133,525,000","137,124,000","131,634,000","128,795,000","124,020,000","122,570,000","118,268,000","111,867,000","104,098,000","101,923,000","98,987,000","98,465,000","96,734,000","94,059,000","92,908,000","96,750,000","93,023,000","93,557,000","91,096,000","88,552,000","87,608,000","85,283,000","118,435,000","82,813,000","115,968,000","112,325,000","113,334,000","104,882,000","88,979,000","83,474,000","73,824,000","77,319,000","75,421,000","75,515,000","68,400,000","74,800,000","73,600,000","73,000,000","63,400,000","69,400,000","68,500,000","67,700,000","58,900,000","66,700,000","60,100,000","58,400,000","57,700,000","52,500,000","41,200,000","34,600,000","33,900,000","32,900,000","32,100,000","31,300,000","30,500,000","29,300,000"
InvestedCapital,"3,559,506,000","3,832,658,000","3,451,975,000","3,387,638,000","3,307,660,000","3,196,588,000","3,563,798,000","4,001,841,000","4,103,411,000","3,995,851,000","3,898,970,000","2,191,628,000","1,736,567,000","1,697,308,000","2,150,794,000","2,322,678,000","1,510,360,000","1,140,583,000","1,695,713,000","1,547,162,000","1,368,444,000","1,222,986,000","1,099,942,000","969,676,000","794,596,000","623,633,000","610,900,000","595,095,000","599,201,000","510,234,000","566,323,000","508,534,000","415,335,000","538,737,000","309,687,000","302,201,000","298,238,000","293,624,000","290,268,000","295,974,000","292,892,000","305,312,000","307,119,000","269,008,000","265,857,000","309,050,000","266,261,000","267,307,000","187,931,000","189,681,000","232,874,000","233,144,000","238,113,000","304,600,000","374,213,000","367,824,000","313,077,000","324,018,000","347,365,000","331,868,000","300,533,000","296,501,000","278,996,000","317,818,000","292,247,000","295,447,000","283,307,000","255,888,000","252,744,000","266,872,000","284,635,000","267,521,000","263,679,000","245,658,000","258,918,000","209,171,000","247,034,000","224,774,000","259,180,000","199,236,000","196,719,000","199,441,000","206,163,000","146,593,000","128,938,000","136,006,000","143,785,000","135,200,000","112,432,000","142,200,000","125,200,000","104,800,000","87,000,000","83,700,000","83,400,000","84,500,000","88,700,000","83,600,000","87,600,000","90,900,000","83,200,000","81,900,000","92,300,000",,,"35,500,000",,,,,
TangibleBookValue,"1,864,057,000","1,827,893,000","1,912,369,000","1,845,216,000","1,761,743,000","1,647,109,000","1,560,514,000","1,451,771,000","1,419,248,000","1,446,359,000","1,411,907,000","983,544,000","938,719,000","894,224,000","844,644,000","813,571,000","647,869,000","665,451,000","661,952,000","641,772,000","616,293,000","503,477,000","501,566,000","483,919,000","457,424,000","407,619,000","396,381,000","380,214,000","418,645,000","294,260,000","285,837,000","274,684,000","259,504,000","247,641,000","259,490,000","256,658,000","252,337,000","247,359,000","243,639,000","245,172,000","241,678,000","238,837,000","239,423,000","222,038,000","218,659,000","218,069,000","220,895,000","221,724,000","140,298,000","141,826,000","125,599,000","125,723,000","130,546,000","131,887,000","134,607,000","133,525,000","137,124,000","131,634,000","128,795,000","124,020,000","122,570,000","118,268,000","111,867,000","104,098,000","101,923,000","98,987,000","98,465,000","96,734,000","94,059,000","92,908,000","96,750,000","93,023,000","93,557,000","91,096,000","88,552,000","87,608,000","85,283,000","83,935,000","82,813,000","81,468,000","77,825,000","78,834,000","104,882,000","88,979,000","83,474,000","73,824,000","77,319,000","75,421,000","75,515,000","68,400,000","74,800,000","73,600,000","73,000,000","63,400,000","69,400,000","68,500,000","67,700,000","58,900,000","66,700,000","60,100,000","58,400,000","57,700,000","52,500,000","41,200,000","34,600,000","33,900,000","32,900,000","32,100,000","31,300,000","30,500,000","29,300,000"
TotalDebt,"552,347,000","866,207,000","551,205,000","550,634,000","550,064,000","549,500,000","999,115,000","1,541,711,000","1,666,261,000","1,526,269,000","1,478,247,000","654,507,000","240,983,000","240,961,000","745,817,000","950,782,000","641,416,000","336,104,000","893,792,000","764,480,000","610,228,000","576,549,000","457,359,000","343,761,000","193,768,000","108,874,000","108,600,000","108,325,000","109,418,000","144,206,000","212,493,000","165,135,000","115,305,000","250,038,000","47,269,000","42,269,000","42,269,000","42,269,000","42,269,000","46,079,000","46,079,000","62,269,000","63,269,000","42,269,000","42,269,000","85,764,000","42,269,000","42,269,000","44,269,000","44,269,000","49,269,000","49,269,000","49,269,000","114,269,000","180,869,000","175,269,000","116,769,000","132,769,000","158,769,000","147,769,000","117,769,000","117,769,000","118,556,000","164,816,000","140,817,000","146,744,000","156,697,000","130,804,000","130,865,000","145,933,000","165,960,000","152,376,000","147,802,000","132,045,000","147,584,000","98,525,000","138,458,000","117,290,000","152,332,000","93,272,000","93,989,000","95,293,000","101,281,000","57,614,000","45,464,000","55,350,000","66,466,000","59,779,000","36,917,000","66,200,000","50,400,000","31,200,000","14,000,000","11,900,000","14,000,000","16,000,000","21,000,000","15,400,000","20,900,000","30,800,000","24,800,000","24,200,000","39,800,000",,,"1,600,000",,,,,
NetDebt,"295,031,000","601,400,000","312,177,000","290,905,000","325,656,000","345,902,000","741,840,000","1,248,563,000","1,410,700,000","928,584,000","1,283,772,000","502,573,000","88,811,000","58,113,000","575,806,000","787,685,000","517,471,000","5,456,000","762,721,000","624,980,000","483,064,000","378,164,000","334,089,000","227,506,000","46,905,000",,,,"29,276,000","66,170,000","143,072,000","84,149,000","43,918,000","201,809,000",,,,,,,,,"7,508,000",,,,,,,,"5,508,000","2,496,000",,,"61,862,000","127,549,000","53,368,000","60,943,000","100,488,000","97,441,000","68,129,000",,"64,463,000","100,922,000","73,247,000","1,470,000","109,149,000","72,786,000","36,436,000","48,263,000","96,741,000","105,959,000","72,022,000","51,565,000","94,511,000","23,216,000","38,584,000",,"27,867,000","27,804,000",,,"20,356,000","6,640,000","4,573,000","11,987,000","37,643,000","28,657,000",,,"4,200,000",,,,,,,,,"3,400,000",,,"12,600,000",,,,,,,,
