name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
OperatingCashFlow,"3,006,524,000","689,886,000","641,983,000","852,495,000","822,160,000","890,672,000","487,474,000","790,051,000","1,099,985,000","459,093,000","218,803,000","642,672,000","406,382,000","440,622,000","385,536,000","466,786,000","442,956,000","432,277,000","316,268,000","376,912,000","333,807,000","376,700,000","286,149,000","369,625,000","310,238,000","488,155,000","218,754,000","364,269,000","292,428,000","406,025,000","207,476,000","327,429,000","309,976,000","345,549,000","188,178,000","280,436,000","213,068,000","226,344,000","218,429,000","341,668,000","276,930,000","414,528,000","278,842,000","278,681,000","267,355,000","294,113,000","111,124,000","236,820,000","185,097,000","170,646,000","-3,780,000","136,217,000","66,213,000","86,550,000","9,245,000","73,829,000","96,614,000","118,854,000","17,510,000","89,978,000","63,299,000","128,631,000","26,133,000","35,995,000","66,868,000","56,932,000","30,215,000","57,718,000","61,030,000","64,359,000","30,260,000","35,398,000","78,866,000","82,012,000","722,000","59,164,000","55,611,000","57,344,000","-591,000","44,304,000","32,859,000","27,961,000","-22,235,000","30,548,000","33,154,000","8,562,000","-11,547,000","2,964,000","2,897,000","11,518,000","-3,800,000","16,800,000","-1,600,000","18,300,000","-2,400,000","-13,400,000","-7,000,000","3,700,000","3,700,000","6,500,000","-1,800,000","9,500,000","-2,300,000","6,500,000","-3,100,000","3,800,000","600,000","4,700,000","-5,400,000","1,000,000","5,700,000","2,000,000","0","700,000","-3,100,000","1,600,000","-400,000","100,000"
	CashFlowFromContinuingOperatingActivities,"3,006,524,000","689,886,000","641,983,000","852,495,000","822,160,000","890,672,000","487,474,000","790,051,000","1,099,985,000","459,093,000","218,803,000","642,672,000","406,382,000","440,622,000","385,536,000","466,786,000","442,956,000","432,277,000","316,268,000","376,912,000","333,807,000","376,700,000","286,149,000","369,625,000","310,238,000","488,155,000","218,754,000","364,269,000","292,428,000","406,025,000","207,476,000","327,429,000","309,976,000","345,549,000","188,178,000","280,436,000","213,068,000","226,344,000","218,429,000","341,668,000","276,930,000","414,528,000","278,842,000","278,681,000","267,355,000","294,113,000","111,124,000","236,820,000","185,097,000","170,646,000","-3,780,000","136,217,000","66,213,000","86,550,000","9,245,000","73,829,000","96,614,000","118,854,000","17,510,000","89,978,000","63,299,000","128,631,000","26,133,000","35,995,000","66,868,000","56,932,000","30,215,000","57,718,000","61,030,000","64,359,000","30,260,000","35,398,000","78,866,000","82,012,000","722,000","59,164,000","55,611,000","57,344,000","-591,000","44,304,000","32,859,000","27,961,000","-22,235,000","30,548,000","33,154,000","8,562,000","-11,547,000","2,964,000","2,897,000","11,518,000","-3,800,000","16,800,000","-1,600,000","18,300,000","-2,400,000","-13,400,000","-7,000,000","3,700,000","3,700,000","6,500,000","-1,800,000","9,500,000","-2,300,000","6,500,000","-3,100,000","3,800,000","600,000","4,700,000","-5,400,000","1,000,000","5,700,000","2,000,000","0","700,000","-3,100,000","1,600,000","-400,000","-100,000"
		NetIncomeFromContinuingOperations,"2,144,956,000","481,880,000","518,973,000","558,652,000","585,451,000","501,609,000","392,945,000","527,252,000","531,667,000","300,438,000","324,916,000","391,293,000","353,681,000","321,152,000","300,357,000","366,151,000","353,073,000","304,906,000","302,315,000","283,734,000","282,821,000","264,934,000","246,030,000","278,493,000","257,794,000","255,374,000","218,576,000","266,268,000","233,508,000","212,864,000","181,678,000","216,997,000","205,647,000","173,860,000","152,347,000","186,489,000","177,127,000","154,329,000",,,,,,,,"102,474,000","105,760,000","116,542,000","99,595,000","97,476,000",,,,,"42,714,000","41,399,000","55,788,000","46,331,000","40,595,000","53,087,000","51,899,000","48,407,000","40,352,000","47,856,000","49,313,000","40,564,000","39,507,000","48,623,000","42,923,000","33,213,000","46,545,000","33,243,000","32,652,000","27,126,000","23,902,000","29,533,000","26,924,000","19,728,000","-23,132,000","44,304,000","44,178,000","16,642,000","15,908,000","20,141,000","17,986,000","12,317,000","9,216,000","16,572,000","14,353,000","11,567,000","11,800,000","13,400,000","11,800,000","8,600,000","8,900,000","8,400,000","7,700,000","5,800,000","5,400,000","6,600,000","6,100,000","5,000,000","4,500,000","5,500,000","4,900,000","4,100,000","3,600,000","4,100,000","3,500,000","2,900,000","2,500,000","3,200,000","3,000,000","2,400,000","1,100,000","2,600,000","2,500,000","2,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,800,000","-100,000","-7,900,000","4,500,000",,,,,"500,000",,,,,,,,,,,
		DepreciationAmortizationDepletion,"331,383,000","82,923,000","90,563,000","78,737,000","79,160,000","79,757,000","83,125,000","79,637,000","77,910,000","73,963,000","70,493,000","68,107,000","68,311,000","63,964,000","65,619,000","62,526,000","60,872,000","69,920,000","60,345,000","58,541,000","57,951,000","57,008,000","56,419,000","55,017,000","53,652,000","52,778,000","52,191,000","52,058,000","51,057,000","54,950,000","50,690,000","48,511,000","47,527,000","47,477,000","47,109,000","46,389,000","45,503,000","44,179,000","44,610,000","44,266,000","44,397,000","43,833,000","43,139,000","42,627,000","41,323,000","38,791,000","40,711,000","40,794,000","40,002,000","39,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,,,,,,,,,
			DepreciationAndAmortization,"331,383,000","82,923,000","90,563,000","78,737,000","79,160,000","79,757,000","83,125,000","79,637,000","77,910,000","73,963,000","70,493,000","68,107,000","68,311,000","63,964,000","65,619,000","62,526,000","60,872,000","69,920,000","60,345,000","58,541,000","57,951,000","57,008,000","56,419,000","55,017,000","53,652,000","52,778,000","52,191,000","52,058,000","51,057,000","54,950,000","50,690,000","48,511,000","47,527,000","47,477,000","47,109,000","46,389,000","45,503,000","44,179,000","44,610,000","44,266,000","44,397,000","43,833,000","43,139,000","42,627,000","41,323,000","38,791,000","40,711,000","40,794,000","40,002,000","39,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,,,,,,,,,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,609,000","41,466,000","38,934,000","40,913,000","40,794,000","39,760,000","38,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000","-143,000","-143,000","-202,000","0","242,000","1,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000","-143,000","-143,000","-202,000","0","242,000","1,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"14,863,000","5,031,000","2,330,000","-3,869,000","11,371,000","10,551,000","-19,868,000","17,262,000","73,719,000","-58,732,000","8,775,000","4,019,000","4,052,000","4,312,000","2,926,000","8,210,000","4,654,000","4,370,000","-46,441,000","33,799,000","5,438,000","2,611,000","5,955,000","11,250,000","-3,489,000","-3,322,000","130,000","-7,454,000","-10,885,000","-4,441,000","19,595,000","-5,422,000","-8,890,000","-3,796,000","-6,582,000","8,581,000","2,611,000","-2,691,000","-10,250,000","14,037,000","-757,000","5,132,000","34,758,000","-1,367,000","4,398,000","16,331,000","13,434,000","52,575,000","14,961,000","18,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
