name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"36,162,000","8,954,000","12,272,000","5,448,000","9,488,000","4,270,000","7,050,000","3,903,000","905,000","891,000","691,000","1,676,000","2,400,000","1,222,000"
	CashFlowFromContinuingOperatingActivities,"36,162,000","8,954,000","12,272,000","5,448,000","9,488,000","4,270,000","7,050,000","3,903,000","905,000","891,000","691,000","1,676,000","2,400,000","1,222,000"
		NetIncomeFromContinuingOperations,"4,375,000","1,966,000","2,095,000","2,944,000","-2,630,000","741,000","4,510,000","-2,341,000","-405,000","-1,552,000","-3,522,000","-2,740,000","1,266,000","-3,076,000"
		OperatingGainsLosses,,"-161,000","-983,000","-1,955,000",,,"-5,143,000","-54,000",,,"127,000","-1,674,000","-2,307,000","-1,792,000"
			GainLossOnSaleOfPPE,"-2,563,000",,,,,,,"-54,000","-1,016,000","0","127,000","-1,674,000","-2,307,000","-1,792,000"
			GainLossOnInvestmentSecurities,,"-161,000","-545,000","-1,955,000",,,,,,,,,,
		DepreciationAmortizationDepletion,"35,858,000","10,980,000","9,729,000","8,074,000","7,075,000","5,929,000","5,306,000","4,691,000","3,116,000","2,346,000","2,357,000","2,660,000","2,700,000","2,705,000"
			DepreciationAndAmortization,"35,858,000","10,980,000","9,729,000","8,074,000","7,075,000","5,929,000","5,306,000","4,691,000","3,116,000","2,346,000","2,357,000","2,660,000","2,700,000","2,705,000"
				Depreciation,,,,,,,,,,"1,604,000",,,,"2,171,000"
				AmortizationCashFlow,,,,,,,,,,"742,000",,,,"534,000"
					AmortizationOfIntangibles,,,,,,,,,,"742,000",,,,"534,000"
		AssetImpairmentCharge,"3,470,000","0","0","0","3,470,000","69,000","917,000","363,000","1,410,000","0","918,000","2,839,000","0","3,429,000"
		StockBasedCompensation,"4,192,000","1,045,000","1,081,000","1,025,000","1,041,000","557,000","699,000",,,,,,,
		OtherNonCashItems,"-7,340,000","-650,000","-2,141,000","-4,025,000","-524,000","-273,000","-3,112,000","2,576,000","-1,041,000","-244,000","676,000","677,000","437,000","822,000"
		ChangeInWorkingCapital,"-797,000","-4,226,000","2,491,000","-615,000","1,553,000","-2,753,000","3,873,000","-3,085,000","-1,159,000","341,000","135,000","-86,000","304,000","-866,000"
			ChangeInPayablesAndAccruedExpense,"640,000","-2,742,000","-327,000","1,899,000","1,810,000","-1,644,000","1,061,000","1,090,000","199,000","1,024,000","500,000","-40,000","-146,000","-894,000"
				ChangeInPayable,"640,000","-2,742,000","-327,000","1,899,000","1,810,000","-1,644,000","1,061,000","1,090,000","199,000","1,024,000","500,000","-40,000","-146,000","-894,000"
					ChangeInAccountPayable,"640,000","-2,742,000","-327,000","1,899,000","1,810,000","-1,644,000","1,061,000","1,090,000","199,000","1,024,000","500,000","-40,000","-146,000","-894,000"
			ChangeInOtherCurrentAssets,"-1,436,000","-1,484,000","2,818,000","-2,513,000","-257,000","-1,109,000","2,812,000","-3,407,000","-233,000","-683,000","-365,000","-46,000","450,000","28,000"
			ChangeInOtherCurrentLiabilities,,,"0","-1,000",,,"0","-768,000",,,,"0",,
			ChangeInOtherWorkingCapital,,,,,,,"0","-768,000","-1,358,000","-683,000","-365,000","-46,000","450,000","28,000"
InvestingCashFlow,"-473,814,000","-133,708,000","-158,165,000","-73,807,000","-108,134,000","-90,022,000","-45,211,000","-100,736,000","-141,477,000","-74,709,000","7,263,000","11,370,000","25,885,000","31,416,000"
	CashFlowFromContinuingInvestingActivities,"-473,814,000","-133,708,000","-158,165,000","-73,807,000","-108,134,000","-90,022,000","-45,211,000","-100,736,000","-141,477,000","-74,709,000","7,263,000","11,370,000","25,885,000","31,416,000"
		NetPPEPurchaseAndSale,"-1,327,000","-595,000","-680,000","-42,000",,,"0","-10,000",,,"0","0",,
			PurchaseOfPPE,"-1,327,000","-595,000","-680,000","-42,000",,,"0","-10,000",,,"0","0",,
