name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"-363,976,000","-101,175,000","-29,326,000","-124,329,000","-109,146,000","-180,371,000","-174,535,000","-238,186,000","-107,603,000","627,790,000","-163,795,000","-67,431,000","-79,004,000","-146,233,000","-122,420,000","-113,318,000","-117,254,000","-35,668,000","-31,058,000","-57,903,000","-85,147,000","-57,888,000","-81,233,000","-60,615,000","-43,284,000","-60,688,000","-31,272,000","-46,314,000","-28,531,000","-43,348,000","-25,449,000","-35,321,000","-39,504,000","-28,265,000","-17,822,000","-19,878,000","-12,002,000","-14,993,000","-7,158,000","-7,805,000","-5,682,000","-9,049,000","-5,648,000","-7,523,000","-442,000","-10,066,000","-1,888,000","-2,773,000","-4,236,000","-6,312,000","-1,057,000","-1,738,000","-4,390,000","-1,615,000","-2,474,715","-4,227,540","-1,211,025","-4,426,033","-7,327,880","-4,619,237","-7,236,020","-5,494,018","-5,145,299","-5,571,372","-4,608,682","-5,288,016","-4,769,888","-828,865","-4,690,704","-4,379,510","-3,433,420","-5,646,828","-6,973,513","-7,728,192","-4,628,865","-3,458,857","-3,044,895","-6,348,135","-3,619,816","-3,927,794","-8,241,816","-4,473,433","-3,663,638","-2,906,088","-3,462,728","-2,789,675","-3,317,373","-1,699,563","-2,694,533","-1,417,276","-1,900,000","-1,900,000","-2,200,000","-1,600,000","-2,200,000","-300,000","-2,300,000","-1,900,000","-1,100,000","-1,000,000","-500,000","-400,000"
	CashFlowFromContinuingOperatingActivities,"-363,976,000","-101,175,000","-29,326,000","-124,329,000","-109,146,000","-180,371,000","-174,535,000","-238,186,000","-107,603,000","627,790,000","-163,795,000","-67,431,000","-79,004,000","-146,233,000","-122,420,000","-113,318,000","-117,254,000","-35,668,000","-31,058,000","-57,903,000","-85,147,000","-57,888,000","-81,233,000","-60,615,000","-43,284,000","-60,688,000","-31,272,000","-46,314,000","-28,531,000","-43,348,000","-25,449,000","-35,321,000","-39,504,000","-28,265,000","-17,822,000","-19,878,000","-12,002,000","-14,993,000","-7,158,000","-7,805,000","-5,682,000","-9,049,000","-5,648,000","-7,523,000","-442,000","-10,066,000","-1,888,000","-2,773,000","-4,236,000","-6,312,000","-1,057,000","-1,738,000","-4,390,000","-1,615,000","-2,474,715","-4,227,540","-1,211,025","-4,426,033","-7,327,880","-4,619,237","-7,236,020","-5,494,018","-5,145,299","-5,571,372","-4,608,682","-5,288,016","-4,769,888","-828,865","-4,690,704","-4,379,510","-3,433,420","-5,646,828","-6,973,513","-7,728,192","-4,628,865","-3,458,857","-3,044,895","-6,348,135","-3,619,816","-3,927,794","-8,241,816","-4,473,433","-3,663,638","-2,906,088","-3,462,728","-2,789,675","-3,317,373","-1,699,563","-2,694,533","-1,417,276","-1,900,000","-1,900,000","-2,200,000","-1,600,000","-2,200,000","-300,000","-2,300,000","-1,900,000","-1,100,000","-1,000,000","-500,000","-400,000"
		NetIncomeFromContinuingOperations,"-356,555,000","-105,025,000","-121,981,000","-48,144,000","-81,405,000","-167,250,000","-189,317,000","-196,499,000","-150,820,000","-17,492,000","-235,703,000","-126,326,000","-276,403,000","-76,643,000","-140,895,000","-76,393,000","-109,267,000","-35,363,000","-23,998,000","-47,734,000","-63,046,000","84,090,000","-88,452,000","-56,742,000","-62,301,000","-59,770,000","-64,681,000","-51,939,000","-41,851,000","-61,559,000","-44,416,000","-29,226,000","-33,874,000","-28,273,000","-8,820,000","-42,030,000","-19,051,000","-42,084,000",,,,,,,,"1,833,000","-7,644,000","-7,293,000","-16,656,000","-584,000","3,525,000","-8,089,000","-19,668,000","-927,000","-1,140,534","-6,046,993","-1,750,622","-15,014,476","-4,127,194","-4,780,936","-8,536,620","-9,722,975","-8,329,187","-6,780,646","-6,902,029","-9,061,150","-4,551,572","-1,692,471","-4,932,642","-5,499,179","-4,990,254","-5,106,966","-7,147,962","-7,532,512","-3,096,228","-4,603,655","-3,497,928","-3,418,817","-3,993,834","-7,051,265","-10,497,859","-7,816,093","-4,604,255","-15,596,194","-3,546,015","-3,178,710","-3,007,557","-2,252,104","-2,840,413","-1,139,882","-2,400,000","-2,200,000","-2,000,000","-1,700,000","-2,400,000","-21,200,000","-1,700,000","-1,400,000","-800,000","-900,000","-1,600,000","-300,000"
		OperatingGainsLosses,,,"0","0",,,"0","0","0","-108,069,000",,,"804,000","88,000","3,844,000","2,379,000","27,000","10,000","13,000","188,000","119,000","-124,515,000","248,000","21,000","9,000","15,000","17,000","48,000","1,000","131,000","76,000","0","46,000","6,000","130,000","126,000","138,000","196,000","175,000","59,000","58,000","65,000","29,000","117,000","7,292,000","-7,248,000","502,000","37,000","7,157,000","-6,920,000","126,000","0","2,615,000","-2,394,000","2,016,624","-1,433,442","0","439","3,551,127","-3,549,985","4,741","53,498","0","1,380","-3,135,661","3,326,650","85,938","73,587","63,205","207,357","125,276","-867,338","917,754","332,890",,,,,"334,917","1,791,304",,,"240,000",,,,,,,,"0","0","0","100,000","100,000",,,,,"0",,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,"804,000","88,000","3,844,000","57,000","27,000","10,000","13,000","188,000","119,000","485,000","248,000","21,000","9,000","15,000","17,000","48,000","1,000","131,000","76,000","0","46,000","6,000","130,000","126,000","138,000","196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"39,806,000","10,719,000","10,145,000","10,495,000","8,447,000","8,930,000","7,288,000","6,619,000","6,475,000","6,529,000","8,206,000","8,277,000","7,694,000","6,370,000","3,527,000","3,593,000","2,873,000","2,252,000","2,124,000","2,559,000","1,772,000","1,637,000","1,664,000","1,074,000","1,476,000","1,397,000","1,364,000","1,312,000","1,291,000","1,280,000","1,158,000","1,049,000","960,000","523,000","279,000","287,000","260,000","451,000","435,000","375,000","362,000","353,000","537,000","273,000","251,000","239,000","410,000","355,000","351,000","347,000","299,000","357,000","356,000","367,000","425,552","346,302","348,572","348,554","507,091","538,677","488,461","479,630","529,739","522,712","512,783","525,141","530,146","491,922","491,566","484,038","518,583",,,"428,274","456,179","349,665","345,319","333,186","379,041","347,915","340,415","265,964","236,546","117,022","109,852","93,052","181,327","86,478","75,970","72,722","100,000","100,000","0","100,000","0","100,000","0","100,000","200,000","0","200,000","100,000"
			DepreciationAndAmortization,"39,806,000","10,719,000","10,145,000","10,495,000","8,447,000","8,930,000","7,288,000","6,619,000","6,475,000","6,529,000","8,206,000","8,277,000","7,694,000","6,370,000","3,527,000","3,593,000","2,873,000","2,252,000","2,124,000","2,559,000","1,772,000","1,637,000","1,664,000","1,074,000","1,476,000","1,397,000","1,364,000","1,312,000","1,291,000","1,280,000","1,158,000","1,049,000","960,000","523,000","279,000","287,000","260,000","451,000","435,000","375,000","362,000","353,000","537,000","273,000","251,000","239,000","410,000","355,000","351,000","347,000","299,000","357,000","356,000","367,000","425,552","346,302","348,572","348,554","507,091","538,677","488,461","479,630","529,739","522,712","512,783","525,141","530,146","491,922","491,566","484,038","518,583",,,"428,274","456,179","349,665","345,319","333,186","379,041","347,915","340,415","265,964","236,546","117,022","109,852","93,052","181,327","86,478","75,970","72,722","100,000","100,000","0","100,000","0","100,000","0","100,000","200,000","0","200,000","100,000"
		AmortizationOfSecurities,,,,,"-19,000","-82,000","-80,000","-178,000","-644,000","-1,284,000","-996,000","-1,649,000","-2,324,000","-3,476,000","-2,930,000","-1,914,000","-1,569,000","-1,259,000","-744,000","-1,000","-125,000","-18,000","-393,000","79,000","152,000","242,000","-153,000","192,000","298,000","315,000","615,000","690,000","608,000","519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,,"0","109,000","0","0","15,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
