name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
		RetainedEarnings,"247,403,000","229,537,000","220,302,000","211,956,000","190,173,000","168,305,000","148,580,000","132,147,000","119,218,000","121,187,000","116,834,000","111,900,000","108,601,000","101,079,000","86,171,000","183,649,000","183,903,000","145,139,000","143,070,000","138,068,000","135,015,000","129,065,000","119,210,000","109,819,000","102,570,000","96,437,000","89,568,000","85,465,000","80,127,000","76,885,000","69,852,000","64,573,000","59,714,000","54,796,000","46,937,000","40,745,000","33,882,000","28,317,000","-63,253,000","-9,158,000","-66,216,000","-63,627,000"
		TreasuryStock,"165,465,000","127,196,000","104,885,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","100,027,000","77,567,000","59,728,000","59,728,000","43,461,000","15,635,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-11,674,000","-10,788,000","-9,233,000","-7,391,000","-7,455,000","-7,681,000","-9,128,000","-8,414,000","-8,668,000","-6,220,000","-8,749,000","-7,453,000","-6,426,000","-6,471,000","-4,939,000","-6,663,000","-2,482,000","-3,557,000","-4,601,000","-8,926,000","-14,846,000","-17,061,000","-10,838,000","-8,636,000","-4,529,000","-6,449,000","-3,839,000","-232,000","-3,719,000","-629,000","-72,000","44,000","20,000","9,000",,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,675,000",,,
TotalCapitalization,"444,423,000","468,482,000","474,896,000","465,334,000","440,504,000","421,925,000","390,240,000","343,500,000","327,727,000","328,145,000","316,253,000","303,921,000","294,984,000","286,667,000","268,598,000","358,913,000","357,164,000","314,585,000","307,380,000","291,543,000","275,921,000","286,696,000","293,345,000","274,133,000","277,152,000","288,565,000","292,900,000","283,622,000","261,814,000","251,433,000","230,233,000","215,465,000","199,121,000","182,599,000","173,200,000","95,602,000","83,548,000","76,934,000","-57,554,000","-31,915,000","-60,517,000","-57,928,000"
CommonStockEquity,"444,423,000","468,482,000","474,896,000","465,334,000","440,504,000","421,925,000","390,240,000","343,500,000","327,727,000","328,145,000","316,253,000","303,921,000","294,984,000","286,667,000","268,598,000","358,913,000","357,164,000","314,585,000","307,380,000","291,543,000","275,921,000","286,696,000","293,345,000","274,133,000","277,152,000","288,565,000","292,900,000","283,622,000","261,814,000","251,433,000","230,233,000","215,465,000","199,121,000","182,599,000","173,200,000","95,602,000","83,548,000","76,934,000","-57,554,000","-31,915,000","-60,517,000","-57,928,000"
CapitalLeaseObligations,"35,857,000","36,966,000","38,209,000","38,678,000","40,062,000","41,620,000","42,954,000","44,280,000","45,522,000","47,313,000","46,042,000","47,007,000","48,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"108,388,000","124,844,000","124,878,000","269,856,000","245,702,000","306,747,000","277,054,000","230,151,000","214,084,000","212,502,000","202,540,000","188,962,000","177,047,000","168,551,000","149,185,000","240,659,000","235,343,000","181,734,000","173,840,000","210,409,000","196,302,000","207,268,000","212,059,000","195,092,000","195,536,000","207,850,000","209,912,000","196,723,000","176,711,000","236,313,000","215,337,000","200,733,000","184,218,000","180,323,000","170,906,000","93,251,000","81,141,000","74,471,000","-60,022,000","-34,436,000","-63,102,000","-60,380,000"
WorkingCapital,"35,833,000","54,431,000","60,222,000","201,881,000","175,265,000","232,141,000","205,431,000","157,609,000","137,390,000","131,086,000","116,119,000","104,293,000","88,758,000","83,418,000","53,941,000","145,888,000","132,119,000","94,727,000","85,690,000","127,238,000","120,168,000","136,341,000","149,083,000","144,998,000","158,844,000","174,891,000","175,390,000","165,680,000","148,368,000","203,203,000","182,519,000","167,964,000","152,460,000","151,260,000","149,399,000","73,512,000","61,454,000","56,684,000","-32,868,000","-39,551,000","-33,477,000","-28,436,000"
InvestedCapital,"444,423,000","468,482,000","474,896,000","465,334,000","440,504,000","421,925,000","390,240,000","343,500,000","327,727,000","328,145,000","316,253,000","303,921,000","294,984,000","286,667,000","268,598,000","358,913,000","357,164,000","314,585,000","307,380,000","291,543,000","275,921,000","286,696,000","293,345,000","274,133,000","277,152,000","288,565,000","292,900,000","283,622,000","261,814,000","251,433,000","230,233,000","215,465,000","199,121,000","182,599,000","173,200,000","95,602,000","83,548,000","82,934,000","-57,554,000","-31,915,000","-60,517,000","-57,928,000"
TangibleBookValue,"108,388,000","124,844,000","124,878,000","269,856,000","245,702,000","306,747,000","277,054,000","230,151,000","214,084,000","212,502,000","202,540,000","188,962,000","177,047,000","168,551,000","149,185,000","240,659,000","235,343,000","181,734,000","173,840,000","210,409,000","196,302,000","207,268,000","212,059,000","195,092,000","195,536,000","207,850,000","209,912,000","196,723,000","176,711,000","236,313,000","215,337,000","200,733,000","184,218,000","180,323,000","170,906,000","93,251,000","81,141,000","74,471,000","-60,022,000","-34,436,000","-63,102,000","-60,380,000"
TotalDebt,"35,857,000","36,966,000","38,209,000","38,678,000","40,062,000","41,620,000","42,954,000","44,280,000","45,522,000","47,313,000","46,042,000","47,007,000","48,591,000",,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000",,,,
ShareIssued,"39,352,000","39,209,000","39,191,000","39,173,000","39,010,000","38,803,000","38,776,000","38,245,000","38,119,000","38,055,000","38,006,000","37,816,000","37,759,000","37,618,000","37,573,000","37,510,000","37,439,000","37,270,000","37,219,000","37,171,000","37,110,000","36,926,000","36,854,000","36,648,000","36,453,000","36,146,000","36,076,000","35,981,000","35,823,000","35,603,000","35,430,000","35,334,000","35,196,000","35,071,000","35,004,000","33,692,000","33,517,000","33,513,000","32,838,281","32,838,281","32,838,281","32,838,281"
OrdinarySharesNumber,"36,138,000","36,417,000","36,591,000","36,615,000","36,452,000","36,245,000","36,218,000","35,687,000","35,561,000","35,497,000","35,448,000","35,258,000","35,201,000","35,060,000","35,015,000","34,952,000","34,881,000","34,712,000","34,660,000","34,612,000","34,551,000","34,816,000","35,115,000","34,909,000","35,113,000","35,686,000","36,076,000","35,981,000","35,823,000","35,603,000","35,430,000","35,334,000","35,196,000","35,071,000","35,004,000","33,692,000","33,517,000","33,513,000","32,838,281","32,838,281","32,838,281","32,838,281"
TreasurySharesNumber,"3,214,000","2,792,000","2,600,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,558,000","2,559,000","2,559,000","2,559,000","2,110,000","1,739,000","1,739,000","1,340,000","460,000",,,,,,,,,,,,,,,,
