name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
TotalAssets,"543,979,000,000","541,241,000,000","529,884,000,000","521,964,000,000","517,537,000,000","509,228,000,000","499,183,000,000","504,336,000,000","506,229,000,000","473,078,000,000","236,750,000,000","230,872,000,000","227,683,000,000","225,697,000,000","222,885,000,000","222,681,000,000","220,729,000,000","221,642,000,000","220,340,000,000","221,192,000,000","220,501,000,000","219,276,000,000","222,622,000,000","221,859,000,000","212,405,000,000","209,947,000,000","208,809,000,000","191,017,000,000","189,228,000,000","186,814,000,000","187,022,000,000","188,012,000,000","184,651,000,000","183,010,000,000","181,050,000,000","182,735,000,000","180,837,000,000","183,872,000,000","182,021,000,000","178,529,000,000","174,752,000,000","174,579,000,000","167,677,000,000","159,310,000,000","157,039,000,000","157,081,000,000","157,230,000,000","155,083,000,000","163,700,000,000","165,764,000,000","165,328,000,000","152,398,000,000","143,425,000,000","152,015,000,000","137,041,000,000","136,465,000,000","136,417,000,000","132,618,000,000","130,781,000,000","127,577,000,000","121,694,000,000","121,351,000,000","118,523,897,000","116,283,730,000","110,033,689,000","109,169,759,000","107,080,153,000","105,835,324,000","102,015,086,000","100,508,641,000","97,880,397,000","97,348,285,000","94,281,503,000","90,466,613,000","90,355,131,000","80,444,806,000","79,647,890,000","80,216,816,000","78,186,831,000","76,333,441,000","74,949,720,000","70,869,945,000","70,309,046,000","64,733,769,000","62,120,304,000","59,340,228,000","56,671,181,000","48,796,118,000","46,629,171,000","43,481,000,000","41,649,600,000","39,184,900,000","37,791,500,000","34,427,200,000","33,875,800,000","31,543,500,000","31,535,700,000","29,177,600,000","27,212,100,000","22,972,200,000","22,052,200,000","21,246,600,000","21,096,600,000","20,556,100,000","20,174,100,000","20,492,900,000","20,676,100,000","20,662,300,000","19,892,300,000","8,756,100,000","8,502,300,000","8,236,400,000","8,079,400,000","5,898,400,000","5,438,000,000","5,143,800,000","5,096,400,000","4,598,400,000","4,532,400,000","4,419,700,000","4,294,600,000","3,729,700,000","3,736,300,000","3,495,300,000","3,424,600,000","3,342,200,000","3,379,000,000","3,072,100,000","3,017,300,000","3,128,400,000","2,906,900,000"
TotalLiabilitiesNetMinorityInterest,"478,935,000,000","471,970,000,000","460,984,000,000","453,628,000,000","449,661,000,000","438,316,000,000","429,210,000,000","435,453,000,000","440,168,000,000","406,520,000,000","204,447,000,000","199,108,000,000","196,800,000,000","195,519,000,000","192,878,000,000","192,849,000,000","191,067,000,000","191,947,000,000","190,487,000,000","190,843,000,000","190,476,000,000","189,350,000,000","192,531,000,000","192,116,000,000","184,166,000,000","182,607,000,000","181,545,000,000","165,885,000,000","164,490,000,000","162,388,000,000","162,708,000,000","164,047,000,000","161,095,000,000","160,201,000,000","158,956,000,000","160,739,000,000","159,608,000,000","162,649,000,000","161,489,000,000","159,603,000,000","156,870,000,000","157,099,000,000","150,136,000,000","142,261,000,000","140,369,000,000","140,583,000,000","140,443,000,000","138,343,000,000","147,172,000,000","149,523,000,000","149,186,000,000","137,606,000,000","127,243,000,000","135,978,000,000","124,106,000,000","123,665,000,000","123,575,000,000","119,986,000,000","118,379,000,000","115,452,000,000","110,044,000,000","109,606,000,000","106,789,972,000","105,119,617,000","99,063,717,000","98,040,645,000","95,884,235,000","94,744,957,000","91,189,802,000","89,634,167,000","87,085,516,000","86,823,572,000","83,854,675,000","80,531,882,000","80,140,299,000","72,741,382,000","72,086,812,000","72,828,902,000","70,652,014,000","69,205,085,000","67,894,302,000","64,719,736,000","64,339,218,000","59,291,977,000","57,073,423,000","54,554,303,000","52,334,178,000","45,111,566,000","43,147,569,000","40,281,800,000","38,555,700,000","36,352,900,000","34,843,100,000","31,668,700,000","31,137,300,000","29,122,600,000","29,095,700,000","26,940,000,000","25,127,900,000","21,216,800,000","20,298,800,000","19,517,400,000","19,439,800,000","18,978,800,000","18,611,000,000","18,818,800,000","19,069,000,000","19,092,200,000","18,397,800,000","8,123,800,000","7,893,000,000","7,642,500,000","7,497,300,000","5,395,300,000","4,967,400,000","4,684,800,000","4,651,200,000","4,221,100,000","4,164,500,000","4,061,200,000","3,944,200,000","3,494,400,000","3,506,800,000","3,271,500,000","3,205,500,000","3,127,400,000","3,165,300,000","2,894,000,000","2,843,200,000","2,926,700,000","2,748,200,000"
TotalEquityGrossMinorityInterest,"65,044,000,000","69,271,000,000","68,900,000,000","68,336,000,000","67,876,000,000","70,912,000,000","69,973,000,000","68,883,000,000","66,061,000,000","66,558,000,000","32,303,000,000","31,764,000,000","30,883,000,000","30,178,000,000","30,007,000,000","29,832,000,000","29,662,000,000","29,695,000,000","29,853,000,000","30,349,000,000","30,025,000,000","29,926,000,000","30,091,000,000","29,743,000,000","28,239,000,000","27,340,000,000","27,264,000,000","25,132,000,000","24,738,000,000","24,426,000,000","24,314,000,000","23,965,000,000","23,556,000,000","22,809,000,000","22,094,000,000","21,996,000,000","21,229,000,000","21,223,000,000","20,532,000,000","18,926,000,000","17,882,000,000","17,480,000,000","17,541,000,000","17,049,000,000","16,670,000,000","16,498,000,000","16,787,000,000","16,740,000,000","16,528,000,000","16,241,000,000","16,142,000,000","14,792,000,000","16,182,000,000","16,037,000,000","12,935,000,000","12,800,000,000","12,842,000,000","12,632,000,000","12,402,000,000","12,125,000,000","11,650,000,000","11,745,000,000","11,733,925,000","11,164,113,000","10,969,972,000","11,129,114,000","11,195,918,000","11,090,367,000","10,825,284,000","10,874,474,000","10,794,881,000","10,524,713,000","10,426,828,000","9,934,731,000","10,214,832,000","7,703,424,000","7,561,078,000","7,387,914,000","7,534,817,000","7,128,356,000","7,055,418,000","6,150,209,000","5,969,828,000","5,441,792,000","5,046,881,000","4,785,925,000","4,337,003,000","3,684,552,000","3,481,602,000","3,199,200,000","3,093,900,000","2,832,000,000","2,948,400,000","2,758,500,000","2,738,500,000","2,420,900,000","2,440,000,000","2,237,600,000","2,084,200,000","1,755,400,000","1,753,400,000","1,729,200,000","1,656,800,000","1,577,300,000","1,563,100,000","1,674,100,000","1,607,100,000","1,570,100,000","1,494,500,000","632,300,000","609,300,000","593,900,000","582,100,000","503,100,000","470,600,000","459,000,000","445,200,000","377,300,000","367,900,000","358,500,000","350,400,000","235,300,000","229,500,000","223,800,000","219,100,000","214,800,000","213,700,000","178,100,000","174,100,000","201,700,000","158,700,000"
	StockholdersEquity,"65,021,000,000","69,271,000,000","68,900,000,000","68,336,000,000","67,876,000,000","70,807,000,000","69,867,000,000","68,777,000,000","65,894,000,000","66,384,000,000","32,234,000,000","31,703,000,000","30,823,000,000","30,122,000,000","29,948,000,000","29,780,000,000","29,612,000,000","29,648,000,000","29,810,000,000","30,307,000,000","29,981,000,000","29,881,000,000","30,052,000,000","29,704,000,000","28,200,000,000","27,306,000,000","27,224,000,000","25,080,000,000","24,642,000,000","24,338,000,000","24,238,000,000","23,880,000,000","23,462,000,000","22,759,000,000","22,049,000,000","21,940,000,000","21,164,000,000","21,158,000,000","20,479,000,000","18,859,000,000","17,820,000,000","17,418,000,000","17,479,000,000","16,981,000,000","16,611,000,000","16,436,000,000","16,719,000,000","16,676,000,000","16,468,000,000","16,191,000,000","16,094,000,000","14,747,000,000","16,137,000,000","16,037,000,000","12,935,000,000","12,800,000,000","12,842,000,000","12,632,000,000","12,402,000,000","12,125,000,000","11,650,000,000","11,745,000,000","11,733,925,000","11,164,113,000","10,969,972,000","11,129,114,000","11,195,918,000","11,090,367,000","10,825,284,000","10,874,474,000","10,794,881,000","10,524,713,000","10,426,828,000","9,934,731,000","10,214,832,000","7,703,424,000","7,561,078,000","7,387,914,000","7,534,817,000","7,128,356,000","7,055,418,000","6,150,209,000","5,969,828,000","5,441,792,000","5,046,881,000","4,785,925,000","4,337,003,000","3,684,552,000","3,481,602,000","3,199,200,000","3,093,900,000","2,832,000,000","2,948,400,000","2,758,500,000","2,738,500,000","2,420,900,000","2,440,000,000","2,237,600,000","2,084,200,000","1,755,400,000","1,753,400,000","1,729,200,000","1,656,800,000","1,577,300,000","1,563,100,000","1,674,100,000","1,607,100,000","1,570,100,000","1,494,500,000","632,300,000","609,300,000","593,900,000","582,100,000","503,100,000","470,600,000","459,000,000","445,200,000","377,300,000","367,900,000","358,500,000","350,400,000","235,300,000","229,500,000","223,800,000","219,100,000","214,800,000","213,700,000","178,100,000","174,100,000","201,700,000","158,700,000"
		CapitalStock,"13,330,000,000","13,312,000,000","13,347,000,000","13,347,000,000","13,848,000,000","14,793,000,000","14,789,000,000","13,881,000,000","11,336,000,000","11,813,000,000","6,889,000,000","6,883,000,000","6,883,000,000","6,870,000,000","6,906,000,000","6,925,000,000","6,952,000,000","6,963,000,000","6,998,000,000","7,093,000,000","7,110,000,000","7,100,000,000","7,110,000,000","7,126,000,000","6,966,000,000","6,505,000,000","6,504,000,000","6,270,000,000","6,219,000,000","6,206,000,000","6,204,000,000","6,201,000,000","6,195,000,000","6,136,000,000","6,128,000,000","6,118,000,000","5,623,000,000","5,615,000,000","5,177,000,000","4,053,000,000","3,492,000,000","3,486,000,000","3,486,000,000","3,484,000,000","3,481,000,000","3,472,000,000","3,468,000,000","3,464,000,000","3,459,000,000","3,449,000,000","3,437,000,000","3,240,000,000","5,888,000,000","5,878,000,000","2,761,000,000","2,735,000,000","2,734,000,000","2,730,000,000","2,746,000,000","2,760,000,000","2,712,000,000","2,707,000,000","2,703,261,000","2,684,480,000","2,677,940,000","2,715,510,000","2,740,257,000","2,733,984,000","2,743,194,000","2,752,032,000","2,762,440,000","2,776,690,000","2,740,111,000","2,709,715,000","2,744,433,000","2,360,591,000","2,356,093,000","2,352,261,000","2,402,199,000","2,377,679,000","2,405,978,000","2,278,413,000","2,264,922,000","2,124,940,000","2,048,343,000","2,008,394,000","1,989,143,000","1,783,804,000","1,742,362,000","1,655,900,000",,,,,,,,,,,,,,,,"3,700,000","3,700,000","3,800,000","3,900,000","3,900,000","3,900,000","3,900,000",,"3,900,000","3,900,000","3,900,000","3,900,000","3,900,000",,"3,900,000","3,900,000",,,,,,,,,,
			PreferredStock,"6,673,000,000","6,673,000,000","6,673,000,000","6,673,000,000","7,124,000,000","8,048,000,000","8,048,000,000","7,143,000,000","4,599,000,000","5,102,000,000","3,057,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,053,000,000","3,054,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,603,000,000","2,116,000,000","2,116,000,000","1,679,000,000","559,000,000",,,,,,,,"0","0","0","0","0","3,085,000,000","3,082,000,000",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,700,000","3,700,000","3,800,000","3,900,000","3,900,000","3,900,000","3,900,000",,"3,900,000","3,900,000","3,900,000","3,900,000","3,900,000",,"3,900,000","3,900,000",,,,,,,,,,
			CommonStock,"6,657,000,000","6,639,000,000","6,674,000,000","6,674,000,000","6,724,000,000","6,745,000,000","6,741,000,000","6,738,000,000","6,737,000,000","6,711,000,000","3,832,000,000","3,830,000,000","3,830,000,000","3,817,000,000","3,853,000,000","3,872,000,000","3,899,000,000","3,910,000,000","3,945,000,000","4,040,000,000","4,057,000,000","4,047,000,000","4,057,000,000","4,073,000,000","3,912,000,000","3,902,000,000","3,901,000,000","3,667,000,000","3,616,000,000","3,603,000,000","3,601,000,000","3,598,000,000","3,592,000,000","3,533,000,000","3,525,000,000","3,515,000,000","3,507,000,000","3,499,000,000","3,498,000,000","3,494,000,000","3,492,000,000","3,486,000,000","3,486,000,000","3,484,000,000","3,481,000,000","3,472,000,000","3,468,000,000","3,464,000,000","3,459,000,000","3,449,000,000","3,437,000,000","3,240,000,000","2,803,000,000","2,796,000,000","2,761,000,000","2,735,000,000","2,734,000,000","2,730,000,000","2,746,000,000","2,760,000,000","2,712,000,000","2,707,000,000","2,703,261,000","2,684,480,000","2,677,940,000","2,715,510,000","2,740,257,000","2,733,984,000","2,743,194,000","2,752,032,000","2,762,440,000","2,776,690,000","2,740,111,000","2,709,715,000","2,744,433,000","2,360,591,000","2,356,093,000","2,352,261,000","2,402,199,000","2,377,679,000","2,405,978,000","2,278,413,000","2,264,922,000","2,124,940,000","2,048,343,000","2,008,394,000","1,989,143,000","1,783,804,000","1,742,362,000","1,655,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"34,539,000,000","34,565,000,000","34,977,000,000","34,898,000,000","35,360,000,000","35,843,000,000","35,774,000,000","35,676,000,000","35,584,000,000","35,609,000,000","6,931,000,000","6,889,000,000","6,843,000,000","6,849,000,000","7,221,000,000","7,364,000,000","7,593,000,000","7,893,000,000","8,192,000,000","8,966,000,000","9,063,000,000","9,104,000,000","9,233,000,000","9,311,000,000","8,360,000,000","8,365,000,000","8,344,000,000","6,667,000,000","6,524,000,000","6,517,000,000","6,494,000,000","6,451,000,000","6,385,000,000","6,172,000,000","6,112,000,000","6,042,000,000","5,975,000,000","5,973,000,000","5,950,000,000","5,914,000,000","5,880,000,000","5,873,000,000","5,856,000,000","5,830,000,000","5,794,000,000","5,776,000,000","5,753,000,000","5,720,000,000","5,677,000,000","5,620,000,000","5,563,000,000","4,828,000,000","3,547,000,000","3,510,000,000","3,278,000,000","3,146,000,000","3,124,000,000","3,087,000,000","3,165,000,000","3,249,000,000","2,862,000,000","2,801,000,000","2,775,914,000","2,648,721,000","2,577,204,000","2,828,584,000","3,023,116,000","2,990,484,000","3,057,625,000","3,121,716,000","3,213,394,000","3,322,014,000","3,072,975,000","2,893,812,000","3,152,668,000","815,585,000","792,958,000","793,123,000","1,108,651,000","953,670,000","1,145,878,000","418,565,000","332,782,000","421,070,000","349,493,000","402,442,000","335,787,000","264,650,000","261,691,000","189,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"23,687,000,000","22,998,000,000","22,114,000,000","21,139,000,000","20,184,000,000","19,455,000,000","18,834,000,000","18,373,000,000","18,076,000,000","19,806,000,000","19,440,000,000","19,050,000,000","18,518,000,000","18,118,000,000","17,673,000,000","17,197,000,000","16,712,000,000","16,259,000,000","15,656,000,000","15,321,000,000","14,933,000,000","14,809,000,000","14,459,000,000","14,104,000,000","13,791,000,000","13,464,000,000","13,172,000,000","12,891,000,000","12,632,000,000","12,366,000,000","11,982,000,000","11,634,000,000","11,382,000,000","11,044,000,000","10,669,000,000","10,564,000,000","10,178,000,000","10,129,000,000","9,761,000,000","9,433,000,000","9,064,000,000","8,772,000,000","8,493,000,000","8,241,000,000","8,042,000,000","7,935,000,000","7,833,000,000","7,729,000,000","7,624,000,000","7,539,000,000","7,458,000,000","7,409,000,000","7,385,000,000","7,381,000,000","7,357,000,000","7,258,000,000","7,087,000,000","6,919,000,000","6,759,000,000","6,568,000,000","6,364,000,000","6,596,000,000","6,572,716,000","6,382,706,000","6,179,559,000","5,951,135,000","5,731,162,000","5,494,527,000","5,315,138,000","5,112,034,000","4,888,070,000","4,668,657,000","4,462,600,000","4,309,635,000","4,180,674,000","4,240,597,000","4,103,670,000","3,912,320,000","3,711,088,000","3,522,727,000","3,334,186,000","3,148,501,000","2,989,604,000","2,655,397,000","2,429,660,000","2,278,641,000","2,146,924,000","1,937,846,000","1,783,543,000","1,641,000,000","1,467,200,000","1,323,100,000","1,233,900,000","1,091,900,000","1,006,100,000","920,100,000","1,550,100,000","1,428,000,000","1,367,200,000","1,136,000,000","1,091,500,000","1,038,100,000","988,000,000","938,700,000","892,800,000","847,600,000","802,600,000","764,200,000","731,800,000","273,500,000","254,800,000","236,800,000","210,900,000","206,600,000","194,700,000","183,300,000","171,300,000","126,300,000","117,000,000","107,600,000","99,500,000","93,000,000","87,100,000","81,500,000","76,700,000","72,500,000","70,800,000","51,000,000","47,000,000","59,000,000","38,500,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,535,000,000","-1,604,000,000","-1,538,000,000","-1,048,000,000","-1,516,000,000","716,000,000","470,000,000","847,000,000","898,000,000","-844,000,000","-1,026,000,000","-1,119,000,000","-1,421,000,000","-1,715,000,000","-1,852,000,000","-1,706,000,000","-1,645,000,000","-1,467,000,000","-1,036,000,000","-1,073,000,000","-1,125,000,000","-1,132,000,000","-750,000,000","-837,000,000","-917,000,000","-1,028,000,000","-796,000,000","-748,000,000","-733,000,000","-751,000,000","-442,000,000","-406,000,000","-500,000,000","-593,000,000","-860,000,000","-784,000,000","-612,000,000","-559,000,000","-409,000,000","-541,000,000","-616,000,000","-713,000,000","-356,000,000","-574,000,000","-706,000,000","-747,000,000","-335,000,000","-237,000,000","-292,000,000","-417,000,000","-364,000,000","-730,000,000","-683,000,000","-732,000,000","-461,000,000","-339,000,000","-103,000,000","-104,000,000","-268,000,000","-452,000,000","-288,000,000","-359,000,000","-317,966,000","-551,794,000","-464,731,000","-366,115,000","-298,617,000","-128,628,000","-290,673,000","-111,308,000","-69,023,000","-242,648,000","151,142,000","21,569,000","137,057,000","286,651,000","308,357,000","330,210,000","312,879,000","274,280,000","169,376,000","304,730,000","382,520,000","240,385,000","219,385,000","96,448,000","-134,851,000","-301,748,000","-305,994,000","-287,100,000",,,,,"92,500,000","49,200,000",,"44,900,000",,"18,800,000","-4,100,000",,"-11,700,000","-33,600,000","-1,100,000",,"8,300,000","9,100,000","-27,000,000",,"-19,300,000",,,,,,,,,,,,,,,,,,,,
