name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
		PensionandOtherPostRetirementBenefitPlansCurrent,"44,647,000","34,729,000","35,932,000","35,656,000","34,236,000","29,233,000","28,620,000","24,974,000","19,628,000","14,233,000","16,016,000","12,429,000","13,901,000","10,277,000","11,787,000","9,945,000","11,153,000","8,657,000","9,669,000","8,608,000","8,840,000","7,456,000","7,463,000","6,675,000","7,211,000","5,718,000","6,025,000","5,598,000","5,862,000","5,078,000","5,789,000","5,267,000","4,005,000","3,476,000"
		CurrentDebtAndCapitalLeaseObligation,"10,135,000","9,826,000","8,849,000","7,794,000","5,634,000","4,524,000","5,606,000","7,279,000","8,899,000","8,582,000","9,467,000","10,677,000","10,530,000","6,647,000","6,909,000","7,473,000","6,990,000","6,987,000","6,543,000","6,818,000","6,652,000","6,972,000","6,704,000","24,347,000","25,060,000","24,684,000","10,358,000","9,446,000","7,995,000","7,995,000","20,600,000","19,815,000","19,444,000","6,379,000"
			CurrentDebt,,,,,,,,,,,,,,,,"31,000","180,000","336,000","486,000","663,000","643,000","742,000","1,070,000","19,076,000","19,875,000","19,712,000","6,045,000","5,081,000","3,528,000","3,146,000","15,612,000","15,073,000","14,537,000","1,522,000"
				CurrentNotesPayable,,,,,,,,,,,,,,"0","0","31,000","180,000","336,000","486,000","663,000","643,000","742,000","1,070,000","6,576,000","7,375,000","7,212,000","6,045,000","5,081,000","3,528,000","3,146,000","3,112,000","2,573,000","2,037,000","1,522,000"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,"0",,"12,500,000","12,500,000","12,500,000",,,,,"12,500,000","12,500,000","12,500,000",
			CurrentCapitalLeaseObligation,"10,135,000","9,826,000","8,849,000","7,794,000","5,634,000","4,524,000","5,606,000","7,279,000","8,899,000","8,582,000","9,467,000","10,677,000","10,530,000","6,647,000","6,909,000","7,442,000","6,810,000","6,651,000","6,057,000","6,155,000","6,009,000","6,230,000","5,634,000","5,271,000","5,185,000","4,972,000","4,313,000","4,365,000","4,467,000","4,849,000","4,988,000","4,742,000","4,907,000","4,857,000"
		CurrentDeferredLiabilities,"46,564,000","43,720,000","36,887,000","33,237,000","32,835,000","31,983,000","28,527,000","26,306,000","25,632,000","24,681,000","21,858,000","19,991,000","17,853,000","17,391,000","17,490,000","14,750,000","13,700,000","13,975,000","13,699,000","11,903,000","10,920,000","10,047,000","8,838,000","7,898,000","7,832,000","6,413,000","5,562,000","5,525,000","5,641,000","5,346,000","4,991,000","5,009,000","4,957,000","4,375,000"
			CurrentDeferredRevenue,"46,564,000","43,720,000","36,887,000","33,237,000","32,835,000","31,983,000","28,527,000","26,306,000","25,632,000","24,681,000","21,858,000","19,991,000","17,853,000","17,391,000","17,490,000","14,750,000","13,700,000","13,975,000","13,699,000","11,903,000","10,920,000","10,047,000","8,838,000","7,898,000","7,832,000","6,413,000","5,562,000","5,525,000","5,641,000","5,346,000","4,991,000","5,009,000","4,957,000","4,375,000"
		OtherCurrentLiabilities,,,,,,,,,,,"4,457,000","5,545,000","6,208,000",,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"790,248,000","824,235,000","832,784,000","833,597,000","860,866,000","681,017,000","658,931,000","655,213,000","226,080,000","219,930,000","214,414,000","213,227,000","208,367,000","203,924,000","202,158,000","200,848,000","42,727,000","41,840,000","41,627,000","41,272,000","41,213,000","40,833,000","40,089,000","21,418,000","22,838,000","24,430,000","38,859,000","41,028,000","41,809,000","42,831,000","30,809,000","30,573,000","37,848,000","48,613,000"
		LongTermDebtAndCapitalLeaseObligation,"782,683,000","815,687,000","818,497,000","819,617,000","827,376,000","648,695,000","651,271,000","647,552,000","218,648,000","214,742,000","212,347,000","211,160,000","206,170,000","201,272,000","199,914,000","198,484,000","40,248,000","39,755,000","39,461,000","38,978,000","39,224,000","38,827,000","37,966,000","19,189,000","20,138,000","21,933,000","36,270,000","38,293,000","38,758,000","39,701,000","28,025,000","27,602,000","28,798,000","42,548,000"
			LongTermDebt,"737,865,000","768,599,000","773,353,000","773,588,000","782,241,000","643,316,000","646,592,000","642,203,000","212,924,000","209,604,000","206,301,000","203,051,000","199,842,000","196,763,000","193,664,000","190,615,000","32,594,000","32,594,000","32,594,000","32,594,000","32,756,000","32,912,000","33,064,000","14,572,000","15,644,000","17,327,000","31,732,000","33,617,000","34,198,000","35,278,000","23,526,000","24,247,000","24,962,000","38,190,000"
			LongTermCapitalLeaseObligation,"44,818,000","47,088,000","45,144,000","46,029,000","45,135,000","5,379,000","4,679,000","5,349,000","5,724,000","5,138,000","6,046,000","8,109,000","6,328,000","4,509,000","6,250,000","7,869,000","7,654,000","7,161,000","6,867,000","6,384,000","6,468,000","5,915,000","4,902,000","4,617,000","4,494,000","4,606,000","4,538,000","4,676,000","4,560,000","4,423,000","4,499,000","3,355,000","3,836,000","4,358,000"
		NonCurrentDeferredLiabilities,"1,913,000","2,097,000","5,437,000","6,103,000",,"7,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,"0","2,962,000","3,511,000",,"4,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"1,913,000","2,097,000","2,475,000","2,592,000",,"3,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"883,000","877,000","872,000","867,000","862,000","857,000","851,000","847,000","843,000","838,000","833,000","836,000","839,000","841,000","884,000","928,000","979,000","1,044,000","1,207,000","1,284,000","1,399,000","1,476,000","1,591,000","1,650,000","1,902,000","1,915,000","1,949,000","2,063,000","2,303,000","2,582,000","2,177,000","2,358,000","5,735,000","5,350,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,647,000","0"
		OtherNonCurrentLiabilities,"4,769,000","5,574,000","7,978,000","7,010,000","32,628,000","23,654,000","6,809,000","6,814,000","6,589,000","4,350,000","1,234,000","1,231,000","1,358,000","1,811,000","1,360,000","1,436,000","1,500,000","1,041,000","959,000","1,010,000","590,000","530,000","532,000","579,000","798,000","582,000","640,000","672,000","748,000","548,000","607,000","613,000","668,000","715,000"
TotalEquityGrossMinorityInterest,"214,359,000","211,132,000","171,070,000","162,706,000","144,206,000","279,164,000","262,389,000","254,408,000","206,466,000","196,458,000","177,971,000","166,570,000","150,666,000","142,748,000","127,884,000","119,506,000","80,452,000","46,838,000","37,772,000","32,155,000","28,985,000","30,328,000","25,779,000","26,453,000","25,759,000","26,280,000","26,542,000","30,575,000","35,201,000","41,753,000","48,150,000","57,517,000","-8,998,000","1,933,000"
	StockholdersEquity,"214,359,000","211,132,000","171,070,000","162,706,000","144,206,000","279,164,000","262,389,000","254,408,000","206,466,000","196,458,000","177,971,000","166,570,000","150,666,000","142,748,000","127,884,000","119,506,000","80,452,000","46,838,000","37,772,000","32,155,000","28,985,000","30,328,000","25,779,000","26,453,000","25,759,000","26,280,000","26,542,000","30,575,000","35,201,000","41,753,000","48,150,000","57,517,000","-8,998,000","1,933,000"
		CapitalStock,"70,000","68,000","68,000","68,000","67,000","67,000","66,000","65,000","62,000","61,000","61,000","61,000","60,000","59,000","59,000","58,000","58,000","57,000","56,000","55,000","54,000","53,000","53,000","53,000","52,000","51,000","51,000","50,000","50,000","49,000","48,000","48,000","54,250,000","36,000"
			PreferredStock,,"0",,,,"0",,,,"0",,,,"0","0",,"0",,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","54,244,000","0"
			CommonStock,"70,000","68,000","68,000","68,000","67,000","67,000","66,000","65,000","62,000","61,000","61,000","61,000","60,000","59,000","59,000","58,000","58,000","57,000","56,000","55,000","54,000","53,000","53,000","53,000","52,000","51,000","51,000","50,000","50,000","49,000","48,000","48,000","6,000","36,000"
		AdditionalPaidInCapital,"480,215,000","439,787,000","395,612,000","366,637,000","331,528,000","474,678,000","452,531,000","432,877,000","368,260,000","351,870,000","334,568,000","321,644,000","303,946,000","294,279,000","283,055,000","273,373,000","232,277,000","222,202,000","212,505,000","207,813,000","200,637,000","196,555,000","192,415,000","189,199,000","185,038,000","180,649,000","177,393,000","175,379,000","172,637,000","170,286,000","167,311,000","165,244,000","35,868,000","92,693,000"
		RetainedEarnings,"-262,556,000","-228,436,000","-224,835,000","-204,298,000","-187,768,000","-198,179,000","-190,969,000","-179,538,000","-163,486,000","-156,049,000","-156,885,000","-155,281,000","-153,421,000","-151,497,000","-155,230,000","-153,925,000","-151,883,000","-175,421,000","-174,789,000","-175,713,000","-171,706,000","-166,280,000","-166,689,000","-162,799,000","-159,331,000","-154,420,000","-150,902,000","-144,854,000","-137,485,000","-128,582,000","-119,210,000","-107,775,000","-99,116,000","-90,796,000"
		TreasuryStock,,,,,,"-2,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-3,370,000","-287,000","225,000","299,000","379,000","335,000","761,000","1,004,000","1,630,000","576,000","227,000","146,000","81,000","-93,000",,,,,,,,,,,,,,,"-1,000",,"1,000",,,
			OtherEquityAdjustments,,,,,,"2,598,000","761,000","1,004,000","1,630,000","576,000","227,000","146,000","81,000","-93,000",,,,,,,,,,,,,,,"-1,000",,"1,000",,,
TotalCapitalization,"952,224,000","979,731,000","944,423,000","936,294,000","926,447,000","922,480,000","908,981,000","896,611,000","419,390,000","406,062,000","384,272,000","369,621,000","350,508,000","339,511,000","321,548,000","310,121,000","113,046,000","79,432,000","70,366,000","64,749,000","61,741,000","63,240,000","58,843,000","41,025,000","41,403,000","43,607,000","58,274,000","64,192,000","69,399,000","77,031,000","71,676,000","81,764,000","15,964,000","40,123,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,244,000",
CommonStockEquity,"214,359,000","211,132,000","171,070,000","162,706,000","144,206,000","279,164,000","262,389,000","254,408,000","206,466,000","196,458,000","177,971,000","166,570,000","150,666,000","142,748,000","127,884,000","119,506,000","80,452,000","46,838,000","37,772,000","32,155,000","28,985,000","30,328,000","25,779,000","26,453,000","25,759,000","26,280,000","26,542,000","30,575,000","35,201,000","41,753,000","48,150,000","57,517,000","-63,242,000","1,933,000"
CapitalLeaseObligations,"54,953,000","56,914,000","53,993,000","53,823,000","50,769,000","9,903,000","10,285,000","12,628,000","14,623,000","13,720,000","15,513,000","18,786,000","16,858,000","11,156,000","13,159,000","15,311,000","14,464,000","13,812,000","12,924,000","12,539,000","12,477,000","12,145,000","10,536,000","9,888,000","9,679,000","9,578,000","8,851,000","9,041,000","9,027,000","9,272,000","9,487,000","8,097,000","8,743,000","9,215,000"
NetTangibleAssets,"11,989,000","5,815,000","-37,193,000","-48,504,000","-69,951,000","62,060,000","204,078,000","194,359,000","180,125,000","169,127,000","165,806,000","154,317,000","138,325,000","130,319,000","115,362,000","106,867,000","67,697,000","33,967,000","24,784,000","19,051,000","15,765,000","16,991,000","12,324,000","12,870,000","12,048,000","12,441,000","12,575,000","16,480,000","20,978,000","27,402,000","33,671,000","42,910,000","-23,733,000","-12,930,000"
WorkingCapital,"440,806,000","459,651,000","388,083,000","529,484,000","624,701,000","585,557,000","765,323,000","675,548,000","322,868,000","315,282,000","313,813,000","302,649,000","288,263,000","286,008,000","274,050,000","266,277,000","71,190,000","53,317,000","46,088,000","42,468,000","38,872,000","40,933,000","37,498,000","20,168,000","21,127,000","22,712,000","38,258,000","44,835,000","49,498,000","56,234,000","51,024,000","60,612,000","-1,850,000","20,637,000"
InvestedCapital,"952,224,000","979,731,000","944,423,000","936,294,000","926,447,000","922,480,000","908,981,000","896,611,000","419,390,000","406,062,000","384,272,000","369,621,000","350,508,000","339,511,000","321,548,000","310,152,000","113,226,000","79,768,000","70,852,000","65,412,000","62,384,000","63,982,000","59,913,000","60,101,000","61,278,000","63,319,000","64,319,000","69,273,000","72,927,000","80,177,000","87,288,000","96,837,000","-23,743,000","41,645,000"
TangibleBookValue,"11,989,000","5,815,000","-37,193,000","-48,504,000","-69,951,000","62,060,000","204,078,000","194,359,000","180,125,000","169,127,000","165,806,000","154,317,000","138,325,000","130,319,000","115,362,000","106,867,000","67,697,000","33,967,000","24,784,000","19,051,000","15,765,000","16,991,000","12,324,000","12,870,000","12,048,000","12,441,000","12,575,000","16,480,000","20,978,000","27,402,000","33,671,000","42,910,000","-77,977,000","-12,930,000"
