name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
OperatingCashFlow,"-46,992,000","-8,607,000","-2,652,000","-19,747,000","-15,986,000","-3,189,000","-6,569,000","-13,143,000","-13,318,000","-6,148,000"
	CashFlowFromContinuingOperatingActivities,"-46,992,000","-8,607,000","-2,652,000","-19,747,000","-15,986,000","-3,189,000","-6,569,000","-13,143,000","-13,318,000","-6,148,000"
		NetIncomeFromContinuingOperations,"-63,464,000","-19,834,000","-13,236,000","-15,924,000","-14,470,000","-14,599,000","-9,647,000","-10,148,000","-8,838,000","-11,350,000"
		OperatingGainsLosses,"1,431,000","974,000","377,000","0","80,000","-75,000","-117,000","90,000","-230,000","326,000"
			NetForeignCurrencyExchangeGainLoss,"1,431,000","974,000","377,000","0","80,000","-75,000","-742,000","90,000","-605,000","326,000"
		DepreciationAmortizationDepletion,"2,855,000","739,000","710,000","708,000","698,000","708,000","698,000","701,000","383,000","224,000"
			DepreciationAndAmortization,"2,855,000","739,000","710,000","708,000","698,000","708,000","698,000","701,000","383,000","224,000"
		StockBasedCompensation,"14,371,000","5,450,000","3,587,000","3,353,000","1,981,000","1,829,000","1,329,000","1,135,000","1,366,000","841,000"
		OtherNonCashItems,"15,945,000","4,855,000","4,104,000","3,569,000","3,417,000","2,992,000","3,618,000","2,623,000","2,856,000","2,154,000"
		ChangeInWorkingCapital,"-18,130,000","-791,000","1,806,000","-11,453,000","-7,692,000","5,956,000","-2,450,000","-7,544,000","-8,855,000","1,657,000"
			ChangeInReceivables,"-7,506,000","11,781,000","-14,289,000","-2,286,000","-2,712,000","18,557,000","-17,616,000","-922,000","-4,027,000","17,041,000"
				ChangesInAccountReceivables,"-7,506,000","11,781,000","-14,289,000","-2,286,000","-2,712,000","18,557,000","-17,616,000","-922,000","-4,027,000","17,041,000"
			ChangeInPrepaidAssets,"-4,007,000","312,000","-333,000","-36,000","-3,950,000","-1,898,000","1,379,000","-959,000","-5,000","-359,000"
			ChangeInPayablesAndAccruedExpense,"-677,000","660,000","-1,690,000","-2,098,000","2,451,000","353,000","884,000","94,000","-1,355,000","1,023,000"
				ChangeInPayable,"-781,000","731,000","-1,604,000","-3,440,000","3,532,000","1,021,000","282,000","181,000","-490,000","952,000"
					ChangeInAccountPayable,"-781,000","731,000","-1,604,000","-3,440,000","3,532,000","1,021,000","282,000","181,000","-490,000","952,000"
				ChangeInAccruedExpense,"104,000","-71,000","-86,000","1,342,000","-1,081,000","-668,000","602,000","-87,000","-865,000","71,000"
			ChangeInOtherCurrentLiabilities,,"-666,000",,,,,,,,
			ChangeInOtherWorkingCapital,"-5,274,000","-12,878,000","18,118,000","-7,033,000","-3,481,000","-11,056,000","12,903,000","-5,757,000","-3,468,000","-16,048,000"
InvestingCashFlow,"-140,093,000","-44,829,000","-44,405,000","-52,527,000","1,668,000","3,234,000","-5,497,000","-14,289,000","-785,000","-1,841,000"
	CashFlowFromContinuingInvestingActivities,"-140,093,000","-44,829,000","-44,405,000","-52,527,000","1,668,000","3,234,000","-5,497,000","-14,289,000","-785,000","-1,841,000"
		NetPPEPurchaseAndSale,"-1,388,000","-799,000","-5,000","-564,000","-20,000","-230,000","-49,000","-144,000","-785,000","-1,841,000"
			PurchaseOfPPE,"-1,388,000","-799,000","-5,000","-564,000","-20,000","-230,000","-49,000","-144,000","-785,000","-1,841,000"
		NetInvestmentPurchaseAndSale,"-138,705,000","-44,030,000","-44,400,000","-51,963,000","1,688,000","3,464,000","-5,448,000","-14,145,000","0","0"
			PurchaseOfInvestment,"-164,383,000","-53,630,000","-46,200,000","-59,146,000","-5,407,000","-1,726,000","-6,348,000","-14,145,000","0","0"
			SaleOfInvestment,"25,678,000","9,600,000","1,800,000","7,183,000","7,095,000","5,190,000","900,000","0","0","0"
FinancingCashFlow,"198,541,000","6,139,000","1,562,000","-25,499,000","216,339,000","8,000","1,074,000","342,000","72,597,000","6,488,000"
	CashFlowFromContinuingFinancingActivities,"198,541,000","6,139,000","1,562,000","-25,499,000","216,339,000","8,000","1,074,000","342,000","72,597,000","6,488,000"
		NetIssuancePaymentsOfDebt,,,"0","-25,000,000","0","0","-625,000","0","-31,777,000","6,402,000"
			NetLongTermDebtIssuance,,,"0","-25,000,000","0","0","-625,000","0","-31,777,000","6,402,000"
				LongTermDebtIssuance,,,"0","0","0","0","25,000,000","0","0","6,402,000"
				LongTermDebtPayments,,,"0","-25,000,000","0","0","-25,625,000","0","-31,777,000","0"
		NetCommonStockIssuance,,"3,525,000","0","-9,000","214,854,000",,,"0",,
			CommonStockIssuance,,"3,525,000","0","0","214,854,000",,,"0",,
			CommonStockPayments,,,"0","-9,000",,,,,,
		NetPreferredStockIssuance,,,"0","0","0","0","0","0","104,316,000","0"
			PreferredStockIssuance,,,"0","0","0","0","0","0","104,316,000","0"
		ProceedsFromStockOptionExercised,"12,187,000","6,139,000","1,562,000","1,645,000","2,841,000","1,447,000","1,699,000","342,000","58,000","86,000"
		NetOtherFinancingCharges,,,"0","-2,135,000","-1,356,000","-1,439,000",,,,
EndCashPosition,"49,343,000","48,215,000","96,231,000","141,983,000","239,789,000","37,887,000","37,840,000","48,664,000","75,784,000","16,990,000"
	ChangesInCash,"11,456,000","-47,297,000","-45,495,000","-97,773,000","202,021,000","53,000","-10,992,000","-27,090,000","58,494,000","-1,501,000"
	EffectOfExchangeRateChanges,"-1,128,000","-719,000","-257,000","-33,000","-119,000","-6,000","168,000","-30,000","300,000","-276,000"
	BeginningCashPosition,"37,887,000","96,231,000","141,983,000","239,789,000","37,887,000","37,840,000","48,664,000","75,784,000","16,990,000","18,767,000"
IncomeTaxPaidSupplementalData,"801,000","275,000","-132,000","487,000","171,000","271,000","205,000","312,000","187,000","162,000"
InterestPaidSupplementalData,"395,000","25,000","25,000","96,000","249,000","246,000","2,771,000","686,000","1,135,000","1,359,000"
CapitalExpenditure,"-1,388,000","-799,000","-5,000","-564,000","-20,000","-230,000","-49,000","-144,000","-785,000","-1,841,000"
IssuanceOfCapitalStock,"218,379,000","3,525,000","0","0","214,854,000","0","0","0","104,316,000","0"
IssuanceOfDebt,,,"0","0","0","0","25,000,000","0","0","6,402,000"
RepaymentOfDebt,,,"0","-25,000,000","0","0","-25,625,000","0","-31,777,000","0"
RepurchaseOfCapitalStock,,,"0","-9,000",,,,,,
FreeCashFlow,"-48,380,000","-9,406,000","-2,657,000","-20,311,000","-16,006,000","-3,419,000","-6,618,000","-13,287,000","-14,103,000","-7,989,000"
