name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"161,362,000","41,278,000","40,230,000","41,681,000","38,173,000","31,228,000","34,650,000","32,015,000","29,924,000","20,425,000","13,798,000","21,169,000","19,386,000","23,133,000","14,717,000","16,054,000","14,787,712","14,588,881","11,134,471","10,807,000","10,878,630","9,890,949"
	OperatingRevenue,"161,362,000","41,278,000","40,230,000","41,681,000","38,173,000","31,228,000","34,650,000","32,015,000","29,924,000","20,425,000","13,798,000","21,169,000","19,386,000","23,133,000","14,717,000","16,054,000","14,787,712","14,588,881","11,134,471","10,807,000","10,878,630","9,890,949"
NetNonOperatingInterestIncomeExpense,"-3,136,000","-883,000","-951,000","-756,000","-546,000","-601,000","-645,000","-582,000","-479,000","-604,000","-526,000","-609,000","-626,000","-626,000","-668,000","-1,631,000","-972,158","-995,402","-740,110","-674,000","-527,038","-532,715"
	InterestExpenseNonOperating,"3,136,000","883,000","951,000","756,000","546,000","601,000","645,000","582,000","479,000","604,000","526,000","609,000","626,000","626,000","668,000","1,631,000","972,158","995,402","740,110","674,000","527,038","532,715"
OtherIncomeExpense,"75,025,000","20,950,000","18,274,000","18,960,000","16,841,000","13,433,000","12,043,000","12,418,000","11,484,000","8,445,000","5,939,000","9,261,000","8,475,000","6,828,000","5,962,000","6,180,000","5,969,392","4,910,528","3,938,753","4,048,000","3,969,912","3,481,116"
	SpecialIncomeCharges,"-470,000",,,,,,,,"-319,000","-309,000","557,000","-399,000","-482,000","-401,000","-314,000","-399,000","-305,965","-279,688","-233,374","-275,000","-323,208","-251,882"
		WriteOff,"470,000",,,,,,,,"319,000","309,000","-557,000","399,000","482,000","401,000","314,000","399,000","305,965","279,688","233,374","275,000","323,208","251,882"
PretaxIncome,"402,000","-6,985,000","1,235,000","2,793,000","3,359,000","-1,383,000","4,517,000","6,394,000","7,146,000","-337,000","-2,687,000","3,064,000","3,247,000","8,062,000","733,000","1,000,000","-23,721,273","3,767,810","376,895","209,000","5,824,456","2,267,449"
TaxProvision,"-3,600,000","-1,602,000","354,000","-2,575,000","223,000","-294,000","-423,000","-331,000","-240,000","-41,000","-171,000","301,000","430,000","744,000","131,000","164,000","154,093",,,"0",,
NetIncomeCommonStockholders,"3,542,000","-2,257,000","276,000","4,036,000","1,487,000","-396,000","2,797,000","3,267,000","3,379,000","-156,000","-806,000","998,000","903,000","2,472,000","88,000","241,000","-9,234,381","3,767,810","2,302,434","0","0","2,267,449"
	NetIncome,"3,542,000","-2,257,000","276,000","4,036,000","1,487,000","-396,000","2,797,000","3,267,000","3,379,000","-156,000","-806,000","998,000","903,000","2,472,000","88,000","241,000","-9,234,381","3,767,810","8,676,895","0","0","2,267,449"
		NetIncomeIncludingNoncontrollingInterests,"4,002,000","-5,383,000","881,000","5,368,000","3,136,000","-1,089,000","4,940,000","6,725,000","7,386,000","-296,000","-2,516,000","2,763,000","2,817,000","7,318,000","602,000","836,000","-23,875,366","3,767,810","376,895","209,000","5,824,456","2,267,449"
			NetIncomeContinuousOperations,"4,002,000","-5,383,000","881,000","5,368,000","3,136,000","-1,089,000","4,940,000","6,725,000","7,386,000","-296,000","-2,516,000","2,763,000","2,817,000","7,318,000","602,000","836,000","-23,875,366","3,767,810","376,895","209,000","5,824,456","2,267,449"
		MinorityInterests,"-460,000","3,126,000","-605,000","-1,332,000","-1,649,000","693,000","-2,143,000","-3,458,000","-4,007,000","140,000","1,710,000","-1,765,000","-1,914,000","-4,846,000","-514,000","-595,000","14,640,985",,,"-209,000","-5,824,456",
