name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"1,785,724,000","1,766,017,000","1,754,092,000","1,761,974,000","1,746,612,000","1,751,673,000","1,743,129,000","1,723,908,000","1,750,972,000","1,775,095,000","1,758,418,000","1,759,403,000","1,760,837,000","1,369,138,000","1,362,980,000","1,363,732,000","1,350,034,000","1,357,961,000","1,361,187,000","1,335,335,000","1,328,025,000","1,328,983,000","1,330,724,000","1,338,834,000","1,342,783,000","1,112,944,000","1,094,047,000","1,089,386,000","1,087,746,000","1,098,194,000","1,109,515,000","1,097,324,000","1,083,198,000","1,090,508,000","1,083,925,000","1,083,020,000","1,082,985,000","1,084,462,000","1,088,788,000","1,061,231,000","1,076,560,000","935,594,000","999,192,000","1,000,165,000","992,403,000","985,773,000","1,002,864,000","986,745,000","992,366,000","958,413,000","951,482,000","931,046,000","927,810,000","931,661,000","949,726,000","938,047,000","924,850,000","893,951,000","892,072,000","875,110,000","875,286,000","861,571,000","919,800,000","907,578,000","907,065,000","903,783,000","901,910,000","891,804,000","880,120,000","872,825,000","865,475,000","812,368,000","800,632,000","805,058,000","801,486,000","794,424,000","793,236,000","742,140,000","720,767,000","717,913,000","706,950,000","701,608,000","739,341,000","682,365,000","681,091,000","679,571,000","675,914,000","669,625,000","664,944,000","662,200,000","662,100,000","628,400,000","628,400,000","628,800,000","583,900,000","570,700,000","569,100,000","561,600,000","183,800,000","179,100,000","176,500,000","170,100,000","165,000,000","162,500,000","162,600,000","119,400,000","118,100,000","116,200,000","102,400,000","62,100,000","60,300,000","58,500,000","58,800,000","57,300,000","57,500,000","42,500,000","42,300,000","41,900,000","43,000,000","41,100,000","39,700,000","38,300,000","36,500,000","34,200,000","25,400,000","22,200,000","22,900,000","23,400,000","23,000,000","21,900,000","20,700,000","13,500,000","13,000,000","6,400,000"
	CurrentAssets,"488,300,000","460,123,000","443,405,000","443,180,000","424,369,000","416,654,000","404,228,000","378,713,000","393,167,000","397,363,000","399,023,000","397,277,000","390,709,000","374,351,000","363,462,000","347,400,000","342,378,000","356,783,000","356,684,000","340,313,000","333,503,000","330,512,000","369,376,000","371,000,000","367,934,000","407,487,000","383,694,000","374,266,000","374,066,000","381,150,000","385,374,000","385,326,000","367,801,000","372,132,000","363,916,000","358,606,000","353,998,000","346,187,000","344,677,000","337,435,000","351,278,000","356,724,000","370,111,000","368,182,000","358,017,000","350,192,000","367,159,000","348,996,000","353,129,000","325,610,000","316,117,000","292,905,000","288,540,000","294,262,000","315,920,000","306,859,000","299,628,000","279,022,000","275,523,000","263,808,000","264,346,000","249,883,000","266,179,000","255,904,000","259,674,000","255,515,000","252,179,000","242,096,000","230,551,000","222,942,000","218,420,000","214,001,000","200,607,000","201,106,000","209,170,000","203,753,000","202,194,000","193,666,000","180,631,000","177,550,000","168,281,000","164,549,000","200,638,000","194,384,000","195,027,000","192,031,000","195,265,000","186,769,000","181,415,000","176,700,000","172,500,000","167,900,000","163,300,000","159,600,000","138,600,000","128,100,000","131,400,000","121,900,000","62,300,000","82,000,000","78,300,000","71,800,000","64,900,000","62,100,000","62,900,000","49,200,000","45,300,000","43,100,000","37,400,000","28,300,000","28,700,000","26,300,000","26,200,000","24,300,000","24,200,000","26,900,000","26,500,000","25,700,000","27,400,000","26,900,000","25,800,000","25,200,000","23,600,000","21,600,000","12,900,000","11,200,000","11,700,000","12,600,000","12,700,000","12,300,000","11,400,000","8,900,000","9,600,000","3,900,000"
		CashCashEquivalentsAndShortTermInvestments,"24,864,000","20,847,000","31,511,000","46,388,000","36,769,000","27,356,000","35,598,000","34,983,000","24,309,000","25,856,000","30,068,000","22,549,000","23,407,000","17,511,000","29,691,000","23,401,000","21,131,000","32,622,000","44,034,000","40,141,000","34,660,000","27,428,000","26,948,000","23,295,000","19,894,000","72,504,000","65,326,000","62,216,000","65,729,000","66,332,000","64,614,000","60,414,000","56,318,000","54,443,000","49,831,000","38,123,000","32,359,000","23,720,000","19,819,000","16,246,000","19,454,000","26,048,000","39,883,000","24,331,000","17,939,000","12,417,000","16,524,000","8,490,000","9,970,000","10,098,000","14,217,000","10,679,000","12,178,000","11,811,000","31,898,000","17,850,000","13,408,000","11,695,000","5,411,000","3,879,000","4,537,000","3,831,000","13,492,000","5,080,000","4,653,000","3,454,000","1,918,000","6,506,000","5,841,000","4,189,000","10,223,000","30,203,000","9,467,000","5,986,000","11,122,000","2,360,000","6,250,000","5,626,000","2,513,000","877,000","2,634,000","1,402,000","2,015,000","924,000","4,104,000","3,470,000","3,308,000","3,353,000","4,229,000","3,700,000","2,800,000","2,500,000","4,200,000","5,900,000","3,300,000","4,500,000","13,500,000","13,500,000","5,200,000","32,000,000","28,200,000","20,200,000","14,000,000","8,300,000","11,500,000","1,500,000","1,600,000","2,300,000","1,000,000","3,600,000","4,500,000","2,300,000","3,000,000","2,000,000","1,700,000","4,500,000","3,800,000","7,600,000","8,900,000","8,200,000","8,600,000","4,500,000","4,100,000","3,300,000","100,000","200,000","200,000","400,000","700,000","300,000","100,000","2,700,000","4,600,000","300,000"
			CashAndCashEquivalents,"24,864,000","20,847,000","31,511,000","46,388,000","36,769,000","27,356,000","35,598,000","34,983,000","24,309,000","25,856,000","30,068,000","22,549,000","23,407,000","17,511,000","29,691,000","23,401,000","21,131,000","32,622,000","44,034,000","40,141,000","34,660,000","27,428,000","26,948,000","23,295,000","19,894,000","72,504,000","65,326,000","62,216,000","65,729,000","66,332,000","64,614,000","60,414,000","56,318,000","54,443,000","49,831,000","38,123,000","32,359,000","23,720,000","19,819,000","16,246,000","19,454,000","26,048,000","39,883,000","24,331,000","17,939,000","12,417,000","16,524,000","8,490,000","9,970,000","10,098,000","14,217,000","10,679,000","12,178,000","11,811,000","31,898,000","17,850,000","13,408,000","11,695,000","5,411,000","3,879,000","4,537,000","3,831,000","13,492,000","5,080,000","4,653,000","3,454,000","1,918,000","6,506,000","5,841,000","4,189,000","10,223,000","30,203,000","9,467,000","5,986,000","11,122,000","2,360,000","6,250,000","5,626,000","2,513,000","877,000","2,634,000","1,402,000","2,015,000","924,000","4,104,000","3,470,000","3,308,000","3,353,000","4,229,000","3,700,000","2,800,000","2,500,000","4,200,000","5,900,000","3,300,000","4,500,000","13,500,000","13,500,000","5,200,000","32,000,000","28,200,000","20,200,000","14,000,000","8,300,000","11,500,000","1,500,000","1,600,000","2,300,000","1,000,000","3,600,000","4,500,000","2,300,000","3,000,000","2,000,000","1,700,000","4,500,000","3,800,000","7,600,000","8,900,000","8,200,000","8,600,000","4,500,000","4,100,000","3,300,000","100,000","200,000","200,000","400,000","700,000","300,000","100,000","2,700,000","4,600,000","300,000"
		Receivables,"183,248,000","183,882,000","165,433,000","168,966,000","163,954,000","177,152,000","166,593,000","143,412,000","166,504,000","189,097,000","173,282,000","179,039,000","172,195,000","181,550,000","161,000,000","161,687,000","157,811,000","167,037,000","146,736,000","145,391,000","139,855,000","148,244,000","133,190,000","139,620,000","134,412,000","135,742,000","124,697,000","129,660,000","128,950,000","129,870,000","128,153,000","139,998,000","132,353,000","144,231,000","133,977,000","143,370,000","137,597,000","139,315,000","134,167,000","136,095,000","142,351,000","135,641,000","130,881,000","152,695,000","147,263,000","145,350,000","141,310,000","142,801,000","148,578,000","126,162,000","109,594,000","94,115,000","91,030,000","96,515,000","100,490,000","106,317,000","98,937,000","82,067,000","84,684,000","79,776,000","87,706,000","75,120,000","83,007,000","80,920,000","81,160,000","83,327,000","81,758,000","76,552,000","75,633,000","74,593,000","63,433,000","54,675,000","61,884,000","60,449,000","61,206,000","63,242,000","60,257,000","58,093,000","55,770,000","57,039,000","50,893,000","51,188,000","85,719,000","84,657,000","80,462,000","78,626,000","79,536,000","78,760,000","79,357,000","76,400,000","68,900,000","70,500,000","68,900,000","66,800,000","56,900,000","49,100,000","53,300,000","47,400,000","32,000,000","25,300,000","26,600,000","27,100,000","26,200,000","25,500,000","23,900,000","22,600,000","21,800,000","19,700,000","18,100,000","13,100,000","12,400,000","12,300,000","12,200,000","11,500,000","10,900,000","7,700,000","8,700,000","8,600,000","8,800,000","9,800,000","9,200,000","9,000,000","8,500,000","8,100,000","7,100,000","6,400,000","6,400,000","6,400,000","5,900,000","5,100,000","3,700,000","2,400,000","2,500,000","1,700,000"
			AccountsReceivable,"183,248,000","183,882,000","165,433,000","168,966,000","163,954,000","177,152,000","166,593,000","143,412,000","166,504,000","189,097,000","173,282,000","179,039,000","172,195,000","181,550,000","161,000,000","161,687,000","157,811,000","167,037,000","146,736,000","145,391,000","139,855,000","148,244,000","133,190,000","139,620,000","134,412,000","133,863,000","124,697,000","129,660,000","128,950,000","129,287,000","123,327,000","135,081,000","129,831,000","140,426,000","130,589,000","140,570,000","135,597,000","139,124,000","132,872,000","136,095,000","142,351,000","135,641,000","130,881,000","152,695,000","147,263,000","145,350,000","141,310,000","142,801,000","148,578,000","126,162,000","108,825,000","93,262,000","90,529,000","96,515,000","99,367,000","106,317,000","98,937,000","80,642,000","81,765,000","77,044,000","74,785,000","75,120,000","83,007,000","80,920,000","81,160,000","83,327,000","81,758,000","76,552,000","75,633,000","74,593,000","63,433,000","54,675,000","61,884,000","60,449,000","61,206,000","63,242,000","60,257,000","58,093,000","55,770,000","57,039,000","50,893,000","51,188,000","85,719,000","84,657,000","80,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"188,410,000",,,,"181,028,000",,,,"191,883,000",,,,"184,210,000",,,,"169,174,000",,,,"150,275,000",,,,"135,199,000",,,,"130,526,000",,,,"141,810,000",,,,"140,327,000",,,,"136,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-4,528,000",,,,"-3,876,000",,,,"-2,786,000",,,,"-2,660,000",,,,"-2,137,000",,,,"-2,031,000",,,,"-1,336,000",,,,"-1,239,000",,,,"-1,384,000",,,,"-1,203,000",,,,"-1,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"1,879,000",,,,"583,000","4,826,000","4,917,000","2,522,000","3,805,000","3,388,000","2,800,000","2,000,000","191,000","1,295,000",,,,,,,,,,,,"769,000","853,000","501,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,123,000",,,"1,425,000","2,919,000","2,732,000","12,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
