name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"14,428,000","-10,928,000","4,690,000","9,323,000","11,343,000","13,072,000","-16,786,000","13,889,000","3,046,000","-21,237,000","8,054,000","-4,026,000","9,812,000","838,000","12,896,000","9,141,000","12,078,000","11,388,000","33,258,000","36,035,000","27,224,000","11,476,000","25,028,000","58,633,000","110,338,000","52,523,000","31,417,000","45,727,000","25,942,000","87,069,000","46,729,000","35,912,000","18,069,000","48,603,000","21,375,000","54,753,000","11,118,000","74,983,000","1,757,000","22,555,000","-30,999,000","-1,472,000","50,609,000","15,803,000","-5,129,000","40,571,000","6,142,000","57,278,000","20,831,000","22,909,000","60,254,000","31,993,000","4,894,000","39,271,000","-4,417,000","38,657,000","-4,086,000","10,523,000","26,463,000","15,013,000","25,680,000","15,507,000","28,243,000","29,607,000","36,615,000","-1,464,000","-5,826,000","-10,335,000","-2,884,000","2,156,000","3,889,000","1,471,000","10,209,000","9,769,000","6,172,000","10,263,000","4,918,000","5,612,000","9,354,000","-4,795,000","8,031,000","1,473,000","9,612,000","1,566,000","-6,346,000","-5,557,000","3,931,000","-4,964,000","-7,592,000","-3,568,000","6,200,000","500,000","6,800,000","4,900,000","2,700,000","-5,000,000","9,700,000","1,700,000","7,700,000","200,000","1,600,000","800,000"
	CashFlowFromContinuingOperatingActivities,"14,428,000","-10,928,000","4,690,000","9,323,000","11,343,000","13,072,000","-16,786,000","13,889,000","3,046,000","-21,237,000","8,054,000","-4,026,000","9,812,000","838,000","12,896,000","9,141,000","12,078,000","11,388,000","33,258,000","36,035,000","27,224,000","11,476,000","25,028,000","58,633,000","110,338,000","52,523,000","31,417,000","45,727,000","25,942,000","87,069,000","46,729,000","35,912,000","18,069,000","48,603,000","21,375,000","54,753,000","11,118,000","74,983,000","1,757,000","22,555,000","-30,999,000","-1,472,000","50,609,000","15,803,000","-5,129,000","40,571,000","6,142,000","57,278,000","20,831,000","22,909,000","60,254,000","31,993,000","4,894,000","39,271,000","-4,417,000","38,657,000","-4,086,000","10,523,000","26,463,000","15,013,000","25,680,000","15,507,000","28,243,000","29,607,000","36,615,000","-1,464,000","-5,826,000","-10,335,000","-2,884,000","2,156,000","3,889,000","1,471,000","10,209,000","9,769,000","6,172,000","10,263,000","4,918,000","5,612,000","9,354,000","-4,795,000","8,031,000","1,473,000","9,612,000","1,566,000","-6,346,000","-5,557,000","3,931,000","-4,964,000","-7,592,000","-3,568,000","6,200,000","500,000","6,800,000","4,900,000","2,700,000","-5,000,000","9,700,000","1,700,000","7,700,000","200,000","1,600,000","800,000"
		NetIncomeFromContinuingOperations,"-102,576,000","-8,938,000","-63,428,000","-11,143,000","-19,067,000","-34,358,000","-11,254,000","14,326,000","-14,142,000","-19,698,000","7,399,000","-1,310,000","1,682,000","-6,051,000","-74,912,000","-10,362,000","-3,038,000","-7,383,000","-71,490,000","-29,259,000","16,000","94,000","1,302,000","19,013,000","36,137,000","36,769,000","48,354,000","50,777,000","39,213,000","53,664,000","59,087,000","55,683,000","51,324,000","42,618,000","47,063,000","39,995,000","42,927,000","39,842,000",,,,,,,,"21,672,000","20,874,000","27,657,000","27,998,000","25,697,000","28,679,000","25,084,000","26,707,000","24,671,000","25,045,000","27,446,000","27,703,000","25,391,000","32,157,000","27,624,000","24,109,000","24,051,000","24,887,000","23,412,000","21,273,000","17,319,000","11,716,000","9,842,000","6,660,000","4,349,000","3,886,000","3,250,000","2,802,000","2,535,000","2,415,000","2,429,000","2,035,000","2,072,000","1,310,000","2,253,000","2,374,000","2,786,000","3,158,000","3,150,000","3,086,000","2,808,000","2,866,000","2,933,000","2,842,000","2,390,000","2,800,000","3,000,000","2,900,000","3,100,000","4,300,000","4,500,000","4,500,000","4,100,000","4,300,000","3,500,000","2,800,000","2,300,000"
		OperatingGainsLosses,"-641,000","-114,000","-596,000","-13,000","82,000","-3,955,000","-49,000","14,000","-85,000","-467,000","-28,000","-280,000","-1,190,000","-13,000","-1,085,000","-14,000","-5,077,000","-22,000","-89,000","9,000","-88,000","0","-10,000","-64,000","-16,000","-13,000","-4,000","-2,000","138,000","-63,000","53,000","-50,000",,,"2,000","144,000","-22,000","0","-1,000","206,000","36,000","-2,000","520,000","-272,000","-7,000","-357,000","0","-92,000","-119,000","-3,000","-11,000","11,000","-145,000","13,000","-12,000","0","-63,000","-27,000","-27,000","-4,000","-128,000","-94,000","-263,000","-62,000","-419,000","367,000","-21,000","1,000","-28,000","-26,000","245,000","-17,000",,,"-20,000","39,000","-94,000","15,000","3,000","-61,000","8,000","30,000","8,000","-13,000","-36,000","5,000","-33,000","-23,000","8,000","-3,000","300,000","-100,000",,,,,,,,"0",,
			GainLossOnSaleOfPPE,"-641,000","-114,000",,,,"-3,955,000","-49,000","14,000","-85,000","-467,000","-28,000","-280,000","-1,190,000","-13,000","-1,085,000","-14,000","-5,077,000","-22,000","-89,000","9,000","-88,000","0","-10,000","-64,000","-16,000","-13,000","-4,000","-2,000","138,000","-63,000","53,000","-50,000",,,"2,000","144,000","-22,000","0","-1,000","206,000","36,000","-2,000","520,000","-272,000","-7,000","-357,000","0","-92,000","-119,000","-3,000","-11,000","11,000","-145,000","13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"30,524,000","7,559,000","7,723,000","7,899,000","7,343,000","7,416,000","7,668,000","7,908,000","7,940,000","8,873,000","8,865,000","8,304,000","8,495,000","8,356,000","9,346,000","8,724,000","9,001,000","8,241,000","8,743,000","9,518,000","12,881,000","9,832,000","8,765,000","7,592,000","7,725,000","7,775,000","7,700,000","7,638,000","7,684,000","7,455,000","8,381,000","7,648,000","7,446,000","7,680,000","7,623,000","7,364,000","7,352,000","7,001,000","6,814,000","6,979,000","6,373,000","6,058,000","6,040,000","6,367,000","4,851,000","5,755,000","5,589,000","5,206,000","5,196,000","4,884,000","4,652,000","4,681,000","4,502,000","4,162,000","4,198,000","4,366,000","4,214,000","4,076,000","4,093,000","3,867,000","3,816,000","3,877,000","4,152,000","3,770,000","3,580,000","3,585,000","3,378,000","3,338,000","3,403,000","3,307,000","3,116,000","3,066,000","2,778,000","2,819,000","2,666,000","2,616,000","2,624,000","2,652,000","2,785,000","2,579,000","2,305,000","2,221,000","2,274,000","2,088,000","2,141,000","2,094,000","1,998,000","1,921,000","1,758,000","1,751,000","1,800,000","1,600,000","1,700,000","1,600,000","1,700,000","1,400,000","1,300,000","1,300,000","1,100,000","1,300,000","1,300,000","1,300,000"
			DepreciationAndAmortization,"30,524,000","7,559,000","7,723,000","7,899,000","7,343,000","7,416,000","7,668,000","7,908,000","7,940,000","8,873,000","8,865,000","8,304,000","8,495,000","8,356,000","9,346,000","8,724,000","9,001,000","8,241,000","8,743,000","9,518,000","12,881,000","9,832,000","8,765,000","7,592,000","7,725,000","7,775,000","7,700,000","7,638,000","7,684,000","7,455,000","8,381,000","7,648,000","7,446,000","7,680,000","7,623,000","7,364,000","7,352,000","7,001,000","6,814,000","6,979,000","6,373,000","6,058,000","6,040,000","6,367,000","4,851,000","5,755,000","5,589,000","5,206,000","5,196,000","4,884,000","4,652,000","4,681,000","4,502,000","4,162,000","4,198,000","4,366,000","4,214,000","4,076,000","4,093,000","3,867,000","3,816,000","3,877,000","4,152,000","3,770,000","3,580,000","3,585,000","3,378,000","3,338,000","3,403,000","3,307,000","3,116,000","3,066,000","2,778,000","2,819,000","2,666,000","2,616,000","2,624,000","2,652,000","2,785,000","2,579,000","2,305,000","2,221,000","2,274,000","2,088,000","2,141,000","2,094,000","1,998,000","1,921,000","1,758,000","1,751,000","1,800,000","1,600,000","1,700,000","1,600,000","1,700,000","1,400,000","1,300,000","1,300,000","1,100,000","1,300,000","1,300,000","1,300,000"
		DeferredTax,"-6,941,000","1,327,000","-7,708,000","-298,000","-262,000","-433,000","7,066,000","305,000","8,441,000","-10,862,000","1,132,000","-698,000","237,000","-73,000","-3,177,000","-1,492,000","583,000","-5,000","48,760,000","-30,043,000","-365,000","-1,121,000","35,000","393,000","-2,866,000","-962,000","3,955,000","-2,485,000","-2,180,000","-2,755,000","-5,024,000","4,386,000","-1,638,000","-869,000","2,208,000","-1,692,000","-609,000","-1,142,000","797,000","-123,000","-2,000","-334,000","-675,000","-1,107,000","488,000","-218,000","-2,737,000","-907,000","1,076,000","635,000","-5,572,000","-165,000","-753,000","-1,379,000","551,000","385,000","-106,000","-1,213,000","-493,000","-281,000","1,140,000","-1,032,000","-24,000","-1,611,000","-2,811,000","-168,000","365,000","-3,388,000","-244,000","-275,000","-66,000","-246,000","-239,000","148,000","1,955,000","-161,000","-61,000","-43,000","-432,000","310,000","559,000","216,000","517,000","158,000","10,000","-77,000","442,000","-247,000","-144,000","-129,000","100,000","-100,000",,,"800,000","100,000","-300,000","-300,000","400,000","-300,000","100,000","-400,000"
			DeferredIncomeTax,"-6,941,000","1,327,000","-7,708,000","-298,000","-262,000","-433,000","7,066,000","305,000","8,441,000","-10,862,000","1,132,000","-698,000","237,000","-73,000","-3,177,000","-1,492,000","583,000","-5,000","48,760,000","-30,043,000","-365,000","-1,121,000","35,000","393,000","-2,866,000","-962,000","3,955,000","-2,485,000","-2,180,000","-2,755,000","-5,024,000","4,386,000","-1,638,000","-869,000","2,208,000","-1,692,000","-609,000","-1,142,000","797,000","-123,000","-2,000","-334,000","-675,000","-1,107,000","488,000","-218,000","-2,737,000","-907,000","1,076,000","635,000","-5,572,000","-165,000","-753,000","-1,379,000","551,000","385,000","-106,000","-1,213,000","-493,000","-281,000","1,140,000","-1,032,000","-24,000","-1,611,000","-2,811,000","-168,000","365,000","-3,388,000","-244,000","-275,000","-66,000","-246,000","-239,000","148,000","1,955,000","-161,000","-61,000","-43,000","-432,000","310,000","559,000","216,000","517,000","158,000","10,000","-77,000","442,000","-247,000","-144,000","-129,000","100,000","-100,000",,,"800,000","100,000","-300,000","-300,000","400,000","-300,000","100,000","-400,000"
		AssetImpairmentCharge,,,"0","0",,,"0","0","0","7,719,000",,,,,"98,602,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
