name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000",,,,,,,,,,
OperatingIncome,"188,233,000","43,838,000","42,460,000","53,273,000","48,662,000","42,421,000","40,224,000","39,341,000","39,586,000","38,898,000","38,094,000","38,402,000","33,297,000","28,532,000","28,593,000","29,399,000","28,329,000","26,421,000","25,729,000","23,140,000","24,935,000","24,390,000","21,304,000","23,500,000","24,214,000","21,945,000","22,808,000","21,120,000","21,112,000","19,846,000","23,972,000","26,732,000","24,070,000","20,042,000","33,589,000","32,039,000","38,671,000","36,371,000","37,654,000","42,759,000","44,880,000","45,695,000","53,823,000","58,508,000","59,168,000","55,855,000","58,864,000","54,515,000","56,529,000","45,232,000","47,411,000","46,437,000","44,873,000","40,358,000","41,370,000","40,324,000","37,110,000","34,554,000","36,440,000","30,422,000","25,479,000","21,363,000","22,467,000","23,014,000","22,436,000","22,733,000","24,844,000","21,836,000","20,170,000","17,507,000","16,236,000","13,585,000","-8,234,000","19,361,000","16,783,000","16,225,000","15,289,000","12,667,000","10,652,000","10,971,000","9,315,000","7,603,000"
NetNonOperatingInterestIncomeExpense,"-4,136,000","-2,189,000","-1,050,000","-570,000","-327,000","-314,000","-283,000","-270,000","-495,000","-605,000","-457,000","-569,000","-824,000","-294,000","-295,000","-573,000","-630,000","-719,000","-495,000","-217,000","-289,000","-270,000","-217,000","-227,000","-287,000","-245,000","-135,000","-385,000","-305,000","-208,000","-84,000","-307,000","-1,075,000","-3,942,000","-3,834,000","-3,937,000","-3,949,000","-3,938,000","-3,950,000","-3,992,000","-3,942,000","-4,076,000","-3,883,000","-3,750,000","-3,920,000","-3,906,000","-3,877,000","-3,919,000","-3,541,000","-869,000","-166,000","-169,000","-357,000","-234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"141,000","53,000","13,000","36,000","39,000","40,000","20,000","40,000","137,000","50,000","49,000","90,000","121,000","190,000","76,000","43,000","27,000","15,000","15,000","37,000","28,000","24,000","22,000","36,000","19,000","44,000","25,000","44,000","24,000","67,000","127,000","59,000","31,000","177,000","215,000","167,000","113,000","113,000","87,000","118,000","67,000","72,000","102,000","107,000","59,000","64,000","125,000","51,000","57,000","128,000","54,000","45,000","47,000","69,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"4,277,000","2,242,000","1,063,000","606,000","366,000","354,000","303,000","310,000","632,000","655,000","506,000","659,000","945,000","484,000","371,000","616,000","657,000","734,000","510,000","254,000","317,000","294,000","239,000","263,000","306,000","289,000","160,000","429,000","329,000","275,000","211,000","366,000","1,106,000","4,119,000","4,049,000","4,104,000","4,062,000","4,051,000","4,037,000","4,110,000","4,009,000","4,148,000","3,985,000","3,857,000","3,979,000","3,970,000","4,002,000","3,970,000","3,598,000","997,000","220,000","214,000","404,000","303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-44,000","112,000","-52,000","-92,000","-12,000","-121,000","52,000","-29,000",,"-22,000","-33,000","-39,000","31,000","-42,000","17,000","1,000","58,000","4,000","84,000","191,000","5,000","39,000","-62,000","92,000","45,000","8,000","-48,000","1,618,000","72,000","-141,000","-267,000","67,000","-10,066,000","-41,000","-118,395,000","-20,000","-90,000","46,000","4,000","10,000","-103,000","15,000","-289,000","-20,000","3,820,000","96,000","-215,000","64,000","-270,000","-62,000","96,000","151,000","111,000","-3,000","122,000","-223,000","-12,000","-120,000","1,000","-84,000","343,000","12,000","1,363,000","21,000","66,000","-79,000","1,556,000","105,000","-355,000","4,155,000","522,000","162,000","143,000","302,000","700,000","-58,000","352,000","-622,000","292,000","-186,000","225,000","297,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,000","157,000","112,000","166,000",,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","-10,074,000",,"-118,427,000",,,,,"10,000","-103,000","15,000","-289,000","-20,000","3,820,000","96,000","-215,000","64,000","-270,000","-62,000","96,000","151,000","111,000","-3,000","122,000","-223,000","-12,000","-120,000","1,000","-84,000","343,000","12,000","1,363,000","21,000","66,000","-79,000","1,488,000","-52,000","-467,000","3,989,000","-52,000","162,000","143,000","302,000","1,362,000","-58,000","352,000","-622,000","193,000","-186,000","225,000","297,000"
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"118,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"10,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-44,000","112,000","-52,000","-92,000","-12,000","-121,000","52,000","-29,000",,"-22,000","-33,000","-39,000","31,000","-42,000","17,000","1,000","58,000","4,000","84,000","191,000","5,000","39,000","-62,000","92,000","45,000","8,000","-48,000","1,618,000","72,000","-141,000","-267,000","67,000","8,000","-41,000","32,000","-20,000","-90,000","46,000","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"184,053,000","41,761,000","41,358,000","52,611,000","48,323,000","41,986,000","39,993,000","39,042,000","39,091,000","38,271,000","37,604,000","37,794,000","32,504,000","28,196,000","28,315,000","28,827,000","27,757,000","25,706,000","25,318,000","23,114,000","24,651,000","24,159,000","21,025,000","23,365,000","23,972,000","21,708,000","22,625,000","22,353,000","20,879,000","19,497,000","23,621,000","26,492,000","12,929,000","16,059,000","-88,640,000","28,082,000","34,632,000","32,479,000","33,708,000","38,777,000","40,835,000","41,634,000","49,651,000","54,738,000","59,068,000","52,045,000","54,772,000","50,660,000","52,718,000","44,301,000","47,341,000","46,419,000","44,627,000","40,121,000","41,188,000","39,508,000","36,260,000","33,003,000","34,916,000","28,604,000","24,912,000","21,702,000","23,948,000","22,744,000","21,901,000","21,862,000","26,082,000","20,821,000","19,260,000","21,381,000","16,243,000","13,221,000","-8,687,000","19,121,000","17,005,000","15,549,000","14,954,000","11,711,000","10,619,000","10,666,000","9,554,000","7,683,000"
TaxProvision,"48,304,000","10,420,000","11,515,000","14,655,000","11,714,000","9,657,000","7,828,000","9,303,000","9,143,000","9,591,000","-3,017,000","9,873,000","8,290,000","7,066,000","8,118,000","6,912,000","7,821,000","5,679,000","-43,089,000","8,004,000","9,126,000","9,100,000","7,346,000","8,630,000","9,250,000","8,560,000","8,884,000","9,199,000","8,544,000","7,739,000","9,262,000","10,739,000","5,156,000","6,368,000","-23,152,000","9,614,000","13,081,000","12,299,000","13,503,000","14,350,000","16,090,000","15,992,000","19,176,000","20,252,000","22,626,000","20,142,000","20,760,000","19,284,000","20,551,000","16,760,000","17,825,000","17,181,000","16,095,000","15,643,000","16,589,000","15,644,000","14,364,000","13,070,000","13,536,000","11,129,000","9,799,000","8,334,000","8,621,000","8,962,000","8,650,000","8,592,000","10,232,000","7,833,000","7,702,000","8,550,000","5,497,000","5,405,000","-3,499,000","7,779,000","6,908,000","6,321,000","6,075,000","4,748,000","4,303,000","4,382,000","3,896,000","3,108,000"
EarningsFromEquityInterestNetOfTax,"281,000","0","281,000","0","0","-1,000","-1,000","0","0","-1,000","0","16,000","0","-12,000","-5,000","8,000","-21,000","40,000","-37,000","72,000","36,000","-31,000","50,000","-71,000","60,000","68,000","150,000","-126,000","115,000","0","106,000","-266,000","-65,000","-57,000","-110,000","-750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"136,030,000","31,341,000","30,124,000","37,956,000","36,609,000","32,328,000","32,164,000","29,739,000","29,948,000","28,679,000","40,621,000","27,937,000","24,214,000","21,118,000","20,192,000","21,923,000","19,915,000","20,067,000","68,370,000","15,182,000","15,561,000","15,028,000","13,729,000","14,664,000","14,782,000","13,216,000","13,891,000","13,028,000","12,450,000","11,758,000","14,465,000","15,487,000","7,708,000","9,634,000","-65,598,000","17,718,000","21,551,000","20,180,000","20,205,000","24,427,000","24,745,000","25,642,000","30,475,000","34,486,000","36,442,000","31,903,000","34,012,000","31,376,000","32,167,000","27,541,000","29,516,000","29,238,000","28,532,000","24,478,000","24,599,000","23,864,000","21,896,000","19,933,000","21,380,000","17,475,000","15,104,000","13,248,000","13,919,000","12,690,000","11,957,000","12,135,000","10,437,000","11,687,000","10,144,000","11,925,000","10,744,000","7,814,000","-5,190,000","11,340,000","10,094,000","9,227,000","8,877,000","6,962,000","3,430,000","6,287,000","4,862,000","4,573,000"
	NetIncome,"136,030,000","31,341,000","30,124,000","37,956,000","36,609,000","32,328,000","32,164,000","29,739,000","29,948,000","28,679,000","40,621,000","27,937,000","24,214,000","21,118,000","20,192,000","21,923,000","19,915,000","20,067,000","68,370,000","15,182,000","15,561,000","15,028,000","13,729,000","14,664,000","14,782,000","13,216,000","13,891,000","13,028,000","12,450,000","11,758,000","14,465,000","15,487,000","7,708,000","9,634,000","-65,598,000","17,718,000","21,551,000","20,180,000","20,205,000","24,427,000","24,745,000","25,642,000","30,475,000","34,486,000","36,442,000","31,903,000","34,012,000","31,376,000","32,167,000","27,541,000","29,516,000","29,238,000","28,532,000","24,478,000","24,599,000","23,864,000","21,896,000","19,933,000","21,380,000","17,475,000","15,104,000","13,248,000","13,919,000","12,690,000","11,957,000","12,135,000","10,437,000","11,687,000","10,144,000","11,925,000","10,744,000","7,814,000","-5,190,000","11,340,000","10,094,000","9,227,000","8,877,000","6,962,000","3,430,000","6,287,000","4,862,000","4,573,000"
		NetIncomeIncludingNoncontrollingInterests,"136,030,000","31,341,000","30,124,000","37,956,000","36,609,000","32,328,000","32,164,000","29,739,000","29,948,000","28,679,000","40,621,000","27,937,000","24,214,000","21,118,000","20,192,000","21,923,000","19,915,000","20,067,000","68,370,000","15,182,000","15,561,000","15,028,000","13,729,000","14,664,000","14,782,000","13,216,000","13,891,000","13,028,000","12,450,000","11,758,000","14,465,000","15,487,000","7,708,000","9,634,000","-65,598,000","17,718,000","21,551,000","20,180,000","20,205,000","24,427,000","24,745,000","25,642,000","30,475,000","34,486,000","36,442,000","31,903,000","34,012,000","31,376,000","32,167,000","27,541,000","29,516,000","29,238,000","28,532,000","24,478,000","24,599,000","23,864,000","21,896,000","19,933,000","21,380,000","17,475,000","15,113,000","13,248,000","13,919,000","12,690,000","11,957,000","12,135,000","10,460,000","11,690,000","10,148,000","11,927,000","10,746,000","7,816,000","-5,188,000","11,342,000","10,097,000","9,228,000","8,879,000","6,963,000","3,430,000","6,284,000","4,863,000","4,575,000"
			NetIncomeContinuousOperations,"136,030,000","31,341,000","30,124,000","37,956,000","36,609,000","32,328,000","32,164,000","29,739,000","29,948,000","28,679,000","40,621,000","27,937,000","24,214,000","21,118,000","20,192,000","21,923,000","19,915,000","20,067,000","68,370,000","15,182,000","15,561,000","15,028,000","13,729,000","14,664,000","14,782,000","13,216,000","13,891,000","13,028,000","12,450,000","11,758,000","14,465,000","15,487,000","7,708,000","9,634,000","-65,598,000","17,718,000","21,551,000","20,180,000","20,205,000","24,427,000","24,745,000","25,642,000","30,475,000","34,486,000","36,442,000","31,903,000","34,012,000","31,376,000","32,167,000","27,541,000","29,516,000","29,238,000","28,532,000","24,478,000","24,599,000","23,864,000","21,896,000","19,933,000","21,380,000","17,475,000","15,104,000","13,368,000","15,327,000","13,782,000","13,251,000","13,270,000","15,827,000","12,985,000","11,554,000","12,829,000","10,744,000","7,814,000","-5,190,000","11,340,000","10,094,000","9,227,000","8,877,000","6,962,000","6,316,000","6,287,000","5,657,000","4,573,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-120,000","-1,408,000","-1,092,000","-1,294,000","-1,135,000","-5,390,000","-1,298,000","-1,410,000","-904,000",,,,,,,,,"-2,886,000",,"-795,000",
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,000",,,,,,"-23,000","-3,000","-4,000","-2,000","-2,000","-2,000","-2,000","-2,000","-3,000","-1,000","-2,000","-1,000",,"3,000","-1,000","-2,000"
DilutedNIAvailtoComStockholders,"136,030,000","31,341,000","30,124,000","37,956,000","36,609,000","32,328,000","32,164,000","29,739,000","29,948,000","28,679,000","40,621,000","27,937,000","24,214,000","21,118,000","20,192,000","21,923,000","19,915,000","20,067,000","68,370,000","15,182,000","15,561,000","15,028,000","13,729,000","14,664,000","14,782,000","13,216,000","13,891,000","13,028,000","12,450,000","11,758,000","14,465,000","15,487,000","7,708,000","9,634,000","-65,598,000","17,718,000","21,551,000","20,180,000","20,205,000","24,427,000","24,745,000","25,642,000","30,475,000","34,486,000","36,442,000","31,903,000","34,012,000","31,376,000","32,167,000","27,541,000","29,516,000","29,238,000","28,532,000","24,478,000","24,599,000","23,864,000","21,896,000","19,933,000","21,380,000","17,475,000","15,104,000","13,248,000","13,919,000","12,690,000","11,957,000","12,135,000","10,437,000","11,687,000","10,144,000","11,925,000","10,744,000","7,814,000","-5,190,000","11,340,000","10,094,000","9,227,000","8,877,000","6,962,000","3,430,000","6,287,000","4,862,000","4,573,000"
BasicEPS,,"0.77","0.74","0.93","0.9","0.8","0.8","0.74","0.74","0.71","1.01","0.7","0.61","0.53","0.51","0.55","0.5","0.51","1.75","0.39","0.4","0.39",,"0.38","0.39","0.35","0.37","0.35","0.33","0.31","0.39","0.42","0.21","0.26","-1.77","0.48","0.58","0.55","0.55","0.66","0.67","0.7",,"0.94","0.99","0.87",,"0.865","0.89","0.76",,"0.82","0.8","0.69",,"0.68","0.63","0.58",,"0.51","0.44","0.39",,"0.38","0.36","0.37",,"0.35","0.31","0.37",,"0.24","-0.16","0.35",,"0.29","0.28","0.22",,"0.24","0.18","0.2"
DilutedEPS,,"0.76","0.73","0.93","0.89","0.79","0.79","0.73","0.74","0.71","1","0.69","0.6","0.53","0.5","0.55","0.5","0.51","1.73","0.39","0.4","0.39",,"0.38","0.39","0.35","0.37","0.35","0.33","0.31","0.39","0.41","0.21","0.26","-1.77","0.48","0.58","0.54","0.55","0.66","0.67","0.69",,"0.94","0.99","0.87",,"0.861","0.88","0.76",,"0.81","0.8","0.68",,"0.67","0.62","0.57",,"0.51","0.44","0.39",,"0.37","0.35","0.36",,"0.35","0.3","0.36",,"0.24","-0.16","0.35",,"0.29","0.28","0.22",,"0.24","0.18","0.2"
BasicAverageShares,,"40,812,000","40,708,108","40,812,903","40,676,667","40,494,000","40,205,000","40,187,838","40,470,270","40,392,958","40,218,812","39,910,000","39,695,082","39,845,283","39,592,157","39,610,000","39,830,000","39,347,059","39,068,571","38,928,205","38,902,500","38,738,000",,"38,589,474","37,902,564","37,760,000","37,543,243","37,222,857","37,727,273","37,929,032","37,089,744","36,873,810","36,704,762","37,053,846","37,061,017","37,137,000","37,103,000","37,025,000","37,001,000","36,953,000","23,697,000","23,642,000",,"23,513,000","23,357,000","23,206,000",,"36,286,000","36,189,000","22,415,000",,"22,092,000","35,587,000","21,594,000",,"35,255,000","34,868,000","34,557,000",,"37,254,000","34,003,000","34,021,000",,"33,598,476","33,445,033","33,118,345",,"32,955,258","32,773,678","32,525,718",,"32,388,777","32,289,318","32,129,949",,"32,007,957","31,941,783","31,915,814",,"26,471,122","26,373,719","22,700,345"
DilutedAverageShares,,"41,085,000","41,265,753","40,812,903","41,133,708","40,895,000","40,713,924","40,738,356","40,470,270","40,392,958","40,621,000","40,300,000","40,100,000","40,000,000","40,384,000","39,932,000","39,830,000","39,347,059","39,520,231","38,928,205","38,902,500","38,969,000",,"38,589,474","37,902,564","37,760,000","37,543,243","37,222,857","37,727,273","37,929,032","37,089,744","37,773,171","36,704,762","37,053,846","37,061,017","37,175,000","37,133,000","37,069,000","37,035,000","36,971,000","23,736,000","23,716,000",,"23,607,000","23,510,000","23,357,000",,"36,447,000","36,443,000","22,727,000",,"22,427,000","35,824,000","21,955,000",,"35,713,000","35,331,000","35,020,000",,"37,254,000","34,393,000","34,021,000",,"33,969,810","33,912,488","33,528,397",,"33,477,813","33,281,196","32,845,727",,"32,388,777","32,289,318","32,358,250",,"32,335,226","31,994,687","31,935,340",,"26,741,466","26,697,911","22,933,015"
