name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"38,739,000","5,633,000","21,043,000","6,947,000","5,116,000","4,595,000","3,787,872","5,091,832","2,473,705","4,209,576","6,942,734","3,582,586","1,981,676","784,960","0","0","0","0","0","0","0","0"
	OperatingRevenue,"38,739,000","5,633,000","21,043,000","6,947,000","5,116,000","4,595,000","3,787,872","5,091,832","2,473,705","4,209,576","6,942,734","3,582,586","1,981,676","784,960","0","0","0","0","0","0","0","0"
OperatingExpense,"118,633,000","34,367,000","29,167,000","29,499,000","25,599,000","26,627,000","17,006,397","13,522,196","27,699,335","19,889,476","12,386,068","14,489,256","23,208,925","21,475,704","20,147,865","14,738,212","25,168,746","18,049,338","8,364,637","8,762,754","7,585,441","6,971,897"
	SellingGeneralAndAdministration,"45,115,000","11,268,000","15,551,000","7,887,000","10,409,000","9,918,000","12,007,406","8,896,111","11,497,270","11,806,134","14,872,841","9,874,810","13,437,171","8,499,475","9,354,818","6,629,052","17,378,052","11,122,016","2,580,054","2,374,527","2,221,896","2,148,540"
		GeneralAndAdministrativeExpense,"45,115,000","11,268,000","15,551,000","7,887,000","10,409,000","9,918,000","12,007,406","8,896,111","11,497,270","11,806,134","14,872,841","9,874,810","13,437,171","8,499,475","9,354,818","6,629,052","17,378,052","11,122,016","2,580,054","2,374,527","2,221,896","2,148,540"
			OtherGandA,"45,115,000","11,268,000","15,551,000","7,887,000","10,409,000","9,918,000","12,007,406","8,896,111","11,497,270","11,806,134","14,872,841","9,874,810","13,437,171","8,499,475","9,354,818","6,629,052","17,378,052","11,122,016","2,580,054","2,374,527","2,221,896","2,148,540"
	ResearchAndDevelopment,"73,518,000","23,099,000","13,616,000","21,612,000","15,190,000","16,709,000","4,998,991","4,626,085","16,202,065","8,083,342","-2,486,773","4,614,446","9,771,754","12,976,229","10,793,047","8,109,160","7,790,694","6,927,322","5,784,583","6,388,227","5,363,545","4,823,357"
OperatingIncome,"-79,894,000","-28,734,000","-8,124,000","-22,552,000","-20,483,000","-22,032,000","-13,218,525","-8,430,364","-25,225,630","-15,679,900","-5,443,334","-10,906,670","-21,227,249","-20,690,744","-20,147,865","-14,738,212","-25,168,746","-18,049,338","-8,364,637","-8,762,754","-7,585,441","-6,971,897"
NetNonOperatingInterestIncomeExpense,"-167,000","-61,000","-95,000","-27,000","16,000","30,000","98,087","123,210","159,559","755,404","309,616","-8,324","30,272","-9,574","15,624","-9,244","15,646","-2,047","93,671","-69,821","-42,903","2,263"
	InterestIncomeNonOperating,"139,000","16,000","24,000","32,000","67,000","89,000","134,143","158,346","193,604","789,370","329,917","959","39,726","0","2,482","264","25,354","25,308","4,778","2,915","7,991","10,389"
	InterestExpenseNonOperating,"306,000","77,000","119,000","59,000","51,000","59,000","36,056","35,136","34,045","33,966","20,301","9,283","9,454","9,574","-13,142","9,508","9,708","27,355","-88,893","72,736","50,894","8,126"
OtherIncomeExpense,"-6,928,000","-2,250,000","-1,693,000","-3,366,000","381,000","-1,615,000","2,659,292","1,875,427","-351,863","-756,701","82,727","115,470","283,175","2,718,400","-1,398,895","-677,488","-4,827,732","1,648,032","-333,411","391,521","449,625","149,249"
	GainOnSaleOfSecurity,"-7,325,000","-2,647,000","-1,693,000","-3,366,000","381,000","-1,615,000","2,659,292","1,875,427","-351,863","-756,701","82,727","115,470","283,175","2,718,400","-1,398,895","-677,488","-4,910,807","1,648,032","220,089","391,521","449,625","149,249"
