name,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018
TotalAssets,"1,166,233,667","1,226,188,453","939,573,939","881,110,424","1,009,370,863","1,098,365,559","1,051,633,744","1,087,735,908"
TotalLiabilitiesNetMinorityInterest,"8,711,067","70,671,574","15,563,240","3,497,610","1,521,076","89,226,281","57,078,116","9,107,553"
TotalEquityGrossMinorityInterest,"1,157,522,600","1,155,516,879","924,010,699","877,612,814","1,007,849,787","1,009,139,278","994,555,628","1,078,628,355"
	StockholdersEquity,"1,157,522,600","1,155,516,879","924,010,699","877,612,814","1,007,849,787","1,009,139,278","994,555,628","1,078,628,355"
		CapitalStock,"1,009,048,039","1,012,150,556","1,012,150,556","1,015,845,820","1,015,845,820","1,044,695,221","1,054,012,592","1,411,133,422"
			CommonStock,"1,009,048,039","1,012,150,556","1,012,150,556","1,015,845,820","1,015,845,820","1,044,695,221","1,054,012,592","1,411,133,422"
		RetainedEarnings,"148,474,561","143,366,323","-88,139,857","-138,233,006","-7,996,033","-35,555,943","-59,456,964","6,332,254"
TotalCapitalization,"1,161,614,925","1,222,401,564",,,,"1,070,589,785","1,009,957,158","1,081,788,215"
CommonStockEquity,"1,157,522,600","1,155,516,879","924,010,699","877,612,814","1,007,849,787","1,009,139,278","994,555,628","1,078,628,355"
NetTangibleAssets,"1,157,522,600","1,155,516,879","924,010,699","877,612,814","1,007,849,787","1,009,139,278","994,555,628","1,078,628,355"
InvestedCapital,"1,161,614,925","1,222,401,564",,,,"1,070,589,785","1,009,957,158","1,081,788,215"
TangibleBookValue,"1,157,522,600","1,155,516,879","924,010,699","877,612,814","1,007,849,787","1,009,139,278","994,555,628","1,078,628,355"
TotalDebt,"4,092,325","66,884,685",,,,"61,450,507","15,401,530","3,159,860"
NetDebt,"4,092,325","66,884,685",,,,"61,335,525","15,401,530","3,159,860"
ShareIssued,"105,430,999","105,430,999","105,430,999","105,430,999","105,430,999","105,430,999","106,590,251","107,593,339"
OrdinarySharesNumber,"105,430,999","105,430,999","105,430,999","105,430,999","105,430,999","105,430,999","106,590,251","107,593,339"
