name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,03/31/1994
TotalAssets,"34,107,000,000","33,223,000,000","34,171,000,000","36,759,000,000","47,781,000,000","48,116,000,000","47,924,000,000","46,520,000,000","46,328,000,000","45,680,000,000","44,559,000,000","44,204,000,000","44,567,000,000","43,396,000,000","43,042,000,000","42,830,000,000","42,388,000,000","41,479,000,000","40,758,000,000","39,964,000,000","39,034,000,000","38,315,000,000","38,038,000,000","39,528,000,000","38,709,000,000","39,301,000,000","39,246,000,000","38,244,000,000","48,921,000,000","48,864,000,000","48,189,000,000","48,193,000,000","47,973,000,000","46,259,000,000","44,988,000,000","43,746,000,000","43,341,000,000","43,634,000,000","43,240,000,000","43,508,000,000","44,082,000,000","42,648,000,000","40,956,000,000","40,537,000,000","32,741,000,000","32,837,000,000","26,728,000,000","25,913,000,000","24,935,000,000","22,165,000,000","21,944,000,000","22,410,000,000","21,790,000,000","21,405,000,000","20,506,000,000","23,901,000,000","21,055,000,000","19,972,000,000","19,825,000,000","20,006,000,000","20,107,000,000","19,747,000,000","18,857,000,000","18,339,000,000","17,892,000,000","17,926,000,000","17,763,000,000","17,427,000,000","18,178,000,000","17,761,000,000","17,573,000,000","17,234,000,000","17,583,000,000","17,123,000,000","15,934,000,000","16,012,000,000","15,953,000,000","15,569,000,000","15,702,000,000","12,194,000,000","12,368,000,000","12,574,000,000","12,782,000,000","12,162,000,000","12,546,000,000","12,360,000,000","11,972,000,000","11,869,000,000","11,427,000,000","11,174,000,000","10,609,000,000","10,104,000,000","9,729,000,000","9,607,000,000","9,485,000,000","9,199,000,000","9,778,000,000","9,485,000,000","9,485,000,000","9,508,000,000","9,902,000,000","9,636,000,000","9,627,000,000","9,645,000,000","9,531,000,000","9,491,700,000","9,470,200,000","9,451,100,000","9,426,200,000","9,694,500,000"
	CurrentAssets,"5,713,000,000","5,007,000,000","6,137,000,000","9,018,000,000","20,327,000,000","2,768,000,000","2,695,000,000","3,268,000,000","2,956,000,000","2,767,000,000","2,534,000,000","2,231,000,000","2,429,000,000","2,432,000,000","2,545,000,000","2,600,000,000","2,490,000,000","2,294,000,000","2,331,000,000","2,166,000,000","2,227,000,000","2,067,000,000","2,099,000,000","2,360,000,000","2,713,000,000","2,646,000,000","2,990,000,000","2,870,000,000","5,699,000,000","6,159,000,000","5,760,000,000","5,537,000,000","6,094,000,000","5,153,000,000","4,971,000,000","4,775,000,000","4,989,000,000","5,068,000,000","5,227,000,000","6,151,000,000","7,062,000,000","6,426,000,000","5,412,000,000","5,364,000,000","5,747,000,000","6,188,000,000","9,192,000,000","8,599,000,000","7,221,000,000","4,752,000,000","4,299,000,000","4,795,000,000","4,451,000,000","4,383,000,000","3,350,000,000","5,686,000,000","3,989,000,000","3,168,000,000","3,957,000,000","4,079,000,000","4,606,000,000","3,630,000,000","3,310,000,000","3,039,000,000","2,828,000,000","2,910,000,000","2,693,000,000","2,382,000,000","2,699,000,000","2,304,000,000","2,424,000,000","1,985,000,000","2,273,000,000","2,039,000,000","2,069,000,000","1,985,000,000","2,155,000,000","1,860,000,000","1,871,000,000","1,701,000,000","2,074,000,000","2,338,000,000","2,265,000,000","1,680,000,000","1,933,000,000","1,945,000,000","1,742,000,000","1,613,000,000","1,517,000,000","1,293,000,000","1,479,000,000","1,386,000,000","1,084,000,000","948,000,000","657,000,000","772,000,000","894,000,000","695,000,000","657,000,000","724,000,000","959,000,000","749,000,000","758,000,000","951,000,000","787,000,000","692,600,000","667,000,000","729,000,000","762,000,000","840,700,000"
		CashCashEquivalentsAndShortTermInvestments,"4,249,000,000","3,571,000,000","4,767,000,000","7,629,000,000","421,000,000","708,000,000","746,000,000","1,278,000,000","915,000,000","815,000,000","670,000,000","406,000,000","518,000,000","621,000,000","842,000,000","852,000,000","629,000,000","485,000,000","676,000,000","467,000,000","409,000,000","341,000,000","416,000,000","492,000,000","814,000,000","836,000,000","981,000,000","846,000,000","1,470,000,000","1,871,000,000","1,188,000,000","1,269,000,000","1,256,000,000","1,102,000,000","1,291,000,000","711,000,000","853,000,000","901,000,000","946,000,000","981,000,000","1,103,000,000","1,218,000,000","1,527,000,000","1,269,000,000","1,245,000,000","1,088,000,000","4,853,000,000","4,505,000,000","1,724,000,000","801,000,000","696,000,000","973,000,000","781,000,000","1,420,000,000","349,000,000","955,000,000","773,000,000","633,000,000","574,000,000","742,000,000","965,000,000","896,000,000","800,000,000","468,000,000","338,000,000","555,000,000","235,000,000","481,000,000","754,000,000","666,000,000","778,000,000","358,000,000","572,000,000","476,000,000","587,000,000","370,000,000","397,000,000","245,000,000","339,000,000","193,000,000","486,000,000","950,000,000","849,000,000","168,000,000","269,000,000","480,000,000","280,000,000","215,000,000","160,000,000","133,000,000","340,000,000","393,000,000","140,000,000","195,000,000","81,000,000","36,000,000","154,000,000","56,000,000","81,000,000",,"94,000,000","174,000,000","110,000,000","120,000,000","125,000,000","115,900,000","94,400,000","97,400,000","106,700,000","87,900,000"
			CashAndCashEquivalents,"4,249,000,000","3,571,000,000","4,767,000,000","7,629,000,000","421,000,000","708,000,000","746,000,000","1,278,000,000","915,000,000","815,000,000","670,000,000","406,000,000","518,000,000","621,000,000","842,000,000","852,000,000","629,000,000","485,000,000","676,000,000","467,000,000","409,000,000","341,000,000","416,000,000","492,000,000","814,000,000","836,000,000","981,000,000","846,000,000","1,335,000,000","1,751,000,000","1,188,000,000","1,269,000,000","1,256,000,000","1,102,000,000","1,291,000,000","711,000,000","853,000,000","901,000,000","946,000,000","981,000,000","1,103,000,000","1,202,000,000","1,511,000,000","1,269,000,000","1,245,000,000","925,000,000","4,853,000,000","4,505,000,000","1,724,000,000","801,000,000","696,000,000","973,000,000","631,000,000","1,420,000,000","349,000,000","955,000,000","773,000,000","633,000,000","574,000,000","742,000,000","965,000,000","896,000,000","800,000,000","468,000,000","338,000,000","555,000,000","235,000,000","481,000,000","754,000,000","666,000,000","778,000,000","358,000,000","572,000,000","476,000,000","587,000,000","370,000,000","397,000,000","245,000,000","339,000,000","193,000,000","486,000,000","950,000,000","849,000,000","168,000,000","269,000,000","480,000,000","280,000,000","215,000,000","160,000,000","133,000,000","340,000,000","393,000,000","140,000,000","195,000,000","81,000,000","36,000,000","154,000,000","56,000,000","81,000,000",,"94,000,000","174,000,000","110,000,000","120,000,000","125,000,000","115,900,000","94,400,000","97,400,000","106,700,000","87,900,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,000,000","120,000,000",,,,,,,,,"0","0","0","16,000,000","16,000,000","0","0","163,000,000",,,,"0","0","0","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"948,000,000","948,000,000","884,000,000","905,000,000","936,000,000","1,379,000,000","1,212,000,000","1,159,000,000","1,271,000,000","1,296,000,000","1,167,000,000","1,197,000,000","1,309,000,000","1,266,000,000","1,153,000,000","1,194,000,000","1,338,000,000","1,324,000,000","1,118,000,000","1,129,000,000","1,187,000,000","1,192,000,000","1,125,000,000","1,158,000,000","1,196,000,000","1,185,000,000","1,198,000,000","1,274,000,000","1,852,000,000","1,829,000,000","1,726,000,000","1,776,000,000","2,085,000,000","1,855,000,000","1,626,000,000","1,709,000,000","1,704,000,000","1,681,000,000","1,525,000,000","1,567,000,000","1,581,000,000","1,657,000,000","1,539,000,000","1,492,000,000","1,395,000,000","1,531,000,000",,"1,206,000,000","1,335,000,000","1,068,000,000","1,101,000,000","957,000,000","1,102,000,000","1,132,000,000","1,088,000,000","1,311,000,000","1,098,000,000","1,192,000,000","989,000,000","994,000,000","955,000,000","1,060,000,000","956,000,000","1,015,000,000","1,058,000,000","1,023,000,000","952,000,000","917,000,000","931,000,000","866,000,000","830,000,000","876,000,000","926,000,000","896,000,000","794,000,000","807,000,000","933,000,000","914,000,000","869,000,000","853,000,000","808,000,000","822,000,000","758,000,000","787,000,000","922,000,000","981,000,000","833,000,000","842,000,000","786,000,000","709,000,000","747,000,000","591,000,000","537,000,000","470,000,000","283,000,000","414,000,000","389,000,000","365,000,000","283,000,000",,"310,000,000","300,000,000","267,000,000","289,000,000","317,000,000","303,300,000","254,700,000","266,400,000","289,800,000","349,900,000"
			AccountsReceivable,"625,000,000","583,000,000","578,000,000","569,000,000","634,000,000","790,000,000","742,000,000","665,000,000","730,000,000","687,000,000","625,000,000","662,000,000","749,000,000","663,000,000","684,000,000","675,000,000","760,000,000","681,000,000","617,000,000","628,000,000","702,000,000","666,000,000","687,000,000","667,000,000","727,000,000","673,000,000","713,000,000","737,000,000","1,104,000,000","923,000,000","911,000,000","981,000,000","1,108,000,000","923,000,000","857,000,000","879,000,000","936,000,000","745,000,000","814,000,000","813,000,000","807,000,000","827,000,000","875,000,000","784,000,000","802,000,000","742,000,000",,"500,000,000","559,000,000","468,000,000","597,000,000","450,000,000","538,000,000","533,000,000","535,000,000","606,000,000","588,000,000","661,000,000","542,000,000","541,000,000","542,000,000","591,000,000","559,000,000","579,000,000","644,000,000","544,000,000","539,000,000","540,000,000","576,000,000","459,000,000","480,000,000","523,000,000","560,000,000","555,000,000","519,000,000","534,000,000","661,000,000","633,000,000","620,000,000","635,000,000","609,000,000","574,000,000","562,000,000","550,000,000","706,000,000","702,000,000","555,000,000","482,000,000","473,000,000","399,000,000","451,000,000","296,000,000","341,000,000","298,000,000","211,000,000","239,000,000","263,000,000","238,000,000","211,000,000",,"227,000,000","215,000,000","267,000,000","289,000,000","238,000,000","211,200,000","254,700,000","205,400,000","219,200,000","247,500,000"
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"877,000,000","877,000,000","876,000,000","881,000,000","917,000,000","823,000,000","858,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-63,000,000","-64,000,000","-69,000,000","-54,000,000","-42,000,000","-39,000,000","-56,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"44,000,000","58,000,000","73,000,000","89,000,000","77,000,000","91,000,000","88,000,000","106,000,000","107,000,000","105,000,000","112,000,000","110,000,000","104,000,000","107,000,000","58,000,000","66,000,000","89,000,000","100,000,000","96,000,000","85,000,000","58,000,000","46,000,000","45,000,000","44,000,000","50,000,000","59,000,000","64,000,000","106,000,000","127,000,000","171,000,000","139,000,000","115,000,000","103,000,000","97,000,000","117,000,000","129,000,000","60,000,000","79,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
