name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"881,147,776","959,366,376","1,141,132,737","1,530,514,696"
EnterpriseValue,"631,268,776","697,184,376","878,950,737","1,679,694,696"
PsRatio,"4.325","3.881","6.181","10.1"
PbRatio,"3.593","3.834","4.621","5.744"
EnterprisesValueRevenueRatio,"3.104","13.863","16.326","31.148"
EnterprisesValueEBITDARatio,"-10.742","-57.212","-120.454","-59.23"
