name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"343,898,000","363,065,000","382,713,000","46,526,000","21,355,000"
	CurrentAssets,"307,219,000","333,660,000","359,763,000","26,268,000","10,309,000"
		CashCashEquivalentsAndShortTermInvestments,"270,872,000","307,492,000","333,747,000","9,963,000","4,704,000"
			CashAndCashEquivalents,"270,872,000","307,492,000","333,747,000","9,963,000","4,704,000"
				CashFinancial,,"307,492,000","333,747,000","181,000",
		Receivables,"10,037,000","7,936,000","7,330,000","2,799,000","1,401,000"
			AccountsReceivable,"8,589,000","6,477,000","7,330,000","2,799,000","1,401,000"
				GrossAccountsReceivable,"8,639,000","6,527,000",,,
				AllowanceForDoubtfulAccountsReceivable,"-50,000","-50,000",,,
			OtherReceivables,"1,448,000","1,459,000",,,
		Inventory,"7,181,000","5,140,000","3,530,000","3,869,000","2,742,000"
			RawMaterials,"1,172,000","1,050,000",,"459,000","499,000"
			WorkInProcess,,"0",,"0","188,000"
			FinishedGoods,"6,009,000","4,090,000",,"3,410,000","2,055,000"
		PrepaidAssets,"15,729,000","10,805,000","13,672,000","8,395,000","900,000"
		RestrictedCash,"400,000","400,000","400,000","400,000",
		CurrentDeferredAssets,"1,448,000","1,459,000",,,
		OtherCurrentAssets,"3,000,000","1,887,000","1,084,000","842,000","562,000"
	TotalNonCurrentAssets,"36,679,000","29,405,000","22,950,000","20,258,000","11,046,000"
		NetPPE,"27,569,000","21,592,000","17,783,000","17,552,000","9,316,000"
			GrossPPE,"32,004,000","25,203,000","20,916,000","21,181,000","11,843,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"2,245,000","1,106,000","311,000","313,000","313,000"
				OtherProperties,"29,221,000","23,606,000","20,052,000","20,315,000","11,435,000"
				Leases,"538,000","491,000","553,000","553,000","95,000"
			AccumulatedDepreciation,"-4,435,000","-3,611,000","-3,133,000","-3,629,000","-2,527,000"
		NonCurrentAccountsReceivable,"3,321,000","3,418,000","2,582,000","239,000",
		NonCurrentDeferredAssets,"3,321,000","3,418,000","2,582,000","239,000",
		OtherNonCurrentAssets,"5,789,000","4,395,000","2,585,000","2,467,000","1,730,000"
TotalLiabilitiesNetMinorityInterest,"63,750,000","72,227,000","98,515,000","165,063,000","106,041,000"
	CurrentLiabilities,"23,285,000","24,371,000","21,334,000","48,829,000","12,120,000"
		PayablesAndAccruedExpenses,"9,565,000","10,010,000","10,863,000","13,445,000","5,820,000"
			Payables,"6,330,000","7,454,000","8,460,000","9,798,000","4,437,000"
				AccountsPayable,"4,645,000","6,363,000","8,460,000","9,798,000","4,437,000"
				TotalTaxPayable,"1,685,000","1,091,000",,"100,000",
			CurrentAccruedExpenses,"3,235,000","2,556,000","2,403,000","3,647,000","1,383,000"
				InterestPayable,"48,000","64,000","131,000","347,000",
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,198,000","5,536,000","3,766,000","1,846,000","2,345,000"
		CurrentDebtAndCapitalLeaseObligation,"4,089,000","2,000,000","1,000,000","29,606,000","227,000"
			CurrentDebt,"3,000,000","2,000,000","1,000,000","29,606,000",
				OtherCurrentBorrowings,"3,000,000","2,000,000",,"29,606,000",
			CurrentCapitalLeaseObligation,"1,089,000","0",,"0","227,000"
		CurrentDeferredLiabilities,"7,433,000","6,825,000","5,705,000","3,932,000","3,728,000"
			CurrentDeferredRevenue,"7,433,000","6,690,000","5,668,000","3,769,000","3,717,000"
		OtherCurrentLiabilities,,"135,000","37,000","163,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"40,465,000","47,856,000","77,181,000","116,234,000","93,921,000"
		LongTermProvisions,"18,128,000","20,809,000","35,027,000",,
		LongTermDebtAndCapitalLeaseObligation,"8,584,000","7,945,000","14,359,000","18,548,000","16,432,000"
			LongTermDebt,"6,950,000","7,945,000","14,359,000","18,548,000","16,432,000"
			LongTermCapitalLeaseObligation,"1,634,000",,"0",,
		NonCurrentDeferredLiabilities,"4,517,000","2,808,000","1,359,000","681,000","480,000"
			NonCurrentDeferredRevenue,"4,517,000","2,475,000","988,000","681,000","480,000"
		DerivativeProductLiabilities,"5,444,000","11,030,000","20,484,000","21,128,000","1,000,000"
		PreferredSecuritiesOutsideStockEquity,,"0",,"75,877,000","75,877,000"
		OtherNonCurrentLiabilities,"3,792,000","5,264,000","5,952,000","-4,000","132,000"
TotalEquityGrossMinorityInterest,"280,148,000","290,838,000","284,198,000","-118,537,000","-84,686,000"
	StockholdersEquity,"280,148,000","290,838,000","284,198,000","-118,537,000","-84,686,000"
		CapitalStock,"14,000","14,000","14,000","35,000","26,000"
			PreferredStock,"0",,"0","0",
			CommonStock,"14,000","14,000","14,000","35,000","26,000"
		AdditionalPaidInCapital,"399,424,000","395,563,000","391,440,000","11,435,000","9,169,000"
		RetainedEarnings,"-119,290,000","-104,739,000","-107,256,000","-130,007,000","-93,881,000"
TotalCapitalization,"287,098,000","298,783,000","298,557,000","-99,989,000","-68,254,000"
CommonStockEquity,"280,148,000","290,838,000","284,198,000","-118,537,000","-84,686,000"
CapitalLeaseObligations,"2,723,000","0","0","0","227,000"
NetTangibleAssets,"280,148,000","290,838,000","284,198,000","-118,537,000","-84,686,000"
WorkingCapital,"283,934,000","309,289,000","338,429,000","-22,561,000","-1,811,000"
InvestedCapital,"290,098,000","300,783,000","299,557,000","-70,383,000","-68,254,000"
TangibleBookValue,"280,148,000","290,838,000","284,198,000","-118,537,000","-84,686,000"
TotalDebt,"12,673,000","9,945,000","15,359,000","48,154,000","16,659,000"
NetDebt,,,,"38,191,000","11,728,000"
ShareIssued,"143,322,036","142,745,021","142,418,469","142,260,102","142,260,102"
OrdinarySharesNumber,"143,322,036","142,745,021","142,418,469","142,260,102","142,260,102"
