name,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
			WorkInProcess,"459,000","39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"2,610,000","2,798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"23,384,000","12,069,000","6,400,000","2,629,000","999,000","1,389,000","477,000","572,346","1,013,384","743,763","2,581,746","2,042,041","1,995,538","919,340","2,274,847","2,202,728","370,041","534,573","347,968","285,588","310,696","512,445","278,809","362,421","522,505","556,819","551,464","196,474","292,708","316,249","505,846","330,013","279,452","308,394","393,670","423,779","85,440","231,988","256,075","438,712","378,510","779,011","779,577","756,461","648,592","518,602","238,401","237,704","118,144","70,520","54,782","46,380","5,252","1,721","14,531","14,781","15,455","15,868","16,452"
		RestrictedCash,,,,,,,,,,,,"0","0","362,418",,,,,,"0",,"0","0","2,994,364",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,"0",,"0","0","551,218",,,,"0","0","0","0","128,879",,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"7,068,000","7,068,000","7,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,226,294",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,617,000","1,291,000","479,000","3,726,000","581,000","263,000","588,000","1,841,720","2,371,913","6,664,336","3,799,358","20,553,091","20,012,721","20,260,383","18,971,261","19,214,876","3,046,893","5,202,010","7,808,027","446,802","1,114,792","871,165","462,245","714,185","1,014,040","832,187","1,212,259","1,064,051","1,009,994","784,444","1,127,719","475,879","741,701","1,074,803","917,244","817,063","1,226,029","1,087,619","1,180,267","490,500","562,049","553,248","588,961","597,362","443,475","67,733","79,831","78,478","68,509","123,185","190,927","153,277","49,713","98,415","32,161","73,947","249,649","776,519","11,118"
	TotalNonCurrentAssets,"239,572,000","258,715,000","178,326,000","54,653,000","102,899,000","105,453,000","104,852,000","119,492,622","156,750,538","121,530,560","118,422,882","49,163,071","23,933,985","17,250,670","7,234,041","7,238,378","23,303,918","23,189,873","34,603,463","36,765,693","37,971,165","35,303,324","27,353,068","9,745,225","10,324,890","10,472,767","10,433,844","10,540,393","10,242,631","9,953,671","9,855,183","10,063,076","10,259,521","15,254,981","15,900,753","16,449,867","15,465,782","17,980,641","18,524,612","19,488,934","19,936,443","21,226,564","21,237,958","21,547,739","23,147,637","9,028,874","11,949,656","12,087,816","14,087,047","14,628,264","14,191,919","14,211,142","13,896,818","13,890,401","11,773,260","11,003,583","10,667,609","9,785,390","2,550,125"
		NetPPE,"10,386,000","13,481,000","9,969,000","14,697,000","16,859,000","20,318,000","18,967,000","19,873,061","21,350,024","22,506,058","22,395,976","15,029,427","258,053","172,558","116,357","113,993","119,304","117,389","4,760,976","4,636,188","78,674","93,589","120,625","154,434","198,315","248,711","289,887","320,671","376,330","428,812","433,400","499,858","566,877","611,431","3,982,000","4,099,000","3,063,039","4,006,226","4,555,567","5,099,050","5,281,363","4,674,510","4,491,000","4,463,920","5,365,882","5,486,242","6,783,901","7,362,641","7,782,344","8,242,044","8,777,472","9,299,473","9,807,915","10,101,108","10,370,754","10,333,105","10,145,158","9,262,939","125"
			GrossPPE,"11,139,000","14,113,000","10,492,000","15,157,000","17,300,000","20,734,000","19,348,000","20,240,570","21,832,572","22,730,049","22,592,542","15,215,941","619,389","525,129","462,567","448,928","442,627","435,281","5,887,253","5,701,113","1,091,930","1,110,407","1,101,142","1,101,142","1,121,964","1,141,861","1,169,567","1,149,802","1,174,372","1,171,484","1,143,469","1,149,697","1,157,498","1,130,614","19,553,000","19,213,000",,"19,599,226","19,439,567","19,152,050","18,706,363","18,358,510","16,191,000","17,033,000","16,410,882",,,"15,185,641",,,,"9,299,473","11,585,613","11,878,806","12,148,452","12,110,803","10,145,158","9,262,939","125"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,"3,043,000","3,043,000","3,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,"0","309,000","309,000",,,,,,,,,"0","0","0","3,969,632","3,948,058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"1,833,000","1,264,000","815,000","544,000","430,000","420,000","524,000","503,335","663,499","416,198","410,173","420,199","456,078","465,054","462,567","448,928","442,627","431,454","1,214,987","902,532","914,723","919,685","910,420","910,420","931,242","951,139","978,672","959,080","982,063","979,232","960,882","965,568","974,149","948,579","19,374,000","19,035,000",,"19,428,000","19,272,000","18,842,050","18,397,000","17,149,000","16,191,000","17,033,000","16,411,000",,,"15,186,000",,,,,,,,"12,110,803",,,
				OtherProperties,"8,759,000","12,423,000","9,338,000","7,117,000","13,651,000","14,075,000","12,547,000","6,933,582","6,845,031","6,182,300","6,802,721",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,"226","567",,"363","1,048,510","0","0","-118",,,"-359",,,,,,,,"0",,,
				ConstructionInProgress,"0","0","0","7,250,000","0","2,714,000","2,713,000","12,561,026","14,084,261","15,936,186","15,181,064","14,595,307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"547,000","426,000","339,000","246,000","176,000","173,000","212,000","242,627","239,781","195,365","198,584","200,435","163,311","60,075",,"0","0","3,827","702,634","850,523","177,207","190,722","190,722","190,722","190,722","190,722","190,895","190,722","192,309","192,252","182,587","184,129","183,349","182,035","179,000","178,000",,"171,000","167,000","310,000","309,000","161,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-753,000","-632,000","-523,000","-460,000","-441,000","-416,000","-381,000","-367,509","-482,548","-223,991","-196,566","-186,514","-361,336","-352,571","-346,210","-334,935","-323,323","-317,892","-1,126,277","-1,064,925","-1,013,256","-1,016,818","-980,517","-946,708","-923,649","-893,150","-879,680","-829,131","-798,042","-742,672","-710,069","-649,839","-590,621","-519,183","-15,571,000","-15,114,000",,"-15,593,000","-14,884,000","-14,053,000","-13,425,000","-13,684,000","-11,700,000","-12,569,080","-11,045,000",,,"-7,823,000",,,,,"-1,777,698","-1,777,698","-1,777,698","-1,777,698",,,
		GoodwillAndOtherIntangibleAssets,"185,704,000","211,545,000","143,609,000","30,870,000","62,870,000","61,939,000","62,384,000","76,114,938","91,988,404","75,112,647","69,099,516","3,741,236","4,524,625","143,568","146,747","148,874","16,226,203","16,406,698","23,149,158","24,632,059","26,923,128","26,966,873","26,732,209","9,082,587","9,158,427","8,990,870","8,960,465","9,004,662","8,637,698","8,641,547","8,758,717","8,889,651","9,011,340","9,172,328","11,263,091","11,695,033","11,710,748","13,298,496","12,871,862","13,255,226","13,486,359","13,506,525","14,196,649","14,697,722","15,491,116","3,158,624","4,176,619","4,294,614","5,949,610","6,008,332","4,160,036","4,218,758","2,996,708","1,929,845","661,770","670,478","522,451","522,451",
			Goodwill,"111,458,000","104,193,000","51,084,000","1,165,000","10,472,000","10,460,000","10,789,000","23,344,299","10,028,073","704,884","704,884","704,884","1,399,646",,,"0","0","0","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,648,911","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","6,105,478","3,874,669",,,,,,,,,,,,"522,451","522,451",
			OtherIntangibleAssets,"74,246,000","107,352,000","92,525,000","29,705,000","52,398,000","51,479,000","51,595,000","52,770,639","81,960,331","74,407,763","68,394,632","3,036,352","3,124,979","143,568","146,747","148,874","16,226,203","16,406,698","16,500,247","17,983,148","20,274,217","20,317,962","20,083,298","2,433,676","2,509,516","2,341,959","2,311,554","2,355,751","2,532,220","2,536,069","2,653,239","2,784,173","2,905,862","3,066,850","5,157,613","5,589,555","5,605,270","7,193,018","6,766,384","7,149,748","7,380,881","7,401,047","8,091,171","8,592,244","11,616,447","3,158,624","4,176,619","4,294,614","5,949,610","6,008,332","4,160,036","4,218,758","2,996,708","1,929,845","661,770","670,478",,,
		InvestmentsAndAdvances,"35,549,000","32,457,000","24,179,000","8,570,000","22,651,000","22,644,000","22,618,000","22,621,497","42,159,313","22,658,058","22,943,594","26,408,609","18,767,510","16,745,320","6,970,937","6,975,511","6,958,411","6,664,547","6,635,483","6,654,664","6,698,160","6,118,445","441,916","450,115","688,672","757,441","818,225","850,054","861,194","658,436","663,066","673,567","681,304","667,855","655,662","655,834","637,903","574,222","582,156","582,652","586,346","574,545","571,315","574,486","574,907",,,,,,,,,,,,,,
			LongTermEquityInvestment,"35,549,000","32,457,000","24,179,000","8,570,000","22,651,000","22,644,000","22,618,000","22,621,497","42,159,313","22,658,058","22,943,594","26,408,609","18,767,510","16,745,320","6,970,937","6,975,511","6,958,411","6,664,547","6,635,483","6,654,664","6,698,160","6,118,445","441,916","450,115","688,672","757,441","818,225","850,054",,"658,436","663,066","673,567","681,304","667,855","655,662","655,834",,,,"582,652",,"574,545",,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"861,194","658,436","663,066","673,567","681,304","667,855","655,662","655,834",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,547,031","1,522,048",,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"581,748",,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,547,031","1,522,048",,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"7,933,000","1,232,000","569,000","516,000","519,000","552,000","883,000","883,126","1,252,797","1,253,797","3,983,796","3,983,799","383,797","189,224",,,"0","1,239","57,846","842,782","4,271,203","2,124,417","58,318","58,089","279,476","475,745","365,267","365,006","367,409","224,876","0","0","200,227","4,803,367","0","0","54,092","101,697","515,027","552,006","582,375","923,953","456,946","1,811,611","1,715,732","384,008","407,388","430,561","355,093","377,888","1,254,411","692,911","1,092,195","1,859,448","740,736","0","0","0","2,550,000"
TotalLiabilitiesNetMinorityInterest,"62,013,000","153,109,000","147,965,000","40,128,000","56,700,000","63,377,000","68,214,000","66,946,527","47,259,734","61,176,205","72,263,352","49,761,302","123,106,100","117,532,800","112,212,995","31,655,009","47,763,689","48,358,318","38,680,631","8,616,015","7,290,303","9,041,594","25,966,830","10,280,465","7,804,680","8,072,037","7,797,287","6,468,657","6,927,530","7,711,326","10,769,607","10,051,215","8,258,768","14,730,890","13,700,872","13,126,349","17,752,085","18,824,440","17,620,281","16,162,365","15,526,544","18,395,626","15,567,394","15,220,569","14,866,699","12,667,887","13,214,583","12,427,898","10,978,334","10,371,563","12,139,747","11,923,696","11,421,974","11,294,688","9,618,481","5,257,813","5,539,462","5,894,275","51,774"
	CurrentLiabilities,"44,661,000","125,971,000","120,785,000","13,061,000","29,735,000","29,319,000","30,846,000","36,755,566","15,910,170","34,976,492","44,779,873","29,933,597","111,697,445","117,532,800","112,212,995","31,655,009","47,763,689","48,358,318","38,680,631","8,616,015","6,986,015","8,728,694","25,645,318","9,950,341","7,465,944","7,724,689","7,441,327","6,104,085","6,885,970","7,640,954","10,666,740","7,925,406","8,103,822","14,075,527","13,043,382","11,991,325","11,599,044","11,169,381","8,925,734","7,795,208","7,897,726","6,576,251","5,926,642","5,465,788","5,339,552","7,758,089","8,083,552","7,308,014","5,591,877","4,995,854","6,774,508","6,568,652","6,535,324","6,427,032","5,007,876","4,723,678","5,539,462","5,894,275","51,774"
		PayablesAndAccruedExpenses,"13,542,000","15,277,000","16,044,000","7,689,000","6,977,000","3,819,000","6,450,000","8,265,866","4,109,103","21,304,296","20,247,406","20,912,322","106,128,277","113,452,506","108,487,660","27,806,717","44,388,261","44,349,639","34,398,545","4,259,139","3,144,405","4,954,477","4,336,949","6,227,874","3,788,267","3,842,511","3,711,109","2,505,604","1,918,739","1,656,224","2,110,638","1,703,465","2,737,358","3,847,182","5,142,581","4,731,641","2,910,905","4,011,646","4,769,756","4,303,800","4,547,579","4,100,092","3,083,971","2,961,579","2,962,900","4,252,662","4,159,842","3,886,255","3,509,964","3,175,482","5,290,927","2,173,385","1,608,523","1,498,646","1,434,515","1,389,330","1,226,298","945,967","51,774"
			Payables,"8,055,000","9,567,000","11,213,000","5,939,000","6,071,000","2,909,000","5,498,000","7,342,543","4,109,103","21,304,296","20,247,406","20,065,916","105,298,084","112,373,586","107,476,541","26,875,232","43,186,837","42,643,228","30,397,678","992,832","219,130","651,254","46,025","3,040,152","22,374","30,614","30,329","110,814","173,613","354,532","1,167,185","656,545","1,575,448","2,434,474","2,773,134","2,275,099","1,864,825","2,930,517","3,728,420","3,441,327","3,317,557","2,496,050","2,041,149","2,157,238","1,825,380","2,359,635","2,227,796","2,046,983","1,947,327","1,786,297","3,949,239","1,237,251","1,035,519","861,942","691,340","835,257","919,167","733,100",
				AccountsPayable,"6,943,000","8,456,000","9,978,000","5,057,000","4,738,000","2,313,000","3,656,000","3,380,482","1,543,291","19,218,695","19,219,153","19,265,094","33,390,027","30,454,900","21,210,987","26,829,593","43,128,270","42,536,415","27,231,787","5,817","219,130","651,254","46,025","45,788","22,374","30,614","30,329","110,814","173,613","354,532","1,167,185","656,545","1,575,448","2,434,474","2,627,919","2,130,507","1,720,813","2,786,227","3,728,420","3,298,041","3,175,093","2,056,142","1,902,477","1,620,481","1,290,398","1,826,861","1,549,881","1,350,076","1,250,452","1,090,002","1,004,576","1,237,251","1,035,519","861,942","691,340","835,257","919,167","733,100",
				DuetoRelatedPartiesCurrent,"1,112,000","1,111,000","1,235,000","882,000","1,333,000","596,000","1,842,000","3,962,061","2,565,812","2,085,601","1,028,253","800,822","71,908,057","81,918,686","86,265,554","45,639","58,567","106,813","2,173,891",,,,,,,,,,,,,,,,"145,215","144,592",,,,"143,286",,"140,948",,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,"0","0","992,000","987,015","0","0","0","2,994,364","0","0","0","0",,"0","0","0","0","0","145,215","144,592","144,012","144,290","0",,"142,464","298,960","138,672","536,757","534,982","532,774","677,915","696,907","696,875","696,295","2,944,663","0","0","0","0","0","0","0",
			CurrentAccruedExpenses,"5,487,000","5,710,000","4,831,000","1,750,000","906,000","910,000","952,000","923,323",,,,"846,406","830,193","1,078,920","1,011,119","931,485","1,201,424","1,706,411","4,000,867","3,266,307","2,925,275","4,303,223","4,290,924","3,187,722","3,765,893","3,811,897","3,680,780","2,394,790","1,745,126","1,301,692","943,453","1,046,920","1,161,910","1,412,708","2,369,447","2,456,542","1,046,080","1,081,129","1,041,336","862,473","1,230,022","1,604,042","1,042,822","804,341","1,137,520","1,893,027","1,932,046","1,839,272","1,562,637","1,389,185","1,341,688","936,134","573,004","636,704","743,175","554,073","307,131","212,867","51,774"
				InterestPayable,,,,,,,,,,,,"140,055","109,808","79,562","49,644","20,055","397,852","617,605","587,688","557,918",,,,,,"18,180",,,,,,,,,,,,"60,000",,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"4,653,000","4,653,000","4,653,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,"766,957",,,,,,,,,,,,,,,,,,"60,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,725,000","84,412,000","82,270,000","998,000","13,303,000","12,388,000","11,915,000","9,125,578","2,200,303","5,368,439","4,312,561","4,000,000","3,074,197","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","20,593,967","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","144,194",,"0",,"398,960","0","0","474,916","904,853","304,853","304,853","304,853",,"2,941,151","3,548,932","3,540,307","3,455,811",,,,
			CurrentDebt,"417,000","82,472,000","81,315,000","568,000","12,783,000","10,770,000","10,626,000","8,012,845","1,288,032","4,474,967","4,312,561","4,000,000","3,074,197","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","20,593,967","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","144,194",,,,"398,960",,,"474,916","904,853","304,853","304,853","304,853",,"2,941,151","3,548,932","3,540,307","3,455,811",,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,"3,000,000","3,000,000","3,000,000","20,593,967","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000",,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000",,,,,,"0","0","454,916","304,853","304,853","304,853","304,853",,,,,,,,,
				OtherCurrentBorrowings,"417,000","82,472,000","81,315,000","568,000","12,783,000","10,770,000","10,626,000","8,012,845","1,288,032","4,474,967","4,312,561","4,000,000","3,074,197","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","20,593,967","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","0","0","144,194",,,,"398,960",,,"20,000","600,000","0","0","0",,,,,,,,,
			CurrentCapitalLeaseObligation,"2,308,000","1,940,000","955,000","430,000","520,000","1,618,000","1,289,000","1,112,733","912,271","893,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"4,464,000","1,707,000","2,225,000","1,129,000","1,178,000","593,000","500,000","476,716","458,894","493,536","14,709,050","405,929","588,824","105,507","153,500","222,350","207,112","720,073","609,466","824,563","4,466","1,232","0","15,080","217,991","331,177","129,873","13,431","1,347,571","1,391,657","1,078,016","1,269,733","988,401","856,467","2,573,767","2,091,788","2,482,959","2,256,736","2,118,086","1,856,674","1,736,167","1,680,009","1,708,724","1,711,796","1,846,907","1,794,508","1,813,480","1,918,909","1,646,868","1,424,869","1,410,863","1,382,103","1,351,137","1,362,923",,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","281,626","281,626","281,626","281,626",,,,,,,,,,,
