name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"-303,746,000","-4,531,000","4,012,000","-223,688,000","-79,539,000","39,993,000","59,000,000","110,000,000","73,000,000","99,000,000","61,000,000","111,000,000","110,000,000","138,000,000","106,375,000","147,051,000","121,900,000","144,102,000","131,790,000","148,465,000","120,636,000","128,568,000","123,332,000","159,070,000","129,352,000","148,566,000","126,237,000","60,975,000","76,928,000","117,016,000","57,252,000","63,028,000","72,258,000","59,077,000","27,357,000","50,663,000","43,428,000","33,669,000","53,328,000","39,752,000","101,101,000","23,730,000","23,877,000","25,878,000","19,745,000","21,542,000","18,573,000","38,336,000","-5,206,000","34,149,000","18,835,000","22,556,000","19,994,000","16,859,000","18,548,000","26,537,000","34,493,000","14,097,000","16,907,000","27,105,000","24,967,000","27,571,000","9,039,000","13,925,000","11,580,000","11,821,000","6,854,000","15,949,000","10,984,000","9,760,000"
	CashFlowFromContinuingOperatingActivities,"-279,776,000","-4,531,000","4,012,000","-252,653,000","-79,539,000","39,993,000","13,000,000","-58,000,000","73,000,000","99,000,000","52,000,000","157,000,000","108,000,000","151,000,000","60,107,000","147,051,000","121,900,000","144,102,000","131,790,000","148,465,000","120,636,000","128,568,000","123,332,000","159,070,000","129,352,000","148,566,000","126,237,000","60,975,000","76,928,000","117,016,000","57,252,000","63,028,000","72,258,000","59,077,000","27,357,000","50,663,000","43,428,000","33,669,000","53,328,000","39,752,000","101,101,000","23,730,000","23,877,000","25,878,000","19,745,000","21,542,000","18,573,000","38,336,000","10,840,000","30,806,000","23,567,000","22,556,000","19,994,000","16,859,000","18,548,000","26,537,000","34,493,000","14,097,000","16,907,000","27,105,000","24,967,000","27,571,000","9,039,000","13,925,000","11,580,000","11,821,000","6,854,000","15,949,000","10,984,000","9,760,000"
		NetIncomeFromContinuingOperations,"-282,578,000","11,446,000","-3,833,000","-317,191,000","6,933,000","13,797,000","-16,000,000","-193,000,000","-8,000,000","11,000,000","16,000,000","15,000,000","6,000,000","64,000,000","-39,822,000","21,376,000","36,279,000","46,795,000","361,276,000","36,173,000","26,025,000","32,638,000","71,131,000","42,481,000","21,081,000","20,176,000","31,883,000","8,342,000","-63,517,000","-90,515,000","18,705,000","990,674,000","9,744,000","20,160,000","14,073,000","8,249,000","-956,000","6,714,000","-11,866,000","-121,000","12,028,000","14,210,000","12,441,000","9,504,000","-3,915,000","10,858,000","6,095,000","8,976,000","400,000","-5,465,000","-7,918,000","-18,396,000","-29,830,000","-53,026,000","-185,319,000","498,000","8,338,000","-1,990,000","-16,892,000","-17,992,000","-25,047,000","7,877,000","42,938,000","3,811,000","4,507,000","-1,338,000","8,337,000","1,306,000","5,636,000","-83,000"
		OperatingGainsLosses,"-10,648,000","-11,164,000","6,685,000","-2,475,000","-3,695,000","-1,458,000",,,"-6,000,000","12,000,000","-4,000,000","7,000,000","15,000,000","7,000,000","33,294,000","-1,264,000","-3,755,000","-8,479,000","-10,799,000","-2,808,000","8,037,000","4,666,000","-65,970,000","-9,008,000","5,752,000","23,278,000","-11,939,000","4,648,000","-43,203,000","3,286,000","3,452,000","-10,201,000","-5,710,000","-13,193,000","-15,086,000","-4,127,000","-10,805,000","-11,695,000","-131,750,000","4,879,000","69,805,000","-3,668,000","-40,795,000","1,603,000","7,164,000","-8,362,000","26,947,000","4,398,000","-6,486,000","119,000","21,625,000","7,831,000","-16,243,000","766,000",,,,"2,089,000","6,989,000","17,756,000","-619,000","3,418,000","-61,822,000","-672,000","-2,500,000","867,000","-1,760,000","3,234,000","2,711,000","1,592,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262,000","95,000","453,000","394,000","6,000","816,000","0","0","0","0","106,000",,,,,,,,,,,,,,,,,,,,,,,,"1,000","-6,000",,,,,,,
			GainLossOnInvestmentSecurities,"-10,648,000","-11,164,000","6,685,000","-2,475,000","-3,695,000","-1,458,000",,,"-6,000,000","12,000,000","-4,000,000","7,000,000","15,000,000","7,000,000","31,272,000","-3,358,000","-5,692,000","-10,732,000","-12,424,000","-4,968,000","6,410,000","1,972,000","-74,571,000","-9,008,000","5,752,000","23,278,000","-11,129,000","4,386,000","-43,298,000","2,833,000","3,370,000","-9,304,000","4,273,000","1,094,000","-6,298,000","4,449,000","-1,950,000","-1,339,000",,,,,,,,,,,,,,,,,,,,,,,,,"-53,959,000",,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-312,000","-993,000","-10,799,000","-14,287,000","-8,788,000","-8,576,000","-11,289,000","-10,462,000","-86,952,000","0","64,126,000","-9,501,000","-8,695,000","-2,436,000","-3,270,000","-8,362,000","2,870,000","-12,804,000","-774,000","-5,593,000","1,094,000","-1,178,000","-10,028,000","-5,449,000","9,279,000","-4,051,000","-8,641,000","2,089,000","693,000","1,659,000","1,145,000","-3,465,000",,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,"2,022,000","2,094,000","1,937,000","2,253,000","1,625,000","2,160,000","1,627,000","2,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"15,771,000","3,781,000","4,286,000","-43,983,000","27,916,000","27,519,000","28,000,000","-40,000,000","63,000,000","65,000,000","65,000,000","63,000,000","63,000,000","63,000,000","27,135,000","76,954,000","79,310,000","78,574,000","78,744,000","75,338,000","72,961,000","75,374,000","69,875,000","74,659,000","76,375,000","71,008,000","70,729,000","70,853,000","69,703,000","105,393,000","51,007,000","48,290,000","23,591,000","22,623,000","20,910,000","20,277,000","19,759,000","19,581,000","19,283,000","18,081,000","17,780,000","17,771,000","18,287,000","20,373,000","26,325,000","17,576,000","18,213,000","17,355,000","17,578,000","18,028,000","8,641,000","18,855,000","24,166,000","52,129,000","82,023,000","20,373,000","19,984,000","20,208,000","22,927,000","16,885,000","13,676,000","13,285,000","36,950,000","11,140,000","9,678,000","7,444,000","18,790,000","-2,829,000","6,646,000","6,306,000"
			DepreciationAndAmortization,"15,771,000","3,781,000","4,286,000","-43,983,000","27,916,000","27,519,000","28,000,000","-40,000,000","63,000,000","65,000,000","65,000,000","63,000,000","63,000,000","63,000,000","27,135,000","76,954,000","79,310,000","78,574,000","78,744,000","75,338,000","72,961,000","75,374,000","69,875,000","74,659,000","76,375,000","71,008,000","70,729,000","70,853,000","69,703,000","105,393,000","51,007,000","48,290,000","23,591,000","22,623,000","20,910,000","20,277,000","19,759,000","19,581,000","19,283,000","18,081,000","17,780,000","17,771,000","18,287,000","20,373,000","26,325,000","17,576,000","18,213,000","17,355,000","17,578,000","18,028,000","8,641,000","18,855,000","24,166,000","52,129,000","82,023,000","20,373,000","19,984,000","20,208,000","22,927,000","16,885,000","13,676,000","13,285,000","36,950,000","11,140,000","9,678,000","7,444,000","18,790,000","-2,829,000","6,646,000","6,306,000"
