name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
CashFlowsfromusedinOperatingActivitiesDirect,,,,,,,"566,000,000","509,000,000",,"471,104,000","478,429,000",,,"432,895,000"
	ClassesofCashReceiptsfromOperatingActivities,,,,,,,"619,000,000","584,000,000",,"568,603,000","570,453,000",,,"514,241,000"
		OtherCashReceiptsfromOperatingActivities,,,,,,,"619,000,000","584,000,000",,"568,603,000","570,453,000",,,"514,241,000"
	ClassesofCashPayments,,,,,,,"-58,000,000","-64,000,000",,"-68,925,000","-34,269,000",,,"-41,056,000"
		PaymentstoSuppliersforGoodsandServices,,,,,,,"-56,000,000","-59,000,000",,"-25,838,000","-18,399,000",,,"-17,705,000"
		OtherCashPaymentsfromOperatingActivities,,,,,,,"-2,000,000","-5,000,000",,"-43,087,000","-15,870,000",,,"-23,351,000"
	DividendsReceivedDirect,,,,,,,"6,000,000","4,000,000",,"20,293,000","0",,,"14,059,000"
	InterestPaidDirect,,,,,,,"-1,000,000","-19,000,000",,"-51,103,000","-59,629,000",,,"-64,376,000"
	InterestReceivedDirect,,,,,,,"0","4,000,000",,"2,236,000","1,874,000",,,"10,027,000"
OperatingCashFlow,"1,951,706,000","460,270,000","489,957,000","469,759,000","531,720,000","526,100,000",,,"489,004,000","471,104,000",,,"336,792,000","432,985,000"
	CashFlowFromContinuingOperatingActivities,"1,951,706,000","460,270,000","489,957,000","469,759,000","531,720,000","526,100,000",,,"489,004,000","471,104,000",,,"336,882,000","432,895,000"
		NetIncomeFromContinuingOperations,"1,210,305,000","128,083,000","53,671,000","221,796,000","806,755,000","158,979,000",,,"601,976,000","109,096,000",,,"178,770,000","396,094,000"
		OperatingGainsLosses,"-1,996,522,000","-475,758,000","-458,008,000","-489,364,000","-573,392,000","-470,966,000",,,"-29,940,000","47,925,000",,,"47,558,000","31,369,000"
			GainLossOnInvestmentSecurities,"-2,014,055,000","-475,361,000","-496,030,000","-486,973,000","-555,691,000","-472,884,000",,,"-647,000","33,445,000",,,"39,414,000","25,840,000"
			EarningsLossesFromEquityInvestments,"17,175,000","-397,000","38,022,000","-2,749,000","-17,701,000","1,918,000",,,"-29,292,000","9,074,000",,,"8,144,000","5,529,000"
		DepreciationAmortizationDepletion,"22,995,000","5,670,000","5,796,000","5,796,000","5,733,000","5,671,000",,,"5,733,000","5,733,000",,,"5,733,000","6,599,000"
			DepreciationAndAmortization,"22,995,000","5,670,000","5,796,000","5,796,000","5,733,000","5,671,000",,,"5,733,000","5,733,000",,,"5,733,000","6,599,000"
