name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007
MarketCap,"27,711,587,418","30,959,440,790","33,319,220,659","36,211,271,036","35,632,797,511","29,065,517,904","27,756,253,387","17,709,359,680","15,348,582,308","10,925,797,868","26,307,530,141","25,541,827,535","25,118,123,954","23,215,062,279","19,548,675,820","26,196,224,741","24,264,404,603","25,430,884,803","27,951,237,982","24,009,253,607","23,331,413,773","26,149,024,419","28,432,199,327","22,418,500,078","21,786,039,269","21,092,423,513","22,610,424,172","22,330,601,099","25,201,968,702","25,051,487,098","29,417,340,850","29,323,036,911","28,839,424,839","27,255,237,203","26,422,054,653","24,198,230,969","23,363,839,615","22,213,562,334","19,192,940,966","20,716,427,331","19,654,927,512","17,125,841,364","15,905,922,077","12,596,740,818","13,541,045,502","13,008,351,714","11,859,603,751","9,956,782,645","7,901,426,811","7,316,707,195","7,421,576,225","8,393,577,923","7,462,792,081","4,604,112,949","2,750,721,687","4,910,263,316","7,892,124,231","8,220,787,758","7,230,025,056","8,297,444,433","11,050,610,852"
PeRatio,"5.798","6.18","6.895","7.855","13.306","26.386","27.77","18.227","7.499","3.928","9.595","9.506","9.555","9.135","8.712","12.116","12.119","13.271","13.216","11.136","10.631","11.853","13.083","10.61","10.306","9.926","11.033","10.72","11.832","11.5","12.451","12.625","12.547","11.732","12.433","11.231","10.587","9.964","8.567","9.33","8.924","7.682","6.82","5.867","6.709","7.868","9.539","14.984","12.193","7.005","5.711","6.469","5.074","4.903","2.605","10.883","15.092","14.412","12.681","14.122","13.299"
ForwardPeRatio,"6.707","7.734","8.562","9.625","9.681","11.05","13.123","9.174","9.843","4.149","8.834","8.496","8.873","8.271","6.794","8.842","9.083","9.363","11.669","9.785","10.352","11.211","11.82","9.191","9.443","8.32","9.452","9.242","10.06","9.653","12.136","11.429","10.905","10.267","10.753","9.862","9.363","8.403","8.137","9.728","8.873","8.525","8.772","7.413","8.475","9.302","9.911","9.95",,,"10.163","19.685",,,,,,,,,
PegRatio,,,"0.382","0.43","0.44","0.85","0.33",,"0.353","1.407","3.1","3.034","2.064",,"1.213","1.579","1.622","1.51","12.959","10.872","1.8","1.95","5.372","3.753","3.854","2.773","4.499","6.159","3.247","2.474","3.111","2.431","5.454","5.135",,,,,,,"2.772","1.066","0.436","0.695","0.847","1.55","1.651","1.658",,,"1.325","2.569",,,,"-1.477",,"-2.476",,,
PsRatio,"2.382","2.735","2.963","3.156","3.3","2.63","2.488","1.577","1.362","0.996","2.444","2.419","2.408","2.292","1.967","2.657","2.545","2.718","3.054","2.67","2.688","3.052","3.342","2.705","2.623","2.552","2.775","2.735","3.073","3.078","3.584","3.62","3.586","3.446","3.762","3.398","3.203","3.015","2.592","2.827","2.736","2.43","2.254","1.831","2.003","1.796","1.813","1.507","1.19","1.04","1.018","1.153","0.877","0.744","0.44","0.756","1.238","1.275","1.122","1.321","1.833"
PbRatio,"2.239","2.506","2.73","2.989","3.211","2.957","3.018","2.062","1.686","0.967","2.359","2.337","2.318","2.191","1.87","2.502","2.349","2.447","2.591","2.206","2.179","2.43","2.598","2.069","2.025","1.968","2.105","2.086","2.366","2.369","2.739","2.71","2.757","2.659","2.631","2.447","2.375","2.238","1.944","2.129","2.149","1.94","1.802","1.528","1.691","1.729","1.719","1.542","1.293","1.043","1.02","1.153","1.032","0.767","0.465","0.818","1.349","1.454","1.279","1.482","1.95"
