name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989
OperatingCashFlow,"63,126,000","-30,462,000","14,180,000","31,384,000","48,024,000","6,883,000","21,351,000","35,182,000","61,354,000","23,976,000","53,661,000","35,799,000","27,544,000","-9,742,000","25,779,000","22,715,000","22,586,000","25,343,000","61,224,000","25,430,000","34,897,000","5,912,000","53,520,000","29,273,000","42,066,000","-858,000","37,784,000","24,069,000","41,243,000","20,855,000","31,483,000","20,460,000","15,424,000","1,196,000","10,215,000","30,444,000","14,429,000","-2,167,000","17,672,000","12,611,000","18,090,000","-7,657,000","32,574,000","9,960,000","5,828,000","-23,808,000","16,911,000","1,535,000","3,527,000","-30,424,000","23,104,000","40,339,000","28,880,000","4,689,000","45,277,000","31,200,000","34,371,000","4,879,000","37,309,000","14,543,000","36,010,000","-1,493,000","35,564,000","10,541,000","8,820,000","-8,237,000","17,386,000","6,485,000","17,934,000","-7,212,000","10,852,000","15,286,000","5,241,000","4,686,000","9,787,000","3,913,000","11,599,000","-8,090,000","10,561,000","11,248,000","20,882,000","19,000","21,856,000","6,405,000","25,078,000","-1,193,000","13,157,000","19,744,000","13,816,000","14,893,000","17,836,000","-13,400,000","31,800,000","7,600,000","38,500,000","7,500,000","5,500,000","27,100,000","-1,800,000","-5,800,000","29,000,000","12,600,000","-18,500,000","19,200,000","11,500,000","29,400,000","32,800,000","-500,000","6,800,000","1,400,000","-2,200,000","-1,100,000","9,100,000","-6,800,000","11,700,000","-700,000","-14,000,000","-7,900,000","-500,000","9,800,000","3,500,000","-5,900,000","4,000,000","9,500,000","11,000,000","-2,700,000","19,000,000","5,300,000","16,300,000","2,600,000","23,300,000","12,100,000","13,400,000","-4,900,000"
	CashFlowFromContinuingOperatingActivities,"63,126,000","-30,462,000","14,180,000","31,384,000","48,024,000","6,883,000","21,351,000","35,182,000","61,354,000","23,976,000","53,661,000","35,799,000","27,544,000","-9,742,000","25,779,000","22,715,000","22,586,000","25,343,000","61,224,000","25,430,000","34,897,000","5,912,000","53,520,000","29,273,000","42,066,000","-858,000","37,784,000","24,069,000","41,243,000","20,855,000","31,483,000","20,460,000","15,424,000","1,196,000","10,215,000","30,444,000","14,429,000","-2,167,000","17,672,000","12,514,000","18,153,000","-7,623,000","32,701,000","9,997,000","5,819,000","-20,536,000","17,141,000","1,771,000","3,449,000","-30,346,000","23,369,000","40,517,000","28,591,000","4,757,000","45,473,000","31,495,000","34,444,000","4,886,000","37,435,000","18,006,000","37,378,000","-1,203,000","36,185,000","10,859,000","9,103,000","-8,075,000","18,146,000","6,485,000","17,640,000","-6,918,000","10,231,000","13,203,000","4,817,000","5,199,000","11,168,000","3,913,000","12,000,000","-8,491,000","10,561,000","9,991,000","21,537,000","621,000","23,885,000","5,514,000","26,573,000","-2,688,000","13,157,000","19,744,000","13,816,000","14,893,000","22,336,000","-20,900,000","34,800,000","7,600,000","22,000,000","7,500,000","5,500,000","27,100,000","-1,800,000","-5,800,000","29,000,000","12,600,000","-18,500,000","19,200,000","11,500,000","29,400,000","32,800,000","-500,000","6,800,000","1,400,000","-2,200,000","-1,100,000","9,100,000","-6,800,000","11,700,000","-700,000","-14,000,000","-7,900,000","-500,000","9,800,000","3,500,000","-5,900,000","4,000,000","9,500,000","11,000,000","-2,700,000","19,000,000","5,300,000","16,300,000","2,600,000","23,300,000","12,100,000","13,400,000","-4,900,000"
		NetIncomeFromContinuingOperations,"15,400,000","22,731,000","-16,273,000","11,058,000","-2,116,000","10,817,000","-42,371,000","37,273,000","17,658,000","2,876,000","11,958,000","15,234,000","19,279,000","15,443,000","-12,084,000","21,891,000","20,514,000","15,373,000","22,329,000","23,647,000","17,408,000","16,104,000","23,119,000","22,552,000","22,397,000","17,722,000","19,936,000","18,520,000","14,760,000","12,126,000","13,888,000","13,736,000","16,790,000","6,102,000","8,038,000","9,668,000","6,121,000","4,159,000","4,302,000","8,051,000","4,819,000","1,606,000","3,015,000","5,536,000","-1,677,000","-2,177,000","-3,365,000","-2,322,000","-4,991,000","-3,479,000","283,000","10,725,000","12,689,000","7,520,000","11,131,000","17,645,000","12,217,000","10,202,000","14,385,000","10,996,000","11,474,000","11,696,000","9,675,000","9,903,000","7,333,000","4,742,000","5,346,000","8,974,000","5,508,000","3,940,000","3,611,000","5,557,000","4,321,000","3,156,000","-6,499,000","2,450,000","-1,852,000","308,000","8,547,000","7,561,000","8,569,000","5,238,000","4,355,000","5,844,000","10,341,000","5,602,000","5,819,000","2,962,000","4,201,000","2,020,000","-3,525,000","-2,900,000","14,000,000","4,600,000","4,900,000","7,300,000","9,100,000","3,900,000","-57,100,000","-10,400,000","9,600,000","6,800,000","5,600,000","7,600,000","8,000,000","5,000,000","3,500,000","5,200,000","5,600,000","3,500,000","2,400,000","3,800,000","4,300,000","2,600,000","-3,000,000","2,900,000","2,500,000","900,000","200,000","2,000,000","2,000,000","300,000","1,600,000","300,000","3,900,000","2,700,000","3,400,000","4,700,000","5,200,000","3,700,000","4,300,000","3,100,000","3,900,000","2,800,000"
		OperatingGainsLosses,,"-660,000","-19,737,000","105,000",,,"702,000",,,,"-1,574,000",,,,"24,000","-1,684,000",,,"1,115,000","-41,000",,,"-84,000","-104,000","-29,000","-154,000","-131,000","164,000","-129,000","-102,000","-98,000","-163,000","-219,000","-453,000","-332,000","-483,000","-510,000","-304,000","-1,077,000","-297,000","-284,000","-296,000","-211,000","-213,000","-289,000","-203,000","-20,000","-36,000","-59,000","-131,000","-219,000","79,000","90,000","142,000","229,000","-1,941,000","-284,000","349,000","707,000","4,086,000","-1,536,000","-87,000","-1,341,000","-953,000","-1,605,000","-701,000","-216,000","-1,147,000","-1,154,000","-1,033,000","1,420,000","-914,000","-300,000","893,000","3,829,000","3,449,000","4,135,000","-419,000","-5,436,000","-814,000","584,000","-587,000","2,060,000","-645,000","2,458,000","-2,620,000","-4,112,000","565,000","-1,063,000","1,210,000","9,478,000","-10,400,000","1,300,000","1,100,000","-5,500,000","700,000","1,000,000","900,000","38,900,000","29,100,000","0","2,400,000","400,000","900,000","500,000","600,000","1,300,000","-800,000","-4,400,000","700,000","2,600,000","-500,000","-200,000","600,000","5,400,000",,,"-300,000","-6,600,000","6,100,000","300,000","400,000","5,100,000","7,200,000","900,000","1,400,000","2,000,000","1,200,000","600,000","1,300,000","2,400,000","1,600,000","500,000","300,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,"-1,574,000",,,,"24,000","-1,684,000",,,"1,115,000","-41,000",,,"-84,000","-104,000","-29,000","-154,000","-131,000","164,000","-129,000","-102,000","-98,000","-163,000","-219,000","-453,000","-332,000","-483,000","-510,000","-304,000",,,,,,,,,,,,"-131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"47,862,000","10,849,000","11,640,000","12,545,000","12,828,000","12,980,000","13,440,000","12,716,000","12,744,000","12,540,000","12,114,000","11,922,000","11,657,000","11,102,000","11,420,000","11,921,000","12,407,000","14,050,000","15,069,000","14,712,000","13,639,000","11,423,000","11,337,000","8,315,000","8,235,000","7,720,000","7,912,000","7,834,000","7,761,000","7,741,000","7,865,000","7,815,000","6,977,000","6,766,000","6,974,000","6,401,000","6,664,000","6,511,000","6,712,000","6,704,000","6,585,000","6,528,000","6,631,000","6,739,000","6,854,000","7,022,000","7,690,000","6,753,000","6,802,000","6,973,000","7,443,000","7,340,000","7,526,000","7,292,000","8,268,000","7,734,000","6,692,000","6,613,000","5,805,000","5,557,000","5,751,000","5,663,000","3,559,000","4,864,000","4,945,000","5,168,000","6,439,000","4,189,000","4,553,000","4,784,000","4,545,000","4,375,000","4,550,000","4,490,000","4,680,000","4,895,000","4,013,000","6,160,000","6,445,000","5,770,000","5,967,000","6,089,000","6,813,000","6,739,000","6,519,000","6,963,000","7,109,000","8,093,000","9,232,000","9,795,000","7,919,000","8,400,000","8,300,000","8,400,000","5,700,000","6,700,000","6,500,000","7,000,000","5,600,000","6,500,000","6,100,000","5,800,000","3,100,000","5,500,000","5,800,000","6,100,000","3,900,000","4,300,000","3,800,000","4,500,000","3,700,000","3,800,000","3,900,000","3,700,000","4,500,000","3,900,000","3,500,000","3,800,000","3,800,000","3,700,000","3,600,000","4,000,000","5,500,000","3,100,000","3,900,000","3,800,000","3,600,000","2,900,000","3,500,000","3,300,000","3,700,000","2,900,000","2,700,000","2,800,000"
			DepreciationAndAmortization,"47,862,000","10,849,000","11,640,000","12,545,000","12,828,000","12,980,000","13,440,000","12,716,000","12,744,000","12,540,000","12,114,000","11,922,000","11,657,000","11,102,000","11,420,000","11,921,000","12,407,000","14,050,000","15,069,000","14,712,000","13,639,000","11,423,000","11,337,000","8,315,000","8,235,000","7,720,000","7,912,000","7,834,000","7,761,000","7,741,000","7,865,000","7,815,000","6,977,000","6,766,000","6,974,000","6,401,000","6,664,000","6,511,000","6,712,000","6,704,000","6,585,000","6,528,000","6,631,000","6,739,000","6,854,000","7,022,000","7,690,000","6,753,000","6,802,000","6,973,000","7,443,000","7,340,000","7,526,000","7,292,000","8,268,000","7,734,000","6,692,000","6,613,000","5,805,000","5,557,000","5,751,000","5,663,000","3,559,000","4,864,000","4,945,000","5,168,000","6,439,000","4,189,000","4,553,000","4,784,000","4,545,000","4,375,000","4,550,000","4,490,000","4,680,000","4,895,000","4,013,000","6,160,000","6,445,000","5,770,000","5,967,000","6,089,000","6,813,000","6,739,000","6,519,000","6,963,000","7,109,000","8,093,000","9,232,000","9,795,000","7,919,000","8,400,000","8,300,000","8,400,000","5,700,000","6,700,000","6,500,000","7,000,000","5,600,000","6,500,000","6,100,000","5,800,000","3,100,000","5,500,000","5,800,000","6,100,000","3,900,000","4,300,000","3,800,000","4,500,000","3,700,000","3,800,000","3,900,000","3,700,000","4,500,000","3,900,000","3,500,000","3,800,000","3,800,000","3,700,000","3,600,000","4,000,000","5,500,000","3,100,000","3,900,000","3,800,000","3,600,000","2,900,000","3,500,000","3,300,000","3,700,000","2,900,000","2,700,000","2,800,000"
		DeferredTax,,,"-2,544,000","-852,000","-5,501,000","941,000","-11,472,000","-2,954,000","8,704,000","-738,000","375,000","227,000","3,423,000","6,438,000","-16,106,000","4,539,000","1,967,000","4,094,000","6,534,000","-2,588,000","-3,291,000","2,540,000","2,270,000","-2,015,000","-1,697,000","377,000","-1,113,000","-2,774,000","-2,610,000","358,000","5,296,000","-2,642,000","2,121,000","-501,000","-3,056,000","-2,271,000","-229,000","276,000","2,860,000","-137,000","264,000","570,000","-2,927,000","622,000","787,000","403,000","4,043,000","-1,573,000","-2,221,000","-456,000","1,195,000","-868,000","567,000","-131,000","6,142,000","1,995,000","-127,000","318,000","-2,488,000","123,000","-2,000","-231,000","-1,320,000","-87,000","18,000","-11,000","-24,000","-1,028,000","432,000","37,000","1,736,000","-1,253,000","63,000","104,000","4,291,000","395,000","605,000","-277,000","-2,376,000","815,000","209,000","-328,000","-1,260,000","915,000","139,000","-309,000","4,240,000","803,000","922,000","-1,543,000","-4,819,000","-1,100,000","2,000,000","600,000","200,000","-2,300,000","5,600,000","1,300,000","700,000","-7,900,000","1,100,000","-1,700,000","9,000,000","100,000","100,000","300,000","3,600,000","-600,000","2,300,000","-3,500,000","3,300,000","-1,500,000","900,000","-300,000","-1,900,000","-500,000","-300,000","-300,000","-3,200,000","200,000","1,600,000","-3,900,000","-8,200,000","-1,400,000","2,100,000","3,800,000","-7,800,000","4,100,000","-400,000","-1,000,000",,"-700,000","-900,000","400,000"
			DeferredIncomeTax,,,"-2,544,000","-852,000","-5,501,000","941,000","-11,472,000","-2,954,000","8,704,000","-738,000","375,000","227,000","3,423,000","6,438,000","-16,106,000","4,539,000","1,967,000","4,094,000","6,534,000","-2,588,000","-3,291,000","2,540,000","2,270,000","-2,015,000","-1,697,000","377,000","-1,113,000","-2,774,000","-2,610,000","358,000","5,296,000","-2,642,000","2,121,000","-501,000","-3,056,000","-2,271,000","-229,000","276,000","2,860,000","-137,000","264,000","570,000","-2,927,000","622,000","787,000","403,000","4,043,000","-1,573,000","-2,221,000","-456,000","1,195,000","-868,000","567,000","-131,000","6,142,000","1,995,000","-127,000","318,000","-2,488,000","123,000","-2,000","-231,000","-1,320,000","-87,000","18,000","-11,000","-24,000","-1,028,000","432,000","37,000","1,736,000","-1,253,000","63,000","104,000","4,291,000","395,000","605,000","-277,000","-2,376,000","815,000","209,000","-328,000","-1,260,000","915,000","139,000","-309,000","4,240,000","803,000","922,000","-1,543,000","-4,819,000","-1,100,000","2,000,000","600,000","200,000","-2,300,000","5,600,000","1,300,000","700,000","-7,900,000","1,100,000","-1,700,000","9,000,000","100,000","100,000","300,000","3,600,000","-600,000","2,300,000","-3,500,000","3,300,000","-1,500,000","900,000","-300,000","-1,900,000","-500,000","-300,000","-300,000","-3,200,000","200,000","1,600,000","-3,900,000","-8,200,000","-1,400,000","2,100,000","3,800,000","-7,800,000","4,100,000","-400,000","-1,000,000",,"-700,000","-900,000","400,000"
