name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,131,000",,"-1,322,000","-1,415,000","-1,507,000","-1,598,000","-1,687,000","-1,776,000","-1,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,700,000","29,500,000","29,400,000",,"23,900,000","23,900,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","19,000,000","19,000,000","19,000,000","19,000,000","14,000,000","14,000,000","14,000,000","14,000,000","7,000,000","7,000,000",,,,,,,,
TotalCapitalization,"641,043,000","637,953,000","629,996,000","623,276,000","621,449,000","617,629,000","617,500,000","614,453,000","611,041,000","616,262,000","434,853,000","427,569,000","417,930,000","406,835,000","392,888,000","385,544,000","310,220,000","310,422,000","314,582,000","308,350,000",,,,,,"248,436,000","248,976,000",,,,,,,,,"176,899,000","180,114,000","179,020,000","178,280,000","188,393,000","183,598,000","221,533,000","220,765,000","211,181,000","206,934,000","205,854,000","208,802,000","209,346,000","191,791,000","196,007,000","197,125,000","198,284,000","203,983,000","222,969,000","167,986,000","165,451,000","176,474,000","188,526,000","192,077,000","193,856,000","149,734,000","146,522,000","143,038,000","141,669,000","138,899,000","135,319,000","163,459,000","168,587,000","173,324,000","170,081,000","168,137,000","137,942,000","147,602,000","157,148,000",,,,,,,,,,,,"83,733,000",,,,,,,,,,,
PreferredStockEquity,,,,,,,,"492,333,000","491,347,000","489,745,000",,,,,,,,,,,,,,"19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","19,519,000","58,532,000","58,431,000","58,332,000","59,365,000","58,138,000","59,384,000","109,830,000","39,846,000","39,846,000","39,846,000","39,846,000","39,846,000","37,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"601,056,000","598,028,000","590,118,000","583,444,000","581,663,000","577,889,000","577,807,000","574,807,000","571,441,000","576,708,000","395,346,000","388,108,000","378,516,000","367,466,000","353,566,000","346,269,000","270,991,000","271,239,000","275,445,000","269,231,000","263,904,000","259,850,000","261,319,000","237,994,000","232,140,000","225,917,000","228,457,000","167,520,000","167,258,000","164,839,000","163,397,000","162,006,000","157,298,000","153,877,000","150,966,000","148,101,000","151,316,000","150,222,000","149,482,000","145,172,000","140,377,000","139,299,000","138,632,000","129,147,000","123,867,000","124,014,000","125,716,000","75,814,000","128,243,000","132,459,000","133,577,000","134,736,000","140,435,000","146,367,000","144,284,000","141,749,000","152,772,000","164,824,000","168,375,000","170,154,000","126,032,000","122,820,000","119,336,000","117,967,000","115,197,000","111,617,000","107,057,000","104,185,000","101,822,000","98,579,000","96,635,000","90,819,000","93,379,000","89,846,000","87,484,000","86,729,000","84,716,000","82,865,000","80,791,000","78,098,000","75,891,000","74,574,000","73,527,000","70,967,000","69,042,000","65,733,000","49,536,000","47,043,000","45,548,000","44,500,000","43,600,000","31,500,000","30,900,000","30,700,000","30,500,000","23,400,000","22,800,000"
NetTangibleAssets,"420,416,000","416,729,000","408,064,000","400,636,000","398,101,000","393,594,000","392,548,000","388,583,000","384,513,000","388,873,000","301,247,000","293,455,000","283,309,000","271,706,000","257,199,000","249,559,000","219,979,000","219,986,000","223,914,000","217,404,000","211,634,000","207,236,000","208,314,000","204,116,000","197,869,000","191,254,000","194,172,000","171,086,000","170,636,000","168,038,000","181,734,000","180,228,000","175,405,000","171,869,000","168,840,000","165,857,000","168,953,000","167,741,000","166,878,000","162,445,000","157,528,000","195,340,000","194,441,000","184,726,000","180,348,000","179,138,000","181,942,000","182,342,000","121,463,000","125,535,000","126,492,000","127,491,000","133,029,000","136,855,000","96,696,000","93,984,000","104,831,000","116,671,000","120,516,000","121,951,000","126,032,000","122,820,000","119,336,000","117,967,000","115,197,000","111,617,000","107,057,000","104,185,000","101,822,000","98,579,000","96,635,000","90,819,000","93,379,000","89,846,000","87,484,000","86,729,000","84,716,000","82,865,000","80,791,000","78,098,000","75,891,000","74,574,000","73,527,000","70,967,000","69,042,000","65,733,000","49,536,000","47,043,000","45,548,000","44,500,000","43,600,000","31,500,000","30,900,000","30,700,000","30,500,000","23,400,000","22,800,000"
InvestedCapital,"641,043,000","637,953,000","629,996,000","623,276,000","621,449,000","617,629,000","617,500,000","614,453,000","611,041,000","616,590,000","434,853,000","427,569,000","417,930,000","406,835,000","392,888,000","385,544,000","310,220,000","310,422,000","314,582,000","308,350,000",,,,,,"228,917,000","229,457,000",,,,,,,,,"157,380,000","160,595,000","159,501,000","158,761,000","168,874,000","164,079,000","163,001,000","162,334,000","152,849,000","149,743,000","150,161,000","153,733,000","103,508,000","155,837,000","176,161,000","157,279,000","173,438,000","196,137,000","240,069,000","262,986,000","263,451,000","181,474,000","248,526,000","192,077,000","193,856,000","149,734,000","146,522,000","143,038,000","141,669,000","138,899,000","135,319,000","163,459,000","168,587,000","173,324,000","170,081,000","168,137,000","154,321,000","165,681,000","157,148,000",,,,,,,,,,,,"83,733,000",,,,,,,,,,,
TangibleBookValue,"420,416,000","416,729,000","408,064,000","400,636,000","398,101,000","393,594,000","392,548,000","388,583,000","384,513,000","388,873,000","301,247,000","293,455,000","283,309,000","271,706,000","257,199,000","249,559,000","219,979,000","219,986,000","223,914,000","217,404,000","211,634,000","207,236,000","208,314,000","184,597,000","178,350,000","171,735,000","174,653,000","151,567,000","151,117,000","148,519,000","162,215,000","160,709,000","155,886,000","152,350,000","149,321,000","146,338,000","149,434,000","148,222,000","147,359,000","142,926,000","138,009,000","136,808,000","136,010,000","126,394,000","120,983,000","121,000,000","122,558,000","72,512,000","81,617,000","85,689,000","86,646,000","87,645,000","93,183,000","98,955,000","96,696,000","93,984,000","104,831,000","116,671,000","120,516,000","121,951,000","126,032,000","122,820,000","119,336,000","117,967,000","115,197,000","111,617,000","107,057,000","104,185,000","101,822,000","98,579,000","96,635,000","90,819,000","93,379,000","89,846,000","87,484,000","86,729,000","84,716,000","82,865,000","80,791,000","78,098,000","75,891,000","74,574,000","73,527,000","70,967,000","69,042,000","65,733,000","49,536,000","47,043,000","45,548,000","44,500,000","43,600,000","31,500,000","30,900,000","30,700,000","30,500,000","23,400,000","22,800,000"
TotalDebt,"39,987,000","39,925,000","39,878,000","39,832,000","39,786,000","39,740,000","39,693,000","39,646,000","39,600,000","39,882,000","39,507,000","39,461,000","39,414,000","39,369,000","39,322,000","39,275,000","39,229,000","39,183,000","39,137,000","39,119,000",,"0","0","0","0","3,000,000","1,000,000",,,,,,,,,"9,279,000","9,279,000","9,279,000","9,279,000","23,702,000","23,702,000","23,702,000","23,702,000","23,702,000","25,876,000","26,147,000","28,017,000","27,694,000","27,594,000","43,702,000","23,702,000","38,702,000","55,702,000","93,702,000","118,702,000","121,702,000","28,702,000","83,702,000","23,702,000","23,702,000","23,702,000","23,702,000","23,702,000","23,702,000","23,702,000","23,702,000","56,402,000","64,402,000","71,502,000","71,502,000","71,502,000","63,502,000","72,302,000","67,302,000",,,,,,,,,,,,"18,000,000",,,,,,,,,,,
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,817,000","3,252,000",,,,,,,,,,,"7,237,000","24,982,000","63,706,000","82,984,000","79,060,000","346,000","43,909,000",,,,,,,,,"12,341,000","29,717,000","38,339,000","37,856,000","24,155,000","7,098,000","20,577,000","25,285,000",,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"60,407,846","60,339,837","60,266,316","60,202,766","59,932,334","59,917,457","59,914,987","59,856,767","59,568,219","59,368,156","43,509,406","43,498,406","43,323,753","43,288,750","43,271,676","43,222,184","38,269,789","38,200,883","39,199,006","38,120,263","37,995,085","37,941,007","37,915,736","32,294,063","32,170,920","32,113,479","32,076,505","26,596,094","26,522,739","26,503,505","26,374,980","26,370,510","26,370,510","26,350,938","26,341,021","26,338,521","26,333,368","26,322,147","26,320,184","26,293,277","26,286,501","26,295,001","26,295,001","26,295,001","26,233,001","26,233,001","26,233,001","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,806,167","12,170,346","12,774,926","13,130,798","13,375,163","11,636,828","11,656,943","11,681,297","11,820,563","11,834,846","11,807,649","11,779,858","11,741,309","11,839,426","11,669,837","11,657,865","11,596,491","11,495,008","11,381,037","11,326,163","11,296,868","11,222,564","11,214,414","11,184,917","11,150,017","11,132,462","11,114,967","11,111,719","11,104,574","11,076,965","10,939,124","7,397,003","7,179,351","7,034,882","7,031,902","7,028,000","6,151,999","6,118,999","6,110,999","6,086,000","6,086,000","6,086,000"
OrdinarySharesNumber,"60,407,846","60,339,837","60,266,316","60,202,766","59,932,334","59,917,457","59,914,987","59,856,767","59,568,219","59,368,156","43,509,406","43,498,406","43,323,753","43,288,750","43,271,676","43,222,184","38,269,789","38,200,883","39,199,006","38,120,263","37,995,085","37,941,007","37,915,736","32,294,063","32,170,920","32,113,479","32,076,505","26,596,094","26,522,739","26,503,505","26,374,980","26,370,510","26,370,510","26,350,938","26,341,021","26,338,521","26,333,368","26,322,147","26,320,184","26,293,277","26,286,501","26,295,001","26,295,001","26,295,001","26,233,001","26,233,001","26,233,001","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,820,509","11,806,167","12,170,346","12,774,926","13,130,798","13,375,163","11,636,828","11,656,943","11,681,297","11,820,563","11,834,846","11,807,649","11,779,858","11,741,309","11,839,426","11,669,837","11,657,865","11,596,491","11,495,008","11,381,037","11,326,163","11,296,868","11,222,564","11,214,414","11,184,917","11,150,017","11,132,462","11,114,967","11,111,719","11,104,574","11,076,965","10,939,124","7,397,003","7,179,351","7,034,882","7,031,902","7,028,000","6,151,999","6,118,999","6,110,999","6,086,000","6,086,000","6,086,000"
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,"21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","21,004","61,004","61,004","61,004","61,004","61,004","61,004","115,000","40,000","40,000","40,000","40,000","40,000","40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
