name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
		ProvisionandWriteOffofAssets,"-150,000","-918,000","-240,000","953,000","55,000","-275,000","307,000","-225,000","172,000","-90,000","-52,000","0","-121,000","206,000","9,000","10,000","106,000","0","33,000","0","1,000","180,000","-361,000","219,000","-80,000","-40,000","4,000","0","0","-27,000","19,000","8,000","2,000","-20,000","-5,000","-15,000","30,000","9,000","140,000","721,000","173,000","12,000",,"26,000",,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"144,592,000","23,590,000","37,651,000","36,061,000","47,290,000","55,390,000","22,047,000","19,817,000","23,367,000","17,395,000","25,739,000","25,336,000","21,167,000","19,154,000","20,945,000","24,574,000","11,548,000","12,097,000","10,659,000","17,750,000","20,390,000","16,456,000","15,777,000","18,351,000","19,533,000","10,505,000","-1,814,000","20,996,000","21,743,000","16,986,000","14,284,000","20,755,000","34,042,000","27,359,000","13,035,000","16,289,000","18,946,000","15,387,000","12,024,000","14,575,000","17,437,000","20,240,000","8,761,000","10,643,000","13,055,000","8,923,000","3,535,000","6,157,000","7,002,000","4,687,000","3,513,000","3,768,000","4,339,000","3,372,000",,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","568,000","94,000","-1,302,000","-680,000","419,000","-16,803,000","-47,231,000","-10,827,000","-8,696,000","-3,455,000","-561,000","-8,955,000","-20,685,000","-13,443,000","-2,382,000","-1,869,000","1,366,000","-924,000","-5,260,000","-68,392,000","-303,000","-8,810,000","-20,973,000","-8,700,000",,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-7,777,000","-998,000","-7,133,000","67,000","287,000","2,180,000","1,193,000","780,000","963,000","707,000","-7,548,000","-456,000","-1,319,000","-1,269,000","-985,000","-705,000","-908,000","-320,000","-92,000","-19,000","-99,000","-8,000","-380,000","128,000","-178,000","-174,000","309,000","44,000","110,000","119,000","95,000","6,000","-61,000","64,000","104,000","141,000","85,000","177,000","-216,492,000","72,460,000","81,812,000","62,742,000","58,353,000","60,430,000","99,400,000","118,000","492,000","-47,000","114,000","-295,000","191,000","4,000","241,000","-318,000","-8,641,000","3,849,000","3,165,000","1,930,000","2,185,000","2,085,000","2,484,000","1,568,000","-872,000","-2,244,000",,,
		ChangeInWorkingCapital,"171,453,000","41,028,000","215,135,000","62,474,000","-97,915,000","17,731,000","-269,993,000","28,895,000","-47,738,000","-49,812,000","-55,739,000","22,201,000","-76,534,000","-21,385,000","34,337,000","66,412,000","-69,108,000","72,436,000","-4,193,000","55,002,000","-31,884,000","48,009,000","11,269,000","24,154,000","33,626,000","39,237,000","-35,837,000","2,522,000","17,238,000","84,535,000","-24,958,000","24,564,000","16,025,000","49,397,000","45,966,000","8,304,000","3,751,000","12,609,000","40,209,000","17,602,000","28,781,000","-8,363,000","32,908,000","31,076,000","35,428,000","-1,276,000","24,127,000","-10,256,000","1,043,000","2,896,000","31,235,000","7,131,000","-10,230,000","15,036,000","9,887,000","9,980,000","684,000","12,803,000","3,385,000","11,528,000","-277,000","7,169,000","7,044,000","7,977,000","2,471,000","4,275,000","9,333,000"
			ChangeInReceivables,"-23,468,000","10,394,000","-23,569,000","-15,404,000","5,111,000","32,175,000","-26,223,000","6,635,000","-3,369,000","25,967,000","-21,669,000","764,000","2,329,000","15,946,000","-21,740,000","-3,179,000","2,854,000","13,767,000","-16,617,000","1,105,000","-3,321,000","18,693,000","-18,007,000","883,000","559,000","14,642,000","-14,141,000","1,544,000","-4,207,000","13,300,000","-16,216,000","1,496,000","-3,685,000","7,439,000","-9,438,000","405,000","486,000","1,309,000","-2,379,000","-4,912,000","-30,697,000","28,550,000","-2,834,000","-46,679,000","24,128,000","22,415,000","-1,288,000","-503,000","-337,000","1,385,000","-1,630,000","84,000","104,000","567,000","903,000","692,000","-1,714,000","1,409,000","76,000","821,000","-938,000","-467,000","-1,048,000","-1,429,000","582,000","-978,000","341,000"
				ChangesInAccountReceivables,"-23,468,000","10,394,000","-23,569,000","-15,404,000","5,111,000","32,175,000","-26,223,000","6,635,000","-3,369,000","25,967,000","-21,669,000","764,000","2,329,000","15,946,000","-21,740,000","-3,179,000","2,854,000","13,767,000","-16,617,000","1,105,000","-3,321,000","18,693,000","-18,007,000","883,000","559,000","14,642,000","-14,141,000","1,544,000","-4,207,000","13,300,000","-16,216,000","1,496,000","-3,685,000","7,439,000","-9,438,000","405,000","486,000","1,309,000","-2,379,000","-4,912,000","-1,437,000","-710,000","-2,834,000","388,000","1,444,000","-1,968,000","-1,288,000","-503,000","-337,000","1,385,000","-1,630,000","84,000","104,000","567,000",,,,,,,,,,,,,
			ChangeInInventory,"-5,570,000","2,970,000","-4,396,000","-3,305,000","-839,000","2,148,000","-1,008,000","-1,415,000","-705,000","2,734,000","-2,218,000","-2,733,000","-2,360,000","2,781,000","-3,284,000","2,569,000","-3,458,000","2,451,000","1,773,000","-2,493,000","-793,000","-3,737,000","3,351,000","-1,521,000","-88,000","-1,833,000","2,474,000","-1,007,000","-468,000","-737,000","544,000","-375,000","-316,000","-2,160,000","-535,000","-1,234,000","159,000","-340,000","-1,133,000","546,000","-491,000","-1,102,000","-146,000","-323,000","292,000","-1,639,000","79,000","-816,000","-44,000","-700,000","244,000","-143,000","51,000","-977,000","696,000","-334,000","-568,000","-251,000","72,000","14,000","-246,000","-611,000","-112,000","-353,000","9,000","-424,000","59,000"
			ChangeInPrepaidAssets,"-12,150,000","5,920,000","-7,483,000","-1,157,000","-9,430,000","-8,756,000","-5,427,000","235,000","-2,092,000","-4,158,000","-5,552,000","-3,897,000","-9,905,000","-3,712,000","1,230,000","14,449,000","-14,697,000","-4,793,000","-1,820,000","1,253,000","-3,215,000","-2,928,000","1,103,000","6,905,000","-3,930,000","-8,337,000","-2,231,000","1,887,000","-2,399,000","-2,516,000","-1,205,000","3,291,000","1,270,000","-4,014,000","498,000","292,000","-3,220,000","-4,376,000","-2,711,000","3,650,000","-2,155,000","-4,738,000","1,270,000","8,591,000","-10,963,000","-4,297,000","2,921,000","-528,000","-2,708,000","-1,317,000","-1,019,000","-325,000","628,000","-1,897,000","317,000","-658,000","-243,000","-2,183,000","-364,000","-686,000","-155,000","-680,000","-77,000","-293,000","237,000","1,632,000","-3,403,000"
			ChangeInPayablesAndAccruedExpense,"-36,894,000","-5,011,000","-20,230,000","-5,379,000","-6,274,000","19,765,000","2,165,000","40,581,000","18,979,000","16,695,000","-4,532,000","71,047,000","-16,010,000","-3,176,000","20,204,000","37,840,000","-17,638,000","36,073,000","-803,000","63,870,000","-10,600,000","-2,985,000","2,450,000","6,009,000","16,753,000","1,545,000","12,418,000","-19,527,000","25,730,000","-6,536,000","11,019,000","-7,309,000","40,630,000","-7,153,000","30,649,000","-10,104,000","26,647,000","-33,120,000","-10,723,000","47,685,000","20,720,000","-28,526,000","34,627,000","64,645,000","17,606,000","-23,440,000","10,452,000","358,000","17,535,000","-17,958,000","16,333,000","1,449,000","888,000","2,569,000","-1,778,000","-259,000","1,121,000","4,022,000","-1,349,000","2,452,000","959,000","3,000","1,441,000","1,220,000","1,821,000","-3,570,000","3,918,000"
				ChangeInPayable,"17,696,000","15,702,000","-7,272,000","16,187,000","-6,921,000","19,446,000","-9,635,000","-34,754,000","20,285,000","20,245,000","3,189,000","6,157,000","-6,063,000","-4,256,000","13,897,000","3,732,000","-2,791,000","17,242,000","-3,863,000","6,500,000","7,563,000","708,000","5,204,000","1,737,000","-4,823,000","-8,852,000","12,424,000","-7,010,000","-720,000","14,831,000","-12,538,000","-2,990,000","9,690,000","8,006,000","-1,337,000","-2,689,000","5,305,000","773,000","-44,656,000","47,606,000","1,990,000","2,909,000","4,283,000","65,335,000","3,868,000","2,501,000","-11,103,000","-443,000","3,626,000","1,700,000","-1,795,000","3,148,000","644,000","-562,000",,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,173,000","5,704,000","29,260,000","1,589,000",,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,173,000","5,704,000","29,260,000","1,589,000",,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"17,696,000","15,702,000","-7,272,000","16,187,000","-6,921,000","19,446,000","-9,635,000","-34,754,000","20,285,000","20,245,000","3,189,000","6,157,000","-6,063,000","-4,256,000","13,897,000","3,732,000","-2,791,000","17,242,000","-3,863,000","6,500,000","7,563,000","708,000","5,204,000","1,737,000","-4,823,000","-8,852,000","12,424,000","-7,010,000","-720,000","14,831,000","-12,538,000","-2,990,000","9,690,000","8,006,000","-1,337,000","-2,689,000","5,305,000","773,000","-519,000","3,469,000","1,990,000","2,909,000","2,694,000","369,000","3,868,000","2,501,000",,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-54,590,000","-20,713,000","-12,958,000","-21,566,000","647,000","319,000","11,800,000","75,335,000","-1,306,000","-3,550,000","-7,721,000","64,890,000","-9,947,000","1,080,000","6,307,000","34,108,000","-14,847,000","18,831,000","3,060,000","57,370,000","-18,163,000","-3,693,000","-2,754,000","4,272,000","21,576,000","10,397,000","-6,000","-12,517,000","26,450,000","-21,367,000","23,557,000","-4,319,000","30,940,000","-15,159,000","31,986,000","-7,415,000","21,342,000","-33,893,000","33,933,000","79,000","18,730,000","-31,435,000","30,344,000","-690,000","13,738,000","-25,941,000","21,555,000","801,000","13,909,000","-19,658,000","18,128,000","-1,699,000","244,000","3,131,000",,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"232,740,000","53,993,000","74,301,000","153,412,000","303,000","-186,000","-4,823,000","-13,180,000","-3,441,000","-5,133,000","-46,000","-43,000","2,665,000","242,000","-3,505,000","-2,276,000","-79,000","3,855,000","-1,205,000","-398,000","-572,000","-412,000","-6,364,000","-323,000","364,000","1,468,000","-1,652,000","516,000","-658,000","-3,825,000","4,794,000","-149,000","-1,209,000","-2,365,000","2,074,000","-63,000","-1,777,000","-1,588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-869,000"
			ChangeInOtherCurrentLiabilities,"-209,700,000","-49,001,000","-70,082,000","-40,203,000","-50,414,000","-50,449,000","-49,654,000","-44,837,000","-28,067,000","-40,814,000","-37,689,000","-38,561,000","-37,311,000","-36,134,000","3,597,000","731,000","-1,110,000","-2,349,000","3,256,000","1,008,000","1,307,000","745,000","711,000","719,000","470,000","-613,000","1,018,000","-75,000","1,128,000","2,755,000","904,000","581,000","562,000","2,798,000","139,000","1,020,000","575,000","2,123,000",,,,,,,,,,,,,,,,,,"2,821,000","-7,783,000","9,624,000","-13,012,000","16,956,000","-5,193,000","5,827,000","3,586,000","6,540,000","-2,543,000","5,943,000","9,287,000"
			ChangeInOtherWorkingCapital,"226,495,000","21,763,000","266,594,000","-25,490,000","-36,372,000","23,034,000","-185,023,000","40,876,000","-29,043,000","-45,103,000","15,967,000","-4,376,000","-15,942,000","2,668,000","37,835,000","16,278,000","-34,980,000","23,432,000","11,223,000","-9,343,000","-14,690,000","38,633,000","28,025,000","11,482,000","19,498,000","32,365,000","-33,723,000","19,184,000","-1,888,000","82,094,000","-24,798,000","27,029,000","-21,227,000","54,852,000","22,579,000","17,988,000","-19,119,000","48,601,000","73,632,000","-29,367,000","41,404,000","-2,547,000","-9,000","4,842,000","4,365,000","5,685,000","17,945,000","-8,767,000","-13,403,000","21,486,000","17,307,000","6,066,000","-11,901,000","14,774,000","14,411,000","7,718,000","9,871,000","182,000","17,962,000","-8,029,000","5,296,000","3,097,000","3,496,000","2,292,000","2,365,000","1,672,000",
InvestingCashFlow,"-538,605,000","-133,066,000","-158,900,000","-125,029,000","-121,610,000","-116,503,000","-169,370,000","-187,841,000","-16,144,000","-59,362,000","-54,350,000","-107,369,000","-36,918,000","-93,337,000","-175,362,000","-60,417,000","-70,526,000","-81,273,000","59,012,000","-91,953,000","3,451,000","-57,088,000","-66,590,000","-65,540,000","-63,791,000","522,727,000","-135,921,000","-155,917,000","-68,825,000","-103,477,000","-139,062,000","-206,911,000","-85,359,000","-87,512,000","-104,471,000","-92,067,000","-180,184,000","-51,593,000","-89,124,000","-65,173,000","-98,956,000","-102,246,000","-107,070,000","-45,186,000","-51,838,000","-6,124,000","-78,702,000","-14,526,000","-21,950,000","-74,703,000","-86,916,000","-28,473,000","-24,665,000","72,846,000","-142,081,000","-38,744,000","-39,023,000","-12,243,000","-62,359,000","-35,470,000","-35,714,000","-32,670,000","-34,813,000","-25,494,000","-22,805,000","-14,200,000","-29,714,000"
	CashFlowFromContinuingInvestingActivities,"-538,605,000","-133,066,000","-158,900,000","-125,029,000","-121,610,000","-116,503,000","-169,370,000","-187,841,000","-16,144,000","-59,362,000","-54,350,000","-107,369,000","-36,918,000","-93,337,000","-175,362,000","-60,417,000","-70,526,000","-81,273,000","59,012,000","-91,953,000","3,451,000","-57,088,000","-66,590,000","-65,540,000","-63,791,000","522,727,000","-135,921,000","-155,917,000","-68,825,000","-103,477,000","-139,062,000","-206,911,000","-85,359,000","-87,512,000","-104,471,000","-92,067,000","-180,184,000","-51,593,000","-89,124,000","-65,173,000","-98,956,000","-102,246,000","-107,070,000","-45,186,000","-51,838,000","-6,124,000","-78,702,000","-14,526,000","-21,950,000","-74,703,000","-86,916,000","-28,473,000","-24,665,000","72,846,000","-142,081,000","-38,744,000","-39,023,000","-12,243,000","-62,359,000","-35,470,000","-35,714,000","-32,670,000","-34,813,000","-25,494,000","-22,805,000","-14,200,000","-29,714,000"
		NetPPEPurchaseAndSale,"-447,983,000","-96,162,000","-120,756,000","-108,446,000","-122,619,000","-86,619,000","-126,594,000","-81,303,000","-87,802,000","-77,653,000","-81,978,000","-95,963,000","-77,776,000","-64,226,000","-77,391,000","-81,494,000","-70,981,000","-57,524,000","-51,271,000","-51,791,000","-56,627,000","-57,088,000","-66,590,000","-65,540,000","-63,791,000","-62,921,000","-75,578,000","-67,445,000","-55,032,000","-59,363,000","-92,190,000","-57,560,000","-55,610,000","-47,230,000","-63,261,000","-56,535,000","-43,635,000","-36,495,000","-59,532,000","-47,173,000","-48,468,000","-41,864,000","-58,280,000","-35,186,000","-31,243,000","-26,438,000","-42,036,000","-29,526,000","-21,950,000","-19,703,000","-36,916,000","-28,473,000","-24,665,000","-27,144,000","-42,091,000","-38,744,000","-39,023,000","-32,243,000","-36,691,000","-41,138,000","-30,608,000","-32,108,000","-34,813,000","-25,494,000","-22,805,000","-14,200,000","-29,714,000"
			PurchaseOfPPE,"-452,018,000","-96,162,000","-121,906,000","-108,446,000","-125,504,000","-86,619,000","-126,594,000","-81,303,000","-87,802,000","-77,653,000","-95,947,000","-95,963,000","-77,776,000","-64,226,000","-77,391,000","-81,494,000","-70,981,000","-57,524,000","-51,271,000","-51,791,000","-56,627,000","-57,088,000","-66,590,000","-65,540,000","-63,791,000","-62,921,000","-75,578,000","-67,445,000","-55,032,000","-59,363,000","-92,190,000","-57,560,000","-55,610,000","-47,230,000","-63,261,000","-56,535,000","-43,635,000","-36,495,000","-59,532,000","-47,173,000","-48,468,000","-41,864,000","-58,280,000","-35,186,000","-31,243,000","-26,438,000","-42,036,000","-29,526,000","-21,950,000","-19,703,000","-36,916,000","-28,473,000","-24,665,000","-27,144,000","-42,091,000","-38,744,000","-39,023,000","-32,243,000","-36,691,000","-41,138,000","-30,608,000","-32,108,000","-34,813,000","-25,494,000","-22,805,000","-14,200,000","-29,714,000"
			SaleOfPPE,,,"1,150,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","0",,,"0","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,106,000","-562,000",,,,,
			PurchaseOfBusiness,,,"0","0",,,"0","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-90,622,000","-36,904,000","-38,144,000","-16,583,000","1,009,000","-29,884,000","-42,776,000","-104,038,000","79,183,000","18,291,000","27,628,000","-11,406,000","40,858,000","-29,111,000","-97,971,000","21,077,000","455,000","-23,749,000","110,283,000","-40,162,000","60,078,000","0","0","0","0","585,648,000","-60,343,000","-88,472,000","-13,793,000","-44,114,000","-46,872,000","-149,351,000","-29,749,000","-40,282,000","-41,210,000","-35,532,000","-136,549,000","-15,098,000","-29,592,000","-18,000,000","-50,488,000","-60,382,000","-48,204,000","-10,000,000","-20,595,000","20,314,000","-34,766,000","15,000,000","0","-55,000,000","-50,000,000","0","0","99,990,000","-99,990,000","0","0","20,000,000",,,,,,,,,
			PurchaseOfInvestment,"-457,700,000","-118,827,000","-140,451,000","-97,979,000","-100,443,000","-90,477,000","-143,349,000","-223,965,000","-20,358,000","-80,746,000","-120,647,000","-119,854,000","-119,142,000","-89,111,000","-187,971,000","-88,923,000","-39,545,000","-168,749,000","-79,717,000","-100,162,000",,,,,,,"-125,543,000","-159,922,000","-134,793,000","-139,114,000","-130,372,000","-199,351,000","-101,499,000","-89,782,000","-93,710,000","-63,532,000","-175,799,000","-54,598,000","-84,592,000","-18,000,000","-50,488,000","-60,382,000","-82,963,000","-10,000,000","-30,836,000","-59,452,000","-35,000,000","-10,000,000","-25,000,000","-55,000,000",,,,,,,,,,,,,,,,,
			SaleOfInvestment,"367,078,000","81,923,000","102,307,000","81,396,000","101,452,000","60,593,000","100,573,000","119,927,000","99,541,000","99,037,000","148,275,000","108,448,000","160,000,000","60,000,000","90,000,000","110,000,000","40,000,000","145,000,000","190,000,000","60,000,000","80,000,000","0","0","0","0","585,648,000","65,200,000","71,450,000","121,000,000","95,000,000","83,500,000","50,000,000","71,750,000","49,500,000","52,500,000","28,000,000","39,250,000","39,500,000","55,000,000","0","0","0","34,759,000","0","10,241,000","79,766,000","234,000","25,000,000","25,000,000","0","0","0","0","99,990,000","0","0","0","20,000,000",,,,,,,,,
