name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"505,641,000","119,263,000","158,579,000","162,670,000","65,129,000","169,841,000","223,852,000","176,615,000","156,907,000","143,574,000","110,070,000","136,828,000","46,464,000","112,890,000","103,369,000","57,478,000","53,814,000","76,038,000","96,769,000","32,172,000","153,654,000","98,619,000","121,052,000","129,509,000","62,118,000","77,447,000","111,992,000","89,512,000","17,986,000","78,083,000","112,939,000","111,583,000","46,911,000","70,234,000","32,152,000","48,932,000","53,822,000","42,660,000","7,051,000","41,296,000","791,000","76,484,000","41,179,000","14,877,000","8,909,000","46,305,000","27,226,000","57,408,000","38,678,000","54,683,000","56,951,000","6,081,000","-5,169,000","30,490,000","13,049,000","18,040,000","363,000","2,216,000","8,399,000","21,929,000","15,759,000","24,405,000","28,852,000","5,588,000","7,896,000","22,203,000","10,856,000","12,293,000","6,813,000","7,986,000","-1,766,000","-3,451,000","814,000","-2,435,000","17,589,000","9,189,000","4,254,000","7,448,000","4,426,000","5,062,000","-1,573,000","-13,569,000","-8,340,000","8,770,000","2,768,000","-1,582,000","3,113,000","-9,067,000","-3,437,000","1,949,000","2,500,000","3,000,000","-3,800,000","5,000,000","3,700,000","2,200,000","2,500,000","-3,400,000","1,100,000","1,100,000","1,100,000","300,000"
	CashFlowFromContinuingOperatingActivities,"505,641,000","119,263,000","158,579,000","162,670,000","65,129,000","169,841,000","223,852,000","176,615,000","156,907,000","143,574,000","110,070,000","136,828,000","46,464,000","112,890,000","103,369,000","57,478,000","53,814,000","76,038,000","96,769,000","32,172,000","153,654,000","98,619,000","121,052,000","129,509,000","62,118,000","77,447,000","111,992,000","89,512,000","17,986,000","78,083,000","112,939,000","111,583,000","46,911,000","70,234,000","32,152,000","48,932,000","53,822,000","42,660,000","7,051,000","41,296,000","791,000","76,484,000","41,179,000","14,877,000","8,909,000","46,305,000","27,226,000","57,408,000","38,678,000","54,683,000","56,951,000","6,081,000","-5,169,000","30,490,000","13,049,000","18,040,000","363,000","2,216,000","8,399,000","21,929,000","15,759,000","24,405,000","28,852,000","5,588,000","7,896,000","22,203,000","10,856,000","12,293,000","6,813,000","7,986,000","-1,766,000","-3,451,000","814,000","-2,435,000","17,589,000","9,189,000","4,254,000","7,448,000","4,426,000","5,062,000","-1,573,000","-13,569,000","-8,340,000","8,770,000","2,768,000","-1,582,000","3,113,000","-9,067,000","-3,437,000","1,949,000","2,500,000","3,000,000","-3,800,000","5,000,000","3,700,000","2,200,000","2,500,000","-3,400,000","1,100,000","1,100,000","1,100,000","300,000"
		NetIncomeFromContinuingOperations,"-2,483,000","-21,655,000","-3,990,000","5,150,000","18,012,000","14,477,000","7,760,000","3,391,000","-8,527,000","4,898,000","10,590,000","8,062,000","-9,737,000","5,363,000","-10,737,000","-25,598,000","-35,497,000","-19,516,000","-25,621,000","-13,892,000","-9,246,000","4,249,000","4,622,000","10,739,000","2,157,000","4,387,000","9,944,000","4,920,000","2,519,000","7,436,000","14,784,000","23,992,000","-6,321,000","-3,491,000","-5,960,000","2,281,000","-1,487,000","2,275,000","-20,614,000","-7,857,000","-14,433,000","-7,283,000","5,118,000","8,169,000","1,594,000","12,296,000","12,927,000","7,801,000","3,400,000","10,392,000","3,063,000","9,092,000","8,292,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,600,000","1,400,000","1,400,000","1,600,000","1,300,000","1,200,000","1,200,000","1,300,000"
		OperatingGainsLosses,"46,793,000","14,410,000","13,059,000","10,611,000","8,713,000","9,601,000","12,163,000","10,989,000","6,689,000","12,044,000","10,012,000","10,432,000","13,134,000","3,583,000","12,349,000","13,476,000","12,549,000","8,803,000","6,550,000","18,133,000","9,709,000","8,436,000","9,183,000","9,724,000","8,088,000","7,980,000","8,118,000","8,263,000","9,599,000","7,043,000","6,850,000","8,890,000","9,214,000","9,160,000","9,135,000","9,421,000","6,036,000","5,039,000","9,261,000","2,703,000","1,832,000","2,117,000","784,000","1,584,000","1,329,000",,,,,,,,,,,,,,,,,,,,,"2,012,000","361,000","-51,000","3,000","227,000","3,000","76,000","835,000","583,000","77,000","123,000","60,000","575,000","556,000","653,000","557,000","5,710,000","834,000","3,223,000","769,000","62,000","784,000","301,000","2,193,000",,,,,"0",,,,,,,,
			GainLossOnSaleOfPPE,"46,793,000","14,410,000","13,059,000","10,611,000","8,713,000","9,601,000","12,163,000","10,989,000","6,689,000","12,044,000","10,012,000","10,432,000","13,134,000","3,583,000","12,349,000","13,476,000","12,549,000","7,210,000","7,915,000","8,657,000","9,196,000","8,436,000","9,183,000","9,724,000","8,088,000","7,980,000","8,118,000","8,263,000","9,599,000","7,043,000","6,850,000","8,890,000","9,214,000","9,160,000","9,135,000","9,421,000","6,036,000","5,039,000","2,535,000","2,703,000","1,832,000","2,117,000","784,000","1,584,000","1,329,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,"-1,365,000","-741,000","513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"495,447,000","125,959,000","127,628,000","127,108,000","114,752,000","104,986,000","102,502,000","97,012,000","92,602,000","87,069,000","88,759,000","82,338,000","84,012,000","80,508,000","80,834,000","79,474,000","77,797,000","69,276,000","61,567,000","60,874,000","63,935,000","62,524,000","61,578,000","61,822,000","59,998,000","59,914,000","63,733,000","61,118,000","57,311,000","58,021,000","57,543,000","54,262,000","51,607,000","49,313,000","46,500,000","47,136,000","42,115,000","40,454,000","40,324,000","39,676,000","36,717,000","36,273,000","29,331,000","29,426,000","30,481,000","26,445,000","25,905,000","25,676,000","25,027,000","24,703,000","9,449,000","6,377,000","6,426,000","6,723,000","7,255,000","7,290,000","7,342,000","7,328,000","7,125,000","6,951,000","6,637,000","6,696,000","6,999,000","6,914,000","6,246,000","6,275,000","5,614,000","5,095,000","4,912,000","4,810,000","4,802,000","5,176,000","5,337,000","5,144,000","5,515,000","5,013,000","5,057,000","4,663,000","4,736,000","5,082,000","4,806,000","4,845,000","3,468,000","2,943,000","2,907,000","3,342,000","1,837,000","2,233,000","1,653,000","792,000","800,000","800,000","900,000","900,000","600,000","700,000","700,000","700,000","500,000","500,000","500,000","400,000"
			DepreciationAndAmortization,"495,447,000","125,959,000","127,628,000","127,108,000","114,752,000","104,986,000","102,502,000","97,012,000","92,602,000","87,069,000","88,759,000","82,338,000","84,012,000","80,508,000","80,834,000","79,474,000","77,797,000","69,276,000","61,567,000","60,874,000","63,935,000","62,524,000","61,578,000","61,822,000","59,998,000","59,914,000","63,733,000","61,118,000","57,311,000","58,021,000","57,543,000","54,262,000","51,607,000","49,313,000","46,500,000","47,136,000","42,115,000","40,454,000","40,324,000","39,676,000","36,717,000","36,273,000","29,331,000","29,426,000","30,481,000","26,445,000","25,905,000","25,676,000","25,027,000","24,703,000","9,449,000","6,377,000","6,426,000","6,723,000","7,255,000","7,290,000","7,342,000","7,328,000","7,125,000","6,951,000","6,637,000","6,696,000","6,999,000","6,914,000","6,246,000","6,275,000","5,614,000","5,095,000","4,912,000","4,810,000","4,802,000","5,176,000","5,337,000","5,144,000","5,515,000","5,013,000","5,057,000","4,663,000","4,736,000","5,082,000","4,806,000","4,845,000","3,468,000","2,943,000","2,907,000","3,342,000","1,837,000","2,233,000","1,653,000","792,000","800,000","800,000","900,000","900,000","600,000","700,000","700,000","700,000","500,000","500,000","500,000","400,000"
				Depreciation,"407,376,000","103,231,000","105,175,000","104,821,000","94,149,000","88,926,000","83,996,000","80,179,000","77,760,000","71,783,000","72,806,000","66,342,000","68,802,000","66,727,000","66,572,000","65,197,000","63,793,000","57,230,000","51,552,000","50,831,000","50,828,000","49,805,000","50,340,000","50,769,000","49,772,000","48,645,000","49,445,000","48,791,000","46,205,000","46,987,000","45,189,000","44,240,000","43,126,000","41,347,000","40,523,000","40,993,000","36,226,000","35,136,000","34,638,000","33,205,000","31,154,000","29,745,000","23,762,000","23,628,000","24,372,000","21,649,000","20,997,000","20,574,000","20,409,000","19,941,000","7,531,000","4,988,000","4,913,000","4,914,000","4,866,000","4,502,000","4,376,000","4,312,000","4,110,000","3,933,000","3,617,000","3,731,000","3,672,000","3,446,000","3,339,000","3,330,000","3,037,000","2,742,000","2,580,000","2,484,000","2,452,000","2,627,000","2,490,000","2,267,000","2,586,000","2,603,000","2,642,000","2,285,000","2,334,000","2,705,000","2,430,000",,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"88,071,000","22,728,000","22,453,000","22,287,000","20,603,000","16,060,000","18,506,000","16,833,000","14,842,000","15,286,000","15,953,000","15,996,000","15,210,000","13,781,000","14,262,000","14,277,000","14,004,000","12,046,000","10,015,000","10,043,000","13,107,000","12,719,000","11,238,000","11,053,000","10,226,000","11,269,000","14,288,000","12,327,000","11,106,000","11,034,000","12,354,000","10,022,000","8,481,000","7,966,000","5,977,000","6,143,000","5,889,000","5,318,000","5,686,000","6,471,000","5,563,000","6,528,000","5,569,000","5,798,000","6,109,000","4,796,000","4,908,000","5,102,000","4,618,000","4,762,000","1,918,000","1,389,000","1,513,000","1,809,000","2,389,000","2,788,000","2,966,000","3,016,000","3,015,000","3,018,000","3,020,000","2,965,000","3,327,000","3,468,000","2,907,000","2,945,000","2,577,000","2,353,000","2,332,000","2,326,000","2,350,000","2,549,000","2,847,000","2,877,000","2,929,000","2,410,000","2,415,000","2,378,000","2,402,000","2,377,000","2,376,000",,,,,,,,,,,,,,,,,,,,,
