name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
OperatingCashFlow,"432,500,000","26,800,000","161,200,000","75,300,000","169,200,000","-34,300,000","116,900,000","-76,700,000","-169,000,000","-154,100,000","126,800,000","213,000,000","102,000,000","133,400,000","359,100,000","337,600,000","54,300,000","-190,700,000","248,800,000","119,600,000","5,800,000","-42,100,000","146,700,000","-35,100,000","84,700,000","71,900,000","-11,700,000","99,300,000","131,600,000","-39,200,000","93,000,000","51,900,000","108,300,000","63,700,000","69,400,000","-20,000,000","-28,400,000","81,500,000","192,000,000","80,400,000","144,900,000","45,600,000","105,600,000","170,500,000","-237,200,000","91,200,000","31,000,000","-10,100,000","58,200,000","-8,100,000","-13,500,000","28,600,000","35,200,000","87,500,000","-70,600,000","54,600,000","-16,200,000","60,500,000","23,500,000","21,200,000","92,900,000","42,300,000","15,205,000","54,487,000","48,639,000","-8,131,000"
	CashFlowFromContinuingOperatingActivities,"432,500,000","26,800,000","161,200,000","75,300,000","169,200,000","-34,300,000","116,900,000","-76,700,000","-169,000,000","-154,100,000","126,800,000","213,000,000","102,000,000","133,400,000","359,100,000","352,100,000","54,300,000","-175,100,000","243,700,000","126,800,000","5,800,000","-42,100,000","159,600,000","-61,300,000","84,700,000","71,900,000","-11,700,000","99,300,000","131,600,000","-39,200,000","93,000,000","51,900,000","108,300,000","63,700,000","69,400,000","-20,000,000","-28,400,000","81,500,000","192,000,000","80,400,000","144,900,000","45,600,000","105,600,000","170,500,000","-237,200,000","91,200,000","31,000,000","-10,100,000","58,200,000","-8,100,000","-13,500,000","28,600,000","35,200,000","87,500,000","-70,600,000","54,600,000","-16,200,000","60,500,000","23,500,000","21,200,000","92,900,000","42,300,000","15,205,000","54,487,000","48,639,000","-8,131,000"
		NetIncomeFromContinuingOperations,"-93,000,000","14,800,000","-33,600,000","26,900,000","-72,500,000","-91,300,000","-285,000,000","-76,900,000","98,500,000","-307,000,000","32,000,000","60,000,000","84,600,000","154,400,000","122,100,000","185,800,000","87,500,000","-11,800,000","226,900,000","118,500,000","-32,200,000","15,300,000","-32,000,000","-163,200,000","-600,000","-23,900,000","-26,100,000","25,400,000","55,100,000","-10,700,000","45,300,000","78,200,000","63,200,000","39,300,000","-400,000","3,000,000","51,000,000","82,100,000","61,700,000","100,300,000","67,800,000","46,200,000","-6,300,000","96,500,000","56,000,000","16,900,000","-70,900,000","-9,900,000","15,000,000","-14,100,000","-21,100,000","-4,800,000","26,500,000","100,000","2,100,000","25,400,000","4,000,000","-5,000,000","-12,100,000","20,400,000","67,200,000","20,900,000","11,594,000","26,343,000","42,194,000","12,869,000"
		OperatingGainsLosses,"-24,400,000","-10,900,000","-3,800,000","-2,900,000","-6,800,000","-4,800,000","-1,700,000","-12,700,000","-68,100,000","-4,600,000","-7,500,000","-16,300,000","-11,300,000","3,000,000","-5,100,000","-3,900,000","-15,800,000","10,000,000","-2,900,000","-194,500,000","-1,200,000","-3,100,000","12,300,000","7,300,000","10,300,000","18,300,000","22,000,000","-16,600,000",,,,,,,"1,600,000",,,,"0","-100,000","0","0","1,000,000","-3,100,000","-7,800,000","600,000","400,000","200,000","-3,600,000","-300,000","-14,600,000","-22,200,000","-200,000","1,300,000","700,000","3,900,000","-10,200,000","7,300,000","3,800,000","-800,000","-400,000","600,000",,"1,428,000","-491,000","-931,000"
			GainLossOnSaleOfBusiness,,,"0","0",,,"0","100,000",,,"0","0",,,"-100,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"15,300,000",,,,,,,,,,"12,200,000","7,500,000","2,300,000","1,900,000","3,600,000","2,900,000","600,000","700,000","6,300,000","1,200,000","5,700,000","5,100,000","5,000,000","5,100,000","5,100,000","5,000,000","5,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-24,400,000","-10,900,000","-3,800,000","-2,900,000","-6,800,000","-4,800,000","-1,700,000","-12,800,000","-10,700,000","-5,100,000","-5,900,000","-16,500,000","-9,300,000","-2,600,000","-2,800,000","-4,000,000","-2,900,000","0","-2,900,000","-195,200,000","-1,500,000","-3,100,000","9,700,000","5,100,000","10,600,000","18,000,000","21,900,000","-16,500,000",,,,,,,,,,,,,,,"0","-3,700,000",,,,,,,"0","600,000","0","0",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"264,400,000","68,300,000","69,000,000","60,800,000","63,300,000","71,500,000","93,200,000","68,200,000","62,200,000","54,800,000","50,000,000","56,900,000","50,100,000","46,800,000","53,000,000","49,200,000","49,200,000","48,000,000","47,900,000","46,900,000","29,500,000","29,000,000","29,800,000","13,200,000","37,300,000","36,100,000","36,600,000","34,200,000","34,900,000","28,300,000","29,500,000","29,200,000","28,200,000","24,600,000","25,600,000","20,600,000","21,600,000","22,000,000","21,300,000","20,600,000","21,600,000","19,000,000","20,800,000","20,000,000","18,400,000","14,900,000","16,200,000","14,400,000","16,000,000","14,500,000","15,800,000","13,900,000","12,500,000","10,200,000","11,700,000","8,400,000","10,300,000","10,500,000","10,900,000","9,500,000","9,400,000","8,200,000","9,587,000","6,529,000","5,577,000","5,307,000"
			DepreciationAndAmortization,"264,400,000","68,300,000","69,000,000","60,800,000","63,300,000","71,500,000","93,200,000","68,200,000","62,200,000","54,800,000","50,000,000","56,900,000","50,100,000","46,800,000","53,000,000","49,200,000","49,200,000","48,000,000","47,900,000","46,900,000","29,500,000","29,000,000","29,800,000","13,200,000","37,300,000","36,100,000","36,600,000","34,200,000","34,900,000","28,300,000","29,500,000","29,200,000","28,200,000","24,600,000","25,600,000","20,600,000","21,600,000","22,000,000",,,,,,,,,"16,200,000","14,400,000","16,000,000","14,500,000","15,800,000","13,900,000","12,500,000","10,200,000","11,700,000","8,400,000","10,300,000","10,500,000","10,900,000","9,500,000","9,400,000","8,200,000","9,587,000","6,529,000","5,577,000","5,307,000"
				Depreciation,,,,,,"68,500,000","90,200,000","65,200,000","59,600,000","52,600,000","47,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,200,000","9,400,000","9,700,000","8,400,000","8,000,000","7,000,000","7,985,000",,,
				AmortizationCashFlow,,,,,,"3,000,000","3,000,000","3,000,000","2,600,000","2,200,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","1,100,000","1,200,000","1,100,000","1,400,000","1,200,000","1,602,000",,,
					AmortizationOfIntangibles,,,,,,"3,000,000","3,000,000","3,000,000","2,600,000","2,200,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","1,100,000","1,200,000","1,100,000","1,400,000","1,200,000","1,602,000",,,
		DeferredTax,"-57,900,000","10,400,000","-9,100,000","2,600,000","-58,000,000","5,100,000","-65,000,000","-34,600,000","91,400,000","-23,900,000","37,800,000","10,000,000","4,800,000","9,500,000","5,700,000","36,100,000","3,800,000","-74,600,000","-147,200,000","110,200,000","-11,000,000","-1,400,000","-17,800,000","-112,700,000","-7,400,000","-16,500,000","19,000,000","200,000","-300,000","-1,500,000","28,500,000","800,000","5,600,000","2,100,000","54,300,000","-16,100,000","-3,100,000","3,800,000","-1,000,000","7,200,000","5,700,000","3,200,000","14,800,000","22,300,000","10,100,000","10,500,000","-1,700,000","-1,800,000","300,000","-1,400,000","9,700,000","1,000,000","30,200,000","-1,100,000","15,000,000","-900,000","-7,000,000","2,900,000","5,700,000","-700,000","5,800,000","-500,000","10,177,000","11,046,000","428,000","1,149,000"
			DeferredIncomeTax,"-57,900,000","10,400,000","-9,100,000","2,600,000","-58,000,000","5,100,000","-65,000,000","-34,600,000","91,400,000","-23,900,000","37,800,000","10,000,000","4,800,000","9,500,000","5,700,000","36,100,000","3,800,000","-74,600,000","-147,200,000","110,200,000","-11,000,000","-1,400,000","-17,800,000","-112,700,000","-7,400,000","-16,500,000","19,000,000","200,000","-300,000","-1,500,000","28,500,000","800,000","5,600,000","2,100,000","54,300,000","-16,100,000","-3,100,000","3,800,000","-1,000,000","7,200,000","5,700,000","3,200,000","14,800,000","22,300,000","10,100,000","10,500,000","-1,700,000","-1,800,000","300,000","-1,400,000","9,700,000","1,000,000","30,200,000","-1,100,000","15,000,000","-900,000","-7,000,000","2,900,000","5,700,000","-700,000","5,800,000","-500,000","10,177,000","11,046,000","428,000","1,149,000"
		AmortizationOfSecurities,,,,,,,,,,,,,"0","0","-400,000","-1,100,000","-700,000","-1,500,000","-1,400,000","-1,500,000","-1,400,000","-1,500,000","200,000","900,000","1,500,000","1,400,000","0","0","0","0","-700,000","-700,000","-600,000","-700,000","0","1,500,000","1,400,000","1,600,000","-4,000,000","1,200,000","1,000,000","1,100,000","1,000,000","1,200,000","2,300,000","900,000","2,200,000","1,400,000","1,500,000","2,000,000","1,600,000","1,600,000","1,600,000","1,600,000",,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"0","0","0","0","0","0","0","27,500,000","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"25,400,000","5,400,000",,,,"4,600,000","5,100,000","6,700,000","4,700,000","6,300,000","6,600,000","7,400,000","6,800,000","5,000,000","5,800,000","5,200,000","5,600,000","4,800,000","4,900,000","4,700,000","4,100,000","3,800,000","3,900,000","4,300,000","4,100,000","4,100,000","4,500,000","4,100,000","4,500,000","3,700,000","3,900,000","3,400,000","3,500,000","3,100,000","7,100,000","2,700,000","3,200,000","2,000,000","2,000,000","1,500,000","1,500,000","1,200,000","1,000,000","700,000","600,000","400,000","500,000","2,900,000","900,000","-1,200,000","1,700,000","600,000","700,000","1,000,000",,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,"-300,000","-1,400,000",,,,,"-1,400,000","0","0","0","-3,200,000","1,700,000","200,000","100,000","400,000","-200,000","-1,000,000","-500,000","500,000",,"-800,000","-500,000","-300,000","-600,000","-2,400,000","-2,600,000","-900,000","-7,800,000","-400,000","-100,000","-300,000","-200,000","-2,200,000","0",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"40,300,000","-58,700,000","-6,000,000","21,200,000","16,100,000","-4,200,000","-10,300,000","80,400,000","8,600,000","13,300,000","5,300,000","8,500,000","9,200,000","11,900,000","1,900,000","3,400,000","3,300,000","3,300,000","3,800,000","3,500,000","1,200,000","1,000,000","900,000","900,000","1,500,000","1,400,000","1,500,000","1,400,000","1,200,000","1,200,000","1,100,000","1,200,000","1,500,000","1,400,000","2,600,000","1,500,000","1,400,000","1,600,000","4,900,000","100,000","200,000","300,000","200,000","100,000","200,000","100,000","60,200,000","0","200,000","100,000","100,000","17,000,000","-16,800,000","100,000","13,000,000","-2,700,000","8,800,000","1,200,000","-800,000","-1,100,000","700,000","800,000","-389,000","709,000","776,000","104,000"
		ChangeInWorkingCapital,"247,600,000","-9,100,000","109,900,000","-41,700,000","226,800,000","-20,900,000","243,000,000","-115,100,000","-375,700,000","102,100,000","-9,600,000","79,000,000","-44,500,000","-99,100,000","172,500,000","74,500,000","-79,900,000","-181,800,000","105,400,000","37,800,000","11,100,000","-90,300,000","158,200,000","-61,500,000","34,400,000","47,400,000","-76,400,000","45,600,000","38,600,000","-60,200,000","-13,500,000","-60,200,000","6,900,000","-6,100,000","-18,800,000","-31,700,000","-102,500,000","-30,000,000","98,800,000","-42,600,000","47,500,000","-25,300,000","71,200,000","33,000,000","-314,800,000","46,900,000","24,100,000","-17,300,000","27,900,000","-7,700,000","-13,700,000","21,500,000","-19,300,000","74,300,000","-113,100,000","20,500,000","-22,100,000","43,600,000","16,000,000","-6,100,000","10,200,000","12,300,000","-15,758,000","8,432,000","155,000","-26,629,000"
			ChangeInReceivables,"-689,400,000","-628,400,000","220,300,000","-175,200,000","-106,100,000","-192,300,000","-9,200,000","-38,300,000","-44,400,000","351,600,000","42,700,000","13,200,000","-66,800,000","-265,800,000","225,400,000","65,000,000","-148,600,000","-29,100,000","-98,300,000","-35,500,000","39,300,000","-61,300,000","-68,800,000","36,400,000","-35,400,000","19,700,000","-3,900,000","54,400,000","-93,000,000","6,000,000","128,900,000","-19,900,000","-7,000,000","-46,600,000","78,200,000","-23,900,000","24,700,000","-73,200,000","28,300,000","-15,100,000","93,400,000","-86,100,000","23,600,000","84,600,000","-214,300,000","-51,000,000","-9,500,000","14,000,000","-2,900,000","-29,600,000","-1,100,000","5,300,000","-54,100,000","18,600,000","102,600,000","22,100,000","-16,800,000","-34,500,000","-1,600,000","-2,700,000","-8,500,000","-16,100,000","9,208,000","-5,292,000","-26,737,000","-7,879,000"
