name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"1,635,390,523","2,545,542,310","2,839,610,839","4,061,502,675","5,778,599,342","4,839,634,300","5,986,328,378","4,794,608,350","4,094,773,320","3,201,716,728","3,707,724,191","2,664,554,609","1,978,864,566","1,898,927,342","1,176,948,915","1,716,603,507","2,393,817,241","2,594,774,041","2,045,531,411","2,675,785,747","2,190,029,287","2,742,076,435","2,090,085,390","2,986,786,428","2,100,845,596","1,592,384,615","1,899,972,613","1,295,857,888","1,494,332,667","1,193,289,772","961,548,536"
EnterpriseValue,"1,511,886,523","2,350,227,310","2,628,125,839","3,827,845,675","5,532,898,342","4,578,900,300","5,737,239,378","4,552,712,350","4,029,192,320","3,144,659,728","3,654,559,191","2,609,089,609","1,916,599,566","1,786,774,342","1,069,464,915","1,601,390,507","2,281,028,241","2,470,481,041","1,917,437,411","2,554,022,747","2,065,701,287","2,603,859,435","1,938,622,390","2,831,085,428","1,957,449,596","1,418,454,615","1,697,109,613","1,061,535,888","1,354,685,667","1,035,992,772","1,081,224,536"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,"714.286",,,,,,,,,,,
PsRatio,"4.196","6.51","7.144","9.837","15.692","12.976","15.511","12.438","9.415","7.892","9.355","6.878","5.125","4.851","3.083","4.661","6.832","7.807","6.74","9.473","8.375","11.681","10.755","20.165","19.906","21.485","40.821","32.682","37.62","6.534","31.335"
PbRatio,"6.803","8.384","8.896","11.333","15.78","12.459","15.763","12.805","19.038","14.799","18.717","13.221","9.348","7.753","4.818","6.998","9.905","10.415","8.406","11.173","9.03","11.011","8.473","12.122","9.183","6.788","7.776","4.955","9.391","6.935",
EnterprisesValueRevenueRatio,"3.915","26.755","25.575","41.069","54.069","51.675","52.285","41.976","71.452","35.953","31.953","26.049","20.483","21.751","9.908","16.746","23.741","28.191","19.573","31.05","26.478","38.046","27.486","46.471","35.333","34.056","51.235","68.922","118.645","107.223","111.294"
EnterprisesValueEBITDARatio,"-13.529","-78.242","-109.505","-86.746","-407.22","-221.363","3,400.853","-3,287.157","-122.568","-160.164","-434.446","-204.554","-83.153","-45.651","-166.273","-228.313","-340.147","-176.501","-2,861.847","-948.393","-253.398","-229.901","-304.815","-4,782.239","-273.387","-178.827","-134.425","-58.042","-72.035","-78.49","-152.823"
