name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,01/31/2021
TotalAssets,"251,472,568","251,541,913","252,084,947","667,347","600,913","180,318"
	CurrentAssets,"1,047,079","1,238,964","1,832,529","9,231","93,292","25,000"
		CashCashEquivalentsAndShortTermInvestments,"521,490","749,256","983,659","8,501","92,263","25,000"
			CashAndCashEquivalents,"521,490","749,256","983,659","8,501","92,263","25,000"
				CashFinancial,"521,490","749,256","983,659","8,501","92,263","25,000"
		PrepaidAssets,"525,589","489,708","848,870","730","1,029","0"
	TotalNonCurrentAssets,"250,425,489","250,302,949","250,252,418","658,116","507,621","155,318"
		FinancialAssets,"200,000",,"252,000",,,
		NonCurrentDeferredAssets,,,,"658,116","507,621","155,318"
		NonCurrentPrepaidAssets,"152,972","265,999",,,,
		OtherNonCurrentAssets,"250,072,517","250,036,950","250,000,418",,,
TotalLiabilitiesNetMinorityInterest,"15,492,163","20,961,888","20,027,651","651,813","578,950","156,818"
	CurrentLiabilities,"278,163","277,888","167,651","651,813","578,950","156,818"
		PayablesAndAccruedExpenses,"278,163","277,888","167,651","351,813","278,950","156,818"
			Payables,"136,791","194,941","131,148",,"2,375",
				AccountsPayable,"86,841","12,475",,,,
				TotalTaxPayable,"49,950","182,466","131,148",,,
				DuetoRelatedPartiesCurrent,,,,,"2,375","0"
			CurrentAccruedExpenses,"141,372","82,947","36,503","351,813","276,575","156,818"
		CurrentDebtAndCapitalLeaseObligation,,,,"300,000","300,000",
			CurrentDebt,,,,"300,000","300,000",
				CurrentNotesPayable,,,,"300,000","300,000","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"15,214,000","20,684,000","19,860,000","0","0","0"
		TradeandOtherPayablesNonCurrent,"8,750,000","8,750,000","8,750,000",,,
		DerivativeProductLiabilities,"6,464,000","11,934,000","11,110,000",,,
TotalEquityGrossMinorityInterest,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
	StockholdersEquity,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
		CapitalStock,"250,000,625","250,000,625","250,000,625","719","719","719"
			PreferredStock,"0","0","0","0","0","0"
			CommonStock,"250,000,625","250,000,625","250,000,625","719","719","719"
		AdditionalPaidInCapital,"0","0","0","24,281","24,281","24,281"
		RetainedEarnings,"-14,020,220","-19,420,600","-17,943,329","-9,466","-3,037","-1,500"
TotalCapitalization,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
CommonStockEquity,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
NetTangibleAssets,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
WorkingCapital,"768,916","961,076","1,664,878","-642,582","-485,658","-131,818"
InvestedCapital,"235,980,405","230,580,025","232,057,296","315,534","321,963","23,500"
TangibleBookValue,"235,980,405","230,580,025","232,057,296","15,534","21,963","23,500"
TotalDebt,,,,"300,000","300,000",
NetDebt,,,,"291,499","207,737",
ShareIssued,"31,250,000","31,250,000","31,250,000","32,187,500","32,187,500","32,187,500"
OrdinarySharesNumber,"31,250,000","31,250,000","31,250,000","32,187,500","32,187,500","32,187,500"
