name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,06/30/1995,03/31/1995,12/31/1994,09/30/1993
OperatingCashFlow,"134,975,000","-19,446,000","63,279,000","4,261,000","86,881,000","5,042,000","43,599,000","-57,260,000","97,476,000","-39,609,000","150,622,000","23,397,000","75,515,000","-15,754,000","107,909,000","1,540,000","72,144,000","-27,217,000","122,925,000","-14,464,000","40,961,000","8,513,000","80,134,000","18,507,000","42,983,000","11,980,000","84,572,000","-3,635,000","56,229,000","-2,446,000","77,538,000","6,241,000","46,636,000","21,560,000","97,364,000","-7,076,000","38,815,000","26,350,000","128,583,000","-28,299,000","29,332,000","13,725,000","67,583,000","-14,509,000","23,475,000","-1,581,000","44,481,000","21,541,000","7,726,000","13,125,000","27,918,000","14,557,000","18,042,000","3,825,000","41,231,000","10,626,000","-8,038,000","-2,040,000","36,189,000","17,654,000","1,807,000","4,257,000","18,576,000","17,358,000","17,428,000","-9,954,000","21,723,000","8,988,000","8,478,000","3,553,000","18,171,000","6,626,000","-838,000","-11,096,000","6,812,000","9,836,000","-1,908,000","-6,837,000","21,158,000","19,213,000","1,110,000","-11,888,000","16,509,000","3,975,000","-433,000","-10,658,000","11,605,000","5,001,000","-2,752,000","-5,106,000","17,100,000","2,300,000","4,000,000","-500,000","2,100,000","1,700,000","-1,500,000","-1,200,000","-100,000","1,400,000","600,000","500,000","1,700,000","-700,000","-600,000","-1,300,000","200,000","-500,000","-200,000","-200,000"
	CashFlowFromContinuingOperatingActivities,"134,975,000","-19,446,000","63,279,000","4,261,000","86,881,000","5,042,000","43,599,000","-57,260,000","97,476,000","-39,609,000","150,622,000","23,397,000","75,515,000","-15,754,000","107,909,000","1,540,000","72,144,000","-27,217,000","122,925,000","-14,464,000","40,961,000","8,513,000","80,134,000","18,507,000","42,983,000","11,980,000","84,572,000","-3,635,000","56,229,000","-2,446,000","77,538,000","6,241,000","46,636,000","21,560,000","97,364,000","-7,076,000","38,815,000","26,350,000","128,583,000","-28,299,000","29,332,000","13,725,000","67,583,000","-14,509,000","23,475,000","-1,581,000","44,481,000","21,541,000","7,726,000","13,125,000","27,918,000","14,557,000","18,042,000","3,825,000","41,231,000","10,626,000","-8,038,000","-2,040,000","36,189,000","17,654,000","1,807,000","4,257,000","18,576,000","17,358,000","17,428,000","-9,954,000","21,723,000","8,988,000","8,478,000","3,553,000","18,171,000","6,626,000","-838,000","-11,096,000","6,812,000","9,836,000","-1,908,000","-6,837,000","21,158,000","19,213,000","1,110,000","-11,888,000","16,509,000","3,975,000","-433,000","-10,658,000","11,605,000","5,001,000","-2,752,000","-5,106,000","17,100,000","2,300,000","4,000,000","-500,000","2,100,000","1,700,000","-1,500,000","-1,200,000","-100,000","1,400,000","600,000","500,000","1,700,000","-700,000","-600,000","-1,300,000","200,000","-500,000","-200,000","-200,000"
		NetIncomeFromContinuingOperations,"244,721,000","74,593,000","66,122,000","66,665,000","37,341,000","22,331,000","23,810,000","-7,146,000","-17,144,000","-17,801,000","17,230,000","53,116,000","36,111,000","35,265,000","12,537,000","56,319,000","32,445,000","29,198,000","24,767,000","44,826,000","29,023,000","20,522,000","28,833,000","47,465,000","24,777,000","20,199,000","25,862,000","43,094,000","24,764,000","19,935,000","21,158,000","39,302,000","28,139,000","24,030,000","36,168,000","44,082,000","29,503,000","23,532,000","32,936,000","37,813,000","26,888,000","21,927,000","23,786,000","31,868,000","23,695,000","17,852,000","17,625,000","22,916,000","19,799,000","15,385,000","13,555,000","17,831,000","12,144,000","6,577,000","7,202,000","11,088,000","7,634,000","2,052,000","4,700,000","10,939,000","10,518,000","9,533,000","10,047,000","12,647,000","12,696,000","10,860,000","7,439,000","5,513,000","5,286,000","962,000","373,000","3,686,000","4,090,000","4,126,000","2,552,000","7,073,000","5,780,000","5,049,000","4,218,000","6,268,000","5,262,000","4,093,000","-1,324,000","5,367,000","4,423,000","3,650,000","4,518,000","4,600,000","3,743,000","3,182,000","4,300,000","3,400,000","2,400,000","1,400,000","1,900,000","1,800,000","900,000","800,000","1,100,000","800,000","400,000","400,000","200,000","500,000","-400,000","800,000","900,000","700,000","500,000","-300,000"
		OperatingGainsLosses,"-7,488,000","208,000","77,000","146,000","-7,919,000","222,000","88,000","168,000","252,000","53,000","23,000","160,000","412,000","330,000","1,203,000","38,000","-94,000","262,000","-1,922,000","-63,000","495,000","8,410,000","537,000","-3,000","1,558,000","-779,000","776,000","314,000","52,000","705,000","12,000","874,000","18,000","64,000","-927,000","-292,000","32,000","1,009,000","-6,000","-1,315,000","-553,000","14,000","117,000","-787,000","-276,000","418,000","3,000","0","145,000","366,000","552,000","168,000","59,000","556,000","1,557,000","-406,000","793,000","688,000","161,000","351,000","329,000","508,000","966,000","-513,000","-1,972,000","4,343,000","9,943,000","-671,000","2,456,000","1,287,000","2,483,000","292,000","682,000","1,031,000","1,972,000","803,000","706,000","958,000","1,913,000","857,000","736,000","606,000","3,638,000","720,000","652,000","43,000","1,330,000","271,000","233,000","96,000","1,200,000","500,000","700,000","300,000","300,000","300,000","300,000","200,000","900,000","0","200,000","100,000","800,000","0",,,,,"0",
			GainLossOnSaleOfPPE,"-7,488,000","208,000","77,000","146,000","-7,919,000","222,000","88,000","168,000","252,000","53,000","23,000","160,000","412,000","325,000","1,196,000","38,000","-143,000","129,000","531,000","22,000","-28,000","930,000",,,"0","0","791,000","328,000","52,000","609,000","13,000","200,000","16,000","62,000","20,000","-29,000","-6,000","920,000","75,000","-1,000","176,000","0","117,000","29,000","117,000","463,000","0","0","177,000","366,000","435,000","158,000","41,000","519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,"0","0","0","5,000","7,000","0","49,000","133,000","47,000","-23,000","-9,000","-20,000","-115,000","-3,000","1,558,000","-779,000","-15,000","-14,000","0","96,000","-1,000","674,000","2,000","2,000","-947,000","-263,000","38,000","89,000","-81,000","-1,314,000","-729,000","14,000","0","-816,000","-393,000","-45,000","3,000","0","-32,000","0","117,000","10,000","18,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"16,403,000","5,223,000","3,597,000","3,618,000","3,965,000","4,028,000","4,125,000","3,991,000","4,248,000","4,996,000","5,150,000","5,424,000","5,413,000","5,350,000","5,313,000","6,060,000","5,568,000","5,541,000","5,701,000","5,286,000","5,181,000","5,221,000","5,066,000","5,361,000","5,474,000","5,201,000","6,817,000","4,675,000","4,740,000","4,525,000","4,116,000","3,755,000","3,832,000","3,374,000","3,291,000","3,087,000","3,238,000","3,363,000","3,538,000","3,002,000","3,142,000","2,960,000","3,211,000","3,077,000","2,563,000","2,209,000","2,635,000","2,342,000","2,579,000","2,443,000","2,447,000","2,285,000","2,417,000","2,411,000","2,277,000","2,162,000","2,306,000","2,356,000","2,593,000","1,956,000","1,964,000","1,922,000","1,983,000","1,540,000","1,675,000","1,507,000","1,083,000","1,345,000","1,378,000","1,314,000","1,409,000","1,203,000","1,345,000","1,106,000","1,077,000","1,129,000","1,194,000","1,343,000","1,082,000","966,000","856,000","802,000","863,000","845,000","958,000","781,000","1,010,000","1,208,000","667,000","701,000","1,600,000","500,000","500,000","400,000","400,000","400,000","300,000","300,000","-100,000","500,000","200,000","200,000","200,000","100,000",,,,,,"200,000"
			DepreciationAndAmortization,"16,403,000","5,223,000","3,597,000","3,618,000","3,965,000","4,028,000","4,125,000","3,991,000","4,248,000","4,996,000","5,150,000","5,424,000","5,413,000","5,350,000","5,313,000","6,060,000","5,568,000","5,541,000","5,701,000","5,286,000","5,181,000","5,221,000","5,066,000","5,361,000","5,474,000","5,201,000","6,817,000","4,675,000","4,740,000","4,525,000","4,116,000","3,755,000","3,832,000","3,374,000","3,291,000","3,087,000","3,238,000","3,363,000","3,538,000","3,002,000","3,142,000","2,960,000","3,211,000","3,077,000","2,563,000","2,209,000","2,635,000","2,342,000","2,579,000","2,443,000","2,447,000","2,285,000","2,417,000","2,411,000","2,277,000","2,162,000","2,306,000","2,356,000","2,593,000","1,956,000","1,964,000","1,922,000","1,983,000","1,540,000","1,675,000","1,507,000","1,083,000","1,345,000","1,378,000","1,314,000","1,409,000","1,203,000","1,345,000","1,106,000","1,077,000","1,129,000","1,194,000","1,343,000","1,082,000","966,000","856,000","802,000","863,000","845,000","958,000","781,000","1,010,000","1,208,000","667,000","701,000","1,600,000","500,000","500,000","400,000","400,000","400,000","300,000","300,000","-100,000","500,000","200,000","200,000","200,000","100,000",,,,,,"200,000"
		DeferredTax,"-599,000","-1,673,000","828,000","93,000","153,000","206,000","9,156,000","-8,400,000","-771,000","-8,338,000","4,759,000","383,000","23,000","-21,000","-4,472,000","-41,000",,,"-19,084,000","-1,195,000","1,967,000","-962,000","-5,896,000","204,000","-3,381,000","2,485,000","14,784,000","-2,034,000","-4,858,000","-1,998,000","3,995,000","-5,041,000","3,397,000","524,000","7,678,000","-1,194,000",,,"5,826,000","-1,055,000",,,,,,"-544,000",,,"0","0","-1,928,000","-191,000","167,000","24,000","1,617,000","26,000","-108,000","-40,000","-2,634,000",,,,,,,,,,,,,,,"-104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-599,000","-1,673,000","828,000","93,000","153,000","206,000","9,156,000","-8,400,000","-771,000","-8,338,000","4,759,000","383,000","23,000","-21,000","-4,472,000","-41,000",,,"-19,084,000","-1,195,000","1,967,000","-962,000","-5,896,000","204,000","-3,381,000","2,485,000","14,784,000","-2,034,000","-4,858,000","-1,998,000","3,995,000","-5,041,000","3,397,000","524,000","7,678,000","-1,194,000",,,"5,826,000","-1,055,000",,,,,,"-544,000",,,"0","0","-1,928,000","-191,000","167,000","24,000","1,617,000","26,000","-108,000","-40,000","-2,634,000",,,,,,,,,,,,,,,"-104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"3,440,000","0","2,963,000","0","477,000","612,000","1,744,000","39,908,000","1,177,000","38,339,000","8,687,000","1,883,000",,,,,,,,,,,,,"0","0","0","0","0","3,045,000",,,,,"0","0",,,"-1,023,000","5,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,"0",,,,"1,552,000",,,,,"-2,500,000","-62,000","532,000","7,500,000",,,,,,,,,,,,,,,,"-3,373,000","1,969,000","3,517,000",,,"-1,391,000",,,"-3,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"22,719,000","5,980,000","5,582,000","5,677,000","5,480,000","5,539,000","5,700,000","5,732,000","5,521,000","5,686,000","5,534,000","6,028,000","5,937,000","5,671,000","5,736,000","5,105,000","5,342,000","4,893,000","5,167,000","4,907,000","5,597,000","5,176,000","4,891,000","4,982,000","4,709,000","4,927,000","5,089,000","4,527,000","4,324,000","4,758,000","4,667,000","4,817,000","4,852,000","4,924,000","4,905,000","4,914,000","5,171,000","5,151,000","4,774,000","4,710,000","3,943,000","4,007,000",,,"3,040,000","2,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"3,846,000","-84,000","-65,000","-3,697,000","-82,000","-1,454,000","-655,000","-8,319,000","-1,347,000","-491,000","-509,000","-631,000","1,000","-600,000","-3,020,000","-658,000","-310,000","-1,055,000","-730,000","-2,513,000","24,000","-337,000","-3,297,000","-544,000","-1,836,000","-370,000","-1,985,000","-527,000","-310,000","-180,000","-7,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"6,461,000","-4,914,000","4,023,000","-7,000","7,359,000","-455,000","-3,904,000","-417,000","-4,619,000","-8,000","248,000","-8,000","-270,000","-1,878,000","67,000","-31,000","61,000","-391,000","-10,595,000","902,000","-1,091,000","979,000","-480,000","135,000","2,234,000","188,000","-2,999,000","-2,538,000","-281,000","611,000","1,226,000","153,000","-797,000","301,000","494,000","307,000","481,000","632,000","254,000","226,000","3,589,000","-2,022,000","-8,200,000","8,914,000","-1,448,000","136,000","-3,946,000","2,777,000","2,660,000","227,000","-2,159,000","2,518,000","3,252,000","-1,157,000","2,679,000","1,890,000","-438,000","-31,000","-2,278,000","433,000","3,516,000","-1,145,000","-2,038,000","2,119,000","5,580,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"100,000",,,"200,000","-100,000","-300,000","400,000","-100,000","-100,000","-100,000",,,"200,000","0","100,000",,"100,000"
		ChangeInWorkingCapital,"-150,682,000","-98,863,000","-19,913,000","-71,931,000","40,025,000","-27,441,000","2,880,000","-91,096,000","108,812,000","-62,536,000","108,991,000","-43,589,000","25,391,000","-62,023,000","75,402,000","-65,910,000","26,821,000","-66,720,000","117,891,000","-69,127,000","-211,000","-30,833,000","43,337,000","-39,553,000","7,677,000","-16,544,000","34,325,000","-50,219,000","28,143,000","-25,708,000","43,711,000","-37,128,000","7,704,000","-11,026,000","45,754,000","-57,380,000","-585,000","-3,306,000","84,923,000","-80,342,000","-7,489,000","-10,648,000","37,180,000","-56,031,000","-4,103,000","-20,876,000","22,527,000","-6,124,000","-15,472,000","-4,769,000","9,821,000","-7,874,000","10,000","-4,586,000","25,899,000","-4,134,000","-18,225,000","-7,065,000","33,647,000","3,461,000","-14,520,000","-6,561,000","11,828,000","1,565,000","-551,000","-26,724,000","6,626,000","2,124,000","-642,000","-10,000","14,133,000","1,445,000","-7,059,000","-17,255,000","3,189,000","831,000","-9,588,000","-14,187,000","15,035,000","11,122,000","-5,744,000","-17,389,000","13,812,000","-2,957,000","-6,466,000","-15,132,000","6,097,000","-1,078,000","-7,395,000","-9,085,000","11,600,000","-2,000,000","500,000","-2,700,000","-200,000","-700,000","-3,200,000","-2,400,000","-1,800,000","-300,000","-100,000","-100,000","800,000","-1,200,000","-400,000","-2,300,000","-800,000","-1,300,000","-800,000","-200,000"
			ChangeInReceivables,"-109,288,000","-37,951,000","-7,154,000","-105,026,000","40,843,000","-41,148,000","-11,212,000","-122,620,000","117,975,000","-6,812,000","71,521,000","-24,306,000","-8,842,000","-30,877,000","56,249,000","-46,629,000","14,877,000","-59,081,000","98,464,000","-81,776,000","-23,270,000","-27,594,000","68,996,000","-53,186,000","674,000","-18,649,000","86,860,000","-65,957,000","-3,796,000","-20,488,000","66,346,000","-46,121,000","912,000","-17,547,000","64,283,000","-61,419,000","-21,564,000","978,000","75,402,000","-61,234,000","-12,031,000","-18,138,000","67,335,000","-63,501,000","-6,956,000","-22,757,000","21,598,000","-9,855,000","-17,448,000","-7,546,000","17,101,000","-19,927,000","-11,090,000","-7,192,000","22,200,000","-19,672,000","10,853,000","-8,188,000","13,635,000","-6,157,000","-6,246,000","-941,000","13,832,000","-1,476,000","147,000","-24,914,000","9,068,000","1,291,000","-8,026,000","-6,812,000","11,307,000","-436,000","-802,000","-14,609,000","12,541,000","-223,000","-2,695,000","-10,819,000","11,225,000","9,265,000","-7,508,000","-14,110,000","8,356,000","-4,138,000","-884,000","-10,836,000","3,389,000","-2,847,000","3,719,000","-8,986,000","6,300,000","-4,200,000","-1,100,000","-4,900,000","-4,800,000","2,200,000","-100,000","-1,900,000","-700,000","1,000,000","-100,000","-1,100,000","1,000,000","-200,000","300,000","-1,600,000","-800,000","-1,000,000","-600,000","-200,000"
				ChangesInAccountReceivables,"-4,696,000","-12,872,000","9,978,000","-11,926,000","10,124,000","-8,759,000","8,482,000","-13,344,000","9,961,000","8,023,000","-9,832,000","-11,914,000","11,766,000","-7,857,000","14,753,000","-9,750,000","19,249,000","-19,286,000","11,864,000","-7,727,000","4,997,000","13,549,000","-17,283,000","-11,687,000","1,083,000","14,270,000","1,647,000","-5,312,000","-51,411,000","44,005,000","916,000","13,829,000","-40,293,000","25,404,000","-11,412,000","18,208,000","-1,894,000","-18,557,000","14,173,000","749,000","567,000","4,180,000",,"-38,990,000",,,"-6,145,000","-1,174,000","-982,000","35,000","-551,000","-1,268,000","-1,951,000","-1,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-126,819,000","21,833,000","-54,015,000","-75,673,000","-18,964,000","-5,141,000","8,263,000","-6,401,000","-1,017,000","34,631,000","9,889,000","7,420,000","-30,860,000","21,987,000","10,244,000","-13,864,000","-39,260,000","15,957,000","12,730,000","-2,904,000","-24,240,000","35,549,000","-7,872,000","4,417,000","-36,013,000","21,724,000","22,189,000","-12,336,000","-36,405,000","17,149,000","15,234,000","-3,461,000","-29,009,000","15,395,000","25,972,000","-8,361,000","-32,721,000","5,097,000","20,361,000","6,955,000","-37,876,000","8,741,000","16,091,000","-9,319,000","-21,694,000","5,712,000","4,928,000","-19,000","-20,502,000","6,789,000","-775,000","-653,000","-954,000","3,526,000","9,143,000","-5,413,000","-8,920,000","790,000","9,068,000","-1,112,000","-6,499,000","5,006,000","2,076,000","7,339,000","-6,496,000","-2,284,000","-5,749,000","8,388,000","-2,367,000","5,700,000","-3,943,000","-1,190,000","-3,188,000","-2,205,000","-875,000","2,273,000","-1,205,000","-4,606,000","5,382,000","-10,000","-9,209,000","210,000","5,971,000","-1,758,000","-3,687,000","-520,000","1,612,000","-1,009,000","-8,641,000","2,372,000","1,400,000","-3,200,000","-1,300,000","900,000","-1,800,000","900,000","-800,000","-1,000,000","-2,200,000","-200,000","-300,000","400,000","-700,000","-900,000","400,000","-200,000","-500,000","-300,000","-300,000",
