name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,"908,000","572,000","464,000","460,000","444,000","571,000","596,000","607,000","535,000","521,000","742,000","744,000","788,000","806,000","381,000","544,000","488,000","549,000","545,000","551,000","526,000","476,000","512,000","633,000","595,000","606,000","465,000","399,000","473,000","545,000","506,000","526,000","602,000",,"929,000","703,000",,"1,192,000","1,216,000","924,000","710,000","789,000","835,000","1,018,000","546,000","392,000","628,000","320,000","333,000","1,152,000","1,129,000","840,000","41,000","171,000","21,000","208,000","205,000","187,000","69,000","536,000","205,000","105,000","207,000","122,000","332,000","334,000","165,000","298,000","505,000","808,000","773,000","919,000","2,071,000","4,558,000","4,253,000","5,336,000","3,557,000","3,392,000","1,161,000","386,000"
		PrepaidAssets,"24,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,174,000","4,302,000","2,459,000","1,043,000","1,084,000","1,379,000","899,000","878,000","852,000","1,374,000","750,000","876,000","1,007,000","998,000","649,000"
		RestrictedCash,"8,691,000","8,179,000","8,179,000","8,179,000","8,179,000","6,996,000","6,917,000","10,376,000","10,376,000","3,459,000","3,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000","28,000",,,,,,,,,,,,,,,,,,,,,,,"250,000","250,000","250,000","250,000","250,000","550,000","1,000,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"45,996,000","34,541,000","33,026,000","31,711,000","30,241,000","28,684,000","26,334,000","24,247,000","22,444,000","20,749,000","18,572,000","16,815,000","15,601,000","14,443,000","13,656,000","12,706,000",,,,,"619,000","640,000","699,000","717,000","6,016,000","4,534,000","4,188,000","4,478,000","4,882,000","2,142,000","2,323,000","1,838,000","2,328,000","4,747,000","4,058,000","5,201,000","6,278,000","424,000","1,276,000","2,088,000","7,852,000","129,000","137,000","118,000","123,000","105,000","109,000","124,000","107,000","94,000","89,000","110,000","193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","5,382,000","3,955,000","3,678,000","3,978,000","4,454,000","1,731,000","1,732,000","1,732,000","2,065,000","4,532,000","3,870,000","5,049,000","6,096,000","284,000","1,151,000","1,952,000","7,730,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"3,265,000","32,332,000","32,896,000","36,066,000","34,095,000","39,565,000","39,088,000","35,336,000","35,679,000","25,712,000","22,803,000","20,441,000","15,127,000","13,166,000","13,889,000","11,131,000","10,040,000","10,240,000","11,986,000","9,818,000","6,574,000","5,551,000","6,667,000","5,096,000","5,444,000","5,068,000","4,323,000","4,034,000","2,274,000","2,521,000","2,656,000","2,201,000","1,951,000","1,999,000","4,108,000","955,000","732,000","736,000","933,000","810,000","806,000","819,000","1,058,000","536,000","584,000","721,000","768,000","651,000","558,000","624,000","780,000","661,000","648,000","1,314,000","1,521,000","1,511,000","1,492,000","877,000","907,000","1,470,000","1,502,000","1,721,000","2,053,000","1,477,000","2,316,000","2,140,000","2,549,000","2,264,000","2,485,000","2,241,000","1,040,000","839,000","645,000","564,000","635,000","719,000","595,000","675,000","819,000","532,000","612,000","1,529,000","1,968,000","2,015,000","2,571,000",,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"634,646,000","387,444,000","399,967,000","409,428,000","401,876,000","418,547,000","418,705,000","420,292,000","423,479,000","430,118,000","399,490,000","201,365,000","148,967,000","142,517,000","134,308,000","129,529,000","98,611,000","85,771,000","163,628,000","158,045,000","136,501,000","131,365,000","132,797,000","130,760,000","127,552,000","128,688,000","129,944,000","132,895,000","104,028,000","107,701,000","108,767,000","110,405,000","182,270,000","109,793,000","87,389,000","89,149,000","88,941,000","97,083,000","97,669,000","96,054,000","94,847,000","41,259,000","38,890,000","7,103,000","4,508,000","4,762,000","4,679,000","4,437,000","2,263,000","2,022,000","2,123,000","1,963,000","1,928,000","1,825,000","1,788,000","1,983,000","2,146,000","2,328,000","2,551,000","3,591,000","3,159,000","4,261,000","4,409,000","5,476,000","7,305,000","3,179,000","2,758,000","2,333,000","2,051,000","1,478,000","620,000","233,000","171,000","285,000","333,000","555,000","889,000","2,942,000","3,739,000","4,186,000","4,647,000","5,220,000","6,379,000","7,355,000","8,213,000","45,083,000","45,668,000","8,705,000","6,603,000","7,913,000","5,704,000","5,542,000","2,220,000","2,250,000","1,968,000","1,436,000","1,531,000","1,538,000","1,569,000","1,506,000"
		NetPPE,"142,431,000","141,312,000","149,239,000","154,178,000","159,740,000","164,923,000","169,026,000","172,166,000","173,345,000","166,838,000","142,923,000","75,775,000","52,835,000","47,744,000","42,395,000","38,100,000","35,732,000","32,551,000","29,600,000","26,973,000","16,384,000","15,224,000","15,315,000","13,015,000","12,375,000","11,969,000","11,310,000","11,714,000","10,248,000","10,179,000","9,555,000","8,339,000","7,711,000","7,485,000","6,335,000","6,636,000","6,673,000","6,922,000","7,225,000","5,240,000","3,820,000","3,483,000","3,252,000","2,393,000","2,398,000","2,614,000","2,493,000","2,212,000","1,871,000","1,617,000","1,705,000","1,533,000","1,485,000","1,814,000","1,770,000","1,856,000","2,010,000","2,184,000","2,399,000","2,651,000","2,840,000","3,002,000","3,151,000","3,230,000","3,071,000","2,917,000","2,495,000","2,071,000","1,788,000","1,464,000","608,000","221,000","158,000","172,000","230,000","524,000","841,000","1,305,000","1,841,000","2,293,000","2,740,000","3,132,000","3,753,000","4,422,000","5,016,000","7,645,000","5,254,000","2,942,000","2,687,000","2,260,000","2,239,000","1,998,000","2,163,000","2,165,000","1,857,000","1,275,000","1,370,000","1,377,000","1,383,000","1,314,000"
			GrossPPE,"260,125,000","141,312,000","149,239,000","154,178,000","252,113,000","164,923,000","169,026,000","172,166,000","247,315,000","166,838,000","142,923,000","75,775,000","102,231,000",,,,"69,172,000",,,,"39,352,000",,,,"32,289,000",,,,"26,308,000",,,,"17,047,000",,,,"15,023,000",,,,"10,808,000",,,,"8,245,000",,,,"7,068,000",,,,"6,508,000","5,702,000","5,658,000","5,744,000","5,898,000","5,442,000","5,657,000","5,909,000","6,098,000","5,242,000","5,391,000","5,470,000","5,311,000","5,853,000","5,431,000","5,007,000","4,724,000","9,748,000","8,892,000","8,505,000","8,442,000","12,612,000","12,670,000","12,964,000","13,281,000","12,821,000","13,357,000","13,809,000","14,256,000","12,617,000","13,238,000","13,907,000","14,501,000","15,217,000","13,930,000","10,851,000","10,259,000","9,160,000","9,739,000","9,198,000","9,065,000","8,765,000","8,257,000","7,475,000","7,396,000","6,977,000","6,983,000","6,714,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,"281,000",,,,"183,000",,,,"172,000",,,,"903,000",,,,"914,000",,,,"991,000",,,,"1,018,000",,,,"644,000",,,,"600,000",,,,"600,000",,,
				MachineryFurnitureEquipment,"162,343,000",,,,"146,084,000",,,,"122,794,000",,,,"85,874,000",,,,"60,205,000",,,,"33,084,000",,,,"27,457,000",,,,"21,554,000",,,,"13,579,000",,,,"11,680,000",,,,"10,455,000",,,,"7,983,000",,,,"4,880,000",,,,"4,580,000",,,,"4,051,000",,,,"4,108,000",,,,"3,549,000",,,,"3,493,000",,,,"4,926,000",,,,"8,225,000",,,,"9,160,000",,,"13,907,000","9,298,000",,,,"6,071,000",,,,"5,008,000",,,,"4,528,000",,,
				OtherProperties,"63,415,000","141,312,000","149,239,000","154,178,000","66,664,000","164,923,000","169,026,000","172,166,000","78,963,000","166,838,000","142,923,000","75,775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,935,000",,,,"1,628,000",,,,"1,547,000",,,,"1,709,000",,,,"1,579,000",,,,"1,059,000",,,,"2,613,000",,,,"4,142,000",,,,"4,105,000",,,,"4,185,000",,,,"3,544,000",,,,"3,457,000",,,,"2,268,000",,,
				ConstructionInProgress,"5,303,000",,,,"10,651,000",,,,"13,852,000",,,,"10,071,000",,,,"2,394,000",,,,"689,000",,,,"967,000",,,,"942,000",,,,,,,,"0",,,,"90,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"29,064,000",,,,"28,714,000",,,,"31,706,000",,,,"6,286,000",,,,"6,573,000",,,,"5,579,000",,,,"3,865,000",,,,"3,812,000",,,,"3,468,000",,,,"3,343,000",,,,"263,000",,,,"262,000",,,,"253,000",,,,"300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-117,694,000",,,,"-92,373,000",,,,"-73,970,000",,,,"-49,396,000",,,,"-33,440,000",,,,"-22,968,000",,,,"-19,914,000",,,,"-16,060,000",,,,"-9,336,000",,,,"-8,350,000",,,,"-6,988,000",,,,"-5,847,000",,,,"-5,197,000",,,,"-5,023,000","-3,888,000","-3,888,000","-3,888,000","-3,888,000","-3,258,000","-3,258,000","-3,258,000","-3,258,000","-2,240,000","-2,240,000","-2,240,000","-2,240,000","-2,936,000","-2,936,000","-2,936,000","-2,936,000","-8,284,000","-8,284,000","-8,284,000","-8,284,000","-12,440,000","-12,440,000","-12,440,000","-12,440,000","-11,516,000","-11,516,000","-11,516,000","-11,516,000","-9,485,000","-9,485,000","-9,485,000","-9,485,000","-7,572,000","-8,676,000","-7,909,000","-7,572,000","-6,900,000","-7,500,000","-7,200,000","-6,902,000","-6,600,000","-6,400,000","-6,200,000","-6,026,000","-5,600,000","-5,600,000","-5,400,000"
		GoodwillAndOtherIntangibleAssets,"395,080,000","144,687,000","145,449,000","147,444,000","148,650,000","150,493,000","150,111,000","150,753,000","152,301,000","157,455,000","160,289,000","49,528,000","51,374,000","52,715,000","51,657,000","53,261,000","52,012,000","52,253,000","62,476,000","62,876,000","63,174,000","61,053,000","63,502,000","65,462,000","68,884,000","71,194,000","73,778,000","76,549,000","49,147,000","50,529,000","51,940,000","53,472,000","53,556,000","53,841,000","33,462,000","35,004,000","35,344,000","35,701,000","36,058,000","36,415,000","36,772,000","37,129,000","34,978,000","3,700,000","1,424,000","1,449,000","1,475,000","1,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,"113,000","103,000","31,000","48,000","1,637,000","1,898,000","1,893,000","1,907,000","2,088,000","2,626,000","2,933,000","3,197,000","36,874,000","39,778,000","5,054,000","3,916,000","3,307,000","3,465,000","3,544,000",,,,,,,,
			Goodwill,"266,867,000","131,186,000","130,869,000","131,599,000","131,520,000","132,067,000","130,152,000","128,980,000","128,300,000","131,000,000","131,879,000","39,403,000","39,694,000","39,442,000","39,495,000","39,651,000","40,054,000","39,576,000","47,519,000","46,926,000","46,136,000","44,327,000","45,290,000","45,931,000","47,420,000","48,144,000","48,695,000","48,039,000","36,887,000","37,497,000","38,114,000","38,802,000","38,461,000","38,235,000","23,939,000","25,150,000","25,150,000","25,150,000","25,150,000","25,150,000","25,150,000","25,150,000","22,642,000","2,466,000","1,210,000","1,210,000","1,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"128,213,000","13,501,000","14,580,000","15,845,000","17,130,000","18,426,000","19,959,000","21,773,000","24,001,000","26,455,000","28,410,000","10,125,000","11,680,000","13,273,000","12,162,000","13,610,000","11,958,000","12,677,000","14,957,000","15,950,000","17,038,000","16,726,000","18,212,000","19,531,000","21,464,000","23,050,000","25,083,000","28,510,000","12,260,000","13,032,000","13,826,000","14,670,000","15,095,000","15,606,000","9,523,000","9,854,000","10,194,000","10,551,000","10,908,000","11,265,000","11,622,000","11,979,000","12,336,000","1,234,000","214,000","239,000","265,000","1,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,"113,000","103,000","31,000","48,000","1,637,000","1,898,000","1,893,000","1,907,000","2,088,000","2,626,000","2,933,000","3,197,000","36,874,000","39,778,000","5,054,000","3,916,000","3,307,000","3,465,000","3,544,000",,,,,,,,
		InvestmentsAndAdvances,"2,671,000","6,933,000","10,245,000","12,712,000","0","3,878,000","6,181,000","9,965,000","16,083,000","20,126,000","20,448,000","21,667,000",,,,,,,,,"0",,,,,,,,"0","0","0","0","72,021,000",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"75,668,000","76,701,000","75,668,000","74,394,000","72,427,000","69,859,000","64,061,000","58,535,000","53,307,000","48,656,000","42,139,000","36,843,000","33,693,000","30,893,000","29,229,000","27,041,000","0","0","71,135,000","67,764,000","48,859,000","48,443,000","48,565,000","48,532,000","43,189,000","43,169,000","43,169,000","43,169,000","43,169,000","45,686,000","46,128,000","47,520,000","47,797,000","47,366,000","46,526,000","46,526,000","46,352,000","54,065,000","53,977,000","53,977,000","53,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"0","0","71,135,000","67,764,000","48,859,000","48,443,000","48,565,000","48,532,000","43,189,000","43,169,000","43,169,000","43,169,000","43,169,000","45,686,000","46,128,000","47,520,000","47,797,000","47,366,000","46,526,000","46,526,000","46,352,000","54,065,000","53,977,000","53,977,000","53,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
