name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
			FinishedGoods,"245,487,000","358,221,000","435,144,000","249,003,000","97,371,000","49,158,000","24,993,000","9,437,000","70,649,000","74,590,000","105,460,000","85,654,000","38,306,000","22,694,000",,,,,,,,
		PrepaidAssets,"26,836,000","22,948,000","19,155,000","18,028,000","15,224,000","12,131,000","7,698,000","7,624,000","9,555,000","14,822,000","8,391,000","6,763,000","13,586,000","11,916,000","5,933,000","3,337,000","4,761,000","8,613,000","4,472,000","2,546,000","3,303,000","4,388,000"
		RestrictedCash,"36,047,000","127,278,000","74,532,000","52,295,000","101,790,000","20,544,000","16,393,000","35,102,000","16,772,000","12,769,000","9,984,000","18,133,000","10,471,000","6,446,000","11,968,000","17,408,000","11,124,000","4,316,000","10,101,000","11,848,000","8,664,000","3,815,000"
		AssetsHeldForSaleCurrent,"23,693,000","35,759,000","42,762,000","51,643,000","43,447,000","42,539,000","41,921,000","42,439,000","44,321,000","21,985,000","22,246,000","30,169,000","15,748,000","4,913,000","5,921,000","3,584,000","1,482,000","1,891,000","726,000","545,000","240,000","0"
		OtherCurrentAssets,"6,748,000","7,524,000","8,537,000","7,152,000","7,014,000","4,898,000","5,189,000","4,555,000","5,243,000","3,496,000","5,763,000","5,860,000",,"2,307,000","989,000","1,828,000","7,427,000","3,710,000","5,623,000","2,298,000","10,355,000","8,781,000"
	TotalNonCurrentAssets,"767,922,000","775,908,000","779,993,000","773,205,000","122,217,000","119,694,000","124,588,000","128,593,000","137,484,000","144,620,000","144,419,000","137,834,000","84,628,000","46,574,000","42,723,000","43,168,000","42,290,000","41,749,000","41,133,000","43,957,000","44,111,000","40,089,000"
		NetPPE,"112,253,000","112,871,000","111,292,000","112,051,000","95,581,000","88,137,000","87,602,000","89,111,000","90,468,000","91,581,000","83,073,000","80,505,000","63,355,000","25,187,000","23,361,000","23,855,000","22,879,000","22,318,000","21,600,000","22,137,000","22,365,000","19,226,000"
			GrossPPE,"177,489,000","172,637,000","166,068,000","161,764,000","140,835,000","129,751,000","126,388,000","124,638,000","122,555,000","120,628,000","109,800,000","105,082,000","86,400,000","46,717,000","42,671,000","41,336,000","38,661,000","36,456,000","35,629,000","35,049,000","34,004,000","32,500,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"78,554,000","74,617,000","68,984,000","64,479,000","54,378,000","50,351,000","47,277,000","47,009,000","43,977,000","40,008,000","37,846,000","34,684,000","30,658,000","27,432,000","25,061,000","23,865,000","22,004,000","20,417,000","20,260,000","19,699,000","18,758,000","16,733,000"
				OtherProperties,"51,417,000","54,200,000","55,757,000","58,144,000","47,932,000","44,149,000","45,392,000","47,697,000","49,972,000","52,004,000","45,513,000","44,830,000","32,737,000",,,,,,,,,
				ConstructionInProgress,"14,038,000","10,365,000","7,860,000","5,674,000","7,393,000","5,693,000","4,393,000","497,000","428,000","475,000",,,,,,,,,"0","0","0","10,856,000"
				Leases,"33,480,000","33,455,000","33,467,000","33,467,000","31,132,000","29,558,000","29,326,000","29,435,000","28,178,000","28,141,000","26,441,000","25,568,000","23,005,000","19,285,000","17,610,000","17,471,000","16,657,000","16,039,000","15,369,000","15,350,000","15,246,000","4,911,000"
			AccumulatedDepreciation,"-65,236,000","-59,766,000","-54,776,000","-49,713,000","-45,254,000","-41,614,000","-38,786,000","-35,527,000","-32,087,000","-29,047,000","-26,727,000","-24,577,000","-23,045,000","-21,530,000","-19,310,000","-17,481,000","-15,782,000","-14,138,000","-14,029,000","-12,912,000","-11,639,000","-13,274,000"
		GoodwillAndOtherIntangibleAssets,"586,385,000","595,311,000","602,084,000","611,010,000","10,894,000","11,016,000","11,138,000","11,260,000","11,382,000","11,504,000","11,626,000","11,748,000","11,870,000","11,992,000","12,114,000","12,236,000","12,358,000","12,480,000","12,602,000","12,723,000","12,846,000","12,968,000"
			Goodwill,"409,382,000","409,382,000","407,228,000","407,228,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000","9,186,000"
			OtherIntangibleAssets,"177,003,000","185,929,000","194,856,000","203,782,000","1,708,000","1,830,000","1,952,000","2,074,000","2,196,000","2,318,000","2,440,000","2,562,000","2,684,000","2,806,000","2,928,000","3,050,000","3,172,000","3,294,000","3,416,000","3,537,000","3,660,000","3,782,000"
		InvestmentsAndAdvances,"56,194,000","54,828,000","53,488,000","36,085,000","6,906,000","11,922,000","17,072,000","18,792,000","26,711,000","30,978,000","38,480,000","34,954,000",,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0","0","2,299,000","2,109,000","720,000"
		NonCurrentPrepaidAssets,,"12,898,000","13,129,000","14,059,000","8,836,000","8,619,000",,,"8,923,000","10,557,000","11,240,000","10,627,000","9,403,000","9,395,000","7,248,000","7,077,000","7,053,000","6,951,000","6,931,000","6,798,000","6,791,000","7,175,000"
		OtherNonCurrentAssets,"13,090,000","12,898,000","13,129,000","14,059,000","8,836,000","8,619,000","8,776,000","9,430,000","8,923,000","10,557,000","11,240,000","10,627,000","9,403,000","9,395,000","7,248,000","7,077,000","7,053,000","6,951,000","6,931,000","6,798,000","6,791,000","7,175,000"
TotalLiabilitiesNetMinorityInterest,"1,591,651,000","1,712,120,000","1,685,606,000","1,635,633,000","1,433,111,000","730,140,000","323,158,000","320,279,000","314,648,000","264,767,000","264,264,000","287,323,000","260,261,000","170,883,000","182,169,000","71,370,000","60,695,000","46,525,000","55,577,000","848,135,000","49,985,000","697,211,000"
	CurrentLiabilities,"300,366,000","401,812,000","406,356,000","354,063,000","235,992,000","185,721,000","262,850,000","139,365,000","136,102,000","85,182,000","93,047,000","118,072,000","103,600,000","46,218,000","59,781,000","60,559,000","50,360,000","35,857,000","45,212,000","46,557,000","40,111,000","32,943,000"
		PayablesAndAccruedExpenses,"42,871,000","37,763,000","32,512,000","44,557,000","27,950,000","17,367,000","18,004,000","20,827,000","24,989,000","10,414,000","14,100,000","28,828,000","38,003,000","10,809,000","11,157,000","13,375,000","20,466,000","13,031,000","21,023,000","23,509,000","19,633,000","14,772,000"
			Payables,"22,693,000","12,546,000","12,497,000","28,193,000","16,981,000","7,645,000","4,719,000","4,838,000","3,833,000","2,897,000","3,467,000","4,670,000","17,713,000","2,834,000","2,995,000","4,373,000","13,805,000","5,969,000","13,201,000","14,688,000","11,002,000","9,178,000"
				AccountsPayable,"22,693,000","12,546,000","10,075,000","26,095,000","15,568,000","5,644,000","3,375,000","3,389,000","2,909,000","2,122,000","3,173,000","4,217,000","17,533,000","2,516,000","2,601,000","3,855,000","2,929,000","1,901,000","3,343,000","3,081,000","2,558,000","5,385,000"
				OtherPayable,,,"2,422,000","2,098,000","1,413,000","2,001,000","1,344,000","1,449,000","924,000","775,000","294,000","453,000","180,000","318,000","394,000","518,000","10,876,000","4,068,000","9,858,000","11,607,000","8,444,000","3,793,000"
			CurrentAccruedExpenses,"20,178,000","25,217,000","20,015,000","16,364,000","10,969,000","9,722,000","13,285,000","15,989,000","21,156,000","7,517,000","10,633,000","24,158,000","20,290,000","7,975,000","8,162,000","9,002,000","6,661,000","7,062,000","7,822,000","8,821,000","8,631,000","5,594,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"69,173,000","78,437,000","68,230,000","72,746,000","54,498,000","49,238,000","44,232,000","32,978,000","37,300,000","30,462,000","40,234,000","33,265,000","33,774,000","22,862,000","29,370,000","25,043,000","27,205,000","19,543,000","22,380,000","21,427,000","19,150,000","16,659,000"
		CurrentDebtAndCapitalLeaseObligation,"174,224,000","271,144,000","277,488,000","208,256,000","125,553,000","97,433,000","191,408,000","59,395,000","63,020,000","37,154,000","31,718,000","38,146,000","21,561,000","4,733,000","5,790,000","3,492,000","1,357,000","2,016,000","705,000","529,000","233,000",
			CurrentDebt,"159,154,000","256,104,000","262,695,000","193,623,000","112,942,000","85,460,000","179,726,000","47,781,000","51,487,000","25,746,000","21,987,000","29,427,000","15,193,000","4,733,000","5,790,000","3,492,000","1,357,000","2,016,000","705,000","529,000","233,000",
				LineOfCredit,"159,154,000","232,824,000","239,452,000","170,195,000","89,514,000","62,978,000","55,231,000","47,781,000","51,487,000","25,746,000","21,987,000","29,427,000","15,193,000","4,733,000",,,,,,,,
				OtherCurrentBorrowings,,"23,280,000","23,243,000","23,428,000","23,428,000","22,482,000","124,495,000",,,,,,,,"5,790,000","3,492,000","1,357,000","2,016,000","705,000","529,000","233,000",
			CurrentCapitalLeaseObligation,"15,070,000","15,040,000","14,793,000","14,633,000","12,611,000","11,973,000","11,682,000","11,614,000","11,533,000","11,408,000","9,731,000","8,719,000","6,368,000",,,,,,,,,
		CurrentDeferredLiabilities,"14,098,000","14,468,000","28,126,000","28,504,000","27,991,000","21,683,000","9,206,000","26,165,000","10,793,000","7,152,000","6,995,000","17,833,000","10,262,000","7,814,000","13,464,000","18,649,000","1,332,000","1,267,000","1,104,000","1,092,000","1,095,000","1,512,000"
			CurrentDeferredTaxesLiabilities,"7,760,000","7,760,000","7,841,000","7,841,000","6,812,000","6,812,000",,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"6,338,000","6,708,000","20,285,000","20,663,000","21,179,000","14,871,000","9,206,000","26,165,000","10,793,000","7,152,000","6,995,000","17,833,000","10,262,000","7,814,000","13,464,000","18,649,000","1,332,000","1,267,000","1,104,000","1,092,000","1,095,000","1,512,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,291,285,000","1,310,308,000","1,279,250,000","1,281,570,000","1,197,119,000","544,419,000","60,308,000","180,914,000","178,546,000","179,585,000","171,217,000","169,251,000","156,661,000","124,665,000","122,388,000","10,811,000","10,335,000","10,668,000","10,365,000","801,578,000","9,874,000","664,268,000"
		LongTermDebtAndCapitalLeaseObligation,"1,290,304,000","1,269,239,000","1,270,526,000","1,272,475,000","1,190,307,000","537,607,000","51,597,000","177,246,000","178,546,000","179,585,000","171,217,000","169,251,000","156,661,000","113,586,000","112,130,000",,,,,,,
			LongTermDebt,"1,238,585,000","1,214,017,000","1,212,767,000","1,211,517,000","1,136,974,000","488,268,000",,"122,884,000","121,292,000","119,716,000","118,158,000","116,617,000","115,094,000","113,586,000","112,130,000",,,,,,,
			LongTermCapitalLeaseObligation,"51,719,000","55,222,000","57,759,000","60,958,000","53,333,000","49,339,000","51,597,000","54,362,000","57,254,000","59,869,000","53,059,000","52,634,000","41,567,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"981,000","1,201,000","883,000","1,254,000",,,,,,"0","0","0","0","11,079,000","10,258,000","10,811,000","10,335,000","10,668,000","10,365,000","10,473,000","9,874,000","8,852,000"
			NonCurrentDeferredTaxesLiabilities,"981,000","1,201,000","883,000","1,254,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,"0","0","0","0","11,079,000","10,258,000","10,811,000","10,335,000","10,668,000","10,365,000","10,473,000","9,874,000","8,852,000"
		TradeandOtherPayablesNonCurrent,,"0","7,841,000","7,841,000","6,812,000","6,812,000","8,711,000","3,668,000",,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"39,868,000",,,,"39,823,000","39,812,000","39,801,000",,,,,,,,,,"0","0","791,106,000",,"655,416,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,"-1,000",,
TotalEquityGrossMinorityInterest,"275,502,000","309,852,000","357,741,000","365,442,000","383,466,000","630,380,000","440,091,000","395,061,000","280,186,000","331,446,000","327,721,000","312,245,000","314,349,000","371,938,000","372,748,000","225,613,000","209,255,000","235,430,000","233,508,000","-716,718,000","66,922,000","-563,734,000"
	StockholdersEquity,"275,502,000","309,852,000","357,741,000","365,442,000","383,466,000","630,380,000","440,091,000","395,061,000","280,186,000","331,446,000","327,721,000","312,245,000","314,349,000","371,938,000","372,748,000","225,613,000","209,255,000","235,430,000","233,508,000","-716,718,000","66,922,000","-563,734,000"
		CapitalStock,"39,986,000","106,000","39,962,000","39,951,000","39,938,000","39,926,000","39,912,000","39,900,000","94,000","93,000","92,000","92,000","91,000","90,000","89,000","84,000","83,000","81,000","81,000","15,000","70,000","15,000"
			PreferredStock,"39,879,000","39,868,000","39,857,000","39,846,000","39,834,000","39,823,000","39,812,000","39,801,000",,,,,,"0","0",,,,,,,
			CommonStock,"107,000","106,000","105,000","105,000","104,000","103,000","100,000","99,000","94,000","93,000","92,000","92,000","91,000","90,000","89,000","84,000","83,000","81,000","81,000","15,000","70,000","15,000"
		AdditionalPaidInCapital,"699,225,000","682,084,000","662,894,000","651,627,000","641,702,000","860,556,000","684,219,000","673,234,000","591,421,000","583,097,000","571,607,000","562,894,000","552,418,000","542,829,000","531,418,000","387,764,000","374,614,000","364,352,000","360,631,000","0","208,777,000","0"
		RetainedEarnings,"-462,970,000","-372,164,000","-345,162,000","-326,213,000","-298,335,000","-270,313,000","-284,348,000","-318,514,000","-311,904,000","-251,786,000","-244,004,000","-250,785,000","-238,160,000","-170,981,000","-158,759,000","-162,235,000","-165,442,000","-129,003,000","-127,204,000","-716,733,000","-141,925,000","-563,749,000"
		GainsLossesNotAffectingRetainedEarnings,"-739,000","-174,000","47,000","77,000","161,000","211,000","308,000","441,000","575,000","42,000","26,000","44,000",,,,,,,,,,
TotalCapitalization,"1,514,087,000","1,523,869,000","1,570,508,000","1,576,959,000","1,520,440,000","1,118,648,000","440,091,000","517,945,000","401,478,000","451,162,000","445,879,000","428,862,000","429,443,000","485,524,000","484,878,000","225,613,000","209,255,000","235,430,000","233,508,000","-716,718,000","66,922,000","-563,734,000"
PreferredStockEquity,"39,879,000","39,868,000","39,857,000","39,846,000","39,834,000","39,823,000","39,812,000","39,801,000",,,,,,,,,,,,,,
CommonStockEquity,"235,623,000","309,852,000","317,884,000","325,596,000","343,632,000","590,557,000","400,279,000","355,260,000","280,186,000","331,446,000","327,721,000","312,245,000","314,349,000","371,938,000","372,748,000","225,613,000","209,255,000","235,430,000","233,508,000","-716,718,000","66,922,000","-563,734,000"
CapitalLeaseObligations,"66,789,000","70,262,000","72,552,000","75,591,000","65,944,000","61,312,000","63,279,000","65,976,000","68,787,000","71,277,000","62,790,000","61,353,000","47,935,000",,,,,,,,,
NetTangibleAssets,"-310,883,000","-285,459,000","-244,343,000","-245,568,000","372,572,000","619,364,000","428,953,000","383,801,000","268,804,000","319,942,000","316,095,000","300,497,000","302,479,000","359,946,000","360,634,000","213,377,000","196,897,000","222,950,000","220,906,000","-729,441,000","54,076,000","-576,702,000"
WorkingCapital,"798,865,000","844,252,000","856,998,000","873,807,000","1,458,368,000","1,055,105,000","375,811,000","447,382,000","321,248,000","366,411,000","354,519,000","343,662,000","386,382,000","450,029,000","452,413,000","193,256,000","177,300,000","204,349,000","202,740,000","40,903,000","32,685,000","60,445,000"
InvestedCapital,"1,633,362,000","1,779,973,000","1,793,346,000","1,730,736,000","1,593,548,000","1,164,285,000","580,005,000","525,925,000","452,965,000","476,908,000","467,866,000","458,289,000","444,636,000","490,257,000","490,668,000","229,105,000","210,612,000","237,446,000","234,213,000","-716,189,000","67,155,000","-563,734,000"
TangibleBookValue,"-350,762,000","-285,459,000","-284,200,000","-285,414,000","332,738,000","579,541,000","389,141,000","344,000,000","268,804,000","319,942,000","316,095,000","300,497,000","302,479,000","359,946,000","360,634,000","213,377,000","196,897,000","222,950,000","220,906,000","-729,441,000","54,076,000","-576,702,000"
TotalDebt,"1,464,528,000","1,540,383,000","1,548,014,000","1,480,731,000","1,315,860,000","635,040,000","243,005,000","236,641,000","241,566,000","216,739,000","202,935,000","207,397,000","178,222,000","118,319,000","117,920,000","3,492,000","1,357,000","2,016,000","705,000","529,000","233,000",
NetDebt,"785,059,000","879,118,000","912,748,000","669,753,000","8,661,000",,,,,,,,,,,,,,,,,
ShareIssued,"107,025,691","106,308,767","105,375,935","104,838,095","103,983,585","103,000,594","100,241,416","99,394,432","93,957,774","93,001,597","92,212,316","91,777,537","90,926,249","90,151,341","89,234,819","83,785,251","82,672,592","81,468,891","81,385,310","79,536,768","79,536,768","79,536,768"
OrdinarySharesNumber,"107,025,691","106,308,767","105,375,935","104,838,095","103,983,585","103,000,594","100,241,416","99,394,432","93,957,774","93,001,597","92,212,316","91,777,537","90,926,249","90,151,341","89,234,819","83,785,251","82,672,592","81,468,891","81,385,310","79,536,768","79,536,768","79,536,768"
