name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
		GainsLossesNotAffectingRetainedEarnings,"-29,322,000","-110,000","2,615,000","6,089,000","2,082,000","16,490,000","18,782,000","19,538,000","16,947,000","2,283,000","2,775,000","1,141,000","-4,393,000","-9,460,000","-15,599,000","-13,415,000","-11,666,000","-5,950,000","-1,893,000","-2,175,000","-3,261,000","-3,818,000","4,896,000","5,969,000","3,352,000","-2,476,000","1,191,000","-1,775,000","1,747,000","-1,622,000","-4,681,000","-3,209,000","-5,936,000","-7,915,000","-4,900,000","-4,441,000","2,233,000","3,483,000","3,569,000","1,969,000","2,457,000","1,963,000","2,540,000","3,254,000","2,007,000","2,348,000","3,828,000","3,257,000","2,939,000","2,201,000","3,802,000","2,378,000","1,806,000","1,385,000","-4,285,000","-3,386,000","-1,090,000","-3,014,000","-3,202,000","-4,268,000","-3,556,000","-4,070,000","-4,598,000","-6,132,000","-6,058,000","-13,416,000","-13,763,000","-13,779,000","-15,246,000","-14,455,000","-15,102,000","-15,619,000","-15,120,000","-15,811,000","-1,589,000","-2,464,000","-2,056,000","-1,304,000","12,345,000","4,276,000","979,000","773,000","257,000","478,000","-393,000","-261,000","-367,000","-2,452,000","-2,110,000","400,000","9,300,000","13,300,000","13,400,000","14,400,000",,
		OtherEquityInterest,"-111,000","-147,000","-183,000","-219,000","-255,000","-291,000","-330,000","-368,000","-395,000","-433,000","-503,000","-535,000","-567,000","-599,000","-643,000","-688,000","-732,000","-776,000","-823,000","-869,000","-916,000","-963,000","-1,013,000","-1,062,000","-1,112,000","-1,162,000","-1,214,000","-1,266,000","-1,318,000","-1,370,000","-1,425,000","-1,480,000","-1,535,000","-1,590,000","-1,648,000","-1,705,000","-1,763,000","-1,820,000","-1,881,000","-1,941,000","-2,002,000","-2,062,000","-2,125,000","-2,188,000","-2,251,000","-2,314,000","-2,381,000","-1,801,000","-1,867,000","-2,577,000","-2,645,000","-2,713,000","-2,781,000","-2,850,000",,,,,,,,,,,,,,,,,,,,,,,,,"-8,949,000",,,,,,,,,,,"-100,000","120,300,000","123,400,000","124,000,000","128,500,000","144,200,000","147,600,000"
	MinorityInterest,,,,,,,,,,"0","0","0","0","10,479,000","9,457,000","9,085,000","8,969,000","8,753,000","7,774,000","7,441,000","7,376,000","7,205,000","6,546,000","6,293,000","6,377,000","6,001,000","5,272,000","5,076,000","4,647,000","4,787,000","4,309,000","3,902,000","3,921,000","4,304,000","3,810,000","3,587,000","3,211,000","3,712,000","4,255,000","3,939,000","3,685,000","3,400,000","3,097,000","2,639,000","2,788,000","2,505,000","2,297,000","2,062,000","2,268,000","2,106,000","1,923,000","1,734,000","1,870,000","1,798,000","1,275,000","1,212,000","1,417,000","1,371,000","1,321,000","1,255,000","1,419,000","1,375,000","1,331,000","1,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,374,832,000","1,352,663,000","1,245,991,000","1,335,266,000","1,491,402,000","1,762,025,000","1,940,603,000","2,333,082,000","2,204,372,000","1,848,355,000","1,918,716,000","1,849,232,000","1,766,577,000","1,820,682,000","1,973,254,000","1,988,206,000","1,965,206,000","1,824,649,000","1,790,657,000","1,862,261,000","1,760,658,000","1,739,630,000","1,719,024,000","1,718,095,000","1,708,726,000","1,650,514,000","1,623,688,000","1,591,164,000","1,576,244,000","1,767,154,000","1,765,265,000","1,668,667,000","1,512,815,000","1,426,422,000","1,443,613,000","1,441,350,000","1,434,486,000","1,466,066,000","1,434,218,000","1,392,966,000","1,356,067,000","1,002,172,000","946,811,000","927,221,000","905,776,000","871,012,000","869,491,000","931,670,000","955,288,000","956,083,000","1,082,531,000","1,114,409,000","1,133,084,000","1,231,287,000","1,217,628,000","1,158,643,000","1,053,537,000","1,073,731,000","1,050,526,000","1,034,273,000","1,010,245,000","1,058,791,000","1,082,542,000","1,115,574,000","1,062,239,000","859,260,000","1,035,651,000","1,052,679,000","1,022,170,000","909,648,000","890,533,000","869,980,000","863,434,000","822,203,000","774,851,000","742,942,000","737,456,000","761,537,000",,,,,,,,,,,,,,"388,800,000",,"361,000,000","354,200,000","353,900,000"
CommonStockEquity,"981,935,000","995,342,000","978,452,000","972,252,000","945,399,000","941,778,000","935,558,000","926,413,000","912,568,000","945,606,000","932,311,000","918,468,000","900,572,000","900,140,000","890,368,000","877,283,000","865,777,000","803,830,000","804,762,000","795,618,000","703,873,000","695,544,000","696,371,000","689,656,000","680,417,000","667,485,000","663,468,000","653,516,000","651,319,000","640,750,000","632,400,000","627,663,000","620,799,000","613,867,000","614,811,000","611,284,000","614,039,000","612,097,000","605,962,000","598,865,000","597,531,000","503,602,000","501,890,000","501,077,000","497,582,000","495,443,000","495,257,000","492,416,000","489,779,000","487,317,000","487,511,000","485,641,000","484,309,000","493,869,000","490,466,000","505,845,000","507,966,000","518,708,000","531,483,000","547,023,000","567,594,000","582,893,000","580,882,000","591,292,000","590,540,000","602,450,000","601,506,000","613,122,000","612,308,000","585,013,000","585,043,000","596,242,000","596,153,000","606,684,000","604,320,000","614,843,000","613,511,000","632,381,000","637,546,000","296,447,000","289,635,000","285,445,000","288,016,000","286,378,000","286,139,000","282,585,000","279,407,000","273,578,000","271,767,000","274,800,000","276,200,000","279,500,000","276,400,000","278,200,000","275,800,000","275,500,000"
CapitalLeaseObligations,"19,571,000","20,508,000","21,879,000","22,682,000","23,180,000","24,143,000","23,492,000","24,343,000","24,789,000","24,876,000","26,216,000","25,928,000","26,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"819,366,000","832,639,000","815,541,000","809,133,000","782,052,000","778,199,000","771,667,000","762,210,000","748,054,000","780,756,000","767,041,000","752,777,000","734,461,000","733,627,000","723,318,000","709,696,000","697,184,000","659,896,000","660,309,000","650,646,000","558,382,000","549,521,000","549,727,000","542,389,000","532,529,000","518,962,000","514,221,000","503,544,000","500,623,000","489,316,000","480,139,000","474,574,000","466,883,000","459,090,000","458,906,000","454,226,000","455,804,000","452,697,000","444,765,000","436,397,000","432,768,000","452,589,000","450,096,000","449,077,000","445,159,000","450,331,000","449,839,000","446,692,000","443,749,000","440,981,000","440,803,000","442,400,000","436,857,000","446,045,000","442,204,000","457,146,000","458,829,000","469,829,000","482,101,000","497,137,000","517,205,000","532,000,000","529,476,000","539,490,000","545,980,000","557,364,000","555,827,000","566,869,000","564,454,000","585,013,000","585,043,000","596,242,000","596,153,000","606,684,000","604,320,000","614,843,000","613,511,000","632,381,000","637,546,000","296,447,000","289,635,000","285,445,000","288,016,000","286,378,000","286,139,000","282,585,000","279,407,000","273,578,000","271,767,000","274,800,000","276,200,000","279,500,000","276,400,000","278,200,000","275,800,000","275,500,000"
InvestedCapital,"1,374,832,000","1,352,663,000","1,245,991,000","1,335,266,000","1,491,402,000","1,762,025,000","1,940,603,000","2,333,082,000","2,204,372,000","1,848,355,000","1,918,716,000","1,849,232,000","1,766,577,000","1,820,682,000","1,973,254,000","1,988,206,000","1,965,206,000","1,824,649,000","1,790,657,000","1,862,261,000","1,760,658,000","1,739,630,000","1,719,024,000","1,718,095,000","1,708,726,000","1,650,514,000","1,623,688,000","1,591,164,000","1,576,244,000","1,767,154,000","1,765,265,000","1,668,667,000","1,512,815,000","1,426,422,000","1,443,613,000","1,441,350,000","1,434,486,000","1,466,066,000","1,434,218,000","1,392,966,000","1,356,067,000","1,010,521,000","946,811,000","927,221,000","905,776,000","871,012,000","869,491,000","931,670,000","955,288,000","956,083,000","1,082,531,000","1,114,409,000","1,133,084,000","1,231,287,000","1,217,628,000","1,158,643,000","1,053,537,000","1,073,731,000","1,050,526,000","1,034,273,000","1,010,245,000","1,058,791,000","1,082,542,000","1,115,574,000","1,062,239,000","1,026,175,000","1,035,651,000","1,052,679,000","1,022,170,000","909,648,000","890,533,000","869,980,000","863,434,000","827,203,000","774,851,000","742,942,000","737,456,000","761,537,000","802,152,000","475,248,000","468,605,000","463,575,000","464,257,000","442,628,000","419,539,000","415,985,000","409,807,000","385,878,000","378,567,000","383,600,000","387,500,000","388,800,000","378,800,000","372,600,000","354,200,000","353,900,000"
TangibleBookValue,"819,366,000","832,639,000","815,541,000","809,133,000","782,052,000","778,199,000","771,667,000","762,210,000","748,054,000","780,756,000","767,041,000","752,777,000","734,461,000","733,627,000","723,318,000","709,696,000","697,184,000","659,896,000","660,309,000","650,646,000","558,382,000","549,521,000","549,727,000","542,389,000","532,529,000","518,962,000","514,221,000","503,544,000","500,623,000","489,316,000","480,139,000","474,574,000","466,883,000","459,090,000","458,906,000","454,226,000","455,804,000","452,697,000","444,765,000","436,397,000","432,768,000","452,589,000","450,096,000","449,077,000","445,159,000","450,331,000","449,839,000","446,692,000","443,749,000","440,981,000","440,803,000","442,400,000","436,857,000","446,045,000","442,204,000","457,146,000","458,829,000","469,829,000","482,101,000","497,137,000","517,205,000","532,000,000","529,476,000","539,490,000","545,980,000","557,364,000","555,827,000","566,869,000","564,454,000","585,013,000","585,043,000","596,242,000","596,153,000","606,684,000","604,320,000","614,843,000","613,511,000","632,381,000","637,546,000","296,447,000","289,635,000","285,445,000","288,016,000","286,378,000","286,139,000","282,585,000","279,407,000","273,578,000","271,767,000","274,800,000","276,200,000","279,500,000","276,400,000","278,200,000","275,800,000","275,500,000"
TotalDebt,"412,468,000","377,829,000","289,418,000","385,696,000","569,183,000","844,390,000","1,028,537,000","1,431,012,000","1,316,593,000","927,625,000","1,012,621,000","956,692,000","892,210,000","920,542,000","1,082,886,000","1,110,923,000","1,099,429,000","1,020,819,000","985,895,000","1,066,643,000","1,056,785,000","1,044,086,000","1,022,653,000","1,028,439,000","1,028,309,000","983,029,000","960,220,000","937,648,000","924,925,000","1,126,404,000","1,132,865,000","1,041,004,000","892,016,000","812,555,000","828,802,000","830,066,000","820,447,000","853,969,000","828,256,000","794,101,000","758,536,000","506,919,000","444,921,000","426,144,000","408,194,000","375,569,000","374,234,000","439,254,000","465,509,000","468,766,000","595,020,000","628,768,000","648,775,000","737,418,000","727,162,000","652,798,000","545,571,000","555,023,000","519,043,000","487,250,000","442,651,000","475,898,000","501,660,000","524,282,000","471,699,000","423,725,000","434,145,000","439,557,000","409,862,000","324,635,000","305,490,000","273,738,000","267,281,000","220,519,000","170,531,000","128,099,000","123,945,000","129,156,000","164,606,000","178,801,000","178,970,000","178,130,000","176,241,000","156,250,000","133,400,000","133,400,000","130,400,000","112,300,000","106,800,000","108,800,000","111,300,000","109,300,000","102,400,000","94,400,000","78,400,000","78,400,000"
NetDebt,"303,865,000","29,584,000","238,674,000","326,935,000","415,076,000","385,330,000","687,712,000","1,151,753,000","951,036,000","824,959,000","807,875,000","837,968,000","753,666,000","833,458,000","1,029,010,000","1,055,445,000","1,014,973,000","962,258,000","922,532,000","953,048,000","994,042,000","985,937,000","958,106,000","958,497,000","954,387,000","910,128,000","913,176,000","845,772,000","727,804,000","1,064,003,000","1,044,727,000","961,271,000","819,080,000","775,407,000","733,387,000","730,271,000","728,351,000","775,528,000","751,984,000","675,690,000","669,652,000","400,623,000","422,002,000","402,732,000","384,953,000","357,118,000","355,364,000","418,662,000","447,727,000","451,131,000","578,972,000","610,405,000","632,079,000","715,148,000","705,646,000","635,659,000","528,592,000","537,324,000","503,378,000","470,571,000","426,337,000","457,661,000","485,177,000","506,754,000","456,392,000","408,218,000","418,141,000","421,999,000","399,371,000","315,698,000","297,228,000","264,099,000","252,395,000","205,388,000","33,374,000","115,229,000",,"115,585,000","151,551,000","161,999,000","165,539,000","164,847,000","163,322,000","143,106,000","120,902,000","119,895,000","118,669,000","100,304,000","99,083,000","75,800,000","105,600,000","62,800,000","51,300,000","20,800,000","23,000,000",
ShareIssued,"85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,177,172","85,073,093","85,067,222","85,177,172","85,177,172","85,177,172","81,553,363","81,695,695","81,695,695","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,744,445","75,749,825","75,749,819","75,414,713","75,414,713","64,597,180","64,580,180","64,447,889","64,445,389","64,445,389","64,436,889","64,411,889","64,411,889","64,404,419","64,404,419","64,404,419","64,404,419","69,120,675","63,742,994","57,820,393","58,210,670","57,990,070","61,182,972","61,182,972","61,182,972","61,583,773","62,989,384","62,989,384","62,989,384","61,583,773","61,584,691","61,594,291","61,659,436","59,885,861","59,142,640","59,074,233","58,939,957","58,825,231","57,661,111","57,618,505","57,619,636","58,544,649","58,651,222","58,605,133","58,605,133","58,605,133","58,605,133","60,045,335","60,045,335","60,045,335","60,709,339","60,709,339","60,709,339","60,709,339",,"62,571,163","62,571,163","62,571,163",,"63,630,765"
OrdinarySharesNumber,"78,139,708","78,139,708","78,142,418","78,640,694","78,642,570","78,651,389","79,547,318","79,317,464","79,314,361","80,174,045","80,174,045","80,151,408","80,053,068","80,047,197","80,885,855","80,767,671","80,775,839","77,112,698","77,122,741","76,977,920","71,037,349","71,037,349","71,009,933","70,882,252","70,882,891","70,882,891","70,883,360","70,695,920","70,702,207","70,703,874","70,708,489","70,599,638","70,572,460","70,572,460","70,590,118","70,370,712","70,370,712","70,376,092","70,376,086","70,040,980","70,040,980","59,223,447","59,206,447","59,074,156","59,071,656","59,071,656","59,063,156","59,038,156","59,038,156","59,030,686","59,030,686","59,030,686","59,030,686","63,746,942","58,369,261","57,820,393","58,210,670","57,990,070","61,182,972","61,182,972","61,182,972","61,583,773","62,989,384","62,989,384","62,989,384","61,583,773","61,584,691","61,594,291","61,659,436","59,885,861","59,142,640","59,074,233","58,939,957","58,825,231","57,661,111","57,618,505","57,619,636","58,544,649","58,651,222","58,605,133","58,605,133","58,605,133","58,605,133","60,045,335","60,045,335","60,045,335","60,709,339","60,709,339","60,709,339","60,709,339",,"62,571,163","62,571,163","62,571,163",,"63,630,765"
