name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
		PrepaidAssets,"25,467,000","27,529,000","26,017,000","23,030,000","22,295,000","21,100,000","18,834,000","16,469,000","16,777,000","17,092,000","18,398,000","18,262,000","15,976,000","15,491,000","12,149,000","13,290,000","13,148,000","10,006,000","10,492,000","10,012,000","7,435,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","0","0","0"
	TotalNonCurrentAssets,"578,016,000","575,054,000","434,978,000","437,569,000","439,157,000","442,967,000","419,900,000","384,892,000","377,183,000","390,688,000","355,752,000","365,357,000","363,235,000","329,182,000","138,330,000","142,411,000","143,179,000","143,983,000","202,140,000","163,012,000","145,673,000"
		NetPPE,"68,098,000","68,972,000","69,627,000","73,005,000","72,711,000","69,858,000","67,703,000","67,054,000","60,770,000","64,431,000","60,227,000","62,928,000","63,416,000","30,153,000","29,679,000","30,112,000","30,501,000","31,446,000","29,892,000","29,449,000","29,708,000"
			GrossPPE,"126,108,000","127,075,000","126,613,000","129,041,000","127,011,000","123,127,000","119,006,000","116,009,000","107,874,000","110,737,000","104,643,000","106,224,000","105,103,000","70,580,000","69,527,000","69,105,000","68,614,000","68,500,000","66,070,000","64,268,000","61,114,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"9,852,000","9,888,000","9,896,000","9,993,000","9,983,000","10,067,000","9,927,000","9,871,000","9,842,000","9,942,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000","7,994,000"
				BuildingsAndImprovements,"18,238,000","18,358,000","15,722,000","15,640,000","15,621,000","15,630,000","15,558,000","15,521,000","15,502,000","15,512,000","14,447,000","13,379,000","13,172,000","13,120,000","13,041,000","12,894,000","12,825,000","15,185,000","15,000,000","14,994,000","14,956,000"
				MachineryFurnitureEquipment,"58,415,000","57,974,000","57,645,000","57,424,000","55,556,000","51,587,000","48,161,000","46,330,000","45,630,000","45,390,000","44,422,000","44,866,000","43,390,000","42,540,000","41,735,000","41,957,000","41,495,000","38,854,000","37,115,000","35,694,000","32,767,000"
				OtherProperties,"30,451,000","31,026,000","33,480,000","36,023,000","36,195,000","36,191,000","35,983,000","35,402,000","28,045,000","30,879,000","29,167,000","31,485,000","32,419,000","30,153,000",,,,"31,446,000","29,892,000","0","0"
				Leases,"9,152,000","9,829,000","9,870,000","9,961,000","9,656,000","9,652,000","9,377,000","8,885,000","8,855,000","9,014,000","8,613,000","8,500,000","8,128,000","6,926,000","6,757,000","6,260,000","6,300,000","6,467,000","5,961,000","5,586,000","5,397,000"
			AccumulatedDepreciation,"-58,010,000","-58,103,000","-56,986,000","-56,036,000","-54,300,000","-53,269,000","-51,303,000","-48,955,000","-47,104,000","-46,306,000","-44,416,000","-43,296,000","-41,687,000","-40,427,000","-39,848,000","-38,993,000","-38,113,000","-37,054,000","-36,178,000","-34,819,000","-31,406,000"
		GoodwillAndOtherIntangibleAssets,"472,665,000","469,235,000","330,428,000","329,600,000","333,002,000","340,595,000","327,392,000","291,663,000","291,153,000","300,758,000","271,456,000","276,961,000","279,183,000","280,368,000","85,234,000","88,109,000","86,584,000","87,167,000","84,270,000","59,678,000","47,793,000"
			Goodwill,"379,320,000","370,178,000","268,888,000","262,963,000","262,090,000","264,481,000","270,651,000","233,486,000","229,795,000","233,683,000","210,500,000","212,087,000","210,714,000","210,532,000","62,905,000","63,263,000","63,771,000","62,706,000","68,891,000","43,666,000","36,625,000"
			OtherIntangibleAssets,"93,345,000","99,057,000","61,540,000","66,637,000","70,912,000","76,114,000","56,741,000","58,177,000","61,358,000","67,075,000","60,956,000","64,874,000","68,469,000","69,836,000","22,329,000","24,846,000","22,813,000","24,461,000","15,379,000","16,012,000","11,168,000"
		NonCurrentDeferredAssets,"8,228,000","8,495,000","8,221,000","8,265,000","8,476,000","7,125,000","5,631,000","5,661,000","5,620,000","5,791,000","5,870,000","5,901,000","1,978,000","1,373,000","7,837,000","8,113,000","8,824,000","8,351,000","69,135,000","66,049,000","62,896,000"
			NonCurrentDeferredTaxesAssets,"8,228,000","8,495,000","8,221,000","8,265,000","8,476,000","7,125,000","5,631,000","5,661,000","5,620,000","5,791,000","5,870,000","5,901,000","1,978,000","1,373,000","7,837,000","8,113,000","8,824,000","8,351,000","69,135,000","66,049,000","62,896,000"
		OtherNonCurrentAssets,"29,025,000","28,352,000","26,702,000","26,699,000","24,968,000","25,389,000","19,174,000","20,514,000","19,640,000","19,708,000","18,199,000","19,567,000","18,658,000","17,288,000","15,580,000","16,077,000","17,270,000","17,019,000","18,843,000","7,836,000","5,276,000"
TotalLiabilitiesNetMinorityInterest,"514,481,000","549,294,000","411,437,000","420,087,000","418,100,000","450,532,000","419,464,000","381,112,000","376,157,000","386,086,000","371,007,000","367,527,000","214,821,000","194,082,000","216,214,000","233,706,000","243,345,000","224,928,000","361,698,000","287,848,000","285,429,000"
	CurrentLiabilities,"430,741,000","473,978,000","347,896,000","356,210,000","359,390,000","200,754,000","149,488,000","146,074,000","150,640,000","152,866,000","143,256,000","141,067,000","143,069,000","127,758,000","192,786,000","210,286,000","218,679,000","197,463,000","191,786,000","181,911,000","158,005,000"
		PayablesAndAccruedExpenses,"28,790,000","26,287,000","19,766,000","24,597,000","30,005,000","28,979,000","21,640,000","21,833,000","30,603,000","26,053,000","27,543,000","26,653,000","29,742,000","24,897,000","17,356,000","19,221,000","20,506,000","18,519,000","18,859,000","13,432,000","14,460,000"
			Payables,"21,092,000","20,234,000","12,892,000","18,805,000","23,016,000","23,814,000","15,580,000","16,324,000","23,928,000","21,158,000","20,617,000","18,864,000","22,857,000","18,204,000","10,855,000","12,148,000","14,395,000","13,982,000","13,761,000","11,621,000","12,877,000"
				AccountsPayable,"6,061,000","6,647,000","4,900,000","6,515,000","6,671,000","8,594,000","5,413,000","4,780,000","5,625,000","8,585,000","8,286,000","6,462,000","6,569,000","8,357,000","5,592,000","5,957,000","5,650,000","4,880,000","3,987,000","6,413,000","5,009,000"
				TotalTaxPayable,"15,031,000","13,587,000","7,992,000","12,290,000","16,345,000","15,220,000","10,167,000","11,544,000","18,303,000","12,573,000","12,331,000","12,402,000","16,288,000","9,847,000","5,263,000","5,989,000","8,685,000","8,983,000","9,532,000","4,660,000","6,823,000"
					IncomeTaxPayable,"8,374,000","5,887,000","4,367,000","6,384,000","8,739,000","7,250,000","4,852,000","5,735,000","12,563,000","6,008,000","8,400,000","7,732,000","11,138,000","4,458,000","2,159,000","1,941,000","3,976,000","3,724,000","6,759,000","74,000","2,156,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,"0","0","202,000","60,000","119,000","242,000","548,000","1,045,000"
			CurrentAccruedExpenses,"7,698,000","6,053,000","6,874,000","5,792,000","6,989,000","5,165,000","6,060,000","5,509,000","6,675,000","4,895,000","6,926,000","7,789,000","6,885,000","6,693,000","6,501,000","7,073,000","6,111,000","4,537,000","5,098,000","1,811,000","1,583,000"
				InterestPayable,,,,,,,,,,,,,,,,,,"26,560,000","23,946,000","22,294,000","22,955,000"
		CurrentProvisions,,,,,,,,,,,,,"786,000",,,,"814,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"38,497,000","48,042,000","37,564,000","37,295,000","37,907,000","36,432,000","35,588,000","32,450,000","28,726,000","32,269,000","30,228,000","30,380,000","29,429,000","33,116,000","30,833,000","28,336,000","26,977,000","27,834,000","25,928,000","24,092,000","24,858,000"
		CurrentDebtAndCapitalLeaseObligation,"236,135,000","209,638,000","207,138,000","204,696,000","201,959,000","40,715,000","10,492,000","9,825,000","9,065,000","9,571,000","9,328,000","9,884,000","9,917,000","331,000","400,000","390,000","294,000","232,000","10,147,000","10,601,000","10,435,000"
			CurrentDebt,"226,187,000","199,705,000","196,796,000","193,926,000","191,488,000","30,384,000","430,000","456,000","430,000","430,000","437,000","472,000","453,000","331,000","400,000","390,000","294,000","232,000","10,147,000","10,601,000","10,435,000"
				OtherCurrentBorrowings,"226,187,000","199,705,000","196,796,000","193,926,000","191,488,000","30,384,000","430,000","456,000","430,000","430,000","437,000","472,000","453,000",,"400,000","592,000",,,,,
			CurrentCapitalLeaseObligation,"9,948,000","9,933,000","10,342,000","10,770,000","10,471,000","10,331,000","10,062,000","9,369,000","8,635,000","9,141,000","8,891,000","9,412,000","9,464,000",,,,,,,,
		CurrentDeferredLiabilities,"97,978,000","94,619,000","75,138,000","82,063,000","82,714,000","86,799,000","74,586,000","73,644,000","73,311,000","76,310,000","69,813,000","68,107,000","66,608,000","61,269,000","137,370,000","147,801,000","153,421,000","130,954,000","118,349,000","124,370,000","101,682,000"
			CurrentDeferredRevenue,"97,978,000","94,619,000","75,138,000","82,063,000","82,714,000","86,799,000","74,586,000","73,644,000","73,311,000","76,310,000","69,813,000","68,107,000","66,608,000","61,269,000","137,370,000","147,801,000","153,421,000","130,954,000","118,349,000","124,370,000","101,682,000"
		OtherCurrentLiabilities,"29,341,000","95,392,000","8,290,000","7,559,000","6,805,000","7,829,000","7,182,000","8,322,000","8,935,000","8,663,000","6,344,000","6,043,000","7,373,000","8,145,000","6,827,000","14,538,000","17,481,000","19,924,000","18,503,000","9,416,000","6,570,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"83,740,000","75,316,000","63,541,000","63,877,000","58,710,000","249,778,000","269,976,000","235,038,000","225,517,000","233,220,000","227,751,000","226,460,000","71,752,000","66,324,000","23,428,000","23,420,000","24,666,000","27,465,000","169,912,000","105,937,000","127,424,000"
		LongTermDebtAndCapitalLeaseObligation,"18,847,000","19,550,000","21,610,000","23,785,000","24,577,000","212,976,000","240,340,000","207,761,000","198,573,000","198,412,000","194,455,000","193,879,000","37,430,000","31,417,000","670,000","690,000","526,000","178,000","81,939,000","60,494,000","74,806,000"
			LongTermDebt,,,,,"258,000","188,653,000","215,945,000","183,409,000","180,777,000","178,238,000","175,624,000","173,157,000","15,686,000","31,417,000","670,000","690,000","526,000","178,000","81,939,000","60,494,000","74,806,000"
			LongTermCapitalLeaseObligation,"18,847,000","19,550,000","21,610,000","23,785,000","24,319,000","24,323,000","24,395,000","24,352,000","17,796,000","20,174,000","18,831,000","20,722,000","21,744,000",,,,,,,,
		NonCurrentDeferredLiabilities,"37,178,000","28,261,000","17,428,000","15,304,000","17,207,000","17,416,000","15,398,000","13,684,000","13,701,000","14,411,000","13,264,000","11,944,000","14,147,000","14,490,000","11,432,000","11,074,000","11,584,000","11,260,000","13,601,000","13,258,000","14,647,000"
			NonCurrentDeferredTaxesLiabilities,"15,304,000","15,389,000","8,138,000","8,068,000","8,215,000","8,028,000","6,885,000","6,397,000","6,229,000","6,275,000","5,598,000","5,725,000","7,636,000","7,736,000","1,710,000","1,818,000","1,623,000","1,620,000","1,106,000","298,000","1,379,000"
			NonCurrentDeferredRevenue,"21,874,000","12,872,000","9,290,000","7,236,000","8,992,000","9,388,000","8,513,000","7,287,000","7,472,000","8,136,000","7,666,000","6,219,000","6,511,000","6,754,000","9,722,000","9,256,000","9,961,000","9,640,000","12,495,000","12,960,000","13,268,000"
		EmployeeBenefits,"15,329,000","15,086,000","15,226,000","14,825,000","14,548,000","14,497,000","11,430,000","10,687,000","10,369,000","10,379,000","9,766,000","9,782,000","9,327,000","9,111,000","7,939,000","7,676,000","7,953,000","7,670,000","66,250,000","25,821,000","28,195,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"15,329,000","15,086,000","15,226,000","14,825,000","14,548,000","14,497,000","11,430,000","10,687,000","10,369,000","10,379,000","9,766,000","9,782,000","9,327,000","9,111,000","7,939,000","7,676,000","7,953,000","7,670,000","7,174,000","6,724,000","5,959,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,352,000","2,345,000","0"
		OtherNonCurrentLiabilities,"12,386,000","12,419,000","9,277,000","9,963,000","2,378,000","4,889,000","2,808,000","2,906,000","2,874,000","10,018,000","10,266,000","10,855,000","10,848,000","11,306,000","3,387,000","3,980,000","4,603,000","8,357,000","8,122,000","6,364,000","9,776,000"
TotalEquityGrossMinorityInterest,"619,209,000","613,981,000","603,046,000","400,129,000","399,813,000","379,370,000","360,239,000","355,734,000","358,497,000","357,059,000","345,693,000","362,193,000","304,045,000","289,134,000","211,799,000","204,064,000","67,477,000","62,943,000","-60,204,000","-22,238,000","-34,653,000"
	StockholdersEquity,"619,209,000","613,981,000","603,046,000","400,129,000","399,813,000","379,370,000","360,239,000","355,734,000","358,497,000","357,059,000","345,693,000","362,193,000","304,045,000","289,134,000","211,799,000","204,064,000","67,477,000","62,943,000","-60,204,000","-22,238,000","-34,663,000"
		CapitalStock,"792,000","792,000","792,000","791,000","791,000","791,000","791,000","791,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,358,000","2,357,000","2,350,000","5,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0"
			CommonStock,"792,000","792,000","792,000","791,000","791,000","791,000","791,000","791,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,359,000","2,358,000","2,357,000","2,350,000","5,000"
		AdditionalPaidInCapital,"698,045,000","724,226,000","711,082,000","495,824,000","484,584,000","474,669,000","464,803,000","456,307,000","449,870,000","446,633,000","436,197,000","433,902,000","381,159,000","379,832,000","370,402,000","369,579,000","232,576,000","232,156,000","49,347,000","40,884,000","39,688,000"
		RetainedEarnings,"-66,620,000","-102,087,000","-100,690,000","-92,581,000","-78,933,000","-93,293,000","-95,491,000","-86,986,000","-76,763,000","-82,405,000","-80,903,000","-64,964,000","-68,986,000","-82,005,000","-153,759,000","-161,066,000","-162,579,000","-166,499,000","-106,152,000","-59,675,000","-67,092,000"
		GainsLossesNotAffectingRetainedEarnings,"-13,008,000","-8,950,000","-8,138,000","-3,905,000","-6,629,000","-2,797,000","-9,864,000","-14,378,000","-16,969,000","-9,528,000","-11,960,000","-9,104,000","-10,487,000","-11,052,000","-7,203,000","-6,808,000","-4,879,000","-5,072,000","-5,756,000","-5,797,000","-7,264,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,"0","0","0","10,000"
TotalCapitalization,"619,209,000","613,981,000","603,046,000","400,129,000","400,071,000","568,023,000","576,184,000","539,143,000","539,274,000","535,297,000","521,317,000","535,350,000","319,731,000","320,551,000","212,469,000","204,754,000","68,003,000","63,121,000","21,735,000","38,256,000","40,143,000"
CommonStockEquity,"619,209,000","613,981,000","603,046,000","400,129,000","399,813,000","379,370,000","360,239,000","355,734,000","358,497,000","357,059,000","345,693,000","362,193,000","304,045,000","289,134,000","211,799,000","204,064,000","67,477,000","62,943,000","-60,204,000","-22,238,000","-34,663,000"
CapitalLeaseObligations,"28,795,000","29,483,000","31,952,000","34,555,000","34,790,000","34,654,000","34,457,000","33,721,000","26,431,000","29,315,000","27,722,000","30,134,000","31,208,000",,,,,,,,
NetTangibleAssets,"146,544,000","144,746,000","272,618,000","70,529,000","66,811,000","38,775,000","32,847,000","64,071,000","67,344,000","56,301,000","74,237,000","85,232,000","24,862,000","8,766,000","126,565,000","115,955,000","-19,107,000","-24,224,000","-144,474,000","-81,916,000","-82,456,000"
WorkingCapital,"124,933,000","114,243,000","231,609,000","26,437,000","19,366,000","186,181,000","210,315,000","205,880,000","206,831,000","199,591,000","217,692,000","223,296,000","12,562,000","26,276,000","96,897,000","85,073,000","-51,036,000","-53,575,000","-92,432,000","-79,313,000","-52,902,000"
InvestedCapital,"845,396,000","813,686,000","799,842,000","594,055,000","591,559,000","598,407,000","576,614,000","539,599,000","539,704,000","535,727,000","521,754,000","535,822,000","320,184,000","320,882,000","212,869,000","205,144,000","68,297,000","63,353,000","31,882,000","48,857,000","50,578,000"
TangibleBookValue,"146,544,000","144,746,000","272,618,000","70,529,000","66,811,000","38,775,000","32,847,000","64,071,000","67,344,000","56,301,000","74,237,000","85,232,000","24,862,000","8,766,000","126,565,000","115,955,000","-19,107,000","-24,224,000","-144,474,000","-81,916,000","-82,456,000"
TotalDebt,"254,982,000","229,188,000","228,748,000","228,481,000","226,536,000","253,691,000","250,832,000","217,586,000","207,638,000","207,983,000","203,783,000","203,763,000","47,347,000","31,748,000","1,070,000","1,080,000","820,000","410,000","92,086,000","71,095,000","85,241,000"
NetDebt,,,,,,,,,,,,,,,,,,,"75,419,000","53,676,000","68,367,000"
ShareIssued,"79,755,574","79,269,000","78,764,000","75,483,000","75,095,000","74,327,000","73,461,000","73,079,000","72,829,732","72,402,000","71,745,000","71,573,000","70,930,774","70,520,000","70,291,000","69,689,000","63,864,688","63,233,160","60,390,940","60,390,940","60,390,940"
OrdinarySharesNumber,"79,755,574","79,269,000","78,764,000","75,483,000","75,095,000","74,327,000","73,461,000","73,079,000","72,829,732","72,402,000","71,745,000","71,573,000","70,930,774","70,520,000","70,291,000","69,689,000","63,864,688","63,233,160","60,390,940","60,390,940","60,390,940"
