name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"1,462,983,000","397,133,000","377,658,000","357,983,000","330,209,000","371,830,000","397,818,000","309,314,000","425,748,000","343,554,000","333,699,000","343,538,000","263,352,000","423,285,000","340,358,000","320,769,000","234,131,000","382,389,000","343,216,000","346,786,000","278,300,000","460,756,000","426,782,000","366,991,000","267,187,000","337,748,000","390,158,000","275,771,000","174,392,000","279,729,000","220,310,000","225,015,000","144,533,000","274,850,000","348,277,000","278,522,000","202,107,000","290,374,000","245,171,000","250,537,000","163,084,000","284,047,000","174,982,000","231,749,000","152,686,000","300,047,000","283,639,000","270,099,000","171,573,000","303,282,000","387,362,000","228,392,000","141,977,000","218,382,000","116,730,000","190,523,000","190,425,000","232,933,000","195,076,000","221,614,000","186,399,000","246,908,000","188,719,000","244,683,000","222,061,000","210,124,000","177,215,000","220,884,000","198,258,000","261,100,000","167,490,000","204,160,000","181,947,000","213,503,000","181,079,000","172,175,000","164,410,000","222,810,000","136,960,000","222,938,000","140,649,000","150,265,000","162,502,000","256,075,000","38,068,000","205,768,000","148,920,000","133,790,000","106,535,000","143,529,000","216,752,000","102,441,000","70,466,000","121,954,000","118,568,000","61,697,000","71,046,000","146,342,000","119,913,000","127,952,000","111,276,000","129,692,000","97,738,000","140,839,000","57,953,000","125,866,000","87,173,000","60,400,000","37,500,000","134,500,000","69,531,000","81,000,000","63,800,000","67,100,000","25,400,000","157,200,000","74,000,000","142,500,000","126,800,000","26,500,000","120,700,000","161,500,000","119,000,000","129,300,000","83,800,000","147,000,000","88,200,000","184,800,000","59,000,000","122,900,000","120,400,000","111,500,000","68,000,000","131,800,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245,171,000","250,537,000","163,084,000","284,047,000","174,982,000","231,749,000","152,686,000","300,047,000","283,639,000","270,099,000","171,573,000","303,282,000","387,362,000","228,392,000","141,977,000","218,382,000","116,730,000","190,523,000","190,425,000","232,933,000","195,076,000","221,614,000","186,399,000","246,908,000","188,719,000","244,683,000","222,061,000","210,124,000","177,215,000","220,884,000","198,258,000","261,100,000","167,490,000","204,160,000","181,947,000","213,503,000","181,079,000","172,175,000","164,410,000","222,810,000","136,960,000","222,938,000","140,649,000","150,265,000","162,502,000","256,075,000","38,068,000","205,768,000","148,920,000","133,790,000","106,535,000","143,529,000","216,752,000","102,441,000","70,466,000","121,954,000","118,568,000","61,697,000","71,046,000","146,342,000","119,913,000","127,952,000","111,276,000","129,692,000","97,738,000","140,839,000","57,953,000","125,866,000","87,173,000","60,400,000","37,500,000","134,500,000","69,531,000","81,000,000","63,800,000","67,100,000","25,400,000","157,200,000","74,000,000","142,500,000","126,800,000","26,500,000","120,700,000","161,500,000","119,000,000","129,300,000","83,800,000","147,000,000","88,200,000","184,800,000","59,000,000","122,900,000","120,400,000","111,500,000","68,000,000","131,800,000"
		NetIncomeFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,173,000","132,345,000","132,882,000","127,117,000","135,191,000","142,438,000","128,544,000","127,375,000","120,274,000","126,136,000","119,046,000","132,408,000","117,800,000","-123,847,000","363,535,000","116,561,000","112,351,000","112,034,000","107,882,000","109,592,000","100,633,000","105,192,000","117,373,000","62,714,000","98,154,000","83,126,000","69,004,000","102,299,000","102,084,000","94,593,000","100,416,000","85,837,000","91,271,000","68,964,000","73,312,000","48,316,000","83,364,000","60,254,000","28,127,000","63,142,000","92,918,000","92,851,000","92,974,000","74,590,000","77,328,000","82,366,000","73,693,000","79,039,000","76,274,000","-64,165,000","63,600,000","72,600,000","71,200,000","65,900,000","64,700,000","64,900,000","75,600,000","85,900,000","64,400,000","78,300,000","51,000,000","66,900,000","68,100,000","66,500,000","64,000,000","63,500,000","62,700,000","61,300,000","59,000,000","47,200,000","61,200,000","60,400,000","60,400,000","51,300,000","54,900,000","53,500,000","51,600,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319,712,000","118,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319,712,000","118,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,760,000","-700,817,000","88,732,000","59,282,000","111,717,000","-681,945,000","116,139,000","94,686,000","89,850,000","-652,253,000","101,838,000","65,850,000","143,300,000","16,537,000","-159,375,000","65,386,000","101,152,000","476,763,000","332,051,000","-139,939,000","49,176,000","167,807,000","105,565,000","77,935,000","52,111,000","110,118,000","187,071,000","-64,231,000","103,684,000","-259,087,000","33,374,000","20,698,000","52,258,000","70,081,000","29,129,000","22,150,000","38,590,000","206,984,000","33,570,000","7,904,000","53,424,000","140,956,000","34,978,000","36,686,000","52,364,000","106,600,000","67,146,000","-21,086,000","49,592,000","362,768,000","-3,200,000","-35,100,000","63,300,000","69,213,000","16,300,000","-1,100,000","-8,500,000","-158,100,000","92,800,000","-4,300,000","91,500,000","-5,900,000","-41,600,000","54,200,000","97,500,000","8,700,000","66,600,000","22,500,000","88,000,000","-12,100,000","123,600,000","-1,400,000","62,500,000","30,600,000","56,600,000","14,500,000","80,200,000"
		ChangeInWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-125,431,000","-44,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,869,000","-39,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,869,000","-39,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,869,000","-39,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
