name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,056,000","14,401,000","10,844,000","10,946,000","9,546,000","8,898,000","7,748,000","6,509,000","3,890,000","3,327,000","3,309,000","3,188,000","3,655,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"765,000","519,000","183,000","177,000","239,000","167,000","154,000","138,000","49,000","24,000","36,000","38,000","461,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"765,000","519,000","183,000","177,000","239,000","167,000","154,000","138,000","49,000","24,000","36,000","38,000","461,000"
		DeferredTax,"473,000,000","-86,000,000","403,000,000","-20,000,000","176,000,000","-22,000,000","25,000,000","69,000,000","1,000,000","-3,000,000","19,000,000","-10,000,000","-14,000,000","-28,000,000","29,000,000","5,000,000","-1,000,000","-6,000,000","-709,000,000","69,000,000","-39,000,000","28,000,000","94,000,000","-29,000,000","19,000,000","30,000,000","-45,000,000","-25,000,000","-14,000,000","-24,000,000","78,000,000","-29,000,000","-2,000,000","-26,000,000","18,576,000","-14,861,000","-10,106,000","-8,609,000","-4,328,000","-7,143,000","-7,818,000","-4,988,000","4,378,000","3,296,000","-7,943,000","-2,632,000","-2,967,000","-7,670,000","-5,938,000","-6,225,000","1,010,000","2,594,000","-1,691,000","-13,449,000","-10,305,000","-4,940,000","-3,198,000","1,457,000","-5,583,000","1,634,000","4,777,000","-4,050,000","-3,897,000","-2,650,000","1,238,000","-36,000","-671,000"
			DeferredIncomeTax,"473,000,000","-86,000,000","403,000,000","-20,000,000","176,000,000","-22,000,000","25,000,000","69,000,000","1,000,000","-3,000,000","19,000,000","-10,000,000","-14,000,000","-28,000,000","29,000,000","5,000,000","-1,000,000","-6,000,000","-709,000,000","69,000,000","-39,000,000","28,000,000","94,000,000","-29,000,000","19,000,000","30,000,000","-45,000,000","-25,000,000","-14,000,000","-24,000,000","78,000,000","-29,000,000","-2,000,000","-26,000,000","18,576,000","-14,861,000","-10,106,000","-8,609,000","-4,328,000","-7,143,000","-7,818,000","-4,988,000","4,378,000","3,296,000","-7,943,000","-2,632,000","-2,967,000","-7,670,000","-5,938,000","-6,225,000","1,010,000","2,594,000","-1,691,000","-13,449,000","-10,305,000","-4,940,000","-3,198,000","1,457,000","-5,583,000","1,634,000","4,777,000","-4,050,000","-3,897,000","-2,650,000","1,238,000","-36,000","-671,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,448,000","1,528,000","1,596,000","1,664,000",,,"1,523,000","1,743,000","1,513,000","1,664,000","650,000",,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-8,677,000","0",,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"507,000","-217,000",,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"190,000,000","38,000,000","76,000,000","39,000,000","37,000,000","36,000,000","34,000,000","32,000,000","32,000,000","41,000,000","39,000,000","36,000,000","35,000,000","29,000,000","37,000,000","32,000,000","32,000,000","29,000,000","33,000,000","34,000,000","34,000,000","34,000,000","34,000,000","30,000,000","31,000,000","29,000,000","32,000,000","32,000,000","23,000,000","24,000,000","24,000,000","24,000,000","27,000,000","22,000,000","22,205,000","11,907,000","14,916,000","14,972,000","12,131,000","11,678,000","14,054,000","14,249,000","12,450,000","13,617,000","13,170,000","13,707,000","10,852,000","12,155,000","14,368,000","11,945,000","17,447,000","13,931,000","12,013,000","9,780,000",,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,000,000","-4,000,000","-14,000,000","-2,003,000","-984,000","-1,996,000","-3,017,000","-2,640,000","-2,152,000","-655,000","-3,078,000","-1,458,000","748,000","-1,904,000","-1,713,000","-2,161,000","-701,000","-3,033,000","-2,082,000","11,565,000","-3,384,000","-14,218,000","-2,249,000",,,,,,,,,,,,,
		OtherNonCashItems,"39,000,000","9,000,000","51,000,000","4,000,000","0","-10,000,000","23,000,000","-38,000,000","1,000,000","-11,000,000","-6,000,000","-8,000,000","-5,000,000","-21,000,000","-123,000,000","-7,000,000","-5,000,000","1,000,000","-9,000,000","-6,000,000","-6,000,000","-1,000,000","-8,000,000","-2,000,000","1,000,000","3,000,000","-1,000,000","1,000,000","-13,000,000","-27,000,000","-58,000,000","-14,000,000","-19,000,000","-10,000,000","-2,257,000","1,982,000","1,128,000","1,147,000","1,089,000","844,000","1,379,000","614,000","7,838,000","548,000","-130,045,000","130,154,000","526,000","-3,147,000","3,190,000","-323,000","-449,000","-211,000","143,000","827,000","9,333,000","5,446,000","2,706,000","-24,653,000","-2,507,000","-2,803,000","-4,054,000","-28,468,000","-14,094,000","-9,915,000",,,
		ChangeInWorkingCapital,"-80,000,000","-168,000,000","61,000,000","-356,000,000","383,000,000","-175,000,000","254,000,000","-200,000,000","139,000,000","-322,000,000","83,000,000","-213,000,000","77,000,000","24,000,000","79,000,000","-144,000,000","32,000,000","-63,000,000","108,000,000","-288,000,000","-132,000,000","82,000,000","22,000,000","-125,000,000","-54,000,000","15,000,000","-36,000,000","-292,000,000","-73,000,000","80,000,000","91,000,000","-196,000,000","27,000,000","186,000,000","37,356,000","2,533,000","36,697,000","-23,586,000","-12,112,000","36,947,000","-4,441,000","-2,915,000","-10,107,000","30,308,000","3,035,000","-18,670,000","12,123,000","-16,580,000","6,215,000","-35,009,000","61,028,000","-9,212,000","-2,475,000","-27,360,000","-14,760,000","17,483,000","16,819,000","-847,000","35,896,000","16,265,000","1,694,000","10,408,000","22,681,000","12,678,000","-3,783,000","-5,107,000","2,378,000"
			ChangeInReceivables,"-182,000,000","-480,000,000","104,000,000","-35,000,000","229,000,000","-303,000,000","79,000,000","77,000,000","295,000,000","-600,000,000","67,000,000","-1,000,000","131,000,000","-227,000,000","75,000,000","29,000,000","111,000,000","-259,000,000","18,000,000","17,000,000","70,000,000","-240,000,000","23,000,000","69,000,000","72,000,000","-229,000,000","17,000,000","29,000,000","31,000,000","-122,000,000","43,000,000","-14,000,000","-33,000,000","-74,000,000","76,641,000","9,923,000","2,203,000","-59,767,000","21,702,000","26,812,000","4,044,000","-41,828,000","22,621,000","6,338,000","-1,018,000","-50,531,000","19,524,000","4,435,000","4,561,000","-31,189,000","24,026,000","-12,717,000","-9,060,000","-29,676,000","16,284,000","-4,168,000","-3,920,000","-22,578,000","9,153,000","1,494,000","-9,563,000","-6,332,000","4,260,000","-7,949,000","-8,406,000","-5,977,000","1,670,000"
				ChangesInAccountReceivables,"-182,000,000","-480,000,000","104,000,000","-35,000,000","229,000,000","-303,000,000","79,000,000","77,000,000","295,000,000","-600,000,000","67,000,000","-1,000,000","131,000,000","-227,000,000","75,000,000","29,000,000","111,000,000","-259,000,000","18,000,000","17,000,000","70,000,000","-240,000,000","23,000,000","69,000,000","72,000,000","-229,000,000","17,000,000","29,000,000","31,000,000","-122,000,000","43,000,000","-14,000,000","-33,000,000","-74,000,000","76,641,000","9,923,000","2,203,000","-59,767,000","21,702,000","26,812,000","4,044,000","-41,828,000","22,621,000","6,338,000","-1,018,000","-50,531,000","19,524,000","4,435,000","4,561,000","-31,189,000","24,026,000","-12,717,000","-9,060,000","-29,676,000",,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"768,000","-10,780,000","6,835,000","-5,470,000","1,422,000","-2,828,000","7,933,000","5,402,000","-4,174,000","-7,987,000","-23,000","983,000","-4,909,000","-275,000","-2,353,000","-630,000","2,371,000","-4,168,000","8,086,000","-3,994,000","-651,000","607,000","987,000","-1,242,000","-557,000","-1,138,000","578,000","-726,000","1,247,000","-3,968,000","-863,000","2,292,000"
			ChangeInPayablesAndAccruedExpense,"-73,000,000","-7,000,000","43,000,000","-149,000,000","40,000,000","-84,000,000","154,000,000","-263,000,000","151,000,000","27,000,000","104,000,000","-133,000,000","98,000,000","-35,000,000","84,000,000","-197,000,000","88,000,000","-8,000,000","11,000,000","-150,000,000","91,000,000","-40,000,000","97,000,000","-162,000,000","98,000,000","-19,000,000","85,000,000","-137,000,000","76,000,000","-45,000,000","30,000,000","161,000,000","-62,000,000","-77,000,000","-88,879,000","-7,613,000","45,042,000","36,450,000","-26,049,000","9,840,000","-10,264,000","30,605,000","-35,991,000","27,570,000","12,511,000","32,365,000","-7,670,000","-17,883,000","2,031,000","-1,816,000","35,683,000","4,914,000","11,936,000","-9,100,000","-27,136,000","9,727,000","11,512,000","-17,027,000","4,399,000","-7,387,000","-5,195,000","4,783,000","608,000","-344,000","-1,570,000","1,016,000","-43,000"
				ChangeInPayable,"-73,000,000","-7,000,000","43,000,000","-149,000,000","40,000,000","-84,000,000","154,000,000","-263,000,000","151,000,000","27,000,000","104,000,000","-133,000,000","98,000,000","-35,000,000","84,000,000","-197,000,000","88,000,000","-8,000,000","11,000,000","-150,000,000","91,000,000","-40,000,000","97,000,000","-162,000,000","98,000,000","-19,000,000","85,000,000","-137,000,000","76,000,000","-45,000,000","-76,000,000",,,"67,000,000","-88,879,000","-7,613,000","45,042,000","36,450,000","-26,049,000","9,840,000","-10,264,000","30,605,000","-35,991,000","27,570,000","12,511,000","32,365,000","-7,670,000","-17,883,000","2,031,000","-1,816,000","35,683,000","4,914,000","11,936,000","-9,100,000",,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,000,000","-57,692,000","10,777,000","4,212,000","27,703,000","-5,253,000","2,716,000","-23,262,000","40,806,000","-31,226,000","30,347,000","-6,077,000","50,266,000","-15,505,000","-10,735,000","-22,883,000","19,487,000","13,379,000","-4,118,000","-4,115,000","18,721,000",,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,000,000","-57,692,000","10,777,000","4,212,000","27,703,000","-5,253,000","2,716,000","-23,262,000","40,806,000","-31,226,000","30,347,000","-6,077,000","50,266,000","-15,505,000","-10,735,000","-22,883,000","19,487,000","13,379,000","-4,118,000","-4,115,000","18,721,000",,,,,,,,,,,,,
					ChangeInAccountPayable,"-73,000,000","-7,000,000","43,000,000","-149,000,000","40,000,000","-84,000,000","154,000,000","-263,000,000","151,000,000","27,000,000","104,000,000","-133,000,000","98,000,000","-35,000,000","84,000,000","-197,000,000","88,000,000","-8,000,000","11,000,000","-150,000,000","91,000,000","-40,000,000","97,000,000","-162,000,000","98,000,000","-19,000,000","85,000,000","-137,000,000","76,000,000","-45,000,000",,,,,,"-18,390,000","40,830,000","8,747,000","-20,796,000","7,124,000","12,998,000","-10,201,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,000,000","5,000,000","-144,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-48,000,000","-56,000,000","-37,000,000","16,000,000","29,000,000","-108,000,000","-40,000,000","-4,000,000","-4,000,000","-35,000,000","-39,000,000","19,000,000","-12,000,000","15,000,000","-21,000,000","15,000,000","-7,000,000","-32,000,000","5,000,000","8,000,000","-34,000,000","-3,000,000","15,000,000","13,000,000","-8,000,000","-13,000,000","15,000,000","5,000,000","1,000,000","-26,000,000","-5,000,000","29,000,000","58,000,000","-12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"153,000,000","-36,000,000","80,000,000","-72,000,000","181,000,000","-55,000,000","179,000,000","123,000,000","-184,000,000","-86,000,000","83,000,000","17,000,000","-22,000,000","-76,000,000","64,000,000","134,000,000","-66,000,000","-107,000,000",,"-55,000,000","-172,000,000","37,000,000","-11,000,000","68,000,000","-135,000,000","-62,000,000","-49,000,000","-83,000,000","-106,000,000","-39,000,000","102,000,000","-283,000,000","158,000,000","29,000,000",,,,,,,,,,,,,,,,,,,,,"-846,000","8,458,000","12,265,000","38,146,000","21,261,000","20,347,000","18,701,000","13,694,000","16,547,000","23,027,000","9,465,000","612,000","-214,000"
			ChangeInOtherWorkingCapital,"70,000,000","411,000,000","-129,000,000","-116,000,000","-96,000,000","375,000,000","-118,000,000","-133,000,000","-119,000,000","372,000,000","-132,000,000","-115,000,000","-118,000,000","347,000,000","-123,000,000","-125,000,000","-94,000,000","343,000,000","-116,000,000","-108,000,000","-87,000,000","328,000,000","-102,000,000","-113,000,000","-81,000,000","338,000,000","-104,000,000","-106,000,000","-75,000,000","312,000,000","-79,000,000","-89,000,000","-94,000,000","320,000,000",,"-545,000","232,000","-7,104,000","-2,295,000","-1,127,000","4,607,000","375,000","-2,139,000","574,000","-471,000","-481,000","-714,000","1,777,000","-102,000","349,000","1,949,000","-3,780,000","-1,183,000","3,330,000","932,000","4,117,000","-3,645,000","-375,000","2,325,000","2,368,000","-1,111,000","-2,315,000","1,992,000","-3,303,000","696,000","105,000","-1,327,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-348,000,000","882,000,000","-1,658,000,000","-94,000,000","1,082,000,000","-116,000,000","-128,000,000","-9,310,000,000","-90,000,000","-302,000,000","-82,000,000","-110,000,000","-362,000,000","-40,000,000","-138,000,000","-799,000,000","-63,000,000","-755,000,000","-35,000,000","-82,000,000","317,000,000","-108,000,000","-592,000,000","-4,000,000","-243,000,000","-59,000,000","-4,144,000,000","-53,000,000","985,000,000","-86,000,000","-453,000,000","-1,162,000,000","1,396,000,000","-249,000,000","-2,263,885,000","-77,232,000","-65,668,000","-116,215,000","-22,053,000","-34,435,000","-45,506,000","-15,873,000","-64,372,000","-518,878,000","-13,745,000","-17,861,000","-14,532,000","55,224,000","-662,472,000","-11,302,000","-834,000","-9,749,000","-26,077,000","-105,615,000","-24,370,000","-115,753,000","38,146,000","32,231,000","-78,024,000","-116,321,000","-56,341,000","-386,702,000","49,046,000","-50,920,000","5,521,000","-31,275,000","-79,049,000"
	CashFlowFromContinuingInvestingActivities,"-348,000,000","882,000,000","-1,658,000,000","-94,000,000","1,082,000,000","-116,000,000","-128,000,000","-9,310,000,000","-90,000,000","-302,000,000","-82,000,000","-110,000,000","-362,000,000","-40,000,000","-138,000,000","-799,000,000","-63,000,000","-755,000,000","-35,000,000","-82,000,000","317,000,000","-108,000,000","-592,000,000","-4,000,000","-243,000,000","-59,000,000","-4,144,000,000","-53,000,000","985,000,000","-86,000,000","-453,000,000","-1,162,000,000","1,900,000,000","-249,000,000","-2,263,885,000","-77,232,000","-65,668,000","-116,215,000","-22,053,000","-34,435,000","-45,506,000","-15,873,000","-64,372,000","-518,878,000","-13,745,000","-17,861,000","-14,532,000","55,224,000","-662,472,000","-11,302,000","-834,000","-9,749,000","-26,077,000","-105,615,000","-24,370,000","-115,753,000","38,146,000","32,231,000","-78,024,000","-116,321,000","-56,341,000","-386,702,000","49,046,000","-50,920,000","5,521,000","-31,275,000","-79,049,000"
		CapitalExpenditureReported,"-439,000,000","-103,000,000","-124,000,000","-88,000,000","-124,000,000","-116,000,000","-142,000,000","-124,000,000","-85,000,000","-59,000,000","-102,000,000","-69,000,000","-69,000,000","-65,000,000","-119,000,000","-53,000,000","-57,000,000","-51,000,000","-117,000,000","-90,000,000","-84,000,000","-66,000,000","-111,000,000","-97,000,000","-101,000,000","-56,000,000","-85,000,000","-56,000,000","-76,000,000","-60,000,000","-89,000,000","-63,000,000","-47,000,000","-51,000,000","-77,091,000","-53,954,000","-25,323,000","-24,632,000","-17,859,000","-16,926,000","-17,851,000","-15,173,000","-45,044,000","-28,594,000","-9,231,000","-4,766,000","-4,350,000","6,850,000","-19,409,000","-4,865,000","-10,601,000","-4,730,000","-5,351,000","-3,728,000",,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,137,000","-7,695,000",,,,,,,,,"-19,193,000","-14,551,000","-8,669,000","-6,399,000","-24,707,000","-59,510,000","-12,288,000","-7,860,000","-6,725,000","-5,514,000","-4,258,000","-3,318,000","-3,842,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,137,000","-7,695,000",,,,,,,,,"-19,193,000","-14,551,000","-8,669,000","-6,399,000","-11,438,000","-59,510,000","-12,288,000","-21,129,000","-6,725,000","-5,514,000","-4,258,000","-3,318,000","-3,842,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","13,269,000",,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,883,000","-5,576,000","-5,414,000","-5,141,000","-4,201,000",,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,883,000","-5,576,000","-5,414,000","-5,141,000","-4,201,000",,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-150,000,000","-4,000,000","1,208,000,000","0","-7,000,000","-9,188,000,000","-2,000,000","-249,000,000","16,000,000","0","-333,000,000","25,000,000","-95,000,000","-746,000,000","-5,000,000","-400,000,000","2,000,000","-1,000,000","426,000,000","22,000,000",,,,"0","-3,751,000,000","0","0","-60,000,000","-308,000,000","171,000,000","1,976,000,000","-142,000,000","-2,191,799,000","0","-5,160,000","-44,041,000","0","-18,250,000","0","0","-10,388,000","0","0","-3,200,000","-23,000","-552,958,000","0","0","2,000","47,000","2,001,000","-39,842,000","-9,486,000","-7,718,000","0","-29,612,000","-24,400,000","-63,594,000","150,000","-392,270,000",,,,,
			PurchaseOfBusiness,,,"-150,000,000","-4,000,000","-29,000,000","0","-7,000,000","-9,188,000,000","-2,000,000","-249,000,000","0","0","-333,000,000","-19,000,000","-95,000,000","-746,000,000","-5,000,000","-400,000,000",,,,,,,,"0","-3,751,000,000","0","0","-60,000,000","-427,000,000","0","-8,000,000","-142,000,000","-2,191,799,000","0","-5,160,000","-44,041,000","0","-18,250,000","0","0","-10,388,000","0","0","-3,200,000","-23,000","-552,958,000","0","0","0","47,000","423,000","-39,842,000",,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0",,,"0","0","0","0","16,000,000","0","0","44,000,000","0","0",,,"752,000,000","-1,000,000","426,000,000","22,000,000",,,,,"0","0",,,"119,000,000","171,000,000",,,,,,,,,,,,,,,,,,,"2,000","0",,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-890,000,000","1,058,000,000",,,,"0","-1,000,000","2,000,000","-3,000,000","6,000,000","9,000,000","-40,000,000","40,000,000","0","76,000,000","0","-1,000,000","-304,000,000",,,,,"0","0",,,"0","0","1,084,000,000","0","0","-1,276,000,000","22,000,000","4,000,000","10,520,000","9,000",,,"0","0","43,000","0","3,790,000","-514,244,000","-2,246,000","599,000","14,800,000","-13,486,000","-14,525,000","-554,000","15,341,000","348,000","-17,586,000","-57,844,000","373,000","10,647,000","52,559,000","70,789,000","-40,712,000","10,925,000","-47,817,000","18,018,000","97,361,000","-42,948,000","10,191,000","-27,741,000","-73,228,000"
			PurchaseOfInvestment,"-4,561,000,000","-651,000,000",,,,,,,,,"0","0","0","0","-1,000,000","0","-1,000,000","-304,000,000",,,,,,,,,"-5,000,000",,,"0","0","-1,302,000,000","4,000,000","-6,000,000","-5,480,000","9,000",,,"0",,,"0","3,790,000","-514,244,000","-2,246,000","-1,400,000","-741,000","-15,486,000","-14,525,000","-2,554,000","-1,160,000","-9,005,000","-18,354,000","-63,212,000","15,000","-1,990,000","-45,200,000","-55,392,000","-92,025,000","-65,682,000","-102,182,000","-72,468,000","-109,444,000","-74,324,000","-71,088,000","-54,371,000","-116,758,000"
