name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"1,215,260,175","1,364,463,987","1,261,630,756","1,334,153,881","1,169,704,462","1,013,941,319","1,356,972,226","2,515,885,816","1,608,370,473"
EnterpriseValue,"903,029,175","1,135,276,987","984,220,756","1,042,972,881","849,713,462","948,309,319","1,298,157,226","2,457,070,816","1,549,555,473"
PeRatio,,,,"12.081",,,,,
PbRatio,"3.38","4.804","4.124","4.208","3.578","2.932","3.727","6.565","11.668"
EnterprisesValueEBITDARatio,"-8.158","-30.941","-35.977","-40.49","-37.262","-45.828","-63.62","-118.791","-77.614"
