name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"412,390,000","153,029,000","68,140,000","119,354,000","71,867,000","105,438,000","83,771,000","16,916,000","116,276,000","277,072,000","31,898,000","74,127,000","136,580,000","112,605,000","58,913,000","64,358,000","66,621,000","104,487,000","50,598,000","79,086,000","65,346,000","114,537,000","58,314,000","48,097,000","49,993,000","97,947,000","60,807,000","58,151,000","52,856,000","68,084,000","29,917,000","13,412,000","61,623,000","76,266,000","17,882,000","41,755,000","37,527,000","63,424,000","1,936,000","20,364,000","24,709,000","37,422,000"
	CashFlowFromContinuingOperatingActivities,"412,390,000","153,029,000","68,140,000","119,354,000","71,867,000","105,438,000","83,771,000","16,916,000","116,276,000","277,072,000","31,898,000","74,127,000","136,580,000","112,605,000","58,913,000","64,358,000","66,621,000","104,487,000","50,598,000","79,086,000","65,346,000","114,537,000","58,314,000","48,097,000","49,993,000","97,947,000","60,807,000","58,151,000","52,856,000","68,084,000","29,917,000","13,412,000","61,623,000","76,266,000","17,882,000","41,755,000","37,527,000","63,424,000","1,936,000","20,364,000","24,709,000","37,422,000"
		NetIncomeFromContinuingOperations,"249,416,000","88,307,000","36,228,000","63,867,000","61,014,000","83,048,000","68,397,000","60,241,000","67,002,000","91,810,000","31,634,000","26,260,000","35,343,000","56,392,000","12,703,000","37,500,000","41,709,000","66,624,000","39,699,000","31,486,000","40,968,000","46,287,000","17,005,000","23,885,000","37,209,000","46,207,000","28,216,000","31,986,000","31,322,000","37,467,000","17,743,000","26,065,000","30,151,000","33,733,000","9,280,000","11,461,000","12,468,000","18,117,000","3,341,000","1,307,000","5,306,000","9,546,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"279,000","168,000","157,000","79,000","803,000","464,000","311,000","45,000","213,000","169,000","174,000","-117,000","255,000","852,000","5,614,000","272,000","-51,000","1,182,000","267,000","727,000","1,051,000","9,927,000","7,946,000","19,000","-39,000","2,375,000",,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"279,000","168,000","157,000","79,000","803,000","464,000","311,000","45,000","213,000","169,000","174,000","-117,000","255,000","852,000","133,000","272,000","-51,000","44,000","267,000","727,000","12,000","429,000","-30,000","19,000","-39,000","1,383,000","1,226,000","0"
		DepreciationAmortizationDepletion,"237,164,000","60,763,000","59,341,000","58,934,000","58,126,000","57,657,000","59,270,000","56,511,000","55,265,000","54,737,000","50,849,000","53,109,000","49,962,000","50,726,000","28,790,000","28,130,000","27,019,000","26,810,000","25,869,000","24,733,000","23,520,000","22,622,000","20,417,000","21,184,000","19,981,000","18,832,000","18,504,000","17,849,000","16,963,000","15,853,000","19,776,000","14,515,000","13,045,000","13,026,000","12,357,000","12,221,000","11,575,000","11,064,000","9,985,000","10,372,000","7,790,000","7,626,000"
			DepreciationAndAmortization,"237,164,000","60,763,000","59,341,000","58,934,000","58,126,000","57,657,000","59,270,000","56,511,000","55,265,000","54,737,000","50,849,000","53,109,000","49,962,000","50,726,000","28,790,000","28,130,000","27,019,000","26,810,000","25,869,000","24,733,000","23,520,000","22,622,000","20,417,000","21,184,000","19,981,000","18,832,000","18,504,000","17,849,000","16,963,000","15,853,000","19,776,000","14,515,000","13,045,000","13,026,000","12,357,000","12,221,000","11,575,000","11,064,000","9,985,000","10,372,000","7,790,000","7,626,000"
				Depreciation,"237,164,000","60,763,000","59,341,000","58,934,000","58,126,000","57,657,000","59,270,000","56,511,000","55,265,000","54,737,000","50,849,000","53,109,000","49,962,000","50,726,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-644,000","2,291,000","-2,263,000","-835,000","163,000","2,757,000","3,489,000","-558,000","554,000","232,000","29,000","-10,936,000","4,474,000","6,217,000","-6,440,000","12,223,000","6,921,000","10,629,000","-15,442,000","5,206,000","9,161,000","8,878,000","544,000","6,529,000","6,180,000","7,410,000","12,426,000","1,535,000","-37,000","1,657,000","3,365,000","2,042,000","4,791,000","6,234,000","2,102,000","6,000,000","6,140,000","10,934,000","3,063,000","860,000","2,317,000","7,613,000"
			DeferredIncomeTax,"-644,000","2,291,000","-2,263,000","-835,000","163,000","2,757,000","3,489,000","-558,000","554,000","232,000","29,000","-10,936,000","4,474,000","6,217,000","-6,440,000","12,223,000","6,921,000","10,629,000","-15,442,000","5,206,000","9,161,000","8,878,000","544,000","6,529,000","6,180,000","7,410,000","12,426,000","1,535,000","-37,000","1,657,000","3,365,000","2,042,000","4,791,000","6,234,000","2,102,000","6,000,000","6,140,000","10,934,000","3,063,000","860,000","2,317,000","7,613,000"
