name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
			NotesReceivable,"5,833,000","2,587,905","2,543,225","2,545,745","2,509,412","1,885,887","1,810,773","1,742,841","1,157,754","1,181,116","1,149,791","1,197,270","1,224,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,"252,302","175,148","89,587",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000,000","0","0","0","400,100","0","0","0",,"0",,,,
		Inventory,"184,094,000","191,221,851","122,311,445","63,826,596","36,891,859","18,403,622","15,679,192","23,512,418","21,038,367","15,292,349","8,786,975","10,589,216","13,556,512","11,482,701","6,848,755","6,231,029","6,668,742","5,305,505","4,316,596","3,257,461","2,577,620","2,211,370","2,106,329","2,573,768","2,553,672","2,322,904","976,735","1,563,753","2,318,925","2,712,997","1,558,778","1,650,337","1,526,880","896,495","818,867","505,009","741,792","575,615","612,916","578,774","515,720","548,855","607,217",,,,,
			RawMaterials,"80,310,000","70,200,702","42,559,209","24,589,144","13,034,266","4,682,291","4,700,209","3,062,408","3,467,034","3,167,853","2,399,872","2,593,678","2,887,471","2,817,477","2,809,932","2,867,128","2,220,403","1,204,560","1,490,200","811,263","610,384","270,143","260,093","226,789","569,467","342,691",,"561,860",,,,"515,397","109,247","192,273","57,756","130,084","135,275","95,725","128,140","187,246","93,366","134,923","270,353",,,,,
			FinishedGoods,"106,380,000","123,594,177","81,377,525","42,110,583","26,224,583","15,334,386","12,056,353","21,178,188","18,166,171","12,990,044","6,761,898","8,255,332","10,775,168","8,739,877","4,200,013","3,491,165","4,487,429","4,137,239","2,941,925","2,509,640","2,309,998","2,142,032","2,011,775","2,459,786","2,334,962","2,309,288",,"1,743,590",,,,"1,178,488","1,466,381","797,494","863,080","581,970","763,417","496,334","501,220","407,972","422,354","413,932","336,864",,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0",,"0",,,"1,602,326","0","0","0","0","0","0","0","0","0","0","0",,,,,,
			InventoriesAdjustmentsAllowances,"-2,596,000","-2,573,028","-1,625,289","-2,873,131","-2,366,990","-1,613,055","-1,077,370","-728,178","-594,838","-865,548","-374,795","-259,794","-106,127","-74,653","-161,190","-127,264","-39,090","-36,294","-115,529","-63,442","-342,762","-200,805","-165,539","-112,807","-350,757","-329,075",,"-741,697",,,"-43,548","-43,548","-48,748","-93,272","-101,969","-207,045","-156,900","-16,444","-16,444","-16,444",,,,,,,,
		PrepaidAssets,"10,042,000","13,555,037","22,829,510","22,744,642","17,183,929","14,626,922","4,731,887","4,312,554","4,671,721","4,170,136","4,212,180","3,610,607","2,832,174","2,299,375","3,336,674","2,674,066","3,158,057","1,180,444","3,068,290","1,963,635","1,805,983","937,349","937,534","1,103,418","993,135","666,267",,,,,,,,,,,"40,967",,,"44,960",,,,"58,000","3,000","3,000",,
		OtherCurrentAssets,,,,,,,,,,"1",,,,,,,,"0","0","0","0","0","0","0","0","0","284,629","138,310","357,600","798,768","995,462","893,202","240,088","256,889","80,733","12,155","0","17,656","94,384","0","64,156","22,234","24,033","0","0","0","0","0"
	TotalNonCurrentAssets,"45,716,000","51,657,878","42,416,215","36,242,538","35,960,116","38,139,108","37,157,875","36,998,484","38,266,200","38,873,336","25,480,257","11,074,185","11,347,850","121,854","121,506","121,057","66,406","62,642","49,958","37,205","35,631","33,533","36,508","26,281","24,333","21,319","94,783","101,895","142,658","155,937","142,511","198,672","209,659","441,056","442,714","452,193","489,398","1,166,829","1,389,777","1,375,037","106,705","79,869","34,768","0","0","0","0","0"
		NetPPE,"5,063,000","4,394,162","3,450,500","2,422,424","2,090,616","1,577,534","882,975","922,465","741,444","942,355","282,143","298,753","327,084","121,854","121,506","121,057","66,406","62,642","49,958","37,205","35,631","33,533","36,508","26,281","24,333","21,319","94,783","101,895","139,202","138,760","123,671","179,832","190,819","172,216","173,874","183,353","179,058","106,489","79,437","64,697","55,804","28,968","28,508",,,,,
			GrossPPE,"6,346,000","5,460,947","4,494,189","3,124,773","2,690,128","2,101,458","1,361,816","1,369,477","1,158,695","1,339,016","658,827","658,554","675,567","451,576","434,642","419,222","352,876","341,159","322,342","303,972","297,958","291,626","292,030","276,825","270,903","264,495","156,228","156,229","218,096","205,544","190,455","277,582","275,883","243,097","231,481","228,332","212,431","130,986","97,266","78,425","65,171","34,599","32,261",,,,,
				MachineryFurnitureEquipment,"1,424,000","1,194,905",,"2,319,551","1,768,534","1,103,301","946,221","845,327","532,575","529,550","505,570","469,930","451,576","451,576","434,642","419,222","352,876","341,159","322,342","303,972","297,958","291,626","292,030","276,825","270,903","264,495","156,228","156,229","218,096","205,544","190,455","277,582","275,883","243,097","231,481","228,332","212,431","130,986","97,266","78,425","65,171","34,599","32,261",,,,,
				OtherProperties,"4,922,000","4,266,042","4,494,189","805,222","921,594","998,157","415,595","524,150","626,120","809,466","153,257","188,624","223,991",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
			AccumulatedDepreciation,"-1,283,000","-1,066,785","-1,043,689","-702,349","-599,512","-523,924","-478,841","-447,012","-417,251","-396,661","-376,684","-359,801","-348,483","-329,722","-313,136","-298,165","-286,470","-278,517","-272,384","-266,767","-262,327","-258,093","-255,522","-250,544","-246,570","-243,176","-61,445","-54,334","-78,894","-66,784","-66,784","-97,750","-85,064","-70,881","-57,607","-44,979","-33,373","-24,497","-17,829","-13,728","-9,367","-5,631","-3,753",,,,,
		GoodwillAndOtherIntangibleAssets,"30,076,000","30,827,909","31,663,397","26,706,858","26,858,518","27,009,404","27,160,159","27,308,291","27,053,278","27,196,806",,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"1,250,000","41,500",,,,,,,,
			Goodwill,"14,238,000","14,526,583","14,851,635","10,419,321","10,419,321","10,419,321","10,419,321","10,419,321","10,023,806","10,023,806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"15,838,000","16,301,326","16,811,762","16,287,537","16,439,197","16,590,083","16,740,838","16,888,970","17,029,472","17,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,250,000","41,500",,,,,,,,
		NonCurrentNoteReceivables,"3,888,000","7,116,738","6,993,869","7,000,800","6,900,882","9,429,437","9,053,866","8,714,205","10,416,120","10,630,041","10,348,115","10,775,432","11,020,766",,,,,,,,,,,,,,,,,,,"18,840","0","250,000","250,000","250,000",,,,,,,,,,,,
		NonCurrentDeferredAssets,"6,396,000","9,019,241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"6,396,000","9,019,241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"293,000","299,828","308,449","112,456","110,100","122,733","60,875","53,523","55,358","104,134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,"14,849,999",,"223,991",,"-2",,,"0","0","0","0","0","0","0","0","0","0","0","3,456","17,177","18,840","0","18,840","18,840","18,840","18,840","310,340","1,060,340","60,340","1,268,840","50,901","50,901","6,260",,,,,
TotalLiabilitiesNetMinorityInterest,"115,570,000","96,973,231","97,579,965","54,708,765","39,166,402","26,962,330","28,897,205","30,279,231","29,422,057","26,923,247","11,085,379","18,878,404","18,697,742","22,824,525","18,227,948","11,239,858","13,907,367","9,963,628","12,439,715","7,445,975","7,867,308","6,822,485","7,061,928","7,136,923","6,792,631","6,521,835","6,689,493","6,835,048","5,859,891","5,466,491","5,139,691","8,625,893","5,573,184","2,762,083","3,159,478","2,191,542","2,710,859","3,816,335","4,715,323","4,137,882","2,397,679","2,191,575","1,709,232","251,700","1,400","1,100","800","1,240"
	CurrentLiabilities,"111,751,000","93,123,494","93,421,330","54,256,877","38,642,619","26,365,092","28,772,227","30,076,130","29,233,268","26,683,399","11,072,632","9,356,352","9,231,496","14,865,144","14,727,948","7,739,858","10,407,367","6,463,628","8,939,715","3,945,975","4,367,308","2,322,485","2,561,928","2,636,923","2,292,631","2,021,835","2,689,493","2,835,048","2,859,891","3,466,491","3,054,546","2,855,105","2,972,406","2,116,761","2,407,619","853,537","1,138,281","2,487,346","3,376,380","2,808,732","2,381,495","2,173,753","1,689,810","251,700","1,400","1,100","800","1,240"
		PayablesAndAccruedExpenses,"75,822,000","67,003,310","70,154,701","52,992,075","37,525,390","25,412,753","18,117,611","20,149,301","19,885,182","17,292,647","10,808,603","9,113,564","9,027,059","14,845,211","14,713,414","7,700,954","10,385,387","6,445,707","8,886,727","3,814,654","3,972,720","2,107,873","2,025,392","1,836,894","2,068,550","1,996,778","2,555,893","2,835,048","2,780,460","3,371,383","2,994,546","1,722,031","1,354,993","2,045,588","2,306,979","732,044","727,892","809,965","1,111,949","594,828","414,811","265,512","377,834","250,000","1,400",,,"740"
			Payables,"50,541,000","35,820,120","41,097,808","19,509,533","18,519,644","11,854,421","5,191,208","8,792,735","11,169,316","10,159,900","5,119,452","4,263,314","5,749,943","5,825,446","5,318,288","3,440,309","4,982,681","3,136,969","6,192,566","2,845,900","2,885,810","1,211,797","1,368,979","1,138,333","1,479,581","1,398,200","1,439,407","1,996,076","2,074,664","2,513,911","1,785,363","1,112,424","708,754","1,605,850","2,121,317","531,185","626,825","809,965","1,111,949","466,047","243,789","178,367","377,834","250,000","1,400",,,"740"
				AccountsPayable,"50,541,000","35,820,120","41,097,808","19,509,533","18,519,644","11,854,421","5,191,208","8,792,735","11,169,316","10,159,900","5,119,452","4,263,314","5,749,943","5,825,446","5,106,023","3,271,683","4,817,219","3,003,086","5,716,824","2,260,185","2,493,010","858,131","1,054,091","875,847","1,253,192","1,207,353","1,439,407","1,932,194","2,074,664","2,513,911","1,785,363","1,112,424","708,754","626,346","765,705","411,185","626,825","809,965","1,111,949","466,047","243,789","178,367","377,834","250,000","1,400",,,"740"
				DividendsPayable,,,,,,,,,,,,,,"0","212,265","168,626","165,462","133,883","475,742","585,715","392,800","353,666","314,888","262,486","226,389","190,847",,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,882",,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","979,504","1,355,612","120,000","0","0","0","0","0","0",,"0","0",,,"0"
			CurrentAccruedExpenses,"25,281,000","31,183,190","29,056,893","33,482,542","19,005,746","13,558,332","12,926,403","11,356,566","8,715,866","7,132,747","5,689,151","4,850,250","3,277,116","9,019,765","9,395,126","4,260,645","5,402,706","3,308,738","2,694,161","968,754","1,086,910","896,076","656,413","698,561","588,969","598,578","1,116,486","838,972","705,796","857,472","1,209,183","609,607","646,239","439,738","185,662","200,859","101,067",,,"128,781","171,022","87,145",,,,,,
		CurrentProvisions,"31,227,000","19,036,986","21,776,892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"710,000","668,810","532,110","509,895","530,275","527,107","9,937,938","9,365,212","9,187,440","9,283,353","146,584","142,778","139,042",,,,,,,,,,,,,,"50,449",,"79,431","95,108","60,000","1,133,074","15,000","45,000","75,000","95,000","272,198","791,132","959,255","749,999","350,000","644,082","228,509","1,700",,"1,100","800","500"
			CurrentDebt,,,,,,,"9,540,007","8,953,266","8,599,750","8,634,279",,,,,,,,,,,,,,,,,,,,,,,"15,000","45,000","75,000","95,000",,"791,132","959,255","749,999","350,000","644,082","228,509","1,700",,,,
				CurrentNotesPayable,,,,,,"0","9,540,007","8,953,266","8,599,750","8,634,279",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"242,366","959,255","749,999",,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000",,"548,766",,,,,,,,,,
			CurrentCapitalLeaseObligation,"710,000","668,810","532,110","509,895","530,275","527,107","397,931","411,946","587,690","649,074","146,584","142,778","139,042",,,,,,,,,,,,,,"50,449",,"79,431","95,108","60,000","1,133,074",,,,,"272,198",,,,,,,,,"1,100","800","500"
		CurrentDeferredLiabilities,"2,258,000","5,438,316",,,,,,,,,,,,,,,"0","0","38,106","122,971","391,128","201,652","526,365","793,380","220,542","13,063",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"2,258,000","5,438,316",,,,,,,,,,,,,"14,534","38,904","0","0","38,106","122,971","391,128","201,652","526,365","793,380","220,542","13,063",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,734,000","976,072","957,627","754,907","586,954","425,232","716,678","561,617","160,646","107,399","117,445","100,010","65,395","19,933","14,534","38,904","21,980","17,921","14,882","8,350","3,460","12,960","10,171","6,649","3,539","11,994","83,151","0","0","0","0","0","1,602,413","26,173","25,640","26,493","138,191","886,249","1,305,176","1,463,905","1,616,684","1,264,159","1,083,467","0","0","0","0","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,819,000","3,849,737","4,158,635","451,888","523,783","597,238","124,978","203,101","188,789","239,848","12,747","9,522,052","9,466,246","7,959,381","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,000,000","4,000,000","3,000,000","2,000,000","2,085,145","5,770,788","2,600,778","645,322","751,859","1,338,005","1,572,578","1,328,989","1,338,943","1,329,150","16,184","17,822","19,422",,,,,
		LongTermDebtAndCapitalLeaseObligation,"735,000","703,343","639,196","451,888","523,783","597,238","124,978","203,101","188,789","239,848","12,747","9,522,052","9,466,246","7,959,381","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,000,000","2,000,000","3,000,000","2,000,000","2,085,145","5,715,605","2,415,281","480,886","574,234","562,570","774,906","1,298,242","1,326,578","1,314,914",,,,,,,,
			LongTermDebt,,,,,,,,,,,,"9,471,536","9,378,654","7,959,381","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","2,000,000","2,000,000","2,000,000","2,000,000","2,034,704","5,654,571","2,415,281","480,886","574,234","562,570","774,906","1,298,242","1,326,578","1,314,914",,,,,,,,
			LongTermCapitalLeaseObligation,"735,000","703,343","639,196","451,888","523,783","597,238","124,978","203,101","188,789","239,848","12,747","50,516","87,592",,,,,,,,,,,,,,"2,000,000",,"1,000,000","0","50,441","61,034",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,084,000","3,146,394","3,497,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"3,084,000","3,146,394","3,497,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,"22,199",,,,,,,,,,"87,592",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","55,183","185,497","164,436","177,625","775,435","797,672","30,747","12,365","14,236",,,,,,,,
TotalEquityGrossMinorityInterest,"228,354,000","217,045,197","197,398,210","186,839,360","109,011,269","104,327,443","99,201,991","68,619,866","65,505,897","63,458,989","63,337,015","24,758,361","25,270,171","11,802,982","10,230,088","12,906,739","15,047,431","17,147,245","21,485,600","22,664,027","20,730,354","10,894,637","7,186,422","6,973,114","7,711,541","8,744,035","-2,947,073","-2,518,286","1,954,873","6,777,685","9,477,215","-3,152,157","-2,321,509","-390,818","884,595","11,227","-906,315","-1,618,506","-1,767,125","-1,604,752","-1,242,872","-1,045,355","-929,567","92,984","97,022","99,882","101,430","5,179"
	StockholdersEquity,"228,354,000","217,045,197","197,398,210","186,839,360","109,011,269","104,327,443","99,201,991","68,619,866","65,505,897","63,458,989","63,337,015","24,758,361","25,270,171","11,802,982","10,230,088","12,906,739","15,047,431","17,147,245","21,485,600","22,664,027","20,730,354","10,894,637","7,186,422","6,973,114","7,711,541","8,744,035","-2,947,073","-2,518,286","1,954,873","6,777,685","9,477,215","-3,152,157","-2,321,509","-390,818","884,595","11,227","-906,315","-1,618,506","-1,767,125","-1,604,752","-1,242,872","-1,045,355","-929,567","92,984","97,022","99,882","101,430","5,179"
		CapitalStock,"75,000","74,909","74,746","74,471","72,586","72,263","71,652","69,563","69,280","68,942","68,876","57,371","57,198","57,003","51,128","51,066","50,960","45,709","45,685","45,346","43,911","40,006","38,672","38,672","38,386","38,386","18,515","18,515","18,485","18,420","18,401","12,030","152,621","150,220","149,016","4,148,789","2,140,934","132,363","120,576","105,611","104,623","103,324","101,162","15,200","3,800","3,800","3,800","1,800"
			PreferredStock,,,,,,,,,,"0","0","0",,"0","3","3","3","7","6","6","6","6","6","6","6","6","0","0",,"0","0","0","6","6","6","4,000,000","2,000,000",,,,,,,,,,,
			CommonStock,"75,000","74,909","74,746","74,471","72,586","72,263","71,652","69,563","69,280","68,942","68,876","57,371","57,198","57,003","51,125","51,063","50,957","45,702","45,679","45,340","43,905","40,000","38,666","38,666","38,380","38,380","18,515","18,515","18,485","18,420","18,401","12,030","152,615","150,214","149,010","148,789","140,934","132,363","120,576","105,611","104,623","103,324","101,162","15,200","3,800","3,800","3,800","1,800"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149,010","0","0","0",,"0","0","0",,"0","0","0",,"0"
		AdditionalPaidInCapital,"272,967,000","267,846,196","244,293,710","237,763,609","164,174,742","159,884,154","156,548,446","130,832,040","129,168,007","127,552,998","126,075,609","87,921,688","86,703,402","85,153,667","82,659,488","81,226,797","80,009,458","79,101,824","78,100,761","77,565,033","76,012,320","64,208,963","59,992,650","59,686,334","58,880,927","58,626,212","36,132,843","36,101,998","34,993,439","34,779,430","34,452,695","15,977,210","14,244,067","13,459,254","13,295,877","7,244,806","7,016,007","6,468,162","5,414,911","4,410,405","3,676,246","5,847,101","5,238,767","102,800","114,200","114,200","114,200","16,200"
		RetainedEarnings,"-44,811,000","-51,489,559","-48,135,273","-50,881,064","-54,841,408","-55,426,832","-56,551,443","-61,305,046","-62,863,380","-63,409,431","-62,236,350","-63,197,392","-61,724,097","-73,380,691","-72,487,280","-68,311,927","-64,920,105","-61,960,910","-56,660,846","-54,946,352","-55,325,877","-53,354,332","-52,844,900","-52,751,892","-51,207,772","-49,920,563","-39,098,431","-38,638,799","-33,057,051","-28,020,165","-24,993,881","-19,141,397","-16,718,197","-14,000,292","-12,560,298","-11,382,368","-10,063,256","-8,219,031","-7,302,612","-6,120,768","-5,023,741","-6,995,780","-6,269,496","-25,016","-20,978","-18,118","-16,570","-12,821"
		GainsLossesNotAffectingRetainedEarnings,"123,000","613,651","1,165,027","-117,656","-394,651","-202,142","-866,664","-976,691","-868,010","-753,520","-571,120","-23,306","233,668","-26,997","6,752","-59,197","-92,882","-39,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"228,354,000","217,045,197","197,398,210","186,839,360","109,011,269","104,327,443","99,201,991","68,619,866","65,505,897","63,458,989","63,337,015","34,229,897","34,648,825","19,762,363","13,730,088","16,406,739","18,547,431","20,647,245","24,985,600","26,164,027","24,230,354","15,394,637","11,686,422","11,473,114","12,211,541","13,244,035","-947,073","-518,286","3,954,873","8,777,685","11,511,919","2,502,414","93,772","90,068","1,458,829","573,797","-131,409","-320,264","-440,547","-289,838","-1,242,872","-1,045,355","-929,567","92,984","97,022","99,882","101,430","5,179"
PreferredStockEquity,,,,,,,,,,,,,,,"3","3","3","7","6","6","6","6","6","6","6","6",,,,,,,"6","6","6","4,000,000","2,000,000",,,,,,,,,,,
CommonStockEquity,"228,354,000","217,045,197","197,398,210","186,839,360","109,011,269","104,327,443","99,201,991","68,619,866","65,505,897","63,458,989","63,337,015","24,758,361","25,270,171","11,802,982","10,230,085","12,906,736","15,047,428","17,147,238","21,485,594","22,664,021","20,730,348","10,894,631","7,186,416","6,973,108","7,711,535","8,744,029","-2,947,073","-2,518,286","1,954,873","6,777,685","9,477,215","-3,152,157","-2,321,515","-390,824","884,589","-3,988,773","-2,906,315","-1,618,506","-1,767,125","-1,604,752","-1,242,872","-1,045,355","-929,567","92,984","97,022","99,882","101,430","5,179"
CapitalLeaseObligations,"1,445,000","1,372,153","1,171,306","961,783","1,054,058","1,124,345","522,909","615,047","776,479","888,922","159,331","193,294","226,634",,,,,,,,,,,,,,"2,050,449",,"1,079,431","95,108","110,441","1,194,108",,,,,"272,198",,,,,,,,,"1,100","800","500"
NetTangibleAssets,"198,278,000","186,217,288","165,734,813","160,132,502","82,152,751","77,318,039","72,041,832","41,311,575","38,452,619","36,262,183","63,337,015","24,758,361","25,270,171","11,802,982","10,230,088","12,906,739","15,047,431","17,147,245","21,485,600","22,664,027","20,730,354","10,894,637","7,186,422","6,973,114","7,711,541","8,744,035","-2,947,073","-2,518,286","1,954,873","6,777,685","9,477,215","-3,152,157","-2,321,509","-390,818","884,595","11,227","-906,315","-1,618,506","-3,017,125","-1,646,252","-1,242,872","-1,045,355","-929,567","92,984","97,022","99,882","101,430","5,179"
