name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,01/31/2006
			OtherReceivables,,"1,022,000,000",,,,"906,000,000",,,,"735,000,000",,,,"818,000,000",,,,"1,074,000,000",,,,"821,000,000",,,,,,,,"251,000,000",,,,"305,000,000",,,,"626,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,"-27,000,000",,,,"-39,000,000",,,,"-24,000,000",,,,"-8,000,000",,,,"-14,000,000",,,,"-11,000,000",,,,,,,,"-10,000,000",,,,"-16,000,000",,,,"-9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"279,000,000","274,000,000","268,000,000","251,000,000","268,000,000","276,000,000","292,000,000","294,000,000",,,,,,,"456,000,000","458,000,000","506,000,000","76,000,000","487,000,000","340,000,000","348,000,000","67,000,000","430,000,000","223,000,000","225,000,000","216,000,000","250,000,000","299,000,000","297,000,000","70,000,000","228,000,000","236,000,000","280,000,000","59,000,000","298,000,000","350,000,000","393,000,000","192,000,000","554,000,000","430,000,000","453,000,000","168,000,000","309,000,000","307,000,000","360,000,000","116,000,000","324,000,000","320,000,000","306,000,000","125,000,000","281,000,000","327,000,000","346,000,000","141,000,000","299,000,000","296,000,000","289,000,000","99,000,000","217,000,000","229,000,000",,"50,000,000","151,000,000",
			RawMaterials,,"154,000,000",,,,"136,000,000","148,000,000","139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,"27,000,000",,,,"41,000,000","79,000,000","89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,"93,000,000",,,,"99,000,000","65,000,000","66,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,"144,000,000",,,,"103,000,000",,,,,,,,"130,000,000",,,,"58,000,000",,,,"145,000,000",,,,"100,000,000",,,,"102,000,000",,,,"100,000,000",,,,"111,000,000",,,,"52,000,000",,,,"41,000,000",,"192,000,000"
		RestrictedCash,,"148,000,000",,,,"163,000,000",,,,,,,,,,,,"32,000,000",,,,"20,000,000",,,,,,,,"30,000,000",,,,"18,000,000",,,,"51,000,000",,,,"43,000,000",,,,"38,000,000",,,,"29,000,000",,,,"25,000,000",,,,"20,000,000",,,,"22,000,000",,
		CurrentDeferredAssets,,"5,000,000",,,,"7,000,000",,,,"6,000,000",,,,"41,000,000",,,,,,,,,,,,,,,,"12,000,000",,,,"89,000,000",,,,"18,000,000",,,,"82,000,000",,,,"44,000,000",,,,"34,000,000",,,,"30,000,000",,,,"43,000,000",,,,"21,000,000",,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000",,,,"89,000,000",,,,"18,000,000",,,,"82,000,000",,,,"44,000,000",,,,"34,000,000",,,,"30,000,000",,,,"43,000,000",,,,"21,000,000",,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","0","0","0","92,000,000","98,000,000","99,000,000",,,,,,,,,"95,000,000",,"0","99,000,000","0","6,000,000","8,000,000","25,000,000","10,000,000","20,000,000","13,000,000","15,000,000",,"30,000,000","34,000,000",,,"9,000,000","0","0","53,000,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"492,000,000","276,000,000","426,000,000","403,000,000","452,000,000","232,000,000","523,000,000","381,000,000","630,000,000","404,000,000","514,000,000","412,000,000","430,000,000","502,000,000",,,,"161,000,000",,,,"155,000,000",,,,,,,,"31,000,000",,,,"32,000,000",,,,"18,000,000",,,,"37,000,000",,,"53,000,000","87,000,000",,,,,,,,"85,000,000","4,000,000",,,"41,000,000",,,"183,000,000","57,000,000",,
	TotalNonCurrentAssets,"9,543,000,000","9,642,000,000","9,712,000,000","9,772,000,000","9,381,000,000","9,172,000,000","9,086,000,000","9,091,000,000","8,120,000,000","6,555,000,000","6,486,000,000","6,413,000,000","6,500,000,000","5,931,000,000","6,027,000,000","6,131,000,000","6,278,000,000","6,316,000,000","6,352,000,000","6,448,000,000","6,745,000,000","6,751,000,000","7,023,000,000","1,584,000,000","1,588,000,000","1,584,000,000","1,573,000,000","1,519,000,000","1,658,000,000","1,663,000,000","1,723,000,000","1,768,000,000","2,398,000,000","2,368,000,000","2,349,000,000","2,695,000,000","2,771,000,000","2,796,000,000","2,804,000,000","2,402,000,000","2,429,000,000","2,462,000,000","2,472,000,000","2,346,000,000","2,338,000,000","2,374,000,000","2,367,000,000","2,218,000,000","2,243,000,000","2,102,000,000","1,980,000,000","1,862,000,000","1,822,000,000","1,831,000,000","1,914,000,000","1,927,000,000","1,871,000,000","1,744,000,000","1,758,000,000","1,605,000,000","1,630,000,000","1,613,000,000","1,374,000,000","1,252,000,000"
		NetPPE,"1,274,000,000","1,282,000,000","1,300,000,000","1,288,000,000","1,239,000,000","1,185,000,000","1,158,000,000","1,128,000,000","1,029,000,000","687,000,000","622,000,000","599,000,000","626,000,000","237,000,000","230,000,000","221,000,000","227,000,000","232,000,000","212,000,000","215,000,000","238,000,000","259,000,000","231,000,000","131,000,000","136,000,000","142,000,000","178,000,000","178,000,000","308,000,000","308,000,000","360,000,000","372,000,000","480,000,000","483,000,000","473,000,000","280,000,000","315,000,000","318,000,000","319,000,000","324,000,000","339,000,000","348,000,000","349,000,000","354,000,000","351,000,000","362,000,000","361,000,000","382,000,000","398,000,000","389,000,000","392,000,000","385,000,000","357,000,000","357,000,000","395,000,000","392,000,000","390,000,000","393,000,000","402,000,000","385,000,000","389,000,000","387,000,000","381,000,000","356,000,000"
			GrossPPE,"1,274,000,000","1,752,000,000","1,300,000,000","1,288,000,000","1,239,000,000","1,580,000,000","1,158,000,000","1,128,000,000","1,029,000,000","1,030,000,000","948,000,000","921,000,000","942,000,000","586,000,000","571,000,000","550,000,000","553,000,000","546,000,000","520,000,000","504,000,000","527,000,000","541,000,000","594,000,000",,,,,,,"621,000,000",,,,"827,000,000",,,,"760,000,000","766,000,000","762,000,000","778,000,000","772,000,000","758,000,000","775,000,000","764,000,000","768,000,000","758,000,000","776,000,000","783,000,000","772,000,000","762,000,000","744,000,000","697,000,000","686,000,000","720,000,000","713,000,000","700,000,000","690,000,000","689,000,000","669,000,000","669,000,000","655,000,000","639,000,000","356,000,000"
				Properties,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,
				LandAndImprovements,,"18,000,000",,,,"18,000,000",,,,"4,000,000","4,000,000","4,000,000","4,000,000","40,000,000","40,000,000","40,000,000","40,000,000","49,000,000","49,000,000","49,000,000","52,000,000","57,000,000","17,000,000",,,,,,,"26,000,000",,,,"27,000,000",,,,"27,000,000",,,,"32,000,000",,,,"33,000,000",,,,"44,000,000",,,,"37,000,000",,,,"47,000,000",,,,"47,000,000",,
				BuildingsAndImprovements,,"140,000,000",,,,"142,000,000",,,,"23,000,000","23,000,000","23,000,000","23,000,000","56,000,000","56,000,000","56,000,000","56,000,000","54,000,000","54,000,000","54,000,000","62,000,000","104,000,000","101,000,000",,,,,,,"107,000,000",,,,"113,000,000",,,,"148,000,000",,,,"181,000,000",,,,"185,000,000",,,,"221,000,000",,,,"345,000,000",,,,"365,000,000",,,,"342,000,000",,
				MachineryFurnitureEquipment,,"537,000,000",,,,"446,000,000",,,,"296,000,000","282,000,000","284,000,000","283,000,000","269,000,000","230,000,000","223,000,000","230,000,000","228,000,000","230,000,000","226,000,000","234,000,000","207,000,000","301,000,000",,,,,,,"330,000,000",,,,"518,000,000",,,,"371,000,000",,,,"359,000,000",,,,"353,000,000",,,,"332,000,000",,,,"299,000,000",,,,"276,000,000",,,,"250,000,000",,
				OtherProperties,"1,274,000,000","612,000,000","1,300,000,000","1,288,000,000","1,239,000,000","581,000,000","1,158,000,000","1,128,000,000","1,029,000,000","400,000,000","394,000,000","383,000,000","406,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"78,000,000",,,,"72,000,000",,,,"104,000,000","58,000,000","39,000,000","38,000,000","15,000,000","50,000,000","45,000,000","55,000,000","44,000,000","21,000,000","8,000,000","14,000,000","12,000,000","14,000,000",,,,,,,"2,000,000",,,,"0",,,,"2,000,000",,,,"6,000,000",,,,"10,000,000",,,,"7,000,000",,,,"5,000,000",,,,"2,000,000",,,,"16,000,000",,
				Leases,,"367,000,000",,,,"321,000,000",,,,"203,000,000","187,000,000","188,000,000","188,000,000","206,000,000","195,000,000","186,000,000","172,000,000","171,000,000","166,000,000","167,000,000","165,000,000","161,000,000","161,000,000",,,,,,,"156,000,000",,,,"169,000,000",,,,"212,000,000",,,,"194,000,000",,,,"187,000,000",,,,"168,000,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-470,000,000",,,,"-395,000,000",,,,"-343,000,000","-326,000,000","-322,000,000","-316,000,000","-349,000,000","-341,000,000","-329,000,000","-326,000,000","-314,000,000","-308,000,000","-289,000,000","-289,000,000","-282,000,000","-363,000,000",,,,,,,"-313,000,000",,,,"-344,000,000",,,,"-442,000,000","-447,000,000","-438,000,000","-439,000,000","-424,000,000","-409,000,000","-421,000,000","-413,000,000","-406,000,000","-397,000,000","-394,000,000","-385,000,000","-383,000,000","-370,000,000","-359,000,000","-340,000,000","-329,000,000","-325,000,000","-321,000,000","-310,000,000","-297,000,000","-287,000,000","-284,000,000","-280,000,000","-268,000,000","-258,000,000",
		GoodwillAndOtherIntangibleAssets,"7,851,000,000","7,921,000,000","7,971,000,000","8,036,000,000","7,690,000,000","7,529,000,000","7,493,000,000","7,526,000,000","6,669,000,000","5,442,000,000","5,460,000,000","5,432,000,000","5,484,000,000","5,512,000,000","5,583,000,000","5,636,000,000","5,782,000,000","5,830,000,000","5,901,000,000","5,928,000,000","6,139,000,000","6,211,000,000","6,517,000,000","1,228,000,000","1,231,000,000","1,232,000,000","1,233,000,000","1,239,000,000","1,242,000,000","1,244,000,000","1,246,000,000","1,266,000,000","1,792,000,000","1,798,000,000","1,804,000,000","2,323,000,000","2,368,000,000","2,385,000,000","2,409,000,000","1,982,000,000","1,992,000,000","2,002,000,000","2,013,000,000","1,870,000,000","1,859,000,000","1,889,000,000","1,904,000,000","1,678,000,000","1,687,000,000","1,540,000,000","1,445,000,000","1,335,000,000","1,331,000,000","1,337,000,000","1,345,000,000","1,359,000,000","1,301,000,000","1,179,000,000","1,192,000,000","1,050,000,000","1,056,000,000","1,060,000,000","843,000,000","718,000,000"
			Goodwill,"6,742,000,000","6,744,000,000","6,650,000,000","6,707,000,000","6,456,000,000","6,313,000,000","6,158,000,000","6,266,000,000","5,719,000,000","4,912,000,000","4,889,000,000","4,861,000,000","4,871,000,000","4,860,000,000","4,881,000,000","4,887,000,000","4,976,000,000","4,974,000,000","4,976,000,000","4,922,000,000","4,619,000,000","4,622,000,000","4,874,000,000","1,228,000,000","1,231,000,000","1,232,000,000","1,233,000,000","1,239,000,000","1,207,000,000","1,207,000,000","1,207,000,000","1,207,000,000","1,704,000,000","1,704,000,000","1,704,000,000","2,195,000,000","2,195,000,000","2,195,000,000","2,195,000,000","1,826,000,000","1,826,000,000","1,826,000,000","1,827,000,000","1,674,000,000","1,659,000,000","1,678,000,000","1,688,000,000","1,548,000,000","1,548,000,000","1,434,000,000","1,353,000,000","1,260,000,000","1,252,000,000","1,249,000,000","1,249,000,000","1,247,000,000","1,180,000,000","1,077,000,000","1,081,000,000","955,000,000","964,000,000","951,000,000","774,000,000","655,000,000"
			OtherIntangibleAssets,"1,109,000,000","1,177,000,000","1,321,000,000","1,329,000,000","1,234,000,000","1,216,000,000","1,335,000,000","1,260,000,000","950,000,000","530,000,000","571,000,000","571,000,000","613,000,000","652,000,000","702,000,000","749,000,000","806,000,000","856,000,000","925,000,000","1,006,000,000","1,520,000,000","1,589,000,000","1,643,000,000",,,,,,"35,000,000","37,000,000","39,000,000","59,000,000","88,000,000","94,000,000","100,000,000","128,000,000","173,000,000","190,000,000","214,000,000","156,000,000","166,000,000","176,000,000","186,000,000","196,000,000","200,000,000","211,000,000","216,000,000","130,000,000","139,000,000","106,000,000","92,000,000","75,000,000","79,000,000","88,000,000","96,000,000","112,000,000","121,000,000","102,000,000","111,000,000","95,000,000","92,000,000","109,000,000","69,000,000","63,000,000"
		InvestmentsAndAdvances,,"25,000,000",,,,"15,000,000",,,,"19,000,000",,,,"26,000,000",,,,,,,,"68,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"25,000,000",,,,"15,000,000",,,,"19,000,000",,,,"26,000,000",,,,,,,,"20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,"48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,"29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,"89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"0","13,000,000","15,000,000","47,000,000","15,000,000","7,000,000","7,000,000","8,000,000","7,000,000","14,000,000","13,000,000","14,000,000","18,000,000","19,000,000","14,000,000","15,000,000","10,000,000","13,000,000","14,000,000","14,000,000","0","22,000,000","23,000,000","37,000,000","34,000,000","31,000,000","44,000,000","52,000,000","36,000,000","87,000,000","86,000,000","103,000,000","73,000,000","83,000,000","84,000,000","86,000,000","84,000,000","68,000,000","73,000,000","71,000,000","63,000,000","68,000,000","76,000,000","57,000,000","38,000,000","66,000,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"0","13,000,000","15,000,000","16,000,000","15,000,000","7,000,000","7,000,000","8,000,000","7,000,000","14,000,000","13,000,000","14,000,000","18,000,000","19,000,000","14,000,000","15,000,000","10,000,000","13,000,000","14,000,000","14,000,000","0","22,000,000","23,000,000","37,000,000","34,000,000","31,000,000","44,000,000","52,000,000","36,000,000","87,000,000","86,000,000","103,000,000","73,000,000","83,000,000","84,000,000","86,000,000","84,000,000","68,000,000","73,000,000","71,000,000","63,000,000","68,000,000","76,000,000","57,000,000","38,000,000","66,000,000"
		OtherNonCurrentAssets,"418,000,000","414,000,000","441,000,000","448,000,000","452,000,000","443,000,000","435,000,000","437,000,000","422,000,000","407,000,000","404,000,000","382,000,000","390,000,000","156,000,000","214,000,000","274,000,000","269,000,000","254,000,000","239,000,000","292,000,000","353,000,000","48,000,000","260,000,000","218,000,000","214,000,000","202,000,000","155,000,000","88,000,000","95,000,000","97,000,000","99,000,000","111,000,000","112,000,000","72,000,000","62,000,000","79,000,000","74,000,000","79,000,000","76,000,000","74,000,000","75,000,000","75,000,000","76,000,000","91,000,000","84,000,000","71,000,000","66,000,000","71,000,000","72,000,000","70,000,000","70,000,000","59,000,000","50,000,000","51,000,000","90,000,000","108,000,000","107,000,000","101,000,000","101,000,000","102,000,000","109,000,000","109,000,000","112,000,000","112,000,000"
TotalLiabilitiesNetMinorityInterest,"9,022,000,000","8,917,000,000","9,115,000,000","8,887,000,000","8,658,000,000","8,640,000,000","8,570,000,000","8,596,000,000","7,629,000,000","5,950,000,000","6,160,000,000","5,965,000,000","6,063,000,000","5,459,000,000","5,451,000,000","5,352,000,000","5,479,000,000","5,607,000,000","5,616,000,000","5,641,000,000","5,952,000,000","5,985,000,000","6,449,000,000","2,277,000,000","2,289,000,000","2,309,000,000","2,348,000,000","2,292,000,000","2,309,000,000","2,283,000,000","2,422,000,000","2,524,000,000","2,564,000,000","2,567,000,000","2,752,000,000","3,176,000,000","3,486,000,000","3,257,000,000","3,411,000,000","3,221,000,000","3,954,000,000","4,486,000,000","4,137,000,000","3,690,000,000","3,788,000,000","3,732,000,000","3,053,000,000","2,894,000,000","2,982,000,000","3,004,000,000","3,129,000,000","2,948,000,000","3,056,000,000","2,964,000,000","3,080,000,000","2,988,000,000","2,940,000,000","3,080,000,000","3,039,000,000","2,829,000,000","2,758,000,000","2,966,000,000","5,228,000,000","2,794,000,000"
	CurrentLiabilities,"3,494,000,000","3,229,000,000","3,347,000,000","3,108,000,000","2,920,000,000","2,907,000,000","3,398,000,000","3,429,000,000","4,290,000,000","2,333,000,000","2,527,000,000","2,246,000,000","2,322,000,000","2,059,000,000","2,093,000,000","2,015,000,000","2,103,000,000","2,202,000,000","2,021,000,000","1,910,000,000","1,983,000,000","2,016,000,000","1,980,000,000","990,000,000","1,005,000,000","1,040,000,000","1,042,000,000","996,000,000","987,000,000","951,000,000","1,001,000,000","991,000,000","1,004,000,000","1,009,000,000","1,240,000,000","1,669,000,000","2,017,000,000","1,793,000,000","1,966,000,000","1,781,000,000","2,510,000,000","3,025,000,000","2,698,000,000","2,248,000,000","1,805,000,000","1,748,000,000","1,807,000,000","1,619,000,000","1,692,000,000","1,706,000,000","1,846,000,000","1,653,000,000","1,767,000,000","1,683,000,000","1,837,000,000","1,740,000,000","1,688,000,000","1,832,000,000","1,785,000,000","1,557,000,000","1,473,000,000","1,663,000,000","3,926,000,000","1,491,000,000"
		PayablesAndAccruedExpenses,"2,938,000,000","2,128,000,000","2,863,000,000","2,627,000,000","2,817,000,000","1,997,000,000","2,997,000,000","2,575,000,000","2,497,000,000","1,669,000,000","2,450,000,000","2,181,000,000","2,256,000,000","1,440,000,000","2,013,000,000","1,922,000,000","2,022,000,000","1,584,000,000","1,957,000,000","1,826,000,000","1,899,000,000","1,372,000,000","1,938,000,000","989,000,000","923,000,000","1,037,000,000","1,038,000,000","989,000,000","982,000,000","694,000,000","991,000,000","978,000,000","993,000,000","742,000,000","1,089,000,000","1,666,000,000","2,016,000,000","1,353,000,000","1,332,000,000","1,305,000,000","1,442,000,000","1,753,000,000","1,534,000,000","1,242,000,000","1,258,000,000","1,626,000,000","1,804,000,000","1,616,000,000","1,689,000,000","1,548,000,000","1,843,000,000","1,650,000,000","1,765,000,000","1,665,000,000","1,818,000,000","1,687,000,000","1,603,000,000","1,673,000,000","1,614,000,000","1,426,000,000","1,324,000,000","1,561,000,000","1,434,000,000","953,000,000"
			Payables,"2,214,000,000","692,000,000","2,142,000,000","1,944,000,000","2,133,000,000","731,000,000","2,279,000,000","2,034,000,000","1,966,000,000","592,000,000","2,004,000,000","1,710,000,000","1,893,000,000","562,000,000","1,603,000,000","1,476,000,000","1,643,000,000","601,000,000","1,522,000,000","1,351,000,000","666,000,000","635,000,000","1,484,000,000","720,000,000","707,000,000","769,000,000","771,000,000","716,000,000","745,000,000","244,000,000","704,000,000","682,000,000","740,000,000","218,000,000","782,000,000","1,188,000,000","1,568,000,000","435,000,000","1,332,000,000","1,305,000,000","1,442,000,000","487,000,000",,"1,242,000,000","1,258,000,000","464,000,000","1,186,000,000","1,132,000,000","1,157,000,000","511,000,000","1,212,000,000","1,173,000,000","1,256,000,000","495,000,000","1,211,000,000","1,126,000,000","1,138,000,000","646,000,000","1,108,000,000","940,000,000","916,000,000","613,000,000","946,000,000","485,000,000"
