name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
MarketCap,"1,285,537,670","1,429,573,431","1,516,211,415","1,297,708,006","1,353,556,905","1,383,090,600","1,051,670,415","750,197,804","812,538,731","895,860,719","1,426,504,798","1,305,677,395","1,326,794,151","1,242,824,171","1,190,105,509","1,619,884,111","1,556,613,146","1,378,009,188","1,395,615,729","1,377,378,821","1,236,085,289","1,181,639,480","1,261,310,929","897,930,056","818,339,954","788,179,530","806,878,700","808,657,926","853,128,970","806,904,063","845,686,318","769,553,025","864,400,926","851,783,902","840,062,796","725,184,766","721,515,261","740,763,975","679,473,149","738,310,164","707,986,214","642,704,003","551,810,788","388,155,877","602,166,145","718,612,908","742,311,053","571,287,377","452,771,229","577,047,479","395,956,218","483,121,010","539,250,094","754,439,801","910,248,005","987,087,190","683,706,271","847,944,404","778,819,717","808,414,076","803,175,664","869,567,586","992,696,943","961,873,297","897,084,616","1,033,531,011","909,986,453","936,130,468","965,622,703","957,801,263","1,075,282,494","946,827,461","900,717,473","903,365,098","865,753,405","780,263,967","765,571,448","687,324,218","678,069,244","729,125,456","792,941,592","776,408,958","673,362,708","758,589,997","874,623,840","666,642,999","581,954,500","563,694,361","526,515,528","501,069,375","744,432,000","790,959,000","739,582,976","657,517,500","757,981,000","543,134,604","624,353,250","640,755,000","773,020,944","482,387,676","468,605,000","388,220,000","413,385,444","408,186,088","394,848,750","431,367,888","391,510,000","355,209,624","338,474,502","310,184,104","302,818,500","337,862,250","323,904,750","316,914,000","328,565,250","254,987,250","229,274,250","239,988,000","228,979,000","254,987,250","207,846,750"
PeRatio,"10.326","10.528","12.007","11.551","12.676","19.16","14.395","9.325","9.517","8.542","13.561","12.648","12.358","11.667","14.212","19.683","24.234","24.362","19.351","19.901","17.859","19.791","24.448","19.038","17.037","15.821","16.796","17.151","18.804","18.75","18.816","16.135","20.489","21.023","21.512","21.686","18.425","16.722","15.287","28.2","32.048","40.8","15.939","11.212","15.514","15.222","28.32","36.333",,,,,"126.8","19.711","21.345","21.381","14.354","18.397","16.905","16.029","15.6","15.878","18.149","18.352","17.887","18.325","14.367","14.811","20.758","23.621","26.534","24.745","15.44","16.607","15.844","14.462","14.897","13.869","15.541","16.52","17.295","15.395","13.395","16.025","18.072","13.963","8.511","8.888","8.315","8.801","13.636","20.565","19.732","18.64","22.273","17.299","20.035","20.863","25.226","16.204","16.602","13.672","14.783","15.841","15.171","16.703","13.462","12.501","11.91","10.757","26.214","29.369","39.489","45.946","56.855","49.583","44.583","46.667","50.862",,
ForwardPeRatio,"10.215","11.574","11.877","10.406","10.776","13.812","13.514","13.812","7.525","9.001","12.788","11.455","12.531","11.403",,"14.409","14.771","13.514","15.48","15.361","16.26","17.212","19.157","12.61","13.532","11.806","13.333","12.121","12.953","12.854","13.175","11.338","15.949","14.144","14.793","13.158","12.61","12.407","13.532","15.456","15.552","12.21","12.658","9.017","11.862","13.495","16.835",,,,,"47.393",,,"121.951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.425",,"1.801",,,,,,,,,,,,,,"2.449","2.509","2.16","3.038","2.695","2.819","2.508","2.402","2.362","2.578","2.945","2.961","2.327","2.411","1.717","2.26","2.571","3.204",,,,,"13.012",,,"33.499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.415","3.771","4.04","3.486","3.672","3.873","2.987","2.13","2.278","2.536","4.1","3.849","3.902","3.668","3.515","4.718","4.694","4.358","4.527","4.56","4.176","4.469","4.896","3.544","3.257","3.169","3.316","3.366","3.603","3.427","3.551","3.227","3.607","3.583","3.504","3.097","3.033","3.047","2.785","2.956","2.81","2.589","2.214","1.557","2.299","2.584","2.488","1.788","1.675","2.136","1.501","1.847","2.068","2.867","3.99","4.413","3.081","3.976","3.696","3.798","3.706","3.957","4.478","4.324","4.215","4.672","3.946","4.068","4.121","4.258","4.76","4.264","4.079","4.559","4.411","4.016","3.97","3.579","3.554","3.826","4.253","4.229","3.68","4.38","5.037","3.858","3.411","3.256","3.046","2.86","4.134","4.543","4.305","3.98","4.68","4.534","5.242","5.444","6.589","4.116","4.173","3.52","3.838","3.884","3.782","4.18","3.656","3.078","2.933","2.784","2.886","3.233","3.648","3.647","3.829","3.025","2.733","2.916","2.91",,
PbRatio,"1.204","1.289","1.362","1.173","1.245","1.294","0.98","0.697","0.768","0.849","1.373","1.278","1.329","1.274","1.223","1.686","1.731","1.553","1.561","1.566","1.624","1.576","1.679","1.21","1.116","1.095","1.116","1.137","1.197","1.127","1.192","1.062","1.206","1.197","1.181","1.02","0.951","0.993","0.911","0.948","0.919","0.848","0.718","0.505","0.79","0.955","0.99","0.77","0.692","0.911","0.62","0.751","0.851","1.165","1.394","1.856","1.251","1.476","1.369","1.443","1.403","1.522","1.745","1.881","1.754","2.004","1.747","1.797","1.825","1.867","2.021","1.797","1.718","2.033","2.009","1.903","1.861","1.69","1.689","1.827","2.153","2.098","1.82","2.154","2.504","1.995","1.874","1.915","1.789","1.762","2.597","2.285","2.18","1.843","2.133","1.927","2.236","2.332","2.844","1.793","1.768","1.47","1.581","1.585","1.561","1.71","1.582","1.465","1.396","1.332","1.335","1.489","1.786","1.731","1.762","1.54","1.407","1.504","1.344","1.674","1.392"
