name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
		DepreciationAndAmortizationInIncomeStatement,"9,579,000","2,402,000","2,402,000","2,390,000","2,385,000","2,385,000","2,369,000","2,361,000","2,355,000","2,348,000","2,348,000","2,345,000","2,343,000","2,343,000","2,306,000","2,290,000","2,275,000","2,270,000","2,267,000","2,266,000","1,873,000","901,000","786,000","786,000","780,000","790,000"
	OtherOperatingExpenses,,,,,,,,,"1,250,000","1,250,000","557,000","515,000","529,000","542,000","336,000","356,000","366,000","411,000",,"304,000",,"807,000",,"706,000",,
OperatingIncome,"160,227,000","48,060,000","41,621,000","37,514,000","33,032,000","33,869,000","31,079,000","29,844,000","28,093,000","31,766,000","22,764,000","16,244,000","12,218,000","15,683,000","9,556,000","6,119,000","5,609,000","7,037,000","1,846,000","1,846,000","757,000","3,770,000","5,869,000","3,039,000","3,074,000","2,875,000"
NetNonOperatingInterestIncomeExpense,"-87,861,000","-25,321,000","-22,448,000","-20,932,000","-19,160,000","-17,167,000","-16,543,000","-16,430,000","-16,233,000","-15,148,000","-11,653,000","-7,708,000","-5,986,000","-4,521,000","-5,011,000","-3,747,000","-3,376,000","-3,255,000","-3,172,000","-2,445,000","-1,868,000","-2,432,000","-2,170,000","-2,090,000","-2,021,000","-1,961,000"
	InterestExpenseNonOperating,"87,861,000","25,321,000","22,448,000","20,932,000","19,160,000","17,167,000","16,543,000","16,430,000","16,233,000","15,148,000","11,653,000","7,708,000","5,986,000","4,521,000","5,011,000","3,747,000","3,376,000","3,255,000","3,172,000","2,445,000","1,868,000","2,432,000","2,170,000","2,090,000","2,021,000","1,961,000"
OtherIncomeExpense,"8,942,000","2,168,000","2,139,000","3,727,000","908,000","254,000","783,000","798,000","702,000","778,000","57,000","-3,055,000","-290,000","-25,000","-183,000","-303,000","-471,000","-39,000","-18,000","-122,000","-493,000","508,000",,,,
	EarningsFromEquityInterest,"7,716,000","2,276,000","2,267,000","2,244,000","929,000","839,000","832,000","832,000","822,000","818,000","356,000","-759,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,"1,833,000","0","0","1,833,000","0","-216,000","0","0",,,"0","-2,011,000",,,"0","0",,,,"0","0","508,000",,"0","0","0"
		OtherSpecialCharges,,,"0",,,"216,000",,,,,"0","2,011,000",,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","1,833,000",,,,,,,,,,,"0","0",,,,"0","0","508,000",,"0","0","0"
	OtherNonOperatingIncomeExpenses,"-607,000","-108,000","-128,000","-350,000","-21,000","-369,000","-49,000","-34,000","-120,000","-40,000","-299,000","-285,000","-290,000","-25,000","-183,000","-303,000","-471,000","-39,000","-18,000","-122,000","-493,000",,,,,
PretaxIncome,"81,308,000","24,907,000","21,312,000","20,309,000","14,780,000","16,956,000","15,319,000","14,212,000","12,562,000","17,396,000","11,168,000","5,481,000","5,942,000","11,137,000","4,362,000","2,069,000","1,762,000","3,743,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
NetIncomeCommonStockholders,"81,088,000","24,873,000","21,279,000","20,204,000","14,732,000","16,908,000","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","5,432,000","4,523,000","6,619,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,846,000","-435,000","949,000","1,053,000","914,000"
	NetIncome,"81,088,000","24,873,000","21,279,000","20,204,000","14,732,000","16,908,000","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","5,432,000","4,523,000","6,619,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
		NetIncomeIncludingNoncontrollingInterests,"81,308,000","24,907,000","21,312,000","20,309,000","14,780,000","16,956,000","15,319,000","14,212,000","12,562,000","17,396,000","11,168,000","5,481,000","5,942,000","11,137,000","4,362,000","2,069,000","1,762,000","3,743,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
			NetIncomeContinuousOperations,"81,308,000","24,907,000","21,312,000","20,309,000","14,780,000","16,956,000","15,319,000","14,212,000","12,562,000","17,396,000","11,168,000","5,481,000","5,942,000","11,137,000","4,362,000","2,069,000","1,762,000","3,743,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
		MinorityInterests,"-220,000","-34,000","-33,000","-105,000","-48,000","-48,000","-49,000","-49,000","-48,000","-49,000","-49,000","-49,000","-1,419,000","-4,518,000","-54,000","-60,000","-59,000","-23,000",,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,"4,471,000",,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"81,088,000","24,873,000","21,279,000","20,204,000","14,732,000","16,908,000","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","5,432,000","4,523,000","11,090,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,846,000","-435,000","949,000","1,053,000","914,000"
BasicEPS,,"0.43",,"0.38","0.28","0.32",,"0.28","0.24","0.36",,"0.15","0.18","0.36",,"0.11","0.09","0.2",,"-0.04","-0.25","0.101",,"0.052","0.058","0.05"
DilutedEPS,,"0.43",,"0.38","0.28","0.32",,"0.28","0.24","0.36",,"0.15","0.18","0.36",,"0.11","0.09","0.2",,"-0.04","-0.25","0.101",,"0.052","0.058","0.05"
BasicAverageShares,,"58,122,000",,"53,498,000","53,309,000","53,232,000",,"51,153,000","51,084,000","48,228,000",,"36,111,000","25,640,000","18,296,000",,"18,230,000","18,191,000","18,190,000",,"18,190,000","6,293,000","18,190,000",,"18,190,000","18,190,000","18,190,000"
DilutedAverageShares,,"58,123,000",,"53,511,000","53,321,000","53,244,000",,"51,162,000","51,093,000","48,228,000",,"36,111,000","25,640,000","30,657,000",,"18,230,000","18,191,000","18,190,000",,"18,190,000","6,293,000","18,190,000",,"18,190,000","18,190,000","18,190,000"
TotalOperatingIncomeAsReported,"71,759,000","22,631,000","19,045,000","16,232,000","13,851,000","16,333,000","14,487,000","13,380,000","11,740,000","16,578,000","10,812,000","8,251,000","5,942,000","11,137,000","4,362,000","2,069,000","1,762,000","3,743,000","-1,344,000","-721,000","-1,604,000","1,338,000",,"949,000","1,053,000","914,000"
TotalExpenses,"43,643,000","12,303,000","10,392,000","9,767,000","11,181,000","9,638,000","8,830,000","8,156,000","9,260,000","8,399,000","6,822,000","6,066,000","7,462,000","6,137,000","5,257,000","5,525,000","5,965,000","4,656,000","4,904,000","4,410,000","3,447,000","2,254,000","1,837,000","1,733,000","1,598,000","1,718,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"81,088,000","24,873,000","21,279,000","20,204,000","14,732,000","16,908,000","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","5,432,000","4,523,000","6,619,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
NormalizedIncome,"79,988,200","24,873,000","21,279,000","18,865,910","14,732,000","17,065,680","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","6,900,030","4,523,000","6,619,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,541,200","3,699,000","949,000","1,053,000","914,000"
InterestExpense,"87,861,000","25,321,000","22,448,000","20,932,000","19,160,000","17,167,000","16,543,000","16,430,000","16,233,000","15,148,000","11,653,000","7,708,000","5,986,000","4,521,000","5,011,000","3,747,000","3,376,000","3,255,000","3,172,000","2,445,000","1,868,000","2,432,000","2,170,000","2,090,000","2,021,000","1,961,000"
NetInterestIncome,"-87,861,000","-25,321,000","-22,448,000","-20,932,000","-19,160,000","-17,167,000","-16,543,000","-16,430,000","-16,233,000","-15,148,000","-11,653,000","-7,708,000","-5,986,000","-4,521,000","-5,011,000","-3,747,000","-3,376,000","-3,255,000","-3,172,000","-2,445,000","-1,868,000","-2,432,000","-2,170,000","-2,090,000","-2,021,000","-1,961,000"
EBIT,"169,169,000","50,228,000","43,760,000","41,241,000","33,940,000","34,123,000","31,862,000","30,642,000","28,795,000","32,544,000","22,821,000","13,189,000","11,928,000","15,658,000","9,373,000","5,816,000","5,138,000","6,998,000","1,828,000","1,724,000","264,000","4,278,000","5,869,000","3,039,000","3,074,000","2,875,000"
EBITDA,"181,129,000"
ReconciledCostOfRevenue,"391,000","130,000","50,000","112,000","100,000","598,000","7,000","493,000","536,000","131,000","591,000","625,000","37,000","204,000","392,000","456,000","398,000","354,000","364,000","64,000","79,000","92,000","567,000","137,000","167,000","196,000"
ReconciledDepreciation,"11,960,000","2,979,000","2,977,000","2,997,000","3,007,000","3,005,000","3,014,000","3,035,000","3,017,000","3,015,000","3,014,000","2,972,000","2,951,000","2,951,000","3,115,000","2,982,000","2,824,000","2,739,000","2,691,000","2,674,000","2,219,000","1,019,000","476,000","890,000","986,000","790,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"81,088,000","24,873,000","21,279,000","20,204,000","14,732,000","16,908,000","15,270,000","14,163,000","12,514,000","17,347,000","11,119,000","5,432,000","4,523,000","6,619,000","4,308,000","2,009,000","1,703,000","3,720,000","-1,344,000","-721,000","-1,604,000","1,846,000","3,699,000","949,000","1,053,000","914,000"
TotalUnusualItemsExcludingGoodwill,"1,833,000","0","0","1,833,000","0","-216,000","0","0",,,"0","-2,011,000",,,"0","0",,,,"0","0","508,000",,"0","0","0"
TotalUnusualItems,"1,833,000","0","0","1,833,000","0","-216,000","0","0",,,"0","-2,011,000",,,"0","0",,,,"0","0","508,000",,"0","0","0"
NormalizedEBITDA,"179,296,000","53,207,000","46,737,000","42,405,000","36,947,000","37,344,000","34,876,000","33,677,000","31,812,000","35,559,000","25,835,000","18,172,000","14,879,000","18,609,000","12,488,000","8,798,000","7,962,000","9,737,000","4,519,000","4,398,000","2,483,000","4,789,000","6,655,000","3,929,000","4,060,000","3,665,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0","0","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"733,200","0","0","494,910","0","-58,320","0","0","0","0","0","-542,970","0","0","0","0","0","0","0","0","0","203,200","0","0","0","0"
