name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
		OtherNonCashItems,"9,524,000","2,368,000","2,790,000","2,257,000","2,109,000","1,462,000","1,819,000","4,188,000","1,620,000","1,015,000","2,466,000","684,000","47,000","123,000","-1,650,000","-1,755,000","-185,000","4,000","287,000","11,000","-154,000","842,000","2,531,000","-101,000","119,000","175,000","319,000","96,000","45,000","50,000","-5,000","129,000","-87,000","422,000","-307,000","-91,000","476,000","-16,000","-57,000","26,000","0","12,000","-747,000","-7,038,000","-19,305,000","26,891,000","3,746,000","5,906,000","419,000","1,602,000","3,734,000","8,626,000","-5,230,000","5,210,000","508,000","1,199,000","2,396,000","2,097,000","1,776,000","-6,000","2,583,000","-2,000","4,498,000","2,201,000"
		ChangeInWorkingCapital,"-155,724,000","-99,354,000","-28,747,000","-21,223,000","-6,400,000","-27,604,000","-25,767,000","-40,465,000","-24,032,000","-6,491,000","40,077,000","-11,650,000","-58,153,000","-61,702,000","11,414,000","-61,807,000","-49,752,000","-47,051,000","12,731,000","912,000","-58,738,000","-61,481,000","-3,636,000","-15,306,000","-43,923,000","-11,947,000","-23,362,000","9,484,000","-31,127,000","-22,795,000","-24,081,000","-25,379,000","-30,512,000","-8,685,000","4,168,000","-21,272,000","-15,030,000","-62,283,000","11,600,000","-24,305,000","3,631,000","-20,168,000","-10,217,000","-11,400,000","-31,071,000","-27,839,000","-5,928,000","-20,444,000","-926,000","-737,000","944,000","5,742,000","1,810,000","10,433,000","-9,440,000","-4,136,000","-7,847,000","-6,587,000","-7,214,000","-15,379,000","-13,584,000","-9,983,000","-5,217,000","-9,302,000"
			ChangeInReceivables,"-6,830,000","2,621,000","10,190,000","-24,806,000","5,165,000","7,360,000","-15,330,000","-30,703,000","-1,481,000","34,492,000","17,338,000","13,494,000","-43,909,000","22,853,000","7,244,000","-16,567,000","-17,433,000","7,942,000","-6,809,000","17,218,000","-50,833,000","-22,801,000","-591,000","-13,738,000","-5,255,000","8,140,000","968,000","11,744,000","-19,863,000","-11,885,000","-10,592,000","-17,206,000","-16,347,000","-4,373,000","16,951,000","-5,730,000","-12,962,000","-8,250,000","13,808,000","-23,213,000","-1,098,000","-12,203,000","2,533,000","-9,293,000","-14,842,000","-2,086,000","-3,203,000","-11,365,000","-11,843,000","-897,000","-1,461,000","2,533,000","-2,084,000","10,281,000","-2,229,000","-3,391,000","-658,000","-2,188,000","-1,118,000","-5,523,000","-2,300,000","-2,351,000","885,000","-4,279,000"
				ChangesInAccountReceivables,"-6,830,000","2,621,000","10,190,000","-24,806,000","5,165,000","7,360,000","-15,330,000","-30,703,000","-1,481,000","34,492,000","17,338,000","13,494,000","-43,909,000","22,853,000","7,244,000","-16,567,000","-17,433,000","7,942,000","-6,809,000","17,218,000","-50,833,000","-22,801,000","-591,000","-13,738,000","-5,255,000","8,140,000","968,000","11,744,000","-19,863,000","-11,885,000","-10,592,000","-17,206,000","-16,347,000","-4,373,000","16,951,000","-5,730,000","-12,962,000","-8,250,000","13,808,000","-23,213,000","-1,098,000","-12,203,000","2,533,000","-9,293,000","-14,842,000","-2,086,000","-3,203,000","-11,365,000","-11,843,000","-897,000","-1,461,000","2,533,000","-2,084,000","10,281,000",,,,,,,,,,
			ChangeInInventory,"-180,621,000","-50,951,000","-44,370,000","-44,164,000","-41,136,000","-20,084,000","-5,687,000","-19,053,000","-4,731,000","-10,429,000","22,927,000","-10,243,000","-21,070,000","-19,719,000","-13,389,000","-31,037,000","-41,270,000","-49,744,000","-31,383,000","-13,877,000","-3,412,000","-22,408,000","-10,812,000","-8,146,000","-15,303,000","-19,365,000","-18,393,000","-18,961,000","-19,313,000","-13,898,000","-12,026,000","-15,232,000","-11,132,000","-3,856,000","-6,650,000","-19,891,000","-16,830,000","-6,984,000","-5,925,000","-6,902,000","-6,121,000","-4,027,000","-3,878,000","-17,068,000","-21,473,000","-13,720,000","-9,013,000","-8,490,000","-6,166,000","-3,349,000","2,756,000","1,158,000","827,000","859,000","175,000","-6,085,000","-8,453,000","-7,298,000","-706,000","-2,853,000","-8,462,000","-3,284,000","-7,329,000","-6,464,000"
			ChangeInPrepaidAssets,"-19,593,000","3,052,000","-14,874,000","-6,636,000","-1,135,000","-1,052,000","-1,737,000","128,000","6,926,000","-9,119,000","7,318,000","2,471,000","7,332,000","1,284,000","-2,137,000","-2,934,000","147,000","-2,138,000","649,000","1,208,000","1,204,000","-3,972,000","33,000","-3,450,000","-474,000","-178,000","-209,000","117,000","2,668,000","-723,000","-5,553,000","-234,000","5,167,000","-4,731,000","-502,000","-1,975,000","709,000","-2,212,000","2,436,000","-2,039,000","1,099,000","-2,395,000","978,000","2,807,000","55,000","-4,610,000","-3,738,000","-1,360,000","353,000","38,000","943,000","-662,000","2,024,000","-1,626,000","3,280,000","2,498,000","414,000","618,000","364,000","-4,500,000","598,000","-3,218,000","340,000","-276,000"
			ChangeInPayablesAndAccruedExpense,"51,320,000","-54,076,000","20,307,000","54,383,000","30,706,000","-13,828,000","-3,013,000","9,163,000","-24,746,000","-21,435,000","-7,506,000","-17,372,000","-506,000","-66,120,000","19,696,000","-11,269,000","8,804,000","-3,111,000","50,274,000","-3,637,000","-5,697,000","-12,300,000","7,734,000","10,028,000","-22,891,000","-544,000","-5,728,000","16,584,000","5,381,000","3,711,000","4,090,000","7,293,000","-8,200,000","4,275,000","-5,631,000","6,324,000","14,053,000","-44,837,000","-2,589,000","10,624,000","9,798,000","-495,000","-1,817,000","12,154,000","5,189,000","-7,423,000","10,026,000","771,000","16,730,000","3,471,000","-1,294,000","2,713,000","1,043,000","919,000","-2,786,000","988,000","-1,267,000","798,000","67,000","-1,821,000","2,933,000","-93,000","-460,000","678,000"
				ChangeInPayable,"40,092,000","-22,628,000","3,555,000","47,015,000","12,150,000","4,133,000","-5,753,000","11,065,000","-15,633,000","-14,958,000","3,691,000","-579,000","-1,460,000","-55,846,000","19,267,000","-9,034,000","17,155,000","6,398,000","42,471,000","-3,344,000","-8,458,000","-11,641,000","6,102,000","1,839,000","-26,928,000","7,834,000","-2,685,000","10,531,000","5,004,000","6,485,000","8,310,000","4,470,000","-4,096,000","341,000","-2,616,000","2,710,000","12,275,000","-42,179,000","4,285,000","7,983,000","7,337,000","5,888,000","2,521,000","11,934,000","1,907,000","-1,448,000","3,869,000","-1,954,000","7,127,000","-163,000","-462,000","1,547,000","752,000","1,616,000",,,,,,,,,,
					ChangeInTaxPayable,"36,523,000","-14,180,000","-1,146,000","45,598,000","6,251,000","-14,847,000","5,008,000","15,491,000","-22,824,000","-21,012,000","5,811,000","7,113,000","940,000","-57,801,000","19,374,000","1,812,000","8,762,000","5,264,000","43,585,000","-4,853,000","-11,932,000","-10,081,000","-3,307,000","3,214,000","-25,236,000","14,583,000","-7,972,000","10,434,000","-649,000","7,716,000","6,372,000","462,000","-896,000","-175,000","-5,598,000","7,226,000","7,831,000","-40,243,000","2,080,000","7,997,000","5,855,000","5,186,000","6,011,000","11,347,000","148,000","-4,577,000","3,928,000","-1,233,000","2,537,000","236,000","-1,445,000","2,693,000","-69,000","2,772,000",,,,,,,,,,
						ChangeInIncomeTaxPayable,"36,523,000","-14,180,000","-1,146,000","45,598,000","6,251,000","-14,847,000","5,008,000","15,491,000","-22,824,000","-21,012,000","5,811,000","7,113,000","940,000","-57,801,000","19,374,000","1,812,000","8,762,000","5,264,000","43,585,000","-4,853,000","-11,932,000","-10,081,000","-3,307,000","3,214,000","-25,236,000","14,583,000","-7,972,000","10,434,000","-649,000","7,716,000","6,372,000","462,000","-896,000","-175,000","-5,598,000","7,226,000","7,831,000","-40,243,000","2,080,000","7,997,000","5,855,000","5,186,000","6,011,000","11,347,000","148,000","-4,577,000","3,928,000","-1,233,000","2,537,000","236,000","-1,445,000","2,693,000","-69,000","2,772,000",,,,,,,,,,
					ChangeInAccountPayable,"3,569,000","-8,448,000","4,701,000","1,417,000","5,899,000","18,980,000","-10,761,000","-4,426,000","7,191,000","6,054,000","-2,120,000","-7,692,000","-2,400,000","1,955,000","-107,000","-10,846,000","8,393,000","1,134,000","-1,114,000","1,509,000","3,474,000","-1,560,000","9,409,000","-1,375,000","-1,692,000","-6,749,000","5,287,000","97,000","5,653,000","-1,231,000","1,938,000","4,008,000","-3,200,000","516,000","2,982,000","-4,516,000","4,444,000","-1,936,000","2,205,000","-14,000","1,482,000","702,000","-3,490,000","587,000","1,759,000","3,129,000","-59,000","-721,000","4,590,000","-399,000","983,000","-1,146,000","821,000","-1,156,000",,,,,,,,,,
				ChangeInAccruedExpense,"11,228,000","-31,448,000","16,752,000","7,368,000","18,556,000","-17,961,000","2,740,000","-1,902,000","-9,113,000","-6,477,000","-11,197,000","-16,793,000","954,000","-10,274,000","429,000","-2,235,000","-8,351,000","-9,509,000","7,803,000","-293,000","2,761,000","-659,000","1,632,000","8,189,000","4,037,000","-8,378,000","-3,043,000","6,053,000","377,000","-2,774,000","-4,220,000","2,823,000","-4,104,000","3,934,000","-3,015,000","3,614,000","1,778,000","-2,658,000","-6,874,000","2,641,000","2,461,000","-6,383,000","-4,338,000","220,000","3,282,000","-5,975,000","6,157,000","2,725,000","9,603,000","3,634,000","-832,000","1,166,000","291,000","-697,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,880,000","5,784,000","-1,813,000","1,483,000","-5,821,000","-682,000","-6,353,000","-1,037,000","1,291,000","6,195,000"
			ChangeInOtherWorkingCapital,,"-48,403,000","15,623,000","22,941,000","34,736,000","-7,520,000","-8,953,000",,,,"1,932,000","-7,209,000","5,816,000","-63,381,000","17,666,000","-3,357,000","558,000","-6,383,000","51,090,000","-3,938,000","-7,967,000","-14,712,000","-4,206,000","8,139,000","-23,799,000","5,123,000","-12,313,000","16,447,000","1,504,000","-554,000","-6,684,000","2,781,000","-694,000","-2,537,000","-13,427,000","7,611,000","9,426,000","-46,577,000","-3,157,000","-2,775,000","-47,000","-1,048,000",,"12,964,000","3,411,000","-14,672,000",,"8,679,000",,,,,,,,,,,,,,,"56,000",
InvestingCashFlow,"-353,118,000","2,470,000","-111,458,000","-21,181,000","-222,949,000","-60,694,000","-3,496,000","-60,874,000","104,550,000","-139,754,000","-28,738,000","-4,979,000","-83,106,000","-23,152,000","-146,131,000","-188,547,000","-188,878,000","-39,443,000","-77,489,000","-138,020,000","24,330,000","20,374,000","-107,504,000","-29,279,000","-92,941,000","-44,684,000","-126,144,000","-18,084,000","-18,545,000","-18,794,000","-15,841,000","-28,754,000","-34,180,000","-11,305,000","-22,642,000","-13,999,000","-16,408,000","-22,837,000","-17,085,000","-17,854,000","-13,689,000","-6,629,000","-44,088,000","-11,887,000","-13,236,000","-9,888,000","-14,421,000","-5,446,000","-7,172,000","-5,520,000","-1,117,000","-1,742,000","-3,116,000","-4,664,000","-8,584,000","-10,329,000","-6,286,000","-8,453,000","-15,162,000","-8,952,000","-10,570,000","-7,194,000","-6,365,000","-4,799,000"
	CashFlowFromContinuingInvestingActivities,"-353,118,000","2,470,000","-111,458,000","-21,181,000","-222,949,000","-60,694,000","-3,496,000","-60,874,000","104,550,000","-139,754,000","-28,738,000","-4,979,000","-83,106,000","-23,152,000","-146,131,000","-188,547,000","-188,878,000","-39,443,000","-77,489,000","-138,020,000","24,330,000","20,374,000","-107,504,000","-29,279,000","-92,941,000","-44,684,000","-126,144,000","-18,084,000","-18,545,000","-18,794,000","-15,841,000","-28,754,000","-34,180,000","-11,305,000","-22,642,000","-13,999,000","-16,408,000","-22,837,000","-17,085,000","-17,854,000","-13,689,000","-6,629,000","-44,088,000","-11,887,000","-13,236,000","-9,888,000","-14,421,000","-5,446,000","-7,172,000","-5,520,000","-1,117,000","-1,742,000","-3,116,000","-4,664,000","-8,584,000","-10,329,000","-6,286,000","-8,453,000","-15,162,000","-8,952,000","-10,570,000","-7,194,000","-6,365,000","-4,799,000"
		NetPPEPurchaseAndSale,"-119,157,000","-24,749,000","-28,701,000","-38,912,000","-26,795,000","-27,291,000","-25,625,000","-24,272,000","-19,248,000","-17,662,000","-25,683,000","-20,988,000","-53,397,000","-32,807,000","-26,717,000","-36,725,000","-56,972,000","-38,903,000","-26,869,000","-55,436,000","-6,572,000","-21,776,000","-26,557,000","-29,148,000","-45,848,000","-24,831,000","-19,427,000","-18,061,000","-18,571,000","-13,896,000","-15,862,000","-26,778,000","-34,190,000","-11,337,000","-22,552,000","-14,034,000","-16,440,000","-17,657,000","-16,469,000","-15,749,000","-22,187,000","-13,779,000","-18,257,000","-11,964,000","-13,199,000","-9,587,000","-14,173,000","-5,500,000","-3,748,000","-4,953,000","-909,000","-1,854,000","-3,040,000","-4,686,000","-7,622,000","-9,145,000","-7,363,000","-12,942,000","-7,883,000","-8,599,000","-10,576,000","-7,205,000","-5,957,000","-5,361,000"
			PurchaseOfPPE,"-120,864,000","-25,177,000","-29,251,000","-39,513,000","-26,923,000","-27,421,000","-25,825,000","-24,501,000","-19,569,000","-17,801,000","-25,996,000","-21,048,000","-53,504,000","-32,988,000","-26,988,000","-36,839,000","-57,403,000","-39,113,000","-27,314,000","-55,589,000","-21,757,000","-21,875,000","-26,995,000","-29,184,000","-45,903,000","-24,960,000","-19,360,000","-18,153,000","-18,579,000","-14,027,000","-15,878,000","-26,942,000","-34,325,000","-11,456,000","-22,586,000","-14,070,000","-16,517,000","-17,746,000","-16,469,000","-15,749,000","-22,187,000","-13,779,000","-18,257,000","-11,964,000","-13,199,000","-9,587,000","-14,173,000","-5,500,000","-3,748,000","-4,953,000","-918,000","-1,854,000","-3,040,000","-4,686,000","-7,622,000","-9,164,000","-7,363,000","-12,962,000","-7,883,000","-8,599,000","-10,597,000","-7,262,000","-5,924,000","-5,464,000"
			SaleOfPPE,"1,707,000","428,000","550,000","601,000","128,000","130,000","200,000","229,000","321,000","139,000","313,000","60,000","107,000","181,000","271,000","114,000","431,000","210,000","445,000","153,000","15,185,000","99,000","438,000","36,000","55,000","129,000","-67,000","92,000","8,000","131,000","16,000","164,000","135,000","119,000","34,000","36,000","77,000","89,000",,,,,,,,,,,,,,,,,"0","19,000","0","20,000","0","0","21,000","57,000","-33,000","103,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-2,000,000","-2,000,000",,,,,"-429,000","0",,,"0","0","0","-15,115,000","-104,692,000","-1,000",,,"-9,889,000","-39,287,000",,,"-1,265,000","0","-46,527,000","0","0","0","0","-4,958,000","0","0","0","0","0","0","0","-5,555,000","0","-11,596,000","0","0","-300,000","0","0","-450,000","0","0","-3,360,000","-748,000",,,,,,,,,,,,,,
			PurchaseOfBusiness,"-2,000,000","-2,000,000",,,,,"-429,000","0",,,"0","0","0","-15,115,000","-104,692,000","-1,000",,,"-9,889,000","-39,287,000",,,"-1,265,000","0","-46,527,000","0","0","0","0","-4,958,000","0","0","0","0","0","0","0","-5,555,000","0","-11,596,000","0","0","-300,000","0","0","-450,000","0","0","-3,360,000","-748,000",,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-229,284,000","30,383,000","-82,320,000","18,262,000","-195,609,000","-33,401,000","22,582,000","-36,504,000","123,762,000","-122,171,000","-3,049,000","15,975,000","-29,903,000","24,755,000","-14,830,000","-151,940,000","-127,596,000","-616,000","-40,875,000","-43,369,000","42,730,000","42,197,000","-80,134,000","-75,000","-592,000","-19,899,000",,,,,,,,,"495,000","0","0","0","-1,000","9,765,000","8,686,000","7,001,000",,,,,,,,,"0","0","0","0","1,220,000","-1,220,000","1,000,000","4,450,000",,,,,,
			PurchaseOfInvestment,"-1,902,476,000","-475,435,000","-503,412,000","-423,160,000","-500,469,000","-513,564,000","-378,826,000","-311,408,000","-113,126,000","-308,195,000","-202,626,000","-217,846,000","-161,727,000","-178,101,000","-198,812,000","-276,668,000","-219,053,000","-70,777,000","-65,247,000","-75,341,000","-43,071,000","-28,173,000","-120,134,000","-117,163,000","-32,312,000","-29,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"1,673,192,000","505,818,000","421,092,000","441,422,000","304,860,000","480,163,000","401,408,000","274,904,000","236,888,000","186,024,000","199,577,000","233,821,000","131,824,000","202,856,000","183,982,000","124,728,000","91,457,000","70,161,000","24,372,000","31,972,000","85,801,000","70,370,000","40,000,000","117,088,000","31,720,000","10,000,000",,,,,,,,,"495,000","0","0","0","-1,000","9,765,000","8,686,000","7,001,000",,,,,,,,,"0","0","0","0","0","0","1,000,000","4,450,000",,,,,,
