name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"543,012,000","147,439,000","155,804,000","126,321,000","113,448,000","111,576,000","131,528,000","94,892,000","73,994,000","78,417,000","122,178,000","115,725,000","84,865,000","80,106,000","113,655,000","100,616,000","99,160,000","90,127,000","100,974,000","92,014,000","82,315,000","82,943,000","113,102,000","101,406,000","109,571,000","81,832,000","86,603,000","83,305,000","103,103,000","104,016,000","107,875,000","108,061,000","109,589,000","108,032,000","120,222,000","122,918,000","117,128,000","101,672,000","133,427,000","136,682,000","132,634,000","127,721,000","143,630,000","138,871,000","133,996,000","132,835,000","138,195,000","104,784,000","95,544,000","84,822,000","86,657,000","83,861,000","81,293,000","67,756,000","96,892,000","91,455,000","89,340,000","87,277,000","87,390,000","82,295,000","71,282,000","70,236,000","75,338,000","62,856,000","53,270,000","56,221,000","63,740,000","60,960,000","59,762,000","72,915,000","85,579,000","50,610,000","57,011,000","55,106,000","56,329,000","47,253,000","41,653,000","37,041,000","39,272,000","37,019,000","56,309,000","54,032,000","56,733,000","57,473,000","49,330,000","40,274,000","52,049,000","68,171,000","79,963,000","62,863,000","63,300,000","52,600,000","37,900,000","30,300,000","27,100,000","22,400,000","18,200,000","16,200,000","17,300,000","17,500,000","20,500,000","19,000,000","19,500,000","16,700,000","13,500,000","11,200,000","10,700,000","10,700,000","9,600,000","8,200,000"
	OperatingRevenue,"543,012,000","147,439,000","155,804,000","126,321,000","113,448,000","111,576,000","131,528,000","94,892,000","73,994,000","78,417,000","122,178,000","115,725,000","84,865,000","80,106,000","113,655,000","100,616,000","99,160,000","90,127,000","100,974,000","92,014,000","82,315,000","82,943,000","113,102,000","101,406,000","109,571,000","81,832,000","86,603,000","83,305,000","103,103,000","104,016,000","107,875,000","108,061,000","109,589,000","108,032,000","120,222,000","122,918,000","117,128,000","101,672,000","133,427,000","136,682,000","132,634,000","127,721,000","143,630,000","138,871,000","133,996,000","132,835,000","138,195,000","104,784,000","95,544,000","84,822,000","86,657,000","83,861,000","81,293,000","67,756,000","96,892,000","91,455,000","89,340,000","87,277,000","87,390,000","82,295,000","71,282,000","70,236,000","75,338,000","62,856,000","53,270,000","56,221,000","63,740,000","60,960,000","59,762,000","72,915,000","85,579,000","50,610,000","57,011,000","55,106,000","56,329,000","47,253,000","41,653,000","37,041,000","39,272,000","37,019,000","56,309,000","54,032,000","56,733,000","57,473,000","49,330,000","40,274,000","52,049,000","68,171,000","79,963,000","62,863,000","63,300,000","52,600,000","37,900,000","30,300,000","27,100,000","22,400,000","18,200,000","16,200,000","17,300,000","17,500,000","20,500,000","19,000,000","19,500,000","16,700,000","13,500,000","11,200,000","10,700,000","10,700,000","9,600,000","8,200,000"
CostOfRevenue,"269,233,000","78,257,000","77,866,000","60,167,000","52,943,000","56,431,000","59,966,000","45,968,000","36,221,000","41,679,000","60,483,000","40,185,000","40,937,000","38,257,000","53,334,000","50,514,000","47,557,000","42,944,000","52,402,000","44,989,000","48,500,000","42,535,000","55,409,000","50,043,000","58,531,000","41,178,000","39,535,000","37,074,000","48,718,000","48,988,000","51,084,000","54,633,000","59,772,000","55,720,000","60,626,000","66,126,000","59,236,000","55,507,000","68,016,000","76,778,000","75,056,000","74,059,000","76,760,000","74,910,000","72,168,000","70,980,000","76,813,000","57,252,000","49,862,000","44,016,000","47,308,000","47,781,000","47,746,000","42,371,000","48,686,000","47,259,000","46,488,000","44,998,000","46,675,000","46,652,000","40,717,000","43,084,000","45,174,000","33,059,000","31,664,000","36,341,000","41,633,000","39,564,000","36,365,000","45,868,000","45,806,000","30,072,000","34,715,000","33,219,000","33,885,000","32,593,000","28,901,000","26,294,000","29,769,000","27,091,000","37,074,000","38,269,000","40,293,000","69,877,000","41,051,000","46,797,000","47,592,000","40,316,000","42,883,000","31,351,000","31,900,000","28,000,000","20,600,000","16,700,000","15,700,000","12,800,000","10,500,000","10,000,000","8,400,000","8,700,000","10,000,000","9,300,000","9,900,000","8,100,000","7,000,000","5,700,000","5,000,000","5,300,000","4,900,000","4,300,000"
GrossProfit,"273,779,000","69,182,000","77,938,000","66,154,000","60,505,000","55,145,000","71,562,000","48,924,000","37,773,000","36,738,000","61,695,000","75,540,000","43,928,000","41,849,000","60,321,000","50,102,000","51,603,000","47,183,000","48,572,000","47,025,000","33,815,000","40,408,000","57,693,000","51,363,000","51,040,000","40,654,000","47,068,000","46,231,000","54,385,000","55,028,000","56,791,000","53,428,000","49,817,000","52,312,000","59,596,000","56,792,000","57,892,000","46,165,000","65,411,000","59,904,000","57,578,000","53,662,000","66,870,000","63,961,000","61,828,000","61,855,000","61,382,000","47,532,000","45,682,000","40,806,000","39,349,000","36,080,000","33,547,000","25,385,000","48,206,000","44,196,000","42,852,000","42,279,000","40,715,000","35,643,000","30,565,000","27,152,000","30,164,000","29,797,000","21,606,000","19,880,000","22,107,000","21,396,000","23,397,000","27,047,000","39,773,000","20,538,000","22,296,000","21,887,000","22,444,000","14,660,000","12,752,000","10,747,000","9,503,000","9,928,000","19,235,000","15,763,000","16,440,000","-12,404,000","8,279,000","-6,523,000","4,457,000","27,855,000","37,080,000","31,512,000","31,400,000","24,600,000","17,300,000","13,600,000","11,400,000","9,600,000","7,700,000","6,200,000","8,900,000","8,800,000","10,500,000","9,700,000","9,600,000","8,600,000","6,500,000","5,500,000","5,700,000","5,400,000","4,700,000","3,900,000"
OperatingExpense,"247,353,000","65,476,000","62,725,000","60,783,000","58,369,000","58,946,000","54,037,000","49,731,000","47,245,000","54,111,000","53,042,000","52,130,000","51,416,000","50,200,000","52,782,000","52,766,000","50,330,000","55,424,000","55,440,000","59,203,000","60,460,000","60,287,000","63,808,000","63,323,000","67,255,000","58,798,000","52,683,000","52,091,000","54,543,000","54,971,000","57,013,000","56,578,000","58,182,000","59,385,000","60,098,000","59,088,000","62,254,000","60,608,000","62,717,000","60,853,000","59,973,000","62,319,000","60,243,000","60,121,000","60,435,000","61,942,000","64,370,000","45,960,000","41,585,000","38,345,000","35,850,000","36,651,000","37,719,000","36,175,000","40,760,000","33,138,000","33,529,000","30,801,000","35,780,000","26,772,000","25,487,000","26,778,000","26,812,000","26,997,000","25,607,000","25,752,000","24,276,000","24,679,000","26,295,000","25,742,000","29,809,000","24,699,000","23,773,000","24,777,000","21,606,000","22,271,000","24,772,000","-11,752,000","23,497,000","-38,436,000","30,649,000","-13,505,000","30,153,000","-69,374,000","42,939,000","-51,040,000","128,685,000","128,079,000","89,458,000","17,589,000","18,000,000","15,200,000","12,800,000","11,900,000","10,800,000","10,600,000","10,600,000","10,700,000","9,000,000","8,500,000","8,500,000","7,600,000","7,400,000","6,900,000","5,600,000","5,100,000","4,700,000","4,200,000","3,700,000","3,400,000"
	SellingGeneralAndAdministration,"139,817,000","36,643,000","35,357,000","34,231,000","33,586,000","34,911,000","32,615,000","28,773,000","27,005,000","31,218,000","30,557,000","31,148,000","29,319,000","28,011,000","30,078,000","29,723,000","27,988,000","31,163,000","31,893,000","37,121,000","32,625,000","34,631,000","38,883,000","36,112,000","36,516,000","32,870,000","29,517,000","28,966,000","31,281,000","31,196,000","32,682,000","32,114,000","32,979,000","33,547,000","33,794,000","32,527,000","34,424,000","33,269,000","34,335,000","32,150,000","32,142,000","32,311,000","32,730,000","32,254,000","32,543,000","33,564,000","37,233,000","25,999,000","24,074,000","20,845,000","19,707,000","19,405,000","20,735,000","21,290,000","26,393,000","19,254,000","20,022,000","17,448,000","24,333,000","14,911,000","15,771,000","15,675,000","16,620,000","16,931,000","15,979,000","15,713,000","14,373,000","15,166,000","16,611,000","15,325,000","17,800,000","14,418,000","13,529,000","13,994,000","10,711,000","11,127,000","14,408,000","12,063,000","12,386,000","36,694,000","17,026,000","15,321,000","17,262,000","41,566,000","25,830,000","21,682,000","21,182,000","20,059,000","16,016,000","9,855,000","10,400,000","8,900,000","8,000,000","7,000,000","6,500,000","6,000,000","6,400,000","6,200,000","4,900,000","4,700,000","4,800,000","4,000,000","4,000,000","3,600,000","3,100,000","2,600,000","2,400,000","2,000,000","1,800,000","1,800,000"
	ResearchAndDevelopment,"107,536,000","28,833,000","27,368,000","26,552,000","24,783,000","23,528,000","20,667,000","20,206,000","19,498,000","22,123,000","21,703,000","20,197,000","21,313,000","21,401,000","21,913,000","22,251,000","21,542,000","23,457,000","22,752,000","21,289,000","27,055,000","24,882,000","24,129,000","24,202,000","26,507,000","23,563,000","21,721,000","21,679,000","21,816,000","22,329,000","22,885,000","22,803,000","23,485,000","23,888,000","24,307,000","24,560,000","25,820,000","25,251,000","26,225,000","26,524,000","25,641,000","27,829,000","25,283,000","25,638,000","25,662,000","26,149,000","24,251,000","19,002,000","16,977,000","16,966,000","15,610,000","15,879,000","15,450,000","14,496,000","14,207,000","13,724,000","13,347,000","13,193,000","11,287,000","11,018,000","9,605,000","10,992,000","9,901,000","10,021,000","9,585,000","9,948,000","9,787,000","9,403,000","9,519,000","9,459,000","10,076,000","8,348,000","8,311,000","8,850,000","8,962,000","9,211,000","8,431,000","8,503,000","9,178,000","9,737,000","10,795,000","11,119,000","9,872,000","11,932,000","14,013,000","15,502,000","15,310,000","16,036,000","11,951,000","6,018,000","5,300,000","4,800,000","3,500,000","3,700,000","3,300,000","3,500,000","3,200,000","3,400,000","3,200,000","2,900,000","2,900,000","2,800,000","2,700,000","2,600,000","2,000,000","1,900,000","1,600,000","1,800,000","1,500,000","1,300,000"
	DepreciationAmortizationDepletionIncomeStatement,"0","0","0","0","0","507,000","755,000","752,000","742,000","770,000","782,000","785,000","784,000","788,000","791,000","792,000","800,000","804,000","795,000","793,000","780,000","774,000","796,000","3,009,000","4,232,000","2,365,000","1,445,000","1,446,000","1,446,000","1,446,000","1,446,000","1,661,000","1,718,000","1,950,000","1,997,000","2,001,000","2,010,000","2,088,000","2,157,000","2,179,000","2,190,000","2,179,000","2,230,000","2,229,000","2,230,000","2,229,000","2,886,000","959,000","534,000","534,000","533,000","1,367,000","1,534,000","389,000","160,000","160,000","160,000","160,000","160,000","143,000","111,000","111,000","291,000","45,000","43,000","91,000","116,000","110,000","165,000","958,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","2,828,000","2,828,000","3,019,000","3,472,000","3,096,000","7,333,000","92,193,000","91,984,000","61,491,000","1,716,000","2,300,000","1,500,000","1,300,000","1,200,000","1,000,000","1,100,000","1,000,000","1,100,000","900,000","900,000","800,000","800,000","700,000","700,000","500,000","600,000","700,000","400,000","400,000","300,000"
		DepreciationAndAmortizationInIncomeStatement,"0","0","0","0","0","507,000","755,000","752,000","742,000","770,000","782,000","785,000","784,000","788,000","791,000","792,000","800,000","804,000","795,000","793,000","780,000","774,000","796,000","3,009,000","4,232,000","2,365,000","1,445,000","1,446,000","1,446,000","1,446,000","1,446,000","1,661,000","1,718,000","1,950,000","1,997,000","2,001,000","2,010,000","2,088,000","2,157,000","2,179,000","2,190,000","2,179,000","2,230,000","2,229,000","2,230,000","2,229,000","2,886,000","959,000","534,000","534,000","533,000","1,367,000","1,534,000","389,000","160,000","160,000","160,000","160,000","160,000","143,000","111,000","111,000","291,000","45,000","43,000","91,000","116,000","110,000","165,000","958,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","1,933,000","2,828,000","2,828,000","3,019,000","3,472,000","3,096,000","7,333,000","92,193,000","91,984,000","61,491,000","1,716,000","2,300,000","1,500,000","1,300,000","1,200,000","1,000,000","1,100,000","1,000,000","1,100,000","900,000","900,000","800,000","800,000","700,000","700,000","500,000","600,000","700,000","400,000","400,000","300,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,237,000",,,,,,,,,,,,,,,,,,,,,,,,
