name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"469,200,000","76,600,000","206,500,000","61,900,000","124,200,000","381,300,000","128,500,000","104,700,000","122,700,000","151,800,000","162,300,000","87,500,000","127,700,000","42,800,000","102,400,000","57,200,000","37,600,000","95,100,000","105,100,000","9,700,000","13,100,000","16,400,000","19,200,000","36,300,000","13,100,000","20,500,000","42,400,000","10,600,000","13,000,000","-20,100,000","16,000,000","400,000","3,500,000","30,300,000"
	CashFlowFromContinuingOperatingActivities,"469,200,000","76,600,000","206,500,000","61,900,000","124,200,000","381,300,000","128,500,000","104,700,000","122,700,000","151,800,000","162,300,000","87,500,000","127,200,000","43,300,000","102,400,000","57,200,000","37,600,000","95,100,000","105,100,000","9,700,000","13,100,000","16,400,000","19,200,000","36,300,000","13,100,000","20,500,000","42,400,000","10,600,000","13,000,000","-20,100,000","16,000,000","400,000","3,500,000","30,300,000"
		NetIncomeFromContinuingOperations,"185,700,000","26,000,000","56,700,000","81,500,000","21,500,000","225,500,000","83,200,000","67,100,000","-4,600,000","43,400,000","49,100,000","47,600,000","-25,800,000","-74,300,000","16,300,000","47,400,000","33,500,000","2,700,000","204,800,000","7,100,000","-54,900,000","-56,000,000","11,800,000","-3,400,000","14,300,000","-7,600,000","2,800,000","-200,000","-16,900,000","15,700,000","-6,500,000","4,300,000","-6,700,000","8,700,000"
		OperatingGainsLosses,"-9,700,000","700,000","300,000","-5,300,000","-5,400,000","200,000","3,800,000","900,000","-9,600,000","-9,600,000","10,900,000","1,800,000","-28,500,000","30,700,000","-10,900,000","2,100,000","-7,700,000","20,800,000","-7,500,000","-4,200,000","29,900,000","56,600,000","-4,800,000","22,700,000","-4,400,000","4,900,000","2,700,000","-2,000,000",,,,"-100,000",,
			GainLossOnSaleOfBusiness,"0",,,,"0",,,,"-700,000",,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"6,900,000","700,000","300,000","-5,300,000",,"700,000","3,800,000","900,000",,"4,200,000","2,900,000","1,800,000","-28,500,000","30,700,000",,,"100,000","100,000",,,"200,000","0","0","0","0","100,000","300,000","200,000",,,,"-100,000",,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,"0","0","-10,900,000","2,100,000","-7,800,000","20,700,000","-7,900,000","-4,200,000","29,700,000","56,600,000","-4,800,000","22,700,000","-4,400,000","4,800,000","2,400,000","-2,200,000",,,,,,
		DepreciationAmortizationDepletion,"168,600,000","41,600,000","42,100,000","41,800,000","43,100,000","44,800,000","44,700,000","44,500,000","46,700,000","47,500,000","44,000,000","53,700,000","45,100,000","60,700,000","31,200,000","20,500,000","21,500,000","19,200,000","19,000,000","17,500,000","16,500,000","15,900,000","14,900,000","13,700,000","14,100,000","13,100,000","13,900,000","13,500,000","12,900,000","13,100,000","12,600,000","12,400,000","11,700,000","11,200,000"
			DepreciationAndAmortization,"168,600,000","41,600,000","42,100,000","41,800,000","43,100,000","44,800,000","44,700,000","44,500,000","46,700,000","47,500,000","44,000,000","53,700,000","45,100,000","60,700,000","31,200,000","20,500,000","21,500,000","19,200,000","19,000,000","17,500,000","16,500,000","15,900,000","14,900,000","13,700,000","14,100,000","13,100,000","13,900,000","13,500,000","12,900,000","13,100,000","12,600,000","12,400,000","11,700,000","11,200,000"
				Depreciation,"82,200,000","20,200,000","20,600,000","20,400,000","21,000,000","22,800,000","23,800,000","23,800,000","25,500,000","27,500,000","25,400,000","34,900,000","28,200,000","29,000,000","26,000,000","19,700,000","20,700,000","18,400,000","18,200,000","16,700,000","15,100,000","14,100,000","13,100,000","11,900,000","12,300,000","11,300,000","12,100,000","11,700,000","10,900,000","11,100,000","10,600,000","10,400,000","9,400,000","8,900,000"
