name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"256,537,000","66,492,000","64,973,000","62,671,000","62,401,000","61,378,000","60,858,000","61,508,000","63,747,000","66,311,000","66,175,000","64,150,000","63,878,000","56,131,000","52,613,000","49,075,000","47,426,000","47,910,000","46,344,000","41,937,000","40,406,000","40,129,000","39,926,000","38,384,000","37,038,000","37,928,000","42,012,000","40,866,000","41,689,000","43,679,000","53,829,000","46,719,000","44,368,000","40,913,000","38,871,000","36,813,000","35,527,000","33,626,000","32,723,000","29,913,000","28,134,000","27,021,000","26,240,000","25,208,000","23,785,000","21,406,000","20,193,000","15,686,000","17,839,000","17,327,000","16,921,000","16,510,000","17,326,000","18,026,000","19,765,000","19,291,000","18,612,000","17,920,000","17,782,934","16,429,789","14,414,498","13,452,323","12,136,605","12,136,605","12,136,605","9,617,695","8,782,440","8,782,440","8,782,440","8,782,440"
	OperatingRevenue,"256,537,000","66,492,000","64,973,000","62,671,000","62,401,000","61,378,000","60,858,000","61,508,000","63,747,000","66,311,000","66,175,000","64,150,000","63,878,000","56,131,000","52,613,000","49,075,000","47,426,000","47,910,000","46,344,000","41,937,000","40,406,000","40,129,000","39,926,000","38,384,000","37,038,000","37,928,000","42,012,000","40,866,000","41,689,000","43,679,000","53,829,000","46,719,000","44,368,000","40,913,000","38,871,000","36,813,000","35,527,000","33,626,000","32,723,000","29,913,000","28,134,000","27,021,000","26,240,000","25,208,000","23,785,000","21,406,000","20,193,000","15,686,000","17,839,000","17,327,000","16,921,000","16,510,000","17,326,000","18,026,000","19,765,000","19,291,000","18,612,000","17,920,000","17,782,934","16,429,789","14,414,498","13,452,323","12,136,605","12,136,605","12,136,605","9,617,695","8,782,440","8,782,440","8,782,440","8,782,440"
CostOfRevenue,"105,794,000","27,361,000","25,977,000","26,052,000","26,404,000","26,492,000","25,319,000","24,637,000","25,950,000","28,727,000","28,361,000","26,383,000","23,583,000","20,790,000","19,458,000","19,476,000","18,724,000","19,521,000","18,147,000","17,724,000","16,086,000","16,609,000","15,952,000","15,642,000","16,048,000","15,711,000","15,413,000","15,266,000","15,730,000","15,001,000","16,179,000","13,727,000","14,171,000","14,009,000","10,769,000","11,026,000","10,786,000","10,553,000","9,678,000","8,669,000","7,500,000","7,921,000","7,252,000","6,411,000","6,441,000","6,333,000","5,753,000","5,284,000","4,815,000","4,715,000","4,617,000","4,291,000","4,919,000","4,818,000","5,135,000","4,869,000","4,655,000","4,593,000","4,802,328","4,641,385","4,322,661","4,177,937",,,,,,,,
GrossProfit,"150,743,000","39,131,000","38,996,000","36,619,000","35,997,000","34,886,000","35,539,000","36,871,000","37,797,000","37,584,000","37,814,000","37,767,000","40,295,000","35,341,000","33,155,000","29,599,000","28,702,000","28,389,000","28,197,000","24,213,000","24,320,000","23,520,000","23,974,000","22,742,000","20,990,000","22,217,000","26,599,000","25,600,000","25,959,000","28,678,000","37,650,000","32,992,000","30,197,000","26,904,000","28,102,000","25,787,000","24,741,000","23,073,000","23,045,000","21,244,000","20,634,000","19,100,000","18,988,000","18,797,000","17,344,000","15,073,000","14,440,000","10,402,000","13,024,000","12,612,000","12,304,000","12,219,000","12,407,000","13,208,000","14,630,000","14,422,000","13,957,000","13,327,000","12,980,606","11,788,404","10,091,837","9,274,386",,,,,,,,
OperatingExpense,"227,062,000","64,083,000","58,249,000","52,427,000","52,303,000","55,476,000","48,965,000","53,034,000","52,936,000","58,936,000","52,631,000","50,031,000","52,440,000","48,951,000","42,764,000","41,465,000","41,695,000","43,041,000","40,905,000","41,350,000","41,030,000","41,188,000","40,232,000","35,858,000","39,040,000","40,191,000","38,749,000","41,466,000","38,827,000","40,401,000","37,631,000","36,087,000","35,359,000","34,014,000","25,933,000","23,715,000","23,961,000","22,384,000","20,784,000","19,432,000","18,655,000","16,949,000","16,298,000","16,208,000","15,264,000","13,831,000","14,739,000","14,190,000","13,989,000","11,846,000","10,753,000","11,131,000","10,335,000","10,553,000","10,825,000","11,029,000","10,752,000","9,797,000","9,205,199","8,934,450","8,100,954","6,889,089",,,,,,,,
	SellingGeneralAndAdministration,"141,252,000","39,616,000","35,556,000","33,405,000","32,208,000","35,018,000","30,019,000","33,899,000","34,539,000","39,800,000","35,517,000","33,153,000","34,985,000","33,152,000","28,624,000","27,692,000","28,735,000","28,257,000","27,313,000","27,304,000","26,954,000","26,881,000","26,882,000","22,894,000","25,682,000","27,059,000","27,067,000","29,265,000","27,540,000","28,791,000","28,773,000","24,422,000","24,267,000","22,455,000","17,588,000","15,714,000","15,935,000","14,288,000","13,691,000","12,383,000","11,883,000","10,252,000","9,579,000","9,365,000","9,115,000","7,871,000","9,617,000","9,334,000","8,517,000","6,632,000","5,616,000","5,954,000","5,561,000","5,505,000","5,589,000","5,787,000","5,593,000","5,125,000","4,762,664","4,605,161","3,777,311","3,147,751",,,,,,,,
		GeneralAndAdministrativeExpense,"51,084,000","14,329,000","12,890,000","12,380,000","11,018,000","13,454,000","10,719,000","11,948,000","13,528,000","14,880,000","11,994,000","11,553,000","12,040,000","11,667,000","10,289,000","10,179,000","10,145,000","10,689,000","9,822,000","10,324,000","9,782,000","10,408,000","10,627,000","9,253,000","9,616,000","9,041,000","8,731,000","9,626,000","9,562,000","10,598,000","9,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"51,084,000","14,329,000","12,890,000","12,380,000","11,018,000","13,454,000","10,719,000","11,948,000","13,528,000","14,880,000","11,994,000","11,553,000","12,040,000","11,667,000","10,289,000","10,179,000","10,145,000","10,689,000","9,822,000","10,324,000","9,782,000","10,408,000","10,627,000","9,253,000","9,616,000","9,041,000","8,731,000","9,626,000","9,562,000","10,598,000","9,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"90,168,000","25,287,000","22,666,000","21,025,000","21,190,000","21,564,000","19,300,000","21,951,000","21,011,000","24,920,000","23,523,000","21,600,000","22,945,000","21,485,000","18,335,000","17,513,000","18,590,000","17,568,000","17,491,000","16,980,000","17,172,000","16,473,000","16,255,000","13,641,000","16,066,000","18,018,000","18,336,000","19,639,000","17,978,000","18,193,000","-8,988,000","24,422,000","24,267,000","22,455,000","17,588,000","15,714,000","15,935,000","14,288,000","13,691,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"85,810,000","24,467,000","22,693,000","19,022,000","20,095,000","20,458,000","18,946,000","19,135,000","18,397,000","19,136,000","17,114,000","16,878,000","17,455,000","15,799,000","14,140,000","13,773,000","12,960,000","14,784,000","13,592,000","14,046,000","14,076,000","14,307,000","13,350,000","12,964,000","13,358,000","13,132,000","11,682,000","12,201,000","11,287,000","11,610,000","8,858,000","11,665,000","11,092,000","11,559,000","8,345,000","8,001,000","8,026,000","8,096,000","7,093,000","7,049,000","6,772,000","6,697,000","6,719,000","6,843,000","6,149,000","5,960,000","5,122,000","4,856,000","5,472,000","5,214,000","5,137,000","5,177,000","4,774,000","5,048,000","5,236,000","5,242,000","5,159,000","4,672,000","4,442,535","4,329,289","4,323,643","3,741,338",,,,,,,,
