name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"4,043,123,071","5,393,552,033","6,863,438,259","6,061,103,482","5,251,732,831","4,802,145,410","5,050,250,881"
EnterpriseValue,"3,802,194,071","5,175,590,033","6,657,175,259","5,881,863,482","5,079,518,831","4,669,492,410","4,881,252,881"
PeRatio,"34.177","54.615","106.324","147.962","277","247.696","151.205"
ForwardPeRatio,"20.921","28.49","36.9","43.103","42.373","39.841","48.077"
PsRatio,"5.288","7.313","9.515","9.12","8.266","8.129","8.619"
PbRatio,"5.507","7.787","10.477","9.807","8.965","8.346","7.96"
EnterprisesValueRevenueRatio,"4.946","25.84","35.671","30.38","26.998","26.666","29.682"
EnterprisesValueEBITDARatio,"19.977","124.851","129.18","114.896","113.6","227.514","-405.925"
