name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004
TotalRevenue,"3,323,971,000","830,543,000","822,626,000","853,467,000","817,335,000","703,155,000","609,352,000","652,870,000","489,714,000","482,783,000","817,710,000","936,264,000","860,198,000","878,515,000","843,365,000","833,003,000","795,268,000","712,102,000","719,975,000","708,308,000","680,409,000","691,102,000","674,617,000","696,616,000","658,944,000","681,267,000","672,036,000","665,520,000","627,206,000","655,486,000","640,177,000","669,872,000","587,096,000","598,947,000","572,267,000","632,976,000","562,063,000","601,362,000","594,254,000","592,734,000","512,218,000","558,572,000","513,684,000","530,747,000","476,310,000","503,588,000","468,450,000","489,269,000","415,120,000","449,537,000","402,648,000","444,621,000","369,490,000","385,846,000","348,150,000","391,355,000","357,175,000","366,264,000","332,520,000","367,380,000","348,718,000","356,997,000","329,052,000","332,219,000","301,302,000","316,487,000","283,804,000","302,240,000","276,211,000","281,806,000","231,683,000","262,444,000","234,403,000"
	OperatingRevenue,"3,323,971,000","830,543,000","822,626,000","853,467,000","817,335,000","703,155,000","609,352,000","652,870,000","489,714,000","482,783,000","817,710,000","936,264,000","860,198,000","878,515,000","843,365,000","833,003,000","795,268,000","712,102,000","719,975,000","708,308,000","680,409,000","691,102,000","674,617,000","696,616,000","658,944,000","681,267,000","672,036,000","665,520,000","627,206,000","655,486,000","640,177,000","669,872,000","587,096,000","598,947,000","572,267,000","632,976,000","562,063,000","601,362,000","594,254,000","592,734,000","512,218,000","558,572,000","513,684,000","530,747,000","476,310,000","503,588,000","468,450,000","489,269,000","415,120,000","449,537,000","402,648,000","444,621,000","369,490,000","385,846,000","348,150,000","391,355,000","357,175,000","366,264,000","332,520,000","367,380,000","348,718,000","356,997,000","329,052,000","332,219,000","301,302,000","316,487,000","283,804,000","302,240,000","276,211,000","281,806,000","231,683,000","262,444,000","234,403,000"
CostOfRevenue,"2,195,700,000","554,798,000","568,398,000","539,850,000","532,654,000","487,044,000","474,349,000","487,214,000","452,672,000","509,243,000","623,764,000","660,518,000","594,779,000","613,956,000","633,520,000","560,684,000","539,533,000","505,492,000","529,517,000","501,591,000","483,437,000","495,873,000","505,782,000","484,836,000","472,083,000","476,910,000","506,993,000","466,554,000","435,904,000","442,428,000","463,622,000","451,315,000","415,192,000","410,942,000","412,289,000","420,106,000","378,621,000","418,365,000","422,540,000","392,563,000","351,973,000","365,982,000","367,721,000","350,465,000","320,758,000","331,438,000","335,072,000","330,049,000","289,402,000","302,172,000","285,084,000","297,462,000","271,702,000","280,865,000","276,267,000","282,280,000","256,081,000","269,217,000","259,651,000","260,720,000","267,368,000","247,741,000","239,765,000","233,544,000","216,200,000","223,200,000","210,265,000","219,221,000","199,848,000","198,986,000","173,451,000","184,991,000","167,464,000"
GrossProfit,"1,128,271,000","275,745,000","254,228,000","313,617,000","284,681,000","216,111,000","135,003,000","165,656,000","37,042,000","-26,460,000","193,946,000","275,746,000","265,419,000","264,559,000","209,845,000","272,319,000","255,735,000","206,610,000","190,458,000","206,717,000","196,972,000","195,229,000","168,835,000","211,780,000","186,861,000","204,357,000","165,043,000","198,966,000","191,302,000","213,058,000","176,555,000","218,557,000","171,904,000","188,005,000","159,978,000","212,870,000","183,442,000","182,997,000","171,714,000","200,171,000","160,245,000","192,590,000","145,963,000","180,282,000","155,552,000","172,150,000","133,378,000","159,220,000","125,718,000","147,365,000","117,564,000","147,159,000","97,788,000","104,981,000","71,883,000","109,075,000","101,094,000","97,047,000","72,869,000","106,660,000","81,350,000","109,256,000","89,287,000","98,675,000","85,102,000","93,287,000","73,539,000","83,019,000","76,363,000","82,820,000","58,232,000","77,453,000","66,939,000"
OperatingExpense,"893,294,000","223,426,000","233,574,000","211,909,000","224,385,000","200,814,000","201,566,000","196,067,000","168,424,000","187,221,000","207,851,000","217,476,000","226,616,000","222,806,000","236,483,000","226,393,000","195,026,000","168,140,000","153,630,000","151,772,000","149,057,000","153,264,000","145,120,000","147,412,000","145,088,000","154,196,000","147,974,000","135,637,000","131,721,000","139,486,000","128,681,000","138,860,000","118,594,000","126,754,000","115,113,000","124,614,000","129,461,000","128,711,000","126,022,000","121,734,000","112,118,000","121,923,000","52,131,000","99,386,000","129,571,000","108,820,000","102,107,000","104,148,000","87,623,000","98,220,000","92,294,000","102,438,000","86,427,000","92,878,000","83,672,000","88,158,000","83,415,000","81,041,000","71,897,000","71,855,000","73,024,000","72,038,000","64,783,000","73,451,000","62,005,000","65,398,000","56,895,000","65,292,000","25,675,000","68,215,000","48,351,000","60,664,000","51,305,000"
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,450,000",,,,"120,310,000","106,628,000",,,,,,,,,,,"88,158,000","83,415,000","81,041,000","71,897,000","71,855,000","73,024,000","72,038,000","64,783,000","73,451,000","62,005,000","65,398,000","56,895,000","65,292,000","55,675,000","68,215,000",,,
	OtherOperatingExpenses,"893,294,000","223,426,000","233,574,000","211,909,000","224,385,000","200,814,000","201,566,000","196,067,000","168,424,000","187,221,000","207,851,000","217,476,000","226,616,000","222,806,000","236,483,000","226,393,000","195,026,000","168,140,000","153,630,000","151,772,000","149,057,000","153,264,000","145,120,000","147,412,000","145,088,000","154,196,000","147,974,000","135,637,000","131,721,000","139,486,000","128,681,000","138,860,000","118,594,000","126,754,000","115,113,000","124,614,000","129,461,000","128,711,000","126,022,000","121,734,000","112,118,000","121,923,000","391,688,000","-20,924,000","22,943,000",,,,,,,,,,,,,,,,,,,,,,,,"-30,000,000",,,,
OperatingIncome,"234,977,000","52,319,000","20,654,000","101,708,000","60,296,000","15,297,000","-66,563,000","-30,411,000","-131,382,000","-213,681,000","-13,905,000","58,270,000","38,803,000","41,753,000","-26,638,000","45,926,000","60,709,000","38,470,000","36,828,000","54,945,000","47,915,000","41,965,000","23,715,000","64,368,000","41,773,000","50,161,000","17,069,000","63,329,000","59,581,000","73,572,000","47,874,000","79,697,000","53,310,000","61,251,000","44,865,000","88,256,000","53,981,000","54,286,000","45,692,000","78,437,000","48,127,000","70,667,000","93,832,000","80,896,000","25,981,000","63,330,000","31,271,000","55,072,000","38,095,000","49,145,000","25,270,000","44,721,000","11,361,000","12,103,000","-11,789,000","20,917,000","17,679,000","16,006,000","972,000","34,805,000","8,326,000","37,218,000","24,504,000","25,224,000","23,097,000","27,889,000","16,644,000","17,727,000","50,688,000","14,605,000","9,881,000","16,789,000","15,634,000"
NetNonOperatingInterestIncomeExpense,"-26,267,000","-2,952,000","-7,537,000","-7,706,000","-8,072,000","-8,814,000","-8,739,000","-9,009,000","-3,788,000","-2,158,000","-1,408,000","-2,174,000","-1,972,000","-1,801,000","-1,051,000","870,000","805,000","664,000","965,000","602,000","661,000","561,000","515,000","482,000","623,000","521,000","838,000","952,000","752,000","920,000","602,000","600,000","635,000","958,000","762,000","1,036,000","481,000","340,000","273,000","2,575,000","496,000","467,000","33,000","-1,151,000","-4,918,000","432,000","229,000","1,045,000","137,000","785,000","-474,000","445,000","578,000","254,000",,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,"1,193,000","768,000","708,000","608,000","597,000","539,000","673,000","570,000","879,000","1,001,000","792,000","958,000","737,000","790,000","731,000","1,027,000","843,000","1,129,000","688,000","557,000","516,000","2,780,000","726,000","683,000","666,000","592,000","718,000","641,000","566,000","1,256,000","373,000","1,037,000","393,000","621,000","766,000","437,000",,,,,,,,,,,,,,,,,,,
