name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
OperatingCashFlow,"8,266,000,000","2,584,000,000","2,224,000,000","1,992,000,000","1,466,000,000","377,000,000","537,000,000","392,000,000","329,000,000","825,000,000","828,000,000","894,000,000","789,000,000","604,000,000","914,000,000","872,000,000","902,000,000","554,000,000","792,000,000","455,000,000","479,000,000","364,000,000","538,000,000","439,000,000","410,000,000","111,000,000","459,000,000","357,000,000","328,000,000","104,000,000","568,000,000","615,000,000","717,000,000","466,000,000","541,011,000","668,408,000","575,786,000","360,074,000","480,107,000","432,060,000","499,324,000","426,086,000","499,676,000","465,584,000","421,240,000","143,214,000","383,301,000","208,508,000","393,851,000","299,363,000","132,234,000","162,497,000","223,907,000","24,421,000","211,665,000","302,831,000","333,050,000","177,682,000","237,342,000","190,614,000","217,362,000","129,997,000","110,541,000","182,698,000","158,242,000","303,347,000","310,133,000","317,732,000","332,561,000","334,884,000","347,074,000","239,139,000","264,704,000","253,630,000","217,003,000","222,465,000","187,422,000","136,789,000"
	CashFlowFromContinuingOperatingActivities,"8,266,000,000","2,584,000,000","2,224,000,000","1,992,000,000","1,466,000,000","377,000,000","537,000,000","392,000,000","329,000,000","825,000,000","828,000,000","894,000,000","789,000,000","604,000,000","914,000,000","872,000,000","902,000,000","554,000,000","792,000,000","455,000,000","479,000,000","364,000,000","538,000,000","439,000,000","410,000,000","111,000,000","459,000,000","357,000,000","328,000,000","104,000,000","568,000,000","615,000,000","717,000,000","466,000,000","541,011,000","668,408,000","575,786,000","360,074,000","480,107,000","432,060,000","499,324,000","426,086,000","499,676,000","465,584,000","421,240,000","143,214,000","383,301,000","208,508,000","393,851,000","299,363,000","132,234,000","162,497,000","223,907,000","24,421,000","215,342,000","299,527,000","333,025,000","177,334,000","355,283,000","146,929,000","217,423,000","132,103,000","103,711,000","726,601,000","-381,411,000","843,000,000","310,133,000","317,732,000","332,561,000","334,884,000","347,074,000","239,139,000","264,704,000","253,630,000","217,003,000","222,465,000","187,422,000","136,789,000"
		NetIncomeFromContinuingOperations,"4,197,000,000","2,009,000,000","763,000,000","1,045,000,000","380,000,000","-70,000,000","-30,000,000","-20,000,000","-439,000,000","289,000,000","344,000,000","231,000,000","-169,000,000","350,000,000","323,000,000","411,000,000","63,000,000","178,000,000","665,000,000","-23,000,000","233,000,000","-42,000,000","-43,000,000","22,000,000","-268,000,000","-267,000,000","-623,000,000","645,000,000","-218,000,000","-81,000,000","435,000,000","456,000,000","71,000,000","219,000,000","-745,267,000","98,547,000","351,474,000","108,577,000","20,358,000","21,699,000","-39,537,000","220,958,000","-113,188,000","385,598,000","265,700,000","343,804,000","82,126,000","103,354,000","199,909,000","260,606,000","-23,396,000","-4,152,000","-86,905,000","-10,813,000","-65,008,000","-3,038,000","158,828,000","129,740,000","204,728,000","101,927,000","36,480,000","29,593,000","27,686,000","80,799,000","88,039,000","543,207,000","140,779,000","123,573,000","185,559,000","84,657,000","102,048,000","80,916,000","69,702,000","60,188,000","57,374,000","191,813,000","77,185,000","84,220,000"
		OperatingGainsLosses,"333,000,000","80,000,000","14,000,000","11,000,000","282,000,000","310,000,000","240,000,000","-7,000,000","441,000,000","-267,000,000","92,000,000","76,000,000","455,000,000","-148,000,000","-641,000,000","-191,000,000","140,000,000","132,000,000","262,000,000","160,000,000","-304,000,000","-152,000,000","225,000,000","92,000,000","359,000,000","173,000,000","19,000,000","-1,113,000,000","345,000,000","-36,000,000","-568,000,000","-338,000,000","208,000,000","80,000,000","47,949,000","137,043,000","-301,359,000","71,467,000","68,490,000","-52,967,000","38,590,000","-43,596,000","-327,281,000","-1,048,000","296,000","2,191,000","557,284,000","-566,690,000","-133,000","-9,535,000","7,629,000","7,550,000","13,476,000","115,000","-78,584,000","92,767,000","17,058,000","6,342,000","134,110,000","11,579,000","53,944,000","57,330,000","23,965,000","565,254,000","-532,475,000","106,844,000","-11,595,000","79,252,000","-36,650,000","56,151,000","71,999,000","5,185,000","51,481,000","70,728,000","3,873,000","-13,536,000","4,657,000","19,251,000"
			GainLossOnInvestmentSecurities,"-754,000,000","67,000,000","-1,087,000,000","4,000,000","262,000,000","370,000,000","297,000,000","-24,000,000","464,000,000","-412,000,000","129,000,000","-96,000,000","-37,000,000","17,000,000","-577,000,000","-48,000,000","219,000,000","136,000,000","265,000,000","160,000,000","-110,000,000","-141,000,000","223,000,000","93,000,000","360,000,000","175,000,000","19,000,000","-334,000,000","347,000,000","-35,000,000","-570,000,000","-337,000,000","212,000,000","86,000,000","42,053,000","136,556,000","-110,372,000","95,884,000",,"237,088,000","-116,757,000","-27,243,000","47,847,000","-326,126,000","-220,303,000","276,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,"20,000,000","8,000,000","25,000,000","-54,000,000","-55,000,000","18,000,000","-44,000,000","145,000,000","-37,000,000","193,000,000","3,000,000","-174,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"2,638,000,000","614,000,000","673,000,000","704,000,000","647,000,000","474,000,000","396,000,000","393,000,000","416,000,000","434,000,000","440,000,000","438,000,000","412,000,000","421,000,000","404,000,000","395,000,000","378,000,000","357,000,000","367,000,000","355,000,000","341,000,000","337,000,000","357,000,000","386,000,000","384,000,000","353,000,000","382,000,000","364,000,000","329,000,000","310,000,000","313,000,000","265,000,000","248,000,000","221,000,000","170,464,000","256,260,000","249,590,000","230,763,000","253,127,000","174,725,000","200,921,000","181,418,000","146,598,000","166,536,000","153,898,000","140,373,000","120,250,000","152,838,000","150,314,000","150,768,000","142,138,000","155,335,000","161,530,000","192,557,000","253,213,000","96,042,000","83,463,000","79,128,000","71,666,000","47,693,000","67,274,000","54,842,000","78,814,000","47,892,000","40,098,000","34,457,000","121,679,000","115,569,000","132,176,000","149,678,000","115,241,000","176,815,000","120,090,000","130,129,000","96,088,000","112,713,000","113,727,000","47,702,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,042,000","83,463,000","79,128,000","71,666,000","47,693,000","67,274,000","54,842,000","78,814,000","47,892,000","40,098,000","34,457,000","121,679,000","115,569,000","132,176,000","149,678,000","115,241,000","176,815,000","120,090,000","130,129,000","96,088,000","112,713,000","113,727,000","47,702,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,467,000","114,679,000","109,627,000","106,470,000","84,810,000","103,979,000","92,138,000","93,845,000","95,288,000","87,984,000","82,406,000","136,258,000","131,002,000","144,607,000","156,151,000","155,634,000","139,991,000","142,750,000","136,499,000",,,"100,559,000","70,049,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-31,425,000","-31,216,000","-30,499,000","-34,804,000","-37,117,000","-36,705,000","-37,296,000","-15,031,000","-47,396,000","-47,886,000","-47,949,000","-14,579,000","-15,433,000","-12,431,000","-6,473,000","-40,393,000","36,824,000","-22,660,000","-6,370,000",,,"13,168,000","-22,347,000"
